old_symbol	updated_symbol
D930015E06Rik	Tmem131l
D930015M05Rik	D930015M05Rik
D930016D06Rik	Thoc2l
D930020B18Rik	D930020B18Rik
D930028M14Rik	D930028M14Rik
D930032P07Rik	D930032P07Rik
D930048N14Rik	D930048N14Rik
Daam1	Daam1
Daam2	Daam2
Dab1	Dab1
Dab2	Dab2
Dab2ip	Dab2ip
Dach1	Dach1
Dach2	Dach2
Dact1	Dact1
Dact2	Dact2
Dact3	Dact3
Dad1	Dad1
Dag1	Dag1
Dagla	Dagla
Daglb	Daglb
Dalir	Dalir
Dalrd3	Dalrd3
Dancr	Dancr
Dand5	Dand5
Dao	Dao
Dap	Dap
Dap3	Dap3
Dapk1	Dapk1
Dapk2	Dapk2
Dapk3	Dapk3
Dapl1	Dapl1
Dapp1	Dapp1
Dars	Dars
Dars2	Dars2
Daw1	Daw1
Daxx	Daxx
Dazap1	Dazap1
Dazap2	Dazap2
Dazl	Dazl
Dbf4	Dbf4
Dbh	Dbh
Dbhos	Dbhos
Dbhos	Gm13398
Dbi	Dbi
Dbil5	Dbil5
Dbn1	Dbn1
Dbndd1	Dbndd1
Dbndd2	Dbndd2
Dbnl	Dbnl
Dbp	Dbp
Dbpht2	Dbpht2
Dbr1	Dbr1
Dbt	Dbt
Dbx1	Dbx1
Dbx2	Dbx2
Dcaf10	Dcaf10
Dcaf11	Dcaf11
Dcaf12	Dcaf12
Dcaf12l1	Dcaf12l1
Dcaf12l2	Dcaf12l2
Dcaf13	Dcaf13
Dcaf15	Dcaf15
Dcaf17	Dcaf17
Dcaf4	Dcaf4
Dcaf5	Dcaf5
Dcaf6	Dcaf6
Dcaf7	Dcaf7
Dcaf8	Dcaf8
Dcakd	Dcakd
Dcbld1	Dcbld1
Dcbld2	Dcbld2
Dcc	Dcc
Dcdc2a	Dcdc2a
Dcdc2b	Dcdc2b
Dcdc2c	Dcdc2c
Dchs1	Dchs1
Dck	Dck
Dclk1	Dclk1
Dclk2	Dclk2
Dclk3	Dclk3
Dclre1a	Dclre1a
Dclre1b	Dclre1b
Dclre1c	Dclre1c
Dcn	Dcn
Dcp1a	Dcp1a
Dcp1b	Dcp1b
Dcp2	Dcp2
Dcp2	Dxcp2
Dcpp1	Dcpp1
Dcpp2	Dcpp2
Dcpp3	Dcpp3
Dcps	Dcps
Dcst1	Dcst1
Dcstamp	Dcstamp
Dct	Dct
Dctd	Dctd
Dctn1	Dctn1
Dctn2	Dctn2
Dctn3	Dctn3
Dctn4	Dctn4
Dctn5	Dctn5
Dctn6	Dctn6
Dctpp1	Dctpp1
Dcun1d1	Dcun1d1
Dcun1d2	Dcun1d2
Dcun1d3	Dcun1d3
Dcun1d4	Dcun1d4
Dcun1d5	Dcun1d5
Dcx	Dcx
Dcxr	Dcxr
Dda1	Dda1
Ddah1	Ddah1
Ddah2	Ddah2
Ddb1	Ddb1
Ddb2	Ddb2
Ddc	Ddc
Ddhd1	Ddhd1
Ddhd2	Ddhd2
Ddi1	Ddi1
Ddi2	Ddi2
Ddias	Ddias
Ddit3	Ddit3
Ddit4	Ddit4
Ddit4l	Ddit4l
Ddn	Ddn
Ddo	Ddo
Ddost	Ddost
Ddr1	Ddr1
Ddr2	Ddr2
Ddrgk1	Ddrgk1
Ddt	Ddt
Ddx1	Ddx1
Ddx10	Ddx10
Ddx11	Ddx11
Ddx17	Ddx17
Ddx18	Ddx18
Ddx19a	Ddx19a
Ddx19b	Ddx19b
Ddx20	Ddx20
Ddx21	Ddx21
Ddx23	Ddx23
Ddx24	Ddx24
Ddx25	Ddx25
Ddx26b	Ints6l
Ddx27	Ddx27
Ddx28	Ddx28
Ddx31	Ddx31
Ddx39	Ddx39a
Ddx39b	Ddx39b
Ddx3x	Ddx3x
Ddx3y	Ddx3y
Ddx4	Ddx4
Ddx41	Ddx41
Ddx42	Ddx42
Ddx43	Ddx43
Ddx46	Ddx46
Ddx47	Ddx47
Ddx49	Ddx49
Ddx5	Ddx5
Ddx50	Ddx50
Ddx51	Ddx51
Ddx52	Ddx52
Ddx54	Ddx54
Ddx55	Ddx55
Ddx56	Ddx56
Ddx58	Rigi
Ddx59	Ddx59
Ddx6	Ddx6
Ddx60	Ddx60
Deaf1	Deaf1
Dear1	Fbxw7as1
Deb1	Ss18l2
Decr1	Decr1
Decr2	Decr2
Dedd	Dedd
Dedd2	Dedd2
Def6	Def6
Def8	Def8
Defa17	Defa17
Defa2	Defa2
Defa20	Defa20
Defa21	Defa21
Defa22	Defa22
Defa23	Defa23
Defa24	Defa24
Defa25	Defa25
Defa26	Defa26
Defa3	Defa3
Defa4	Defa4
Defa5	Defa5
Defa6	Defa6
Defa-ps1	Defa-ps1
Defa-ps12	Defa-ps12
Defa-ps13	Defa-ps13
Defa-rs1	Defa29
Defa-rs7	Defa31
Defb1	Defb1
Defb10	Defb10
Defb11	Defb11
Defb12	Defb12
Defb13	Defb13
Defb14	Defb14
Defb15	Defb15
Defb18	Defb18
Defb19	Defb19
Defb2	Defb2
Defb20	Defb20
Defb21	Defb21
Defb22	Defb22
Defb23	Defb23
Defb25	Defb25
Defb26	Defb26
Defb28	Defb28
Defb29	Defb29
Defb3	Defb3
Defb30	Defb30
Defb33	Defb33
Defb34	Defb34
Defb35	Defb35
Defb36	Defb36
Defb37	Defb37
Defb38	Defb38
Defb39	Defb39
Defb4	Defb4
Defb40	Defb40
Defb41	Defb41
Defb42	Defb42
Defb43	Defb43
Defb44-ps	Defb44-ps
Defb45	Defb45
Defb46	Defb46
Defb47	Defb47
Defb48	Defb48
Defb5	Defb5
Defb50	Defb50
Defb6	Defb6
Defb7	Defb7
Defb8	Defb8
Defb9	Defb9
Degs1	Degs1
Degs2	Degs2
Dek	Dek
Dennd1a	Dennd1a
Dennd1b	Dennd1b
Dennd1c	Dennd1c
Dennd2a	Dennd2a
Dennd2c	Dennd2c
Dennd2d	Dennd2d
Dennd3	Dennd3
Dennd4a	Dennd4a
Dennd4b	Dennd4b
Dennd4c	Dennd4c
Dennd5a	Dennd5a
Dennd5b	Dennd5b
Dennd6a	Dennd6a
Dennd6b	Dennd6b
Denr	Denr
Depdc1a	Depdc1a
Depdc1b	Depdc1b
Depdc5	Depdc5
Depdc7	Depdc7
Deptor	Deptor
Dera	Dera
Derl1	Derl1
Derl2	Derl2
Derl3	Derl3
Des	Des
Desi1	Desi1
Desi2	Desi2
Det1	Det1
Dexi	Dexi
Dffa	Dffa
Dffb	Dffb
Dfna5	Gsdme
Dfnb59	Pjvk
Dgat1	Dgat1
Dgat2	Dgat2
Dgat2l6	Dgat2l6
Dgcr14	Ess2
Dgcr2	Dgcr2
Dgcr6	Dgcr6
Dgcr8	Dgcr8
Dgka	Dgka
Dgkb	Dgkb
Dgkd	Dgkd
Dgkd	Dgkq
Dgke	Dgke
Dgkeos	Dgkeos
Dgkg	Dgkg
Dgkh	Dgkh
Dgki	Dgki
Dgkk	Dgkk
Dgkq	Dgkq
Dgkz	Dgkz
Dguok	Dguok
Dhcr24	Dhcr24
Dhcr7	Dhcr7
Dhdds	Dhdds
Dhdh	Dhdh
Dhfr	Dhfr
Dhh	Dhh
Dhodh	Dhodh
Dhps	Dhps
Dhrs1	Dhrs1
Dhrs11	Dhrs11
Dhrs13	Dhrs13
Dhrs2	Dhrs2
Dhrs3	Dhrs3
Dhrs4	Dhrs4
Dhrs7	Dhrs7
Dhrs7b	Dhrs7b
Dhrs7c	Dhrs7c
Dhrs9	Dhrs9
Dhrsx	Dhrsx
Dhtkd1	Dhtkd1
Dhx15	Dhx15
Dhx16	Dhx16
Dhx29	Dhx29
Dhx30	Dhx30
Dhx32	Dhx32
Dhx33	Dhx33
Dhx34	Dhx34
Dhx35	Dhx35
Dhx36	Dhx36
Dhx37	Dhx37
Dhx38	Dhx38
Dhx40	Dhx40
Dhx57	Dhx57
Dhx58	Dhx58
Dhx8	Dhx8
Dhx9	Dhx9
Diablo	Diablo
Diap1	Diaph1
Diap2	Diaph2
Diap3	Diaph3
Dicer1	Dicer1
Dido1	Dido1
Diexf	Utp25
Dimt1	Dimt1
Dio1	Dio1
Dio2	Dio2
Dio3	Dio3
Dio3os	Dio3os
Dip2a	Dip2a
Dip2b	Dip2b
Dip2c	Dip2c
Diras1	Diras1
Diras2	Diras2
Dirc2	Slc49a4
Dis3	Dis3
Dis3l	Dis3l
Dis3l2	Dis3l2
Disc1	Disc1
Disp1	Disp1
Disp2	Disp2
Dixdc1	Dixdc1
Dkc1	Dkc1
Dkk1	Dkk1
Dkk2	Dkk2
Dkk3	Dkk3
Dkk4	Dkk4
Dkkl1	Dkkl1
Dlat	Dlat
Dlc1	Dlc1
Dld	Dld
Dlec1	Dlec1
Dleu2	Dleu2
Dleu7	Dleu7
Dlg1	Dlg1
Dlg2	Dlg2
Dlg3	Dlg3
Dlg4	Dlg4
Dlg5	Dlg5
Dlgap1	Dlgap1
Dlgap2	Dlgap2
Dlgap3	Dlgap3
Dlgap4	Dlgap4
Dlgap5	Dlgap5
Dlk1	Dlk1
Dlk2	Dlk2
Dll1	Dll1
Dll3	Dll3
Dll4	Dll4
Dlst	Dlst
Dlx1	Dlx1
Dlx1as	Dlx1as
Dlx2	Dlx2
Dlx3	Dlx3
Dlx4	Dlx4
Dlx5	Dlx5
Dlx6	Dlx6
Dlx6os1	Dlx6os1
Dlx6os2	Dlx6os2
Dlx6os2	Dlx6os3
Dmap1	Dmap1
Dmbt1	Dmbt1
Dmbx1	Dmbx1
Dmc1	Dmc1
Dmd	Dmd
Dmgdh	Dmgdh
Dmkn	Dmkn
Dmp1	Dmp1
Dmpk	Dmpk
Dmr	Dmrt1i
Dmrt1	Dmrt1
Dmrt2	Dmrt2
Dmrt3	Dmrt3
Dmrta1	Dmrta1
Dmrta2	Dmrta2
Dmrtb1	Dmrtb1
Dmrtc1a	Dmrtc1a
Dmrtc1b	Dmrtc1b
Dmrtc1c1	Dmrtc1c1
Dmrtc1c2	Dmrtc1c2
Dmrtc2	Dmrtc2
Dmtf1	Dmtf1
Dmtn	Dmtn
Dmwd	Dmwd
Dmxl1	Dmxl1
Dmxl2	Dmxl2
Dna2	Dna2
Dnaaf1	Dnaaf1
Dnaaf2	Dnaaf2
Dnaaf3	Dnaaf3
Dnaaf5	Dnaaf5
Dnah1	Dnah1
Dnah10	Dnah10
Dnah11	Dnah11
Dnah17	Dnah17
Dnah2	Dnah2
Dnah5	Dnah5
Dnah6	Dnah6
Dnah7a	Dnah7a
Dnah7b	Dnah7b
Dnah8	Dnah8
Dnah9	Dnah9
Dnaic1	Dnai1
Dnaic2	Dnai2
Dnaja1	Dnaja1
Dnaja2	Dnaja2
Dnaja3	Dnaja3
Dnaja4	Dnaja4
Dnajb1	Dnajb1
Dnajb11	Dnajb11
Dnajb12	Dnajb12
Dnajb13	Dnajb13
Dnajb14	Dnajb14
Dnajb2	Dnajb2
Dnajb3	Dnajb3
Dnajb4	Dnajb4
Dnajb5	Dnajb5
Dnajb6	Dnajb6
Dnajb7	Dnajb7
Dnajb8	Dnajb8
Dnajb9	Dnajb9
Dnajc1	Dnajc1
Dnajc10	Dnajc10
Dnajc11	Dnajc11
Dnajc12	Dnajc12
Dnajc13	Dnajc13
Dnajc14	Dnajc14
Dnajc15	Dnajc15
Dnajc16	Dnajc16
Dnajc17	Dnajc17
Dnajc18	Dnajc18
Dnajc19	Dnajc19
Dnajc2	Dnajc2
Dnajc21	Dnajc21
Dnajc22	Dnajc22
Dnajc24	Dnajc24
Dnajc25	Dnajc25
Dnajc27	Dnajc27
Dnajc28	Dnajc28
Dnajc3	Dnajc3
Dnajc30	Dnajc30
Dnajc4	Dnajc4
Dnajc5	Dnajc5
Dnajc5b	Dnajc5b
Dnajc5g	Dnajc5g
Dnajc6	Dnajc6
Dnajc7	Dnajc7
Dnajc8	Dnajc8
Dnajc9	Dnajc9
Dnal1	Dnal1
Dnal4	Dnal4
Dnali1	Dnali1
Dnase1	Dnase1
Dnase1l1	Dnase1l1
Dnase1l2	Dnase1l2
Dnase1l3	Dnase1l3
Dnase2a	Dnase2a
Dnase2b	Dnase2b
Dnd1	Dnd1
Dner	Dner
Dnlz	Dnlz
Dnm1	Dnm1
Dnm1l	Dnm1l
Dnm2	Dnm2
Dnm3	Dnm3
Dnm3os	Dnm3os
Dnmbp	Dnmbp
Dnmt1	Dnmt1
Dnmt3a	Dnmt3a
Dnmt3aos	Dnmt3aos
Dnmt3b	Dnmt3b
Dnmt3l	Dnmt3l
Dnpep	Dnpep
Dnph1	Dnph1
Dntt	Dntt
Dnttip1	Dnttip1
Dnttip2	Dnttip2
Doc2a	Doc2a
Doc2b	Doc2b
Doc2g	Doc2g
Dock1	Dock1
Dock10	Dock10
Dock11	Dock11
Dock2	Dock2
Dock3	Dock3
Dock4	Dock4
Dock5	Dock5
Dock6	Dock6
Dock7	Dock7
Dock8	Dock8
Dock9	Dock9
Dohh	Dohh
Dok1	Dok1
Dok2	Dok2
Dok3	Dok3
Dok4	Dok4
Dok5	Dok5
Dok6	Dok6
Dok7	Dok7
Dolk	Dolk
Dolpp1	Dolpp1
Donson	Donson
Dopey1	Dop1a
Dopey2	Dop1b
Dos	Cbarp
Dot1l	Dot1l
Doxl2	Aoc1l1
Dpagt1	Dpagt1
Dpcd	Dpcd
Dpcr1	Mucl3
Dpep1	Dpep1
Dpep2	Dpep2
Dpep3	Dpep3
Dpf1	Dpf1
Dpf2	Dpf2
Dpf3	Dpf3
Dph1	Dph1
Dph2	Dph2
Dph3	Dph3
Dph5	Dph5
Dph6	Dph6
Dph7	Dph7
Dpm1	Dpm1
Dpm2	Dpm2
Dpm3	Dpm3
Dpp10	Dpp10
Dpp3	Dpp3
Dpp4	Dpp4
Dpp6	Dpp6
Dpp7	Dpp7
Dpp8	Dpp8
Dpp9	Dpp9
Dppa1	Dppa1
Dppa2	Dppa2
Dppa3	Dppa3
Dppa4	Dppa4
Dppa5a	Dppa5a
Dpt	Dpt
Dpy19l1	Dpy19l1
Dpy19l2	Dpy19l2
Dpy19l3	Dpy19l3
Dpy19l4	Dpy19l4
Dpy30	Dpy30
Dpyd	Dpyd
Dpys	Dpys
Dpysl2	Dpysl2
Dpysl3	Dpysl3
Dpysl4	Dpysl4
Dpysl5	Dpysl5
DQ267100	DQ267100
DQ267101	DQ267101
DQ267102	DQ267102
Dqx1	Dqx1
Dr1	Dr1
Dram1	Dram1
Dram2	Dram2
Drap1	Drap1
Draxin	Draxin
Drc1	Drc1
Drc7	Drc7
Drd1	Drd1
Drd2	Drd2
Drd3	Drd3
Drd4	Drd4
Drd5	Drd5
Dreh	Dreh
Drg1	Drg1
Drg2	Drg2
Drosha	Drosha
Drp2	Drp2
Dsc1	Dsc1
Dsc2	Dsc2
Dsc3	Dsc3
Dscam	Dscam
Dscaml1	Dscaml1
Dscc1	Dscc1
Dscr3	Vps26c
Dse	Dse
Dsel	Dsel
Dsg1a	Dsg1a
Dsg1b	Dsg1b
Dsg1c	Dsg1c
Dsg2	Dsg2
Dsg3	Dsg3
Dsg4	Dsg4
Dsn1	Dsn1
Dsp	Dsp
Dspp	Dspp
Dst	Dst
Dstn	Dstn
Dstyk	Dstyk
Dtd1	Dtd1
Dtd2	Dtd2
Dthd1	Dthd1
Dtl	Dtl
Dtna	Dtna
Dtnb	Dtnb
Dtnbp1	Dtnbp1
Dtwd1	Dtwd1
Dtwd2	Dtwd2
Dtx1	Dtx1
Dtx2	Dtx2
Dtx3	Dtx3
Dtx3l	Dtx3l
Dtx4	Dtx4
Dtymk	Dtymk
Duox1	Duox1
Duox2	Duox2
Duoxa1	Duoxa1
Duoxa2	Duoxa2
Dupd1	Dusp29
Dus1l	Dus1l
Dus2	Dus2
Dus3l	Dus3l
Dus4l	Dus4l
Dusp1	Dusp1
Dusp10	Dusp10
Dusp11	Dusp11
Dusp12	Dusp12
Dusp13	Dusp13
Dusp14	Dusp14
Dusp15	Dusp15
Dusp16	Dusp16
Dusp18	Dusp18
Dusp19	Dusp19
Dusp2	Dusp2
Dusp21	Dusp21
Dusp22	Dusp22
Dusp23	Dusp23
Dusp26	Dusp26
Dusp27	Styxl2
Dusp28	Dusp28
Dusp3	Dusp3
Dusp4	Dusp4
Dusp5	Dusp5
Dusp6	Dusp6
Dusp7	Dusp7
Dusp8	Dusp8
Dusp9	Dusp9
Dut	Dut
Dux	Dux
Duxbl1	Duxbl1
Duxbl2	Duxbl2
Duxbl3	Duxbl3
Dvl1	Dvl1
Dvl2	Dvl2
Dvl3	Dvl3
DXBay18	Pwwp4b
Dxo	Dxo
Dydc1	Dydc1
Dydc2	Dydc2
Dym	Dym
Dynap	Dynap
Dync1h1	Dync1h1
Dync1i1	Dync1i1
Dync1i2	Dync1i2
Dync1li1	Dync1li1
Dync1li2	Dync1li2
Dync2h1	Dync2h1
Dync2li1	Dync2li1
Dynll1	Dynll1
Dynll2	Dynll2
Dynlrb1	Dynlrb1
Dynlrb2	Dynlrb2
Dynlt1a	Dynlt1a
Dynlt1b	Dynlt1b
Dynlt1c	Dynlt1c
Dynlt1f	Dynlt1f
Dynlt3	Dynlt3
Dyrk1a	Dyrk1a
Dyrk1b	Dyrk1b
Dyrk2	Dyrk2
Dyrk3	Dyrk3
Dyrk4	Dyrk4
Dysf	Dysf
Dytn	Dytn
Dyx1c1	Dnaaf4
Dzank1	Dzank1
Dzip1	Dzip1
Dzip1l	Dzip1l
Dzip3	Dzip3
E030002O03Rik	Olfm5
E030003E18Rik	E030003E18Rik
E030011O05Rik	E030011O05Rik
E030013I19Rik	E030013I19Rik
E030018B13Rik	E030018B13Rik
E030019B13Rik	Sfta3-ps
E030024N20Rik	E030024N20Rik
E030025P04Rik	E030025P04Rik
E030030I06Rik	E030030I06Rik
E030044B06Rik	E030044B06Rik
E130006D01Rik	E130006D01Rik
E130008D07Rik	E130008D07Rik
E130012A19Rik	Epop
E130018N17Rik	E130018N17Rik
E130102H24Rik	E130102H24Rik
E130112N10Rik	E130112N10Rik
E130114P18Rik	E130114P18Rik
E130201H02Rik	E130201H02Rik
E130215H24Rik	E130215H24Rik
E130218I03Rik	E130218I03Rik
E130304I02Rik	E130304I02Rik
E130307A14Rik	E130307A14Rik
E130308A19Rik	E130308A19Rik
E130309D02Rik	Ints15
E130309D14Rik	Ccdc92b
E130310I04Rik	E130310I04Rik
E130311K13Rik	E130311K13Rik
E130317F20Rik	E130317F20Rik
E230013L22Rik	E230013L22Rik
E230016K23Rik	E230016K23Rik
E230016M11Rik	E230016M11Rik
E230025N22Rik	E230025N22Rik
E230029C05Rik	E230029C05Rik
E2f1	E2f1
E2f2	E2f2
E2f3	E2f3
E2f4	E2f4
E2f5	E2f5
E2f6	E2f6
E2f7	E2f7
E2f8	E2f8
E330009J07Rik	Dennd11
E330011O21Rik	E330011O21Rik
E330012B07Rik	E330012B07Rik
E330013P04Rik	E330013P04Rik
E330014E10Rik	E330014E10Rik
E330017A01Rik	Ftdc2
E330017L17Rik	E330017L17Rik
E330020D12Rik	E330020D12Rik
E330021D16Rik	Ube2q2l
E330023G01Rik	E330023G01Rik
E330033B04Rik	E330033B04Rik
E330034G19Rik	E330034G19Rik
E430016F16Rik	E430016F16Rik
E430018J23Rik	E430018J23Rik
E430025E21Rik	Washc5
E4f1	E4f1
E530001F21Rik	E530001F21Rik
E530011L22Rik	E530011L22Rik
Eaf1	Eaf1
Eaf2	Eaf2
Eapp	Eapp
Ear1	Ear1
Ear10	Ear10
Ear12	Ear12
Ear14	Ear14
Ear2	Ear2
Ear3	Ear3
Ear4	Ear4
Ear6	Ear6
Ear7	Ear7
Ears2	Ears2
Ebag9	Ebag9
Ebf1	Ebf1
Ebf2	Ebf2
Ebf3	Ebf3
Ebf4	Ebf4
Ebi3	Ebi3
Ebna1bp2	Ebna1bp2
Ebp	Ebp
Ebpl	Ebpl
Ecd	Ecd
Ece1	Ece1
Ece2	Ece2
Ecel1	Ecel1
Ech1	Ech1
Echdc1	Echdc1
Echdc2	Echdc2
Echdc3	Echdc3
Echs1	Echs1
Eci1	Eci1
Eci2	Eci2
Eci3	Eci3
Ecm1	Ecm1
Ecm2	Ecm2
Ecscr	Ecscr
Ecsit	Ecsit
Ect2	Ect2
Ect2l	Ect2l
Eda	Eda
Eda2r	Eda2r
Edar	Edar
Edaradd	Edaradd
Edc3	Edc3
Edc4	Edc4
Eddm3b	Eddm3b
Edem1	Edem1
Edem2	Edem2
Edem3	Edem3
Edf1	Edf1
Edil3	Edil3
Edn1	Edn1
Edn2	Edn2
Edn3	Edn3
Ednra	Ednra
Ednrb	Ednrb
Edrf1	Edrf1
Eea1	Eea1
Eed	Eed
Eef1a1	Eef1a1
Eef1a2	Eef1a2
Eef1b2	Eef1b2
Eef1d	Eef1d
Eef1e1	Eef1e1
Eef1g	Eef1g
Eef2	Eef2
Eef2k	Eef2k
Eef2kmt	Eef2kmt
Eefsec	Eefsec
Eepd1	Eepd1
Efcab1	Clxn
Efcab10	Efcab10
Efcab11	Efcab11
Efcab12	Efcab12
Efcab14	Efcab14
Efcab2	Efcab2
Efcab3	Efcab3
Efcab5	Efcab5
Efcab6	Efcab6
Efcab7	Efcab7
Efcab8	Efcab8
Efcab9	Efcab9
Efcc1	Efcc1
Efemp1	Efemp1
Efemp2	Efemp2
Efhb	Efhb
Efhc1	Efhc1
Efhc2	Efhc2
Efhd1	Efhd1
Efhd2	Efhd2
Efna1	Efna1
Efna2	Efna2
Efna3	Efna3
Efna4	Efna4
Efna5	Efna5
Efnb1	Efnb1
Efnb2	Efnb2
Efnb3	Efnb3
Efr3a	Efr3a
Efr3b	Efr3b
Efs	Efs
Eftud1	Efl1
Eftud2	Eftud2
Egf	Egf
Egfbp2	Egfbp2
Egfem1	Egfem1
Egfl6	Egfl6
Egfl7	Egfl7
Egfl8	Egfl8
Egflam	Egflam
Egfr	Egfr
Egln1	Egln1
Egln2	Egln2
Egln3	Egln3
Egr1	Egr1
Egr2	Egr2
Egr3	Egr3
Egr4	Egr4
Ehbp1	Ehbp1
Ehbp1l1	Ehbp1l1
Ehd1	Ehd1
Ehd2	Ehd2
Ehd3	Ehd3
Ehd4	Ehd4
Ehf	Ehf
Ehhadh	Ehhadh
Ehmt1	Ehmt1
Ehmt2	Ehmt2
Ei24	Ei24
Eid1	Eid1
Eid2	Eid2
Eid2b	Eid2b
Eid3	Eid3
Eif1	Eif1
Eif1a	Eif1a
Eif1ad	Eif1ad
Eif1ax	Eif1ax
Eif1b	Eif1b
Eif2a	Eif2a
Eif2a	Eif2s1
Eif2ak1	Eif2ak1
Eif2ak2	Eif2ak2
Eif2ak3	Eif2ak3
Eif2ak4	Eif2ak4
Eif2b1	Eif2b1
Eif2b2	Eif2b2
Eif2b3	Eif2b3
Eif2b4	Eif2b4
Eif2b5	Eif2b5
Eif2d	Eif2d
Eif2s1	Eif2s1
Eif2s2	Eif2s2
Eif2s3x	Eif2s3x
Eif2s3y	Eif2s3y
Eif3a	Eif3a
Eif3b	Eif3b
Eif3c	Eif3c
Eif3d	Eif3d
Eif3e	Eif3e
Eif3f	Eif3f
Eif3g	Eif3g
Eif3h	Eif3h
Eif3i	Eif3i
Eif3j1	Eif3j1
Eif3j2	Eif3j2
Eif3k	Eif3k
Eif3l	Eif3l
Eif3m	Eif3m
Eif4a1	Eif4a1
Eif4a2	Eif4a2
Eif4a3	Eif4a3
Eif4b	Eif4b
Eif4e	Eif4e
Eif4e1b	Eif4e1b
Eif4e2	Eif4e2
Eif4e3	Eif4e3
Eif4ebp1	Eif4ebp1
Eif4ebp2	Eif4ebp2
Eif4ebp3	Eif4ebp3
Eif4enif1	Eif4enif1
Eif4g1	Eif4g1
Eif4g2	Eif4g2
Eif4g3	Eif4g3
Eif4h	Eif4h
Eif5	Eif5
Eif5a	Eif5a
Eif5a2	Eif5a2
Eif5b	Eif5b
Eif6	Eif6
Elac1	Elac1
Elac2	Elac2
Elane	Elane
Elavl1	Elavl1
Elavl2	Elavl2
Elavl3	Elavl3
Elavl4	Elavl4
Eldr	Eldr
Elf1	Elf1
Elf2	Elf2
Elf3	Elf3
Elf4	Elf4
Elf5	Elf5
Elfn1	Elfn1
Elfn2	Elfn2
Elk1	Elk1
Elk3	Elk3
Elk4	Elk4
Ell	Ell
Ell2	Ell2
Ell3	Ell3
Elmo1	Elmo1
Elmo2	Elmo2
Elmo3	Elmo3
Elmod1	Elmod1
Elmod2	Elmod2
Elmod3	Elmod3
Elmsan1	Mideas
Eln	Eln
Elof1	Elof1
Elovl1	Elovl1
Elovl2	Elovl2
Elovl3	Elovl3
Elovl4	Elovl4
Elovl5	Elovl5
Elovl6	Elovl6
Elovl7	Elovl7
Elp2	Elp2
Elp3	Elp3
Elp4	Elp4
Elp5	Elp5
Elp6	Elp6
Emb	Emb
Emc1	Emc1
Emc10	Emc10
Emc2	Emc2
Emc3	Emc3
Emc4	Emc4
Emc6	Emc6
Emc7	Emc7
Emc8	Emc8
Emc9	Emc9
Emcn	Emcn
Emd	Emd
Eme1	Eme1
Eme2	Eme2
Emg1	Emg1
Emid1	Emid1
Emilin1	Emilin1
Emilin2	Emilin2
Emilin3	Emilin3
Emilin3	Mmrn2
Eml1	Eml1
Eml2	Eml2
Eml3	Eml3
Eml4	Eml4
Eml5	Eml5
Eml6	Eml6
Emp1	Emp1
Emp2	Emp2
Emp3	Emp3
Emx1	Emx1
Emx2	Emx2
Emx2os	Emx2os
En1	En1
En2	En2
Enah	Enah
Enam	Enam
Enc1	Enc1
Endod1	Endod1
Endog	Endog
Endou	Endou
Endov	Endov
Eng	Eng
Engase	Engase
Enho	Enho
Enkd1	Enkd1
Enkur	Enkur
Eno1	Eno1
Eno1b	Eno1b
Eno2	Eno2
Eno3	Eno3
Eno4	Eno4
Enoph1	Enoph1
Enox1	Enox1
Enox2	Enox2
Enpep	Enpep
Enpp1	Enpp1
Enpp2	Enpp2
Enpp3	Enpp3
Enpp4	Enpp4
Enpp5	Enpp5
Enpp6	Enpp6
Enpp7	Enpp7
Ensa	Ensa
Enthd1	Enthd1
Enthd2	Tepsin
Entpd1	Entpd1
Entpd2	Entpd2
Entpd3	Entpd3
Entpd4	Entpd4
Entpd5	Entpd5
Entpd6	Entpd6
Entpd7	Entpd7
Entpd8	Entpd8
Eny2	Eny2
Eogt	Eogt
Eomes	Eomes
Ep300	Ep300
Ep400	Ep400
Epas1	Epas1
Epb4.1	Epb41
Epb4.1l1	Epb41l1
Epb4.1l2	Epb41l2
Epb4.1l3	Epb41l3
Epb4.1l4a	Epb41l4a
Epb4.1l4aos	Epb41l4aos
Epb4.1l4b	Epb41l4b
Epb4.1l5	Epb41l5
Epb4.2	Epb42
Epc1	Epc1
Epc2	Epc2
Epcam	Epcam
Epdr1	Epdr1
Epg5	Epg5
Epgn	Epgn
Epha1	Epha1
Epha10	Epha10
Epha2	Epha2
Epha3	Epha3
Epha4	Epha4
Epha5	Epha5
Epha6	Epha6
Epha7	Epha7
Epha8	Epha8
Ephb1	Ephb1
Ephb2	Ephb2
Ephb3	Ephb3
Ephb4	Ephb4
Ephb6	Ephb6
Ephx1	Ephx1
Ephx2	Ephx2
Ephx3	Ephx3
Ephx4	Ephx4
Epm2a	Epm2a
Epm2aip1	Epm2aip1
Epn1	Epn1
Epn2	Epn2
Epn3	Epn3
Epo	Epo
Epor	Epor
Eppin	Eppin
Eppk1	Eppk1
Eprs	Eprs
Eps15	Eps15
Eps15l1	Eps15l1
Eps8	Eps8
Eps8l1	Eps8l1
Eps8l2	Eps8l2
Eps8l3	Eps8l3
Epsti1	Epsti1
Ept1	Selenoi
Epx	Epx
Epyc	Epyc
Eqtn	Eqtn
Eral1	Eral1
Erap1	Erap1
Eras	Eras
Erbb2	Erbb2
Erbb2ip	Erbin
Erbb3	Erbb3
Erbb4	Erbb4
Erc1	Erc1
