Geneid	KRS7_10_aTC1-6_1_DMSO	KRS7_13_aTC1-6_2_DMSO	KRS7_16_aTC1-6_3_DMSO	KRS7_11_aTC1-6_1_Tg6h	KRS7_14_aTC1.6_2_Tg6h	KRS7_17_aTC1-6_3_Tg6h	KRS7_12_aTC1-6_1_Tg24h	KRS7_15_aTC1-6_2_Tg24h	KRS7_18_aTC1-6_3_Tg24h
9130204L05Rik	0	0	0	0	0	0	0	0	0
Pglyrp3	0	0	0	0	0	0	0	0	0
Lor	0	0	0	0	0	0	0	0	0
Prr9	0	0	0	0	0	0	0	0	0
Lelp1	0	0	0	0	0	0	0	0	0
Sprr2a2	0	0	0	0	0	0	0	0	0
Sprr2a1	0	0	0	0	0	0	0	0	0
Sprr2a3	0	0	0	0	0	0	0	0	0
Sprr2b	0	0	0	0	0	0.171800962152044	0	0.0367949891201615	0
Sprr2d	0	0	0	0	0	0	0	0	0
Sprr2e	0	0	0	0	0	0	0	0	0
Sprr2f	0	0	0	0	0	0	0	0	0
Sprr2g	0	0	0	0	0	0	0	0.0109860686427425	0
Sprr2h	0.0118407141963063	0	0	0	0	0	0	0	0
Sprr2i	0	0	0	0	0	0	0	0	0
Sprr2j-ps	0	0	0	0	0	0	0	0	0
Sprr2k	0	0	0	0	0	0	0	0	0
Sprr1b	0	0	0	0	0	0	0	0	0
Sprr3	0	0	0	0	0	0	0	0	0
Sprr1a	0.709708105790066	0.633907063493129	0.441360090018574	0.307839772318977	0.372041397261907	0.315036768305856	0.176277934143734	0.357602215263687	0.25018698475371
Sprr4	0	0	0	0	0	0	0	0	0
Ivl	0	0	0	0	0	0	0	0	0
Smcp	0	0	0	0	0	0	0	0	0.00480577392434807
Lce6a	0	0	0	0	0	0	0	0	0
Lce1a1	0	0	0	0	0	0	0	0	0
Lce1b	0	0	0	0	0	0	0	0	0
Lce1a2	0	0	0	0	0	0	0	0	0
Lce1c	0	0	0	0	0	0	0	0	0
Lce1d	0	0	0	0	0	0	0	0	0
Lce1e	0	0	0	0	0	0	0	0	0
Lce1f	0	0	0	0	0	0	0	0	0
Lce1g	0	0	0	0	0	0	0	0.00878885491419404	0.0181050684994481
Lce1h	0	0	0	0	0	0	0	0	0
Lce1i	0	0	0	0	0	0	0	0	0
Lce1j	0	0	0	0	0	0	0	0	0
Lce1k	0	0	0	0	0	0	0	0	0
Kprp	0	0	0	0	0	0	0	0	0
Lce1l	0	0	0	0	0	0	0	0	0
2310050C09Rik	0	0	0	0	0	0	0	0	0
Lce3a	0	0	0	0	0	0	0	0	0
Lce3b	0	0	0	0	0	0	0	0	0
Lce3c	0	0	0	0	0	0	0	0	0
Lce3d	0	0	0	0	0	0	0	0	0
Lce3e	0	0	0	0	0	0	0	0	0
Lce3f	0	0	0	0	0	0	0	0	0
Crct1	0	0	0	0	0	0	0	0	0
Lce1m	0	0	0	0	0	0	0	0	0
Gm4858	0.00890882579843728	0.00839134537883644	0	0	0.0135434704998036	0	0.0128341362999522	0	0.0101195430651418
Crnn	0.0151987033013853	0	0	0	0	0	0	0	0
Flg2	0	0	0	0	0	0	0	0	0
Hrnr	0	0	0	0	0	0	0	0	0
Rptn	0	0	0	0	0	0	0	0	0
Mir5124a	0	0	0	0	0	0	0	0	0
Tchh	0	0	0	0	0	0	0	0	0
Tchhl1	0	0	0	0	0	0	0	0	0
S100a11	0	0.00859036928346346	0	0	0	0	0.0262770664949509	0.0150867091471045	0
S100a10	1.02169061081535	1.62723692642534	1.29684346225654	0.659769128397196	0.84720296441706	0.685509354416257	0.936636197180386	1.86423501036219	1.45594925849728
Tdpoz2	0	0	0	0	0	0	0	0	0
Tdpoz1	0	0	0	0	0	0	0	0	0
Tdpoz4	0	0	0	0	0.0865536513760936	0	0	0	0
Tdpoz3	0	0	0.0291829429745458	0	0	0	0	0.00691499795531777	0
Gm9125	0	0	0	0	0	0	0	0	0
Gm10697	0	0	0	0	0	0	0	0	0
Tdpoz5	0	0	0	0	0	0	0	0	0
Gm10696	0.007758430134175	0.0146155438048536	0.00902720795921323	0.0344444412555408	0.0162175800754741	0.0133165604963585	0	0.0171122219262491	0
Them4	1.48815899308238	1.95331914748708	1.53913390261811	2.75795316841421	2.61845485082988	2.39463222385945	2.31258488823969	3.77999496852688	3.33384663356691
Them5	0	0	0	0	0.00286179852536442	0	0	0	0
C2cd4d	0	0	0	0	0	0	0	0	0
Rorc	12.6005249686011	13.5593868164611	12.9820856063786	14.7145877978059	15.4168644709052	14.9519910596055	10.8001900150063	16.1473588867462	18.9906425021385
Lingo4	0.454668058674175	0.313359577431027	0.374186556305023	0.0820549204387284	0.206517175392508	0.275992196949132	0.0639023397890912	0.232362876498555	0.062982664390654
Tdrkh	26.9276505337161	31.1942190231154	25.9693446990766	30.714115327168	34.319391768239	32.2142969394852	27.4220870970455	31.2701464329418	28.4386198372996
Oaz3	0.0161227334811341	0	0.0187593708376732	0.131227664689065	0.0245102744422545	0.0276730410734075	0.0696796739681365	0.0266705817364693	0
Mrpl9	24.1228570326505	26.778515241015	20.2832920131041	31.1009763372647	33.6572592852164	33.9095674754484	18.4426325556661	34.0563993709924	34.1499465258156
Riiad1	0.0335392231596204	0.00631821098846974	0.00780481455697347	0.0545971182352236	0.0331417819050197	0.0633233521640509	0	0.0184937745141675	0.0304777864840251
Celf3	43.481151883217	46.0898563967521	53.5909872507221	36.3160763335856	38.0291721873715	36.5358266386139	44.1032136406399	50.0020652561959	43.7264760821217
Snx27	28.3114334975202	26.83014737861	27.8047690989217	23.0917425172043	25.4604716414577	25.939779339352	23.5846257846485	26.8951926764366	28.7940522882209
Tuft1	11.3634924795879	13.4488500672302	12.0760867651817	10.3755242445254	12.8702713591222	13.6056756422181	11.2067398810981	11.543615143029	11.2076401307115
BC021767	0.00970109602081486	0.05482557349692	0.0112875684510503	0.00717818824651632	0.00553046400612839	0	0	0	0
Selenbp2	0.0633836033283048	0.0796025153657206	0.0491660433492864	0	0.0240894249497708	0.054395771670393	0	0.0466002472098751	0
Cgn	1.08080178308514	1.39020214594882	1.44685988391991	0.997505119699876	0.965081639065644	0.957464221256874	1.12171902800537	0.692084971029318	1.02967019716922
Pogz	10.7336015280491	10.4993473583702	12.1980708942398	14.661317357706	16.4329134998096	16.5011452707482	14.2208934603029	13.2183649148706	13.8670112461055
Psmb4	35.4800386197713	44.0159374277201	34.6006115369082	27.1849147217344	32.974862001542	32.0703276284842	13.1165095645752	38.6864839234646	38.5073824704015
Selenbp1	1.99203047176458	3.34251694386335	2.44445355794343	0.523542912395864	0.810868569764778	1.00892030002665	0.0156816251393258	0.624238838774602	0.605872727527532
Rfx5	3.95612662167212	4.23535581530098	4.55472453838479	3.17335577060502	3.42315792379325	3.51406486030679	3.87268328508313	3.26260505555696	3.44705824444222
Pi4kb	15.8824130695922	16.9893407309187	17.8343855496703	14.3959610651105	15.4513781430248	15.1040686385751	15.5352814295478	18.844597056172	17.9923826535517
Mir7013	0	0	0.0135373977149321	0.0172178781616515	0.0243202363839845	0.0099849021119632	0.0502832140435721	0	0.0528635131678288
Zfp687	20.6003980861487	21.0143898160813	20.7670704054396	14.0500437946183	18.0446158549812	17.7910552394235	14.2168667136598	16.0555490164623	16.6112326199754
Psmd4	60.6464767528684	66.736250064064	60.0520250377332	72.3729862093061	72.8766306955666	72.6551580266815	46.055198918697	65.5506450050915	65.64755752939
Pip5k1a	55.4331879218769	57.7299638735845	58.2079869090723	60.7520979143104	66.3334609274946	65.4357021028904	52.130682758418	65.5743827809135	59.7732419657232
Vps72	25.8902223169436	29.0714194591027	28.4324864152841	32.2367791541734	31.2400824453639	29.5085484544556	32.9248592776006	27.9473197338241	26.0767031372648
Tmod4	0.659685478733717	0.376090439414115	0.545376832998629	0.590888039935863	0.531127411496	0.506547833102169	0.450165297735455	0.717938345840624	0.985970152481231
Scnm1	3.42048738211451	4.35152754033894	2.86859901153006	5.21801161745905	4.67656036358217	4.12679969411021	4.19164744861318	4.52537187670308	3.25459848686469
Lysmd1	0.617787339863043	0.872853570731975	0.993659385256456	1.03524907831491	0.714743056158822	0.436622724839255	0.628228318635343	0.741420117451384	0.949419953562317
Tnfaip8l2	0	0	0.0341698134207928	0	0	0	0	0	0
Sema6c	0.267755879437171	0.431547253514587	0.387698501985243	0.110067867164909	0.183172818883054	0.132766365722398	0.128577193357064	0.226385262847818	0.209521518050673
Gabpb2	16.4210430445696	13.7199038146516	14.3971789000414	16.2390224474299	19.6528138680259	20.3356962017375	18.2733765302985	16.880439887727	18.6977501678155
Gm16740	0.08068767339542	0.133001448624168	0.152559814510703	0.223888868161016	0.2932433342738	0.216394108065826	0.145299254569623	0.350372743939952	0.355156146990813
Mllt11	12.9262215036064	14.3936180170493	13.1882889552274	9.76012417947946	8.35674016860045	8.73450566856151	8.12211182473948	7.72670887796206	8.59226870535854
Cdc42se1	11.3181589037561	12.2539811767139	11.085180218993	9.09254333310518	10.1551319215927	10.0121062603588	7.04760130992008	11.453109814261	10.2379526295626
Gm128	0.0147222663230456	0	0	0.0108935319117986	0.00979179305607659	0.0189519606489812	0.0212090321338764	0.00811796601311055	0.0418075881836981
Bnipl	0.0418627926722665	0.0197155696936645	0.0243544202029579	0.0671141878172242	0.0185619882882032	0.0538899366423853	0.0100513206268394	0.0153889680058013	0.0317013220267043
Prune	12.2707417076475	13.7935945133169	14.6925889866063	13.5562094059403	13.2478960375304	12.0351353456197	11.911534704544	12.2834773664097	11.6652152390342
Fam63a	2.28972191996307	2.44877642926949	2.79599349912521	2.45754089084022	2.63560753190835	2.36418637468931	2.54266654439726	3.42603499975558	3.40690433195952
Anxa9	1.01713644738884	0.88795321978923	1.02471550348303	1.06467582735709	1.01356903041347	0.766453969858956	1.05429842176627	1.21746903920251	1.25399500651218
Cers2	46.8562937805357	47.1001517768995	47.5155324659894	50.5533695699429	49.4438565231532	47.6504776578711	53.60107871238	73.0479776389968	65.5098276839572
Setdb1	109.593221771281	109.989760582238	110.86388042472	103.889164060918	116.995324860946	104.294602019138	106.030278288256	107.149453734498	110.98518922579
4930558C23Rik	0	0	0	0.0245545144872742	0	0	0	0	0
Gm4349	0.0508185718315042	0	0.0197097354395817	0	0.0225329863333392	0	0	0.00934057818523926	0.0192416201563518
Arnt	90.3248804732462	96.7523581544257	96.225784899435	96.5242234845096	106.679797279396	104.26119018331	89.0179041800239	80.9774521863701	84.5716612761901
Ctsk	0.106222981636754	0.0400211541341467	0.0247188394739505	0.0943178242943506	0.064593375187599	0.0546963007956437	0.0612103213311253	0.0820009874936197	0.0241317556657008
Ctss	0.0410709953030759	0	0	0	0.00260155783465852	0.0117490347948512	0	0	0
Hormad1	0.00751580148595257	0	0	0.00556121058629446	0	0	0	0	0
Golph3l	15.4752192449248	15.8176141426346	13.2963756988227	20.3103102371526	21.8051066524123	20.2605274203026	15.4862862176087	17.0559186317993	16.765692318167
Ensa	112.771417933461	117.148218196429	103.933117992561	119.558684036199	137.218384280815	136.066556589495	95.7090961852799	137.736187076001	136.921887231727
Mcl1	24.4465458207119	22.2425897417761	24.8366506430933	31.5045883987245	27.3026773481283	26.063952829433	37.9568287444615	32.3907070020308	31.4299666985525
Adamtsl4	0.015183699645609	0.00715086761923056	0.0265001576196549	0.0168524444198198	0.0144267039843971	0.0325766056071455	0	0.00418620187176566	0.00862358889534425
Ecm1	0.778284037494745	0.526311279018763	0.592097585946254	1.26250664060307	1.07509314229285	0.993321251166904	1.063705538643	1.43050515599824	1.51875861671335
Mir7014	0.0330776080451655	0	0	0	0	0	0	0.0364784730847193	0
Tars2	42.9042469511962	41.6580061008064	43.7643918744576	45.2229183498625	46.3788979828242	44.7666205744645	37.036091139968	45.688382615078	45.1520846119201
Rprd2	107.199337511058	99.7850154091014	115.17427754819	95.9790255056924	104.0863244857	116.945558687574	127.81145143035	115.579308219194	122.136071286587
Prpf3	38.1758371705397	36.3628501344988	37.3445179814535	63.1851344338125	51.6749611813529	49.444384230782	55.2895157597808	44.730622008811	42.5167136882557
Mrps21	5.84920329262733	6.73461682456421	3.56131584399909	2.84826203467613	3.99729120664934	4.15815232179765	3.88821419601478	5.53611922059387	6.12237436606997
C920021L13Rik	0.319256894993121	0.367537444100951	0.17335112332193	0.152236857232794	0.217056682004361	0.292251821225432	0.132867053590533	0.168216575029742	0.282056590668293
Ciart	6.76944148142663	6.7415347454485	6.7893656927168	19.1748947545351	18.4214938677208	18.6389111855162	14.145652643301	25.4971984120726	23.1683661948152
BC028528	0.0139701069400563	0.0131586356008729	0	0.0206739645138086	0.0265472318550305	0.0599456884287709	0	0	0
Aph1a	34.9649774453896	37.5249580499164	39.5962974999573	32.1346375478163	32.9000902238727	33.5636705755229	19.214930358811	38.6886393951464	38.4237994064141
Car14	0.0104704477474486	0.0197245170817714	0	0.0154949182639233	0.00397937403300048	0.0179714643866785	0	0.00577348195520576	0.0118933908114141
Anp32e	69.7124201302015	65.0678294147452	46.7084061812599	44.6963066904687	43.1516673461771	45.786640736678	38.893367773843	35.8599635142845	39.5129432041943
Gm9054	0	0	0	0	0.0266167351370642	0	0	0	0
Plekho1	2.09033038265138	2.56644107011428	2.78308394131322	2.54707016961858	2.28650284848908	2.08844455614036	2.02254794012988	3.13100727906673	2.66973251456703
Vps45	7.96685083590819	9.44517211138079	7.98374109907752	7.59018455178352	8.83855907039296	7.69673025537422	5.48977778633092	6.57042557404502	6.66946816018217
Mir1946b	0	0.0171046727232127	0.02112920871209	0	0.0138033068582709	0.0155844635088729	0	0	0.0206273802856758
Otud7b	20.830318354664	19.0171847431686	17.6293287376605	21.6266152768861	24.9532885071735	24.0462640478269	24.4905717241692	22.9719817227778	24.1003635310721
Mtmr11	0.596968949947798	0.757374585800423	0.609542107329132	0.486792034140188	0.842706917001936	0.721427961068563	0.456325975737467	0.503836336170133	0.290613238131735
Sf3b4	9.70209057898286	9.71279235688219	10.3516475747217	10.1251234407146	9.58025486765151	9.80555988190815	12.0251397998292	11.3802660966992	11.0377127049865
Sv2a	43.9012009074049	43.9565816813118	39.1244963770175	26.591685344641	31.7725215428831	31.9638496105915	25.6526931214876	29.7484062142894	29.3214986600634
Bola1	1.93322385601191	2.91911990588307	2.52764747123587	1.99084853612565	2.63217480781471	2.58270959429131	1.1484618760929	3.5826185519356	3.03358135103808
Hist2h2ab	0.145051969991313	0.0420389054669891	0.0454389112999571	0.0206402202844607	0.0572484266488569	0.0909687237026812	0.0482222770878506	0.0584489136205106	0.0443597162545418
Hist2h2ac	0.996794165033428	0.117361764328578	0.273842912912136	0.215122742359932	0.152588040665935	0.308911841037263	0.71799541637014	0.145043793745947	0.125806596593825
Hist2h2be	0.908685145940659	1.01399975546956	0.801383380514651	0.989281292335172	1.01076175308843	0.854339409906543	0.850472212542041	0.692541924104158	0.736329559142182
Hist2h3c2	0	0	0	0	0	0	0	0	0
Hist2h3c1	0	0	0	0	0	0	0	0	0
Hist2h2aa1	0	0	0	0	0	0	0	0	0
Hist2h2aa2	0	0	0	0	0	0	0	0	0
Hist2h4	2.08180293997792	0.152301264615623	0.39978906208329	0.269196208104243	0.407124998800681	0.988702120558312	0.669694001843561	0.245187108841445	0.0688753919919872
Hist2h3b	1.53236241504378	0.0360838301284212	0.178295788584211	0.170077471454819	0.203835134153644	0.361644947726448	0.772637381086286	0.147867285044535	0.0435152953971791
Hist2h2bb	9.04248385926338	0.41751175206228	1.49566787779558	1.08234460040376	0.446429573612851	3.00519656129456	6.38563006393874	0.439949307952595	1.409795247421
Fcgr1	0	0	0	0.0378316370022769	0.0647723042047393	0.0438782512753973	0	0	0
Terc	0.22422667859044	0.25181799366044	0.361240163750518	0.0446689779949321	0.196659392917669	0.0888144026376139	0.0124239620531917	0.166438785941634	0.195922524272132
BC107364	0.0322117020753967	0.0606812892002561	0	0.0476691830988549	0.0244846092334145	0.0552881281340957	0	0	0.0731786014742091
Hfe2	0	0.0436156280879914	0.0538778919592781	0.0114209909331175	0.0146655806685342	0	0	0.00851103360983166	0
Gm15441	0.169740357073875	0.282865984143383	0.136730015290545	0.193226102968618	0.466465061732517	0.280136684889969	0.112859777530734	0.259189150865111	0.252133827447747
Txnip	31.4221848440245	31.732295248438	30.4617883554146	84.8551109366331	106.262328535064	95.0189489132946	50.9582015660855	72.2277169920081	66.8106864962671
Polr3gl	19.6759035450112	23.2082479485008	17.6716535790158	20.3428814589135	20.7225845096413	19.3090448853249	16.870155962929	17.0772121388783	15.7664534195532
Ankrd34a	4.11960580388733	4.14592997127577	4.76477551712462	3.39298567704624	3.29912787705876	3.49335470430378	2.15487654943629	2.1836924132959	2.15868124416497
Lix1l	98.7366600148189	100.975469763532	96.3016084083169	62.5038136577738	70.9439392857431	72.5736102710199	51.8661215114678	73.1678373419598	69.2515219888466
6330549D23Rik	0.696446169390261	0.907223272424347	0.620685772686944	0.559182939024501	0.585696384649019	0.534105688694263	0.619061612075293	0.506586887780568	0.639607766738692
Rbm8a	20.7446317300517	20.2798463799085	15.4285775476913	21.0345590645025	18.2939107972718	18.3071991544023	19.8170237045272	20.8749690730569	21.275925176255
Pex11b	3.89877891592151	4.38607165334025	4.46906205842388	3.6295986499414	4.06824696916548	4.41821591835039	2.57497710547463	5.1225571483523	4.92799673805023
Itga10	0.609834542394491	0.67430918894527	0.592331742388368	0.757295766494178	0.927089194642218	0.728152558083936	0.970206279219845	1.35091714752461	1.26495160538292
Ankrd35	1.07524248522317	1.24427953112942	0.845970189293579	0.772878682699644	0.854281790784192	0.509721940304188	0.442572629597884	0.479963930983199	0.372226707898107
Pias3	10.8710295225212	11.5645563638815	11.3997378135879	9.59602836386608	11.1075343172326	10.4731970681935	7.80378808287188	11.0633809525172	11.157021513972
Nudt17	0.339705005322742	0.497735482581241	0.439176436297919	0.209466579107699	0.283319224480822	0.226749163543822	0.190315281292113	0.426663858503174	0.385871214521979
Polr3c	31.1492833949485	30.3122638797176	29.1567835999079	43.8818425070956	43.1169449628927	43.8303361268429	39.4459440226532	43.7154104295805	40.7470362948569
Rnf115	51.3456899589329	50.5470119446195	52.6365875857066	79.7926481818825	71.362677790784	70.464922572082	67.9814880904351	65.0592561625719	67.1877760759482
Cd160	0	0	0	0	0.0141542383885659	0	0	0	0
4930442L01Rik	0	0	0	0	0	0	0	0	0
Pdzk1	0.0475091513235582	0.0223747610757701	0	0.0703074437983111	0.099309196910046	0	0	0.0130984478643973	0.0269828434007219
Gpr89	22.6367039807693	21.3989356675753	23.8619197055203	19.869454309894	23.4022485925432	23.4140440574271	22.9394944223724	24.0273727057724	23.5509237342555
Gja8	0	0	0	0	0.0047397571252522	0	0	0	0
Gja5	0	0	0	0	0	0	0	0.0161240399091202	0
Acp6	4.4029971597898	4.9296116373484	4.99475308531321	5.08542476924075	5.02855953073351	5.16015923740433	4.02393873467604	5.13130521391718	5.34369907061369
Bcl9	7.70536187410502	6.7971959026255	8.55167064590901	6.37029975633795	6.51305643121723	6.34568425377232	8.21857657410304	7.00233811012817	6.93469473411424
Mir378c	0	0	0	0	0	0	0	0	0
Olfr1402	0	0	0	0	0	0	0	0	0
Chd1l	6.82545689229187	6.54860073776448	7.72003284590362	9.58401470724345	8.97667933566857	9.15420771706328	10.1072200766413	9.47028594587968	9.98880358151696
Fmo5	0.0273928543918111	0.0774051173458297	0.063745110522316	0.121613721797168	0.1145195102391	0.0470170635512568	0.118387193171153	0.0151046215355249	0.062231134824461
Prkab2	8.11245051209726	9.55618364765147	8.16449706959813	4.11863577168836	4.82734455239834	4.57364255353756	5.10411994838011	5.66504718439354	5.4930905614142
Pde4dip	26.9588222251223	28.0200007477229	29.6354764542636	34.2913294101831	40.2810882686106	40.3617300739635	41.6179407013218	35.4719446230425	37.5720848797427
Mir7225	0	0	0	0	0	0	0	0	0
Sec22b	33.177876247477	36.3742841547927	31.9600341360593	44.0740994849718	48.7912142820465	45.1019508860623	31.6857698968383	41.0043277931381	36.1900533973757
Gm5544	0	0	0.0197860030725707	0.0880786315687799	0.0258516327450645	0.058374972214551	0.0244976631529767	0	0.0193160763979739
Notch2	6.41313149879064	5.52495424445128	6.58224988487022	5.01536362857868	6.50953423490145	6.2644260436683	9.76460244692462	9.60249433014874	9.15027093306429
Adam30	0	0	0	0	0	0	0	0	0
Reg4	0	0.0134831622117833	0	0	0	0	0	0.0157864029636059	0.0650400785554861
Hmgcs2	0	0	0.0802530931800008	0.153107858271546	0.013106951691654	0	0	0	0
Phgdh	32.1903749896464	37.7837179514675	34.62242205153	74.9759559917031	79.3146148058486	74.9370088029552	65.0699570469373	106.4863622355	95.2779777978909
Zfp697	1.17596500539372	1.01954846352863	1.30608248605367	0.919578300809037	0.934499464486447	1.13536404744528	1.46309153819455	0.935810698530887	1.24470379701245
Hsd3b4	0	0	0	0	0	0	0	0	0
Gm10681	0	0	0	0	0	0	0	0	0
Hsd3b5	0	0	0	0	0	0	0	0	0
Hsd3b2	0	0	0	0	0	0	0	0	0
Hsd3b3	0	0	0	0	0	0	0	0	0
Hsd3b6	0	0	0	0	0	0	0	0	0
Hsd3b1	0	0	0	0	0	0	0	0	0
Hao2	0	0	0	0	0	0	0	0	0
Gm12440	0	0	0	0	0	0	0	0	0
Wars2	2.8793631301207	3.26560385863269	2.75198357635299	2.98384841843531	3.33740921362374	3.70660165621062	3.37557091054236	3.55612851153256	3.95484211190667
Mir6481	0	0	0	0	0	0	0	0	0
Tbx15	3.15947395651393	2.93573634739476	3.16696193177013	4.73879977717625	4.09929237283118	3.09619272734295	3.96724439350576	3.59614204735081	3.21299003610088
Spag17	0.0648307175595444	0	0	0.071955853307808	0.0615985295519252	0.0278188421328037	0.140093591076085	0.0536222022688972	0.0368206345668438
Wdr3	77.8447417731625	76.2353087106575	68.6257881607234	104.050879774076	113.135871900146	105.096506392916	102.446141722222	110.730961971919	104.739433679988
Gdap2	65.2468327030065	64.7683525022733	70.1420127142101	76.3197641760638	71.3568443712127	70.8587052956253	70.9060362299756	66.5955909303286	63.3668268874717
4930406D18Rik	0	0	0	0	0	0	0.0105489818242644	0	0
Fam46c	0.875791472797264	1.67561878429978	1.71958674034443	0.32401473209542	0.364056078125836	0.610678034506048	0.236563732973673	0.452735497804124	0.621757690461473
Man1a2	15.7202416423232	14.4272206067066	15.7633718674429	14.8434783801119	14.7596969013757	15.1037413210187	23.5116577598837	17.5285802341716	19.0331960276498
Vtcn1	0.032077346696563	0	0	0.0237351771946853	0	0	0	0	0
Trim45	1.50734659861819	1.57625716826585	1.81827828156064	1.75722909657309	2.01209009643123	1.93248594267104	1.3206249247833	1.57751156854869	1.73316199731516
Ttf2	36.9632464289691	42.0886501204444	39.3650938224962	38.0341907768065	49.8386398431163	48.0784087175579	33.5875307487595	42.1548046548934	41.5377144183138
Cd101	0	0	0	0	0.0615336889945023	0	0	0	0
Ptgfrn	31.5684421781048	35.5181287915692	41.7102507755768	14.2951086302471	19.3874541282577	21.6363568574768	16.2165392839473	20.1087582879515	24.5515314477244
Cd2	0	0.0388930410645937	0.0960882672705513	0.0305530670197359	0	0.070872701165183	0.0594849297231341	0.0455368858641463	0
Igsf3	2.21995080797966	3.23607476555489	2.15249275694126	1.60351105174885	2.15949415414554	2.94846267519243	3.12193673263424	3.46827544354458	2.70176151061351
Atp1a1	1504.04023202265	1461.95580740767	1602.38196842312	1429.6668640884	1381.4332631433	1425.35401435846	1434.04469611849	1727.8860977781	1776.33787340825
Mab21l3	0	0	0	0	0	0	0	0	0
Slc22a15	1.01096351349308	0.84341294214722	1.1426834788559	1.11138574304654	1.72352107296338	1.41296209153967	1.41479180271078	2.2616653312526	2.2967086894605
Nhlh2	1.08501468061934	0.681326819955846	0.677984002083692	0.683901767972795	0.572733552038966	0.60352896240436	0.463135442390435	0.265904480486916	0.273882029031494
Casq2	0	0	0	0	0	0	0.0641335349402818	0	0
Vangl1	0.240329495953155	0.415011030630657	0.419447807323599	0.207466464203024	0.426248991472333	0.378126162792107	1.03866264008753	0.375471783508733	0.318488900296281
A230001M10Rik	0	0	0	0	0	0	0	0	0
Ngf	2.8095485347341	4.21622239280726	3.5460437952476	6.58901011122988	6.51533177588848	8.09166574990415	4.66487080460367	8.19241002342273	7.89728514206577
Tspan2os	0.00832535195724057	0	0.0387473662335919	0.0184806778860919	0.042715537827036	0.0214344366852752	0.0359807355700147	0.0183626413904135	0.0567406476924516
Tspan2	14.0851202594984	16.6078028399603	15.6742654384931	27.7838142545491	29.2803488396123	28.1561841452744	24.1233812284632	24.3154097004679	24.2120164938573
Tshb	0	0	0	0	0	0	0	0	0
Sycp1	0	0	0	0	0	0	0	0	0.0495291030530614
Nr1h5	0	0	0	0	0	0	0	0	0
Sike1	12.8594020274422	15.7596899107891	14.0167919948511	13.7774865658421	16.2698516145603	15.3231240438779	15.0819948857466	17.1733678707584	17.2949124039677
Csde1	568.298388762327	586.12531760457	556.943991306855	668.642866830741	635.197690047357	626.920600856418	653.066436769805	611.517861674369	631.785374919485
Nras	31.2446198354154	32.180179224553	32.7645921833537	27.1584989606983	29.6917191470314	28.6118915349833	28.8613612182474	33.5819498370369	32.202737375727
Ampd1	0.0461894526756815	0	0.0537430623998205	0.615190133235223	0.157991904175073	0.158559046150335	0.399245699493106	0.178284429265408	0.157399919837544
Dennd2c	2.9671677917514	3.20090048596734	2.92126552042025	2.73970082418522	2.99754796593993	2.48112881696579	2.70354837233007	3.10442932937805	3.31279468545136
Bcas2	48.3467336578122	50.7474979559318	43.2329725001702	59.382696463376	55.7763567942337	55.5625304133006	56.3600911220532	63.1805104474918	58.8432526158958
Trim33	37.6966354425708	32.1457943869398	37.7658313726817	44.943549017925	50.2282974467835	49.9006059401979	51.7539687517742	35.0065044227508	38.0187819536848
Syt6	0	0.0281587129184862	0	0.022120539290285	0	0	0.172269281413935	0	0
Atg4a	5.00943683307861	6.24697171044379	5.74656323183401	4.56806893658035	5.114987897668	4.78350094848263	5.69199832121364	4.59076563797832	4.96892774459623
Olfml3	3.44723333986368	4.34767318491293	3.80702992452745	1.81577486618715	1.94301534574283	1.90541896484932	0.925886038140708	0.982632373265018	1.12825697524576
Hipk1	130.92682003926	119.67040911631	121.845447137422	90.6780253297122	115.86164721912	126.557880472807	122.474530494503	125.879012491624	134.576383029324
Dclre1b	12.8870549689232	11.6424829653772	13.1734135892102	16.3436389652172	15.2799883015996	14.4240101190924	13.1916246671317	12.6956534643067	13.0599271575334
Gm15471	0.020305066324755	0	0	0	0	0	0	0	0
Ap4b1	63.0176604534254	65.194460084525	64.8963131796977	55.9106294875235	65.466169652816	56.2603671834441	45.1767827921568	69.2497770722124	64.966434874306
Bcl2l15	0.0992328241354962	0.327140659922348	0.346382705402714	0.440555514768449	0.0942854912012535	0.596130865445855	0.0714778591027979	0.0820765644406184	0.0563593261353788
Ptpn22	0.0524057503952366	0.0987233921401098	0.060975944733016	0.193884454256416	0.318675322901681	0	0.226488616577861	0.0577938329962333	0.119055475992964
Rsbn1	54.7614602452015	48.3673556009706	55.395400172397	62.9277269165532	54.6925554194229	56.1643750481276	60.0942451997727	50.2274508876429	52.1422450397238
Phtf1os	1.57720761842243	1.43565760155496	0.909857774208766	1.24548833953999	1.08552214385174	0.693840996219678	0.897399747632716	0.694285458215199	0.436596589364114
Phtf1	41.1955679159377	39.4723068760772	40.2641949309575	19.1508188946348	19.4759314329695	20.3648346422723	22.5871820595176	20.956780255548	23.1133081536333
Magi3	36.883353499168	39.2798308760277	45.0062880135872	39.1638060771863	43.1869064058578	40.6172290528229	49.1569154642613	33.9537056080513	34.5877327657915
Lrig2	38.2536352829904	34.8370524964289	38.7441620530188	35.747088413091	44.9664954422576	46.7000477320581	28.7652124446869	40.6741969807963	37.622957253134
Slc16a1	178.186753303654	162.160099547474	160.021382586581	169.284315332457	161.679767833055	170.442629398654	175.969293129216	226.513718592777	235.914865815455
