Geneid	KRS7_37_PCCL3_1_DMSO	KRS7_40_PCCL3_2_DMSO	KRS7_43_PCCL3_3_DMSO	KRS7_38_PCCL3_1_Tg6h	KRS7_41_PCCL3_2_Tg6h	KRS7_44_PCCL3_3_Tg6h	KRS7_39_PCCL3_1_Tg24h	KRS7_42_PCCL3_2_Tg24h	KRS7_45_PCCL3_3_Tg24h
Mir6320	0	0	0	0	0	0	0	0	0
Mir6328	0.0290062861154801	0	0	0.0135556121816084	0	0	0.0285394359581108	0	0.0126604419047378
Mir3075	0	0	0	0	0	0	0	0	0
Mir6318	0.188986056585923	0.175827377666608	0.136103844708452	0.0785062529966743	0.0579022532052929	0.188579340747742	0.082641940094364	0.158717811773939	0.0916524316559035
Mir6316	0	0	0	0	0	0	0	0	0
Mir702	0	0	0	0	0	0	0	0	0
Mir3587	0	0	0	0	0	0	0	0	0
Mir2964	0.189657807971892	0.07562243849879	0	0.472711821953908	0.0871621003522804	0.1261664309742	0	0	0.0551869262648461
Mir151b	0	0	0	0	0	0	0	0	0
Ppp2r2b	0	0	0	0	0	0	0	0	0
LOC500148	0	0	0	0	0	0	0	0	0
Bod1	36.3618505516086	28.907137252693	42.6352854873931	36.2027224235663	25.8449923973669	30.8185205581995	32.8322654338225	26.388893660533	41.4517471010507
Nod2	1.1288518330626	1.80043266834919	0.243892714671493	0.281360209964104	0.415034204216218	0.0750948291553068	0.0740455464667768	0.189610700384382	0.0656950151869256
Brd7	172.429412055926	208.710957386371	171.781054780889	175.397360571355	291.029182174707	199.819097261618	161.067757830538	273.073646709616	169.745534959605
Adcy7	0	0	0	0	0	0	0	0	0.0864151498469946
Galnt3	0	0	0	0	0	0	0	0	0
Sec16b	0.218676488973056	0	0	0	0	0	0	0	0
Bcl7c	39.833692182068	36.9978747791169	36.0159462491175	29.9101436252367	13.2915094459407	15.7655799166657	49.0730588098919	22.2651019166543	37.63623733286
Ttl	31.8846256861183	31.2666636002042	22.1225503505506	28.6304517621387	32.2851242768825	27.4186726656093	30.6062919517087	30.9143742401599	26.6643565972825
Spon2	0.127770745472763	0.122270762630228	0.138026767801794	0.143307750621084	0	0.178494079069822	0.17600002256447	0.0643840931860761	0.0446147181681324
Dnase2	20.5722992079804	23.0424459291161	19.7588148310132	12.5508053982427	8.87006504307034	11.3463996472613	21.5292681950878	19.719811910481	20.6522515583335
Bub1b	326.477008377307	496.759309495353	140.415198118058	182.632967887407	339.607422999978	99.4341262707076	26.6087235679857	24.7076162536264	98.259944221913
Stambp	23.6523101535812	19.9573258663867	22.9269465662222	26.4614553139355	22.0694438091974	19.3897090515693	34.515668391042	31.4013714904484	39.8344175892459
Ero1a	59.1153998447993	53.8091835506648	80.7245041703314	212.692823028229	373.286797102762	268.873281049118	137.275237967425	192.999287653627	189.193350555735
LOC171573	0.0456824172169739	0	0	0	0.0314917862574164	0	0.0224735840945825	0	0.0398782241160362
LOC100362040	0	0	0.0545833127216188	0.472264178183118	0.069663648387618	0	0.248571460440079	0.381914734581041	0.0882154654688072
Arl5b	28.7840796497459	30.2236977041961	26.6524690441473	44.4996512764234	51.70711533136	48.2986652665523	27.9795913309176	35.3872193066957	36.4145578238258
Mcm3ap	25.5576568481806	26.5904792119241	28.5981546914829	16.4744163350293	13.4837365158823	23.7011611972752	22.7638522724712	20.5876294382237	24.9321010474688
Susd2	0	0	0.0357346424265527	0.0541068940658651	0.0114018618563739	0	0.032546988496556	0.0104180088788381	0.0649720849206094
Aire	0	0	0.0525313084839639	0	0.0335223571188538	0.0363925043548274	0	0.0306297531493567	0
Ube2g2	10.305145444287	9.72788748130334	13.6583388407958	25.878428572888	20.1422368680672	30.0745835304539	19.9120923060523	16.8531262980683	19.6535230386166
Agpat3	75.9598867547197	83.6957806992747	72.5569268179687	104.476944384843	70.97674940725	96.3491991257962	52.4729920630435	39.7147150693778	60.6296604039032
Olr1667	0	0	0	0	0	0	0	0	0
Lipc	0.135276871845701	0.300517709238944	0.104382430702697	0.0180626936675615	0.0266442639251447	0	0.0190142312368507	0.0243451623637318	0.0506096694323038
Nefh	70.7052677038587	113.521184971277	51.6336656541864	55.9154028268587	117.420758728422	34.6455502157731	133.124024223093	247.704841090702	92.5306062340647
Sh3bgrl3	1.09610401460359	0.660361122869327	0.682794763905882	1.00953638089347	0.319894971993165	0.383209960385875	3.41644308308683	1.39090494429515	1.2292227882869
Clspn	26.9583763923497	45.4513771268183	10.3120473880227	13.8046452084296	34.9389990374822	6.32949633432805	1.22373642062808	2.31107377849041	4.9400660662532
Mpped1	0	0	0	0	0	0	0	0	0
Scrt1	0	0	0	0	0	0	0	0	0
Rrp7a	34.0491770367956	36.3976928043744	32.9569124797574	26.2235108785155	17.4964959928772	28.4438240410538	37.5528326137713	30.661445285836	33.7094340840084
Dmc1	0	0	0	0	0	0	0	0.0388987229665876	0
Ccser1	0	0	0	0	0	0	0	0	0
Fam83h	4.18669197719991	2.4484000663392	4.8242701922117	3.56532691519028	1.41100774136107	4.40977525523599	3.61583705592906	1.58226575303322	4.62935073888269
Efr3a	31.3629847504011	34.7742172613111	50.8746863561863	44.3647193784348	46.6868765806629	58.7859247104761	65.1310453646463	60.3891429243422	59.094916953451
Mir3590	0	0.0594830737120026	0	0.185912757562488	0	0.0496199756487535	0	0	0
Il5	0	0	0.152084375287677	0	0	0	0	0	0
Basp1	27.4697099362879	44.2158925816128	24.3414380205391	31.9458985726147	74.6119986431939	63.0948892493966	27.8371728622661	64.5857230864452	21.7141897350408
Cd244	0	0	0	0	0	0	0	0	0
Ip6k2	70.5751227461551	56.809077522474	64.9165144933607	62.2504475889374	50.3475491155449	55.4701003947973	64.7106611839106	58.3023991412057	61.641213420008
Nanos3	0.260596157799392	0.194827039355857	0.105567725703351	0.0608926705935742	0	0	0	0	0
Mir194-1	0	0	0	0	0	0	0	0	0
Mir181a2	0	0	0	0	0	0	0	0	0
Mir192	0	0	0	0	0	0	0	0	0
Mir191	0.14966918179362	0	0.1212622262988	0	0	0.0373367698955907	0.110445215522324	0	0
Nmrk1	1.10298838882534	0.989540125472538	0.893643073395804	0.257731768558849	0.190089955290245	0.137576831708301	0.316527172364008	0.289478868588559	0.401186612984757
RGD1311739	13.8589774829677	15.4728092346615	14.4224707442723	13.9898142840074	5.09539828206578	19.5912981776821	15.8631204011132	9.89341026724223	22.3008696705145
Rfc2	49.9189377925853	74.6606185375117	23.641676326473	28.983326634905	26.5270885934591	13.9868074109986	21.4026495841225	18.3243352205427	26.5499036593109
Gba2	24.7207787099018	27.6258926074087	16.0230536508776	15.103995238967	14.9142592906267	14.4032162524464	19.5236187077593	15.466596713879	17.3507970738498
Galt	18.5820618490537	14.9243327879104	20.7546936551636	16.4376128884035	9.01260454065481	16.5885318217832	18.9033030631984	12.4568805965836	18.7701444137808
Sema3e	0	0	0	0	0.0921864820768478	0	0	0	0
Zfp507	80.4967053878001	79.742274259376	93.9318163813813	86.1969581513485	67.2981805045896	96.2961390384935	77.9696861867512	69.7894954984537	84.5300193558881
Pdcd5	0	0	0	0	0	0	0.0723116975825685	0.0925853902014645	0
Ier2	32.4029038466583	36.1828519988699	33.3152684963115	51.3320873958658	19.4541943316757	52.4412818176278	27.3090879939261	15.753151237319	32.4163547978298
Depdc1	57.5526614499958	126.014129055368	35.4707558363258	47.3136050512072	133.171173754644	33.4925505377254	5.20495890907144	4.02152951285336	21.4974303542447
Cdk17	120.325622361052	144.956088555191	106.709580695652	124.38694947057	126.969006171476	125.18910092435	85.4053853769073	87.8916078393268	99.3342147491206
RGD1563072	0	0	0	0	0	0	0	0	0
Actr6	132.79980201457	140.573337231943	192.844865449654	147.027382903872	159.117965241621	153.679435544026	194.308494753018	168.955306581274	225.643398607146
Rab33a	0.278191153855191	0.066554054320103	0.360625515541373	0.156009688893026	0	0	0.383199214926604	0.210272137496131	0.437121889372024
Fhl3	14.6950600589894	19.9497778082972	11.7799736937306	11.6093373847402	11.2558183362027	21.2387053147061	16.2945519719828	16.2349240614909	17.6639177282327
Spic	0.0574968354627431	0	0	0	0	0	0	0	0
Eef1a2	1.54485929403682	1.06612480110766	0.706057639837776	0.11107148600476	0.327682907337749	0.177869378188572	0.526152151452675	0.673666970575022	0.311210016264121
Nbl1	0.969091961816491	0.750084101520049	1.84743519980863	0.532810867693775	0.392974426801948	1.13765456989557	1.17784630485453	0.0718130270152387	0.497625702644553
Tgm1	0.271123289173911	0.389178890810846	0.439329102393517	0.506820093659932	0.112141482770312	0.51402563188574	0.96033461789533	0.444014691423488	0.615356661562899
Tmem55b	123.613694713296	112.88680794381	156.715100963696	187.593415506965	96.3411070199839	207.853133653418	238.390822632561	132.04192275451	304.99319933187
Junb	29.3662268653634	32.2363269475694	22.8377466160522	63.7972386294333	22.4325426142619	64.1858708534101	34.2534497696901	19.5424659317736	33.3193212860358
Ttc4	19.5017509348188	19.9428692188285	21.2144584426843	16.1244569912879	19.0845456582197	14.7309183809532	19.0872385949991	21.6898285045131	18.8989656628637
Raver1	71.5439320063726	84.0606896437602	59.2651655902521	67.2759851543505	44.249511396887	86.0682727991666	60.1625168432356	47.8015585087149	64.0006518347077
Kctd8	0	0	0	0	0	0	0	0	0
Prdm2	24.5928121437843	24.1113806389754	22.6322668328482	34.1881792467686	51.2035131551391	43.8145687719978	23.0790334639824	35.5693190843879	27.0526054968356
Fbxo25	10.5022317294406	9.27802475693058	9.0536941421256	8.79434226518714	7.42825181870546	5.98650483282509	10.7557477204277	7.67257386779787	8.40671869950545
Cep41	9.78080296134032	11.9850858416026	7.47343980083541	4.43463805349657	4.93355673827066	5.39563621942719	6.20695161544801	6.01046139668525	5.78462068647916
Poteg	0	0	0	0	0	0	0	0	0
Tex101	0.260755349099209	0	0.211264428469259	0.0913948024730678	0.0898775964536647	0.0650485447417379	0	0	0.0569062501741359
Lhx5	0	0	0	0	0	0	0	0	0
Nos1ap	32.6647650869636	28.9738888878632	27.735968774092	20.8281365805398	23.0903821955286	30.1084487260766	8.51139631078871	6.8001627449138	4.34967462420515
Fnbp1	37.1389017618057	42.092892792188	35.2877596755193	65.8658687222588	114.427124823268	81.6029938738246	45.2758274482197	66.8991141262681	61.8166650577668
Ppp1r3b	0	0	0	0	0	0	0	0	0
Stip1	132.135198819775	166.02718520492	116.919819967711	121.808301990328	156.032373428084	106.235777902487	123.922720892334	174.678555801245	96.7947285207188
Unc50	27.8762015858613	23.0468852580372	25.4260931962732	31.8629911946954	17.6612985590844	28.024051530078	37.5036597947621	27.6389978899925	31.8801623861039
Zc3h14	159.785858038922	172.149224067627	178.622285489947	189.116801141141	270.557218890829	196.989147377412	118.507174857338	155.057382239903	130.922129045765
Olr1666	0	0	0	0	0	0	0	0	0
Sugt1	31.4572892578121	33.0230325313543	39.590345874662	43.5408097473364	41.0958070931575	31.5611180163811	37.1750150753829	37.2032198665593	35.3234731368447
St3gal1	4.66284070956264	5.43645025791965	7.17311676031893	4.27545357771089	3.25508020784623	8.83444146091467	17.0445230449019	16.8042483215659	11.0003904771767
Ptprz1	0.033877500513921	0	0	0	0	0	0	0	0
Birc6	188.000479229441	227.321854232557	216.04544765824	175.621466561999	187.485382964231	197.606144947449	195.961485042198	195.478322186296	190.295724520509
Spink5	0	0	0	0	0	0	0	0	0
Otud4	135.088716127901	169.159079052268	180.644880238608	131.961322530673	182.458431492419	181.041891462082	126.780670156993	187.156593849467	145.89564775637
Mmaa	0.411257742228979	0.329891573385908	0.402455415671043	0.0587889249011412	0.173438985321948	0.0965582768790577	0.347513179949307	0.353517012205592	0.43925350379245
Eral1	15.9915428147613	12.7319438622063	18.9578131460609	14.1217865292533	6.27555813798131	11.812419061901	15.9044453920137	9.89831818098071	17.1172911497281
Atg12	69.2163415726806	75.1327657484099	89.7751130345294	62.9774393056847	56.6405820683851	78.9469227677452	63.8707185161419	56.2681295603732	71.4896354517592
Jph2	0.0624059219993282	0.149299036474804	0.606736612989784	0.0583287686738448	0.172081433210116	0.249086474250819	0.4298105814206	0.157232732833365	0.163430757079053
Dusp9	0	0	0	0	0	0	0	0	0
Klf10	201.756395638766	261.843449526445	142.154596319675	346.978158881276	293.339690630582	434.722839557633	246.21699156679	253.324043447605	252.335046045594
Ddx25	4.45901803860639	4.24899559542493	3.98009764717979	3.10811370752131	3.33438244520451	2.28127135212628	3.43915867645707	2.76103796784935	3.2327344512875
Itga1	12.3400335508344	14.1576204497153	11.9052755043377	26.6220984411962	28.3023897577344	23.3491396540224	11.912339812962	15.1543766681757	10.6705427031069
Rara	34.7930506860377	38.2490362459551	24.9530032354912	27.2352104145994	28.0158219784025	28.2674861926919	28.005418212041	31.7487859789728	24.6786353885829
Pim1	1.32564132445778	1.32996096206568	1.0509392945896	1.82857359057366	0.44218480883986	2.10152676269468	1.38845413799493	0.686849660909524	2.35175254927221
Arl14ep	23.8403899893178	24.4679962522095	29.9587728815168	25.3524042838874	21.4657204223196	23.9711425293572	20.8836292514655	23.9039155455708	23.8020877497447
Rnls	0	0	0	0	0	0	0	0	0
Gata5	0	0	0	0	0	0	0	0	0
Gpat4	34.8842613018533	36.8645181386108	46.0043129186905	36.2679641397764	29.8881450865378	42.3926171196228	41.8114186485741	39.3371365931284	42.7514878324773
Col2a1	0.225558276084937	0.479664353916233	0.108294933272014	0.140547948941674	0.241875851987446	0.250080948196865	0.0986346499670168	0.0315720964237968	0.0218777669175811
St8sia3	0	0	0	0	0	0	0	0	0
Tradd	14.0571487191916	14.0591483158501	11.8670543423002	5.86718790778086	3.77491529485646	6.76356287599239	12.7796218780247	9.96897835346959	12.6208839657951
Fbxl8	4.14765050758381	4.91934424036793	3.9869550161878	2.39828069616471	1.45385005330681	2.91113663458652	5.94842312287911	2.74535809206082	6.59698263505863
Hsf4	0.928570044206872	1.19619107537042	0.810200497265474	1.20171318593102	0.689362367980284	1.03348379000151	1.26501909505891	0.179965176134574	1.12235580162723
Cep89	44.6830589832102	64.4916727188563	27.122167237638	29.1193654886171	51.5118263406323	21.1619020531714	25.6814913078924	34.4355513703675	23.6883193538073
Spin2a	0	0	0	0	0	0	0	0	0
Klf16	24.2850528848151	27.2340064072886	30.5227018219587	31.6832426515358	11.1071599039724	43.1064037906162	39.8236499947065	15.6888678713379	35.5023816390001
Zfp786	15.7196106740855	8.75421012331968	8.51087152370903	7.25905403845806	6.22907091418914	6.11037533580297	12.8582241817569	8.46680111373507	8.37682701347464
Ceacam6	0	0.0265055390751572	0	0	0	0	0	0	0
Riok1	69.3147776140038	70.4442620433617	90.7295953683795	75.4069460684743	121.313825383273	86.8144202287304	70.7754757405922	95.7842154329252	72.4974298659428
Fhod1	29.1968032729362	32.4335997690367	15.8315625099854	11.2555066818536	10.0766563879231	8.42655653176584	22.765405737304	18.6528349005883	14.6443933534534
Pdgfa	16.2817509363321	22.9020330804218	14.7914355909384	21.8919448809073	22.0694438091974	27.5606857685759	21.5783422622971	20.6593405835721	19.7955504512004
Klrd1	0	0	0	0	0	0	0	0	0.011534860269324
Stx1b	0	0	0	0	0	0	0	0	0
Cyp2a2	0	0	0	0	0	0	0	0	0
Th	0	0	0	0.075447953428347	0.166939817013596	0.0805480088821672	0	0	0.10569840945733
Sult2a6	0	0	0	0	0	0	0	0	0
Pc	28.062689782405	30.8444625512094	32.8957867410946	12.3947413164793	11.696497416311	22.7226270077551	20.8455562888086	14.4277479313193	51.2745195541305
Glycam1	0	0	0	0	0	0	0	0	0
Adra2a	0.0271813873201353	0.0162570907012172	0.0293632084737797	0.0508111026145057	0	0.0271228904081062	0.0267439085302826	0.0342419731463389	0
Apoa1	0.210292976138904	0.137209612525214	0.247825058691635	0.25015957041416	0.0790736073421621	0.267069607379281	0.28214775588469	0.144500881303325	0.133508465116532
Apoa4	0	0	0	0	0	0	0	0	0
Hk1	425.36515998539	439.179112115973	328.953623192758	268.921889646853	296.467718251227	238.928658210427	350.097308416495	464.117334595628	369.680880061754
Ugt1a1	0	0.0244354280600991	0	0	0.084492510754967	0	0	0	0
Gpd2	168.314556450801	184.663197291483	335.15380602371	116.307523774433	178.797624118989	185.562645156131	128.370122396979	140.900789999646	217.123040143866
Hk2	117.497688322454	111.294465858169	155.213231606752	214.804531905885	262.621028998695	215.121006376573	212.115170282808	218.387304783745	334.742391005128
Glp1r	0	0	0.0499047430597658	0	0	0	0	0	0
Camk4	0.0417177977399732	0	0	0.0779845148024039	0	0.041628017100166	0	0	0
Thap11	7.72420580809727	6.74408493296018	6.99199430799975	5.1269352278272	3.01667646956414	4.5290933256754	6.72875310375793	3.71789587126003	6.46740672873583
Snapc3	16.9670996297755	14.5098048942197	21.4374628485465	27.7989054217334	30.5750546496551	31.0146532033956	16.6696112226394	19.4994903815101	18.9905627978261
Mrpl41	22.6912976101021	18.0135655939132	20.6675739787187	10.9722811707089	7.8330717817549	5.97651759297286	18.2178166855132	20.9541107999512	16.4321816370376
Lsg1	81.9147511783778	76.4263302923124	94.6243961446045	75.6912488339524	80.9402052299613	73.7726582430067	66.0209888536425	82.6993650046416	76.0810086598681
Zcrb1	28.6322210497348	36.4884548236168	26.6385376330807	26.424009048058	51.9707107547869	25.9822101291029	30.4328562973157	55.0558880393947	28.4052713080754
Spock1	0	0	0	0	0	0	0	0	0
Dcaf13	34.3893282844366	30.3836230798106	35.575834067165	45.5032010148271	37.180361285974	31.2431243581644	43.9784768240495	33.7989621058181	45.7858717591177
Eef2kmt	8.78822219214069	9.52440029746618	9.20812036184495	2.03807579954493	1.73093676934881	3.62640602218103	13.0026730513795	7.40843641173676	11.8823773970418
Foxk2	106.008345358145	112.840110203686	112.121303087887	173.757235538764	167.453086498861	195.744690513296	130.789396748706	142.944074535829	131.477449931097
Cd7	0.452726597776945	0.128940076955513	0.256177681040131	0.0402998765382927	0.237785253163069	0	0.318171469363301	0.298742192383393	0.188192993000122
Ddx28	14.4762260599402	10.7652581057185	12.5936086897879	11.7942450799268	7.81570939221277	8.40498649946134	11.3441688356423	10.0462372918845	12.2175772151325
Akap8l	96.4379514629618	74.0238841797934	132.175484479515	72.352671199285	72.0078854444712	104.061805248619	84.7750203925774	82.1541029054329	98.5279934066591
Itgal	0.0636719132570712	0.114245831908673	0	0	0	0	0.0313235635113035	0	0.0277910296942304
RGD1305178	20.0404751199	19.6747228419177	22.134236775824	15.8454196310084	35.0603473454898	15.2920882133758	24.1641272432018	40.5564920038632	21.3164945911369
Sertad2	22.4999664557819	18.8400094370841	23.1485856361564	10.4148476114022	9.89727399743122	14.6469599203663	20.7673968105504	24.6327334834198	16.7885721993407
Dynlrb1	63.9000675858922	50.6479725335671	54.7561541171908	63.5153746052263	69.7444741025301	32.2016043995646	86.7102892314224	96.0364387927867	73.7456709428914
Palm	122.951506747984	115.161045294251	78.1827978576158	44.9359365541237	36.9466135198617	41.9124132705632	54.0216803953561	43.761063337411	46.8896704490092
Anp32b	481.755681441173	563.114110072735	541.304920833641	424.384780067573	723.458196545558	370.541327056759	405.875526850368	650.80036852307	428.353903677113
Hadha	238.359576270192	229.176371414462	238.581597564405	171.502557869852	178.769906926307	177.194714111353	223.679752318952	232.381166965734	227.462577787907
LOC688335	0	0	0	0	0	0	0	0	0
Tmem184b	32.5016630492083	34.0513316295375	21.5367646115917	20.7625084628771	13.8261085638551	23.9201350225889	29.0696273029103	25.5681262369313	22.3733708273086
Dmkn	0.0702991611454883	0.028030451512068	0.202512000822238	0.240923174957185	0.129231115849494	0.0467652471419521	0.0230559035770508	0	0.0204557601087089
Has3	0.165424942616596	0.107934619097484	0.0324915322626998	0.0843366920227801	0	0.10504386614932	0.103576112490026	0.0189450375665905	0.288813654702837
Chtf8	79.3450917918989	86.1717152888264	69.8732159674634	48.0640033405408	26.8641386602936	42.4685112524874	60.1568668722073	44.031084543284	55.0603988743698
Art5	0	0	0	0	0	0	0	0	0.0740505020151513
Allc	0	0.0338775679899038	0	0.0529417167899547	0.0195235702487592	0	0	0	0.0123614028045462
Mcts1	10.6601558974739	9.03519026590481	12.7197082769609	7.5753565391601	5.30784091613608	4.81875914149942	10.5661120237294	8.55102256363224	10.7109208199595
Ubc	14.3905692753671	4.19187225619188	16.6174621657301	21.4644794057173	10.654473896286	6.00360228399955	22.4877537238581	11.6270950515645	17.1945215150009
Atp5g1	110.624721815596	71.0669726475732	122.266620496426	106.771242665698	23.8476489364125	65.3990230002459	149.096630410942	47.5587464830221	133.7264395609
Psmb3	277.48941347444	233.504950542307	254.834023218443	215.59893941984	120.655305358093	142.196716494977	345.942040414391	180.549167265093	297.869448461265
Pacsin1	0.67755001027842	0.506550302325228	0.457460144714519	0	0	0	0	0.426774560547704	0
Uhmk1	98.0540796942847	117.235895886318	112.262156560518	92.2571780961701	75.9399419030847	115.079418236252	99.3619514075785	81.8803862370189	97.5044154243499
Mlh3	11.1821546747092	14.6256757341416	8.06708904943268	5.17154960254361	6.93504398161871	4.28563303821137	9.36517762252095	9.79740076181214	6.68774301810803
Wwp2	20.401230088898	19.7107661757728	24.913443277624	18.9408131370752	15.8042052853587	23.5913478725581	15.3735408822153	19.8126815249152	18.3452069774927
LOC102557319	0	0	0	0	0	0	0	0	0
Usp9y	0	0	0	0	0	0	0	0	0
Tnfrsf14	3.89844740729078	3.79243866309513	2.18179495075992	1.05361472991839	0.259031030624383	0.609286127046181	0.184853142411777	0.0295849442281089	0.266510103423368
Mtss1l	20.1528476528406	23.7163936151248	15.7576918913174	37.2059912324708	41.2280497059107	55.4255484974818	12.973498888373	14.8699463564935	21.2113134754292
Rpl5	730.343560045833	551.956354621846	839.702315083144	696.708764764699	786.125669993907	610.249428604837	693.668382682276	740.710095308075	728.373565467046
Psmc5	39.8858072203266	38.1392906198768	34.4788305175417	45.8231185459963	34.2005862369906	29.1893879571683	42.6934165523206	43.5746525741036	43.8268834974008
Chst4	0	0.170884439338631	0	0	0	0	0	0	0
Crlf1	7.9974076443797	6.24680480438583	4.96208882568124	4.0121764093946	1.92252392906152	3.99691891474147	3.10712414931648	1.6877441306825	3.17440063903741
Grem2	0	0.0116575959987176	0	0	0	0	0	0	0
Slamf8	0.354480778774347	0.202795701624138	0.19979195228433	0.158458136735272	0.106246118858066	0.092274235478531	0.18196981783343	0.174740883759783	0.0807240307929465
Lsm4	7.4840993648948	9.25028882395	8.83205266692024	6.14176074090361	4.50124340071782	4.04458763915891	5.92086005018174	3.97341832234069	6.66604270253478
Vsig8	0	0	0	0	0	0	0	0	0
Dscc1	4.81635264239513	6.62895028589393	1.17536660346716	3.55253601702772	4.98032581882377	0.665889820030226	0.542396713678058	0.328957552787586	1.06376626549008
LOC100911068	0	0	0	0	0	0	0	0	0
Kctd19	0.253022429833459	0.311835248622112	0.463836583001243	0.0859970062643551	0.126854110126152	0.137715219094701	0.490356230625292	0.222157040606992	0.40159016324929
Nes	0.114336564234483	0.0911790544185412	0.0686190217071779	0.0593703538287349	0	0.0253534447005298	0.174994308149816	0.0320080920410778	0.0554497211518216
Fuca1	69.2723632640534	59.1269145431131	61.7728638626644	39.8428428046068	36.0556666438767	32.1014361007472	57.0822733658863	48.1314798961866	51.2978835221747
Shbg	0.977053611190598	0.891415336494116	1.12703868055365	0.572697267845152	0.205488303623812	0.330491830360722	0.782097466591355	1.10567990197764	1.30105490970755
Ahr	0	0	0	0	0	0	0	0.0418276249447812	0
Tnfrsf13b	0	0	0	0	0	0.01453117736657	0	0	0
Fam8a1	102.481001669948	117.817805833995	101.454869437756	76.9229469975845	80.4869629695821	90.668970227005	129.938116817146	136.542268649771	97.7961207443715
Fam184b	0.0384140124617894	0	0.0829949290626772	0.0718086353004137	0.58258670962604	0.114994025639552	0.113387240701824	0.387138910216059	0
St3gal2	143.287968196403	134.265302133775	79.4383700025351	94.1203616551828	63.8007557393161	63.4066603374157	128.859445092137	79.6826902229886	96.6276922559126
Glb1l3	0	0	0	0	0	0	0.0833306229284835	0	0
Cdr2	13.0638993220389	19.2732297937992	12.867301910141	43.7180141702672	49.3375148046868	67.3771140106829	21.4983405931531	25.3636854167081	28.5772369903522
Hsdl1	17.9569187529419	16.6709966387688	13.3182369130114	8.49624803975214	4.61897107768886	10.8757681578497	14.7672049070753	7.31536971721577	14.2716301975019
Mlx	30.8527236823209	31.169982513005	40.5729313312215	37.5149213215555	32.9764215886324	38.1254807526762	40.8257397745864	42.765698915034	42.9922950765101
MGC116121	0.886645562411819	0.877519485155691	0.912205392427764	0.670867380949029	0.640326757405002	0.695150827990785	0.66466680840286	1.03717615753285	0.801635137838798
MGC114492	0	0	0	0	0	0	0	0	0
Ldhd	12.6096671804525	9.15554385441078	10.5286647548227	6.1245207107537	2.20163010136472	4.2857525716685	13.544451095187	5.89622748125117	14.804903876573
Fitm1	0	0	0	0	0	0.0305288038251792	0.0301022319065049	0	0
Tnpo3	73.2174691257593	78.8760292958387	58.0918438520447	80.4912315369894	71.7424168983003	64.8623639351747	65.0261069794706	61.56815220733	59.5038625703725
Ppp1r2	54.858371801704	79.9434110647288	57.2773359382543	63.9556293904256	96.9250476975061	69.0697486936854	59.9115431082643	100.085421670563	71.869118133786
Rabggtb	63.1358484084275	60.5860822123201	118.47615826863	96.4846368603558	52.4425849914669	109.036492110107	78.8461196682534	54.4242854474773	96.8546116171622
Tecr	174.172141505658	176.617699847335	127.727828780679	105.328049391329	94.9449229761225	91.7122813314257	115.450124820362	107.665286464381	103.58949663379
Akr1c3	0	0	0	0	0	0	0	0	0
Slc38a1	0.147395202512225	0.117542059103092	0	0.0459218206410104	0	0.0490259980396983	0	0.123788201263837	0.0857785741575142
Cavin3	0	0	0	0	0	0	0	0	0
Dnm3	0	0	0	0	0	0	0	0.0397733688084398	0
Pde9a	4.23468756424013	4.91353793255471	2.56177681040131	3.12683863498004	3.56147109090223	1.85925261137218	1.62494714710543	1.97383234253313	1.47865923071524
Adamts18	0	0	0	0	0	0	0	0	0
Ndufs8	19.9682656423438	14.7388944363247	21.036000179405	13.5709571188677	5.48481487183418	12.0787429321758	17.301438995491	7.5855556682206	18.4176079898879
Ttc39b	9.33102730617696	8.79848010168092	16.1214635789851	10.9088586334359	11.8382566716002	14.1028987468341	14.1301299801973	16.7324557482752	21.2127164518031
Pga5	0	0	0	0	0	0	0	0	0
RGD1310852	1.94812807214942	2.44130531100353	1.57002548652529	0.708108885421828	1.0871647196649	0.509125968631327	1.0800865730487	1.05178720297254	1.79508630747074
MGC114499	0.139545339135445	0.0606993229605123	0	0.0355713960172164	0.0349808904885044	0.0506345543234546	0.074890574101205	0.143830941411405	0.0110741240531456
Atmin	12.0545089521889	13.2052423640646	20.949607626082	16.6039324857532	27.6414754011351	32.0972801101712	24.7613824849323	28.7197458432786	28.7995697968082
Chchd4	7.41231181203221	6.58064588542759	12.9117554889339	6.17028986611641	3.73652402239505	8.27467754541275	8.22742937817454	5.87984551646714	10.9493640821001
Gan	3.95720681430948	5.07169556973548	4.0047336140595	2.64190816548405	3.41743628667279	3.16763086600751	3.36938918503619	3.95796883857582	2.83756152495752
Rhbdl2	1.96998809998603	2.64912117567383	0.945829758666507	1.16734952460553	0.81659782434289	0.295504676408201	1.82426498843437	0.892117430198958	0.798026392252567
Mfsd2a	5.12788554967284	6.9723923152966	3.40074543164589	12.8499393149669	8.39239047826128	18.0868985310025	9.95761573684939	11.0298454067342	5.65717505404204
Fgf1	6.38169281432116	4.85719257954276	3.37714409917441	7.65642175322637	7.17013868250355	4.48571684046266	0.99446104631393	0.806900029537742	1.04646081680354
Palm2	50.8670670216524	46.9599760271978	70.6002400066506	111.801932486359	167.995281359709	162.017731070821	12.1859672766144	22.0390262835566	15.2436324330099
Oxld1	1.88249837475371	1.94689564928969	1.44046987133921	1.24631922480608	0.811078420036656	0.528313235766276	1.85219995395615	0.518764005516916	1.3523129348162
