Geneid	KRS7_28_MGN3_2_DMSO	KRS7_31_MGN3_3_DMSO	KRS7_34_MGN3_4_DMSO	KRS7_29_MGN3_2_Tg6h	KRS7_32_MGN3_3_Tg6h	KRS7_35_MGN3_4_Tg6h	KRS7_30_MGN3_2_Tg24h	KRS7_33_MGN3_3_Tg24h	KRS7_36_MGN3_4_Tg24h
A730008H23Rik	0	0	0	0	0	0	0	0	0
Trpm8	0.0912752903200761	0.22150272168644	0.104817008879048	0.0354093005244826	0	0.143718680508219	0.21725672890367	0.210299854212183	0.351696891029513
Spp2	0	0.014622927010929	0	0	0	0.00948786434395934	0	0	0
Glrp1	0	0.0240458049850112	0.00758578897038165	0.0461273863500064	0.0354388780111866	0.0546061451643719	0.0786162339244204	0.068488945565927	0.0190896861021462
Gm19589	0	0	0	0	0.256166928050261	0.0845819775450011	0.0426203091127965	0.24753327102352	0
Arl4c	29.3644073488903	18.0231342991539	24.5206536294792	23.4178069053187	15.3808439951917	18.7561556727508	17.374124399202	19.4822834748202	16.9768789918618
Platr5	0	0	0	0.0204866057828997	0.0629580282476466	0	0.0837981903587619	0.0608361383256839	0.127174842747376
1700067G17Rik	0	0	0	0	0	0	0	0	0
Sh3bp4	172.821190683648	127.806367676015	159.526610241924	232.880139329117	161.219371355286	199.439580199575	84.2968055428286	85.2701858113383	76.7088633024825
C030007H22Rik	0.059201136811034	0	0.0226614310072738	0	0	0.0233039775530491	0.0234854458525798	0	0
Agap1	44.1995950255316	36.1559146644454	37.5040143800724	35.9677797327549	33.7757942675371	34.6973076974769	48.68806618005	48.3975393957201	39.8034062387717
4933400F21Rik	0	0	0	0	0	0	0	0	0
Gbx2	0	0	0	0	0.0505374599322959	0.033373225292659	0.168165514610646	0	0
Asb18	0	0	0	0	0	0	0.0404959323345885	0.0587987910141539	0
Iqca	0	0.0513028884422141	0	0.098415010748046	0.0504070406808578	0.366158109243199	0.436102001631582	0.0487081597820475	0.244372613960507
Ackr3	0	0	0	0	0	0.0369591735690909	0.148987900050463	0	0
Cops8	59.9952042330428	35.5340658473548	76.389713366302	87.2845530107335	37.42986575517	81.7959479947871	92.4805802357522	88.0198017832749	37.2068126408468
Col6a3	0	0.0285732939581143	0	0.03654168562929	0	0.064887719029313	0.0280255715689607	0.0271281522321861	0
Mlph	0	0.0513360084476643	0	0.0328261817644655	0.0504395823468879	0	0.0503519468537235	0.0974792093765959	0.264907906784173
Prlh	0	0	0	0	0	0	0	0	0
Rab17	0	0	0	0.0238274393407484	0	0.0725328111093497	0.0243658749379624	0	0
Lrrfip1	19.7501320953763	35.1477294471621	15.5576307614045	19.4678669858562	30.7725620411249	20.1255729663464	29.8419714010857	24.5839572940891	50.2308618201801
Rbm44	0	0.0897916407920415	0.0226614310072738	0	0.0176447409790717	0.0116519887765246	0.0821990604840294	0.0170500559309335	0
Ramp1	16.0326026032197	12.400698180964	26.4554316406495	20.2201601030099	8.87159003016168	19.7629994901201	8.59011083960544	14.0178380893217	4.49167661949827
Ube2f	11.3630375537985	14.5571945954783	16.6904180670709	25.8339403213621	24.9829895374501	23.4049927783295	22.7695564313412	23.4408018951104	21.3062372796817
Scly	87.0498897590971	84.0376291925588	88.6569259419455	145.641582667092	79.9066156247688	120.616356273974	147.02876559961	153.521416111024	89.6727158235761
Espnl	0.252615423540034	0.0875765166139119	0.230233150927424	0.261332076998605	0.344189044296606	0.1799385315247	0.477209775308477	0.263299432008315	0.150639628343864
Klhl30	0.0918233805341677	0.00795831436003122	0.0853613831316826	0.117043472550302	0.0312773871318372	0.0619635784256816	0.0520384078438868	0.0604464753099868	0.0189540408145909
Fam132b	0.0292308913692304	0	0.0223784158118217	0.0226796411923091	0	0.0690388130719681	0.0463842793199034	0	0
Ilkap	18.2182687880697	18.9569916700115	21.6609987557113	32.1998757858469	27.6295828527175	28.9816843157131	21.1139288841859	20.4721911874764	16.9287982755
1700020N18Rik	0.0380137229987323	0	0.174613949826349	0.206458404218156	0	0.149637489276249	0.0301605435717006	0.0437921390151819	0.0366180927725044
Hes6	30.2135440960169	13.7255222140779	37.266142876191	49.9417821802723	17.2270832794602	44.7578061354222	18.1815011302117	20.009398823605	6.11611859550377
Per2	35.8246688113037	31.6630454833916	39.1847079222941	41.5343441264696	35.110023500404	42.6143055467341	35.4631033925009	35.8592353799289	33.863029123566
Traf3ip1	25.2269886731495	49.9385255818402	30.4651314420688	42.6942568577109	36.2492775912897	39.7930062471305	26.3347817564244	25.7822373485889	36.6408352478677
Asb1	41.2070909026428	17.8168639696133	46.9301346980928	57.2516945780123	28.3408830846927	61.3299131519698	58.4963742573132	59.1516947013541	21.4104606626012
Twist2	0	0.0401208259765046	0	0	0	0	0	0	0
Hdac4	19.8106157078688	17.4111273356992	21.5610185780677	19.7741271595611	17.8092522405531	24.1956974000055	24.0017802871328	24.9808392999839	31.9774076819236
Ndufa10	59.9567254740868	72.0976592241249	65.2241307251354	60.9651551196314	57.1758015025412	59.2945687814319	83.3015034438046	75.420214177392	71.3850001165404
Mir6900	0	0	0	0	0	0	0	0	0
Olfr1416	0	0	0	0	0	0	0	0	0
Olfr1415	0	0	0	0	0	0	0	0	0
Olfr1414	0	0.0585994672700308	0	0	0	0	0	0	0
Olfr1413	0	0	0	0	0	0	0	0	0
Olfr1412	0	0	0	0	0	0	0	0	0
Olfr1411	0	0	0	0	0	0	0	0	0
Olfr1410	0	0	0	0	0	0	0	0	0
Olfr12	0	0	0	0	0	0	0	0	0
Myeov2	2.17221066788477	1.30646194084385	3.51767577185753	2.65434123696631	0.522415122158092	2.0575905178406	2.9303752506821	3.39303116105193	0.681406427471308
Otos	0	0	0.0355832682624853	0.072124475961925	0	0	0.0368771468919232	0	0
Gpc1	24.3802664433646	11.430450144563	22.4985154473963	18.381925001786	9.06676784739497	18.7506207240521	19.5670775399609	19.8478772865456	9.51164577698477
Mir149	0	0	0	0	0	0	0	0	0
Ankmy1	0	0.045965015656319	0.08700417615625	0.117567064862791	0.0451623774886298	0.119294812260002	0.300559405304114	0.130920776292787	0.109473280820458
Dusp28	1.63934456855266	0.624498511142135	1.9555272558214	1.90790007747448	0.772673369366261	2.29611284592059	2.46523405182394	2.08617700055454	0.587593642255242
Rnpepl1	19.2538242674067	6.17113458534394	17.688276966223	18.6028373974965	7.92569683432667	19.5626298840778	16.2561986110493	16.4471039530123	8.04867303001853
9430060I03Rik	0.276230383350114	0.167585831581521	0.171823315925014	0.308087033119761	0.0823297292469225	0.176695227063188	0.315048965675729	0.41766348812056	0.21619723267054
Capn10	10.186752104821	4.61496965227954	10.2218136938118	17.0455544183879	7.70528079238842	15.5580721114939	12.3872192240414	9.86616986494315	4.89356820637229
Gpr35	0.717543705654904	0.217662802241146	1.05288812933613	0.0927878750970019	0.213861988290136	0.282454414064512	0	0	0
Aqp12	0	0	0	0	0	0	0	0	0
Kif1a	161.055500434248	139.617683128761	97.616657355155	148.754354812138	110.387450759425	98.0135088601663	104.421942182915	104.137546226074	74.8031342062192
Agxt	0.0181740594702758	0	0.0417407722546625	0.0141008750840702	0	0.0572323974514151	0.0432585500146519	0.0628100230134556	0.0175068197281746
2310007B03Rik	0	0	0	0	0	0	0	0	0
Sned1	0.245207003429089	0.119011439888399	0.25029886879573	0.361476935212017	0.146166587157638	0.334614657985462	0.272370246812134	0.15065631860748	0.1495961894308
Mir6901	0	0	0	0	0	0	0	0	0
Mterf4	2.20371072196055	1.57161744445542	2.5134407097568	3.29400777121742	1.80153628785278	3.10164874560437	2.26228086004432	2.43507373052578	1.37765648070653
Pask	43.3447867595293	26.6742549716955	43.3980746467145	92.3090583406998	59.5871836909317	94.6452699999598	45.9085468854863	36.3153241919317	22.2418604513633
Ppp1r7	20.1531268795116	22.3879047267427	20.6530669396881	23.5607179024137	26.8710909232499	24.0625133752849	20.3428949437409	19.3821651117872	21.2286429296629
Mir6902	0	0	0	0	0	0	0	0	0
Mir6345	0.0140876307931673	0	0.0215702529020224	0	0	0	0	0	0
Ano7	0.0184972222550987	0	0.00708049791844543	0.00717580518672836	0.0330782866449321	0.00728125970963178	0	0.0213089606723607	0
Hdlbp	372.211314837206	474.681212051666	327.885083184104	443.728144744936	492.628037165652	447.483518926616	668.570018202259	655.883137602865	738.93491733957
Sept2	98.1261725815134	94.6445291392897	83.0641141997802	70.4934792896042	83.7539711918874	64.9963066407497	100.068472845663	101.010786712513	106.172495535114
Farp2	17.1681751030411	14.3259632347123	15.6324822920255	15.6437611732298	16.0137772189122	17.8269952150331	23.7583185263239	18.6280096712152	17.1422390645925
Stk25	14.4120692019215	10.2930746984723	12.2563828471062	16.7835403554004	15.040900089693	14.6998165849312	16.6043137063814	16.2493560033018	13.7525494972129
Bok	0.0521503913393749	0	0.0133083311008234	0.0539498732659492	0	0.0821140683858633	0.0551689942892431	0	0.0669809994056207
Thap4	7.74914880318753	4.90280559732815	7.35918488127936	15.2314222715538	6.26894994954081	13.6831351173729	11.2425464038079	10.8400338704134	5.98949112717111
Atg4b	21.5647416102288	13.4477178783507	24.2211626034986	35.4031694937242	11.3785665748224	29.9235894952952	24.7204046751374	25.3135913291367	11.903378670967
Dtymk	18.2920813745466	12.2951801919242	28.7534243264654	35.3892210335829	17.6971224751831	32.635395552755	24.4531028131419	23.6498655327291	13.3865158812101
Ing5	13.7789008155987	12.9676491461392	15.5163359235908	22.743783497277	20.2266691048887	24.1598049313747	25.4532854789474	23.920046784055	15.6445203089015
D2hgdh	6.2039185643002	5.14361112403408	6.13534170763786	7.4543097730195	6.32646439517895	7.46641616227628	6.93535860987975	7.16479092544707	5.57376472745144
Gal3st2	0.0127949352693898	0	0.00979547213004767	0	0	0.0201464296378176	0	0.029479753089486	0
Gm9994	0	0	0	0	0	0	0	0	0
Gm6086	0	0	0	0	0.0143834523297735	0.0189966886238773	0.0574338480680541	0.041696049887062	0
Neu4	0	0	0	0	0	0	0	0	0
Pdcd1	0.0258829614730705	0	0.059445981338986	0	0	0	0.0205358519421847	0	0
4930440C22Rik	0	0	0	0	0	0	0	0	0
Fam174a	4.04944946359439	2.36779165848188	3.6614631838286	2.45049424352564	2.11128284848309	2.53090822654019	3.13233597094047	3.80736846213716	2.87940479587717
St8sia4	0	0	0	0	0	0.0272989451335718	0	0	0
4930598F16Rik	0	0	0	0	0	0	0	0	0
1700063A18Rik	0	0	0	0	0	0	0	0	0
4930533P14Rik	0	0	0	0	0	0	0	0	0
Slco4c1	0	0.0290217069654861	0	0.0556727250582012	0	0	0.0569307778659982	0	0
Panct2	0.030724640623448	0	0	0.0595965254959646	0.0366295888679463	0.0120944693629749	0.0365659473400927	0.0176975264093234	0
Slco6b1	0	0.0726869077563364	0	0	0	0	0	0	0
Slco6c1	0	0.00689913908428179	0	0	0	0	0	0	0
D1Ertd622e	6.08179351069461	4.15154583679693	6.33501658907709	5.59582590436653	6.54984310226946	6.24764738229999	5.82392604790177	5.78213354910392	5.08898849468699
Ppip5k2	37.8891588256212	41.102617129258	40.7360082878329	33.4888032434534	62.3495034646834	43.9753464312942	86.1906841889947	86.6972987060987	108.679055793049
Gin1	9.14451048136947	10.5563646906048	8.38637637901451	12.5148545644398	15.709461685059	12.5737830281651	12.0670815113062	9.69325418143217	14.9565748345741
Pam	1983.41742778998	1574.42463390504	1572.31473501429	769.218603828451	675.003131204356	652.690025379788	807.113656064105	859.244327612974	745.445846511625
B230216N24Rik	1.44508754313738	1.22968263534173	1.12068953135972	0.844550349966527	0.984467403904495	1.06381456293713	0.58072001935477	0.389163132279246	0.379645312352735
1810006J02Rik	0	0	0	0.00509598672611317	0	0.00517087655867415	0	0	0.0379612699577856
Slco6d1	0	0	0	0	0	0	0	0	0
Cntnap5b	0	0	0	0	0	0	0	0	0
Gm20268	0	0	0	0	0	0	0	0	0
Cdh20	0	0	0	0	0	0	0	0	0
Rnf152	2.43667542515959	2.38293660522382	1.19723282727774	1.86234842758511	1.95110493201433	2.23330215959554	1.1542014898471	1.0893112315297	0.980925956889196
Pign	28.146725103446	21.2749478167164	26.9651303449447	26.6247357012482	36.2449411103503	31.2981853346176	42.1728246257553	36.5516614018959	36.3783208613948
2310035C23Rik	27.4329800385078	21.6060518419535	30.4773782387572	42.0726544681875	36.7758024185903	42.0749436344877	30.8331105990469	28.325275190186	20.9213843042165
Tnfrsf11a	0	0	0.00871048754342086	0.0176554706781795	0.0135643946276614	0.00895746637195327	0	0.0524289219876205	0.0547999930032964
Zcchc2	9.9693050452504	11.4691553488604	10.2546662818877	14.3792839298499	21.1122980050891	15.0867054917916	13.7427379364102	14.1651158458862	17.8991693123194
Gm20753	0	0	0	0	0	0.00527340620425703	0.0106289405391684	0.00771643986735218	0
Phlpp1	20.0613761837581	16.9162036680902	18.48899466503	36.7943557771589	34.1904539961555	44.8971621007088	22.5145173951468	20.2338754203481	24.189102439244
Bcl2	2.0458931245848	2.17722212081403	1.79737388818183	1.17100767650566	1.71935990858709	2.19159955123	2.40824377131211	1.98983052947899	3.65079011729638
Mir3473f	0	0	0	0	0	0	0	0	0
Kdsr	10.8229508936281	8.17444746194526	10.75777001713	12.0469591167608	11.4297351519506	12.5535295139783	18.4708745965239	18.5299883404423	16.7231978648308
Vps4b	84.8335905432492	98.353037447771	71.7756820383752	72.7418208979602	117.976260729645	79.7100709890404	99.7234014864542	95.8792721444756	134.680281896973
Serpinb5	0.0327787554767328	0	0	0	0	0	0.0260070575779985	0	0
Serpinb12	0	0	0	0	0	0	0	0	0
Serpinb13	0	0	0	0	0	0.0207208860652413	0.0208822398062697	0	0
Serpinb3a	0	0	0	0	0	0	0	0	0
Serpinb3d	0	0	0	0	0	0	0	0	0
Serpinb3b	0	0	0	0	0	0	0	0	0
Serpinb3c	0	0	0	0	0	0	0	0	0
Serpinb11	0	0.0333135639235156	0	0	0	0	0	0	0
Serpinb7	0	0	0	0	0	0	0	0	0
Serpinb2	0	0	0	0	0	0	0.0444416898441126	0	0
Serpinb10	0	0	0	0	0	0	0	0	0
Serpinb8	6.23979337797473	10.2968637357632	8.35296894697055	8.60372795268327	10.5421471369542	9.54423402765684	7.49681498159255	9.32424701812483	6.56025683378745
D830032E09Rik	0	0	0	0	0	0	0	0	0
Cdh7	0	0.0238725539133689	0	0	0	0	0	0	0
Cdh19	0.0242904590251351	0.0589469807897939	0.0185961483506687	0.0376929247984857	0.173752957128235	0.0382468541901044	0.038544682815131	0.167896918448125	0.0935946507632285
Dsel	6.15550956009529	6.02495724942847	5.10520747692043	2.86555917331505	5.87082627842175	3.5215126405555	4.54198522724285	6.71300311085075	6.79917959526936
Cntnap5a	0	0	0.00407972095056954	0	0	0	0	0	0
Tsn	66.0191974939597	45.9789204692205	63.3880130793865	50.6101492187965	43.2160411857935	52.8258758576248	54.0556755720966	59.6405421276197	37.5734413414437
Nifk	24.9613757919147	34.2927744930926	29.0335921270824	40.3977940258722	49.8659062735486	40.384473683058	38.7873017542773	34.1682368647558	43.6568979554262
Clasp1	225.773168172475	223.134394752656	206.366467985611	189.144883803339	196.253403374971	188.644241793336	196.668844485795	184.350937071644	235.579500956378
2900060B14Rik	0	0	0.0106523159766676	0.0431828072638277	0.0497649127740952	0.0109543537797135	0.0220793108779668	0	0.0402099311718455
Tfcp2l1	0.454641001578879	0.340525338666632	0.532834757024061	0.609685318383179	0.649083467486037	0.892616587281182	2.52947665320345	2.16612812322955	1.35710239610219
Gli2	0	0	0	0.0567497271798629	0	0	0	0	0
Mir6346	0	0	0	0	0	0	0	0	0
Inhbb	0.135404252995485	0	0	0	0	0.106601252691014	0	0	0
Ralb	23.2535481015336	19.2928652574399	24.3454697512809	32.1802232487008	24.6081615922298	29.7077546131237	35.4663056520717	35.7796430603707	22.151279061553
Tmem185b	22.2843193723825	11.7214639589916	28.4478395186939	23.4649190199242	18.9110836457205	23.8961796358922	37.9306472943382	41.0368285868934	14.1697911556664
3830432H09Rik	0.0767396468967383	0	0.176249677693574	0.0595406973690363	0.0914881885893789	0.0604156982464294	0.0304430779377117	0.0884047396512571	0
Epb4.1l5	5.90367381806697	5.47022013303597	5.70005174133852	8.37367743326263	7.71304278673071	8.0588388343167	3.92917873543597	3.96823550100466	3.92914970679502
Ptpn4	54.4461933302219	60.2703439719197	50.703021263325	29.4271675792361	50.4958897537382	34.6189760266738	41.0291842943317	41.0313302511813	53.7825548253269
Tmem177	2.38751870804498	1.42748797302254	3.32893310635151	3.82118824730695	2.26884911195519	3.60493092257532	4.18207095085332	3.5078104510408	2.16653826614933
Cfap221	0.0133283828451931	0.016172356535577	0.0408154632907092	0.0413648611374066	0.0635598235146062	0.0734523172904525	0.0211497974853007	0.00767720639233006	0.0641952328043498
Sctr	0	0.0311109065279468	0	0	0	0	0	0	0
Tmem37	0	0	0	0	0	0	0	0	0
Dbi	22.8225056180495	28.4944792889464	36.9691429211294	19.4247346871929	9.04673730114341	21.8147307348958	23.7178281589106	25.1989955574185	13.0689330682388
3110009E18Rik	0.986982807979135	0.538912118801873	0.642267274285973	1.64642581986879	1.11783685847233	1.24325316391448	2.19263517965833	1.59181787239523	0.332761403297125
Steap3	0	0.0246801604858572	0.0467154639200226	0.126251410436144	0.0484983941994597	0.0800667385202527	0.145242394183273	0.0468638408827893	0
C1ql2	0	0	0	0	0	0.0242343852994133	0	0	0
Marco	0.0300898339989966	0	0	0	0	0	0.0716209051206773	0	0
En1	0	0	0	0	0	0	0	0	0
Celrr	0	0	0	0	0	0	0	0	0
Insig2	53.7646906699934	35.9960739719249	51.2684074594511	49.5210240672434	44.8494197514209	44.6760157728139	61.6515184998867	65.6023249103354	40.7967326552696
Ccdc93	24.5758719186805	27.0769963364854	23.8402006089071	30.4609484839691	33.610952939641	29.7269241610147	32.2827672501729	30.7073765601667	31.7564144884798
Htr5b	0.0102817161044579	0	0	0	0	0	0	0.01184462624132	0
Ddx18	5.11865013592235	4.86364640895823	5.74119301871258	8.57074874650487	6.51184422521447	7.87073857808385	8.32396360174259	7.3817513363877	6.91570404164617
Dpp10	41.055711089755	45.8121577588202	33.9574379022954	19.4102673423059	30.6942872717366	16.7955641125074	13.5471696822817	13.6143299062936	13.6756141789959
Actr3	319.495893819515	369.296988098038	352.963184760652	327.543797586002	411.48643649385	345.54205212709	328.84776193402	361.587041807925	368.759320012399
Slc35f5	14.6215423089252	9.58560300701502	15.4690414429652	18.2450905244677	13.9624192655162	16.5287942329146	23.7383660386845	26.0393700348272	14.9236934041547
Gpr39	8.14143422151881	6.76090708259399	8.53151964076662	8.84795746409562	3.54514715625504	6.22776728056014	8.68140023241181	8.38123665676994	5.72894094255431
Lypd1	2.24354956222745	1.36568829434564	1.17762121493833	2.01434891474609	1.18976544954875	0.886106130680972	0.452456498848006	0.397629012189144	0.260208988989319
Nckap5	0.165077225314394	0.02503761872967	0.0315947155227357	0.0800499929993028	0.344405788027271	0.129962232499876	0.16371781208316	0.142627797850454	0
Mgat5	15.0689936965264	13.0351951803367	14.5765744675263	6.54981120889383	6.36459685001279	6.70817898956423	8.08537364890631	7.25589350525304	6.52322228109867
Tmem163	2.23437010016818	2.50833249866799	2.29648204205175	2.78468245177022	2.95743858813462	3.13032789915541	3.22449812460894	3.03003981892483	2.09302137035302
Acmsd	0.987682795786213	1.33942381615532	0.934060791890237	0.428239076023929	0.658017441512083	0.228701269071147	0.391819685726684	0.267722154830403	0.307812726656814
2900009J06Rik	1.63129885751703	3.61452168570145	2.00906829572928	1.59587111584584	0.422786326056979	1.34013003382989	1.63193348096401	0.98048893067758	1.02483103798373
Ccnt2	34.4275276250737	41.5558663618941	30.5464456799915	36.682775053407	47.5951489522541	36.3213305832106	31.6393804637623	32.4262655085653	40.2499759698299
Map3k19	0	0	0	0	0	0.134537174191528	0	0	0
Rab3gap1	23.5968028911586	26.7370707749429	21.6230934950809	29.1547645304789	26.388390831471	28.2367526927558	26.3818746230243	28.0546289062351	25.2972022164204
Zranb3	7.13342581024045	5.79938367705844	6.15342720544423	9.08711531567592	9.34285556903414	9.02856111162028	6.35440245983954	5.83676513901606	7.07892051536933
R3hdm1	189.830911898614	332.312876461959	164.995990711377	181.851347985249	415.733623788235	197.024449221319	180.945574691689	169.694944166599	404.594437231449
Mir128-1	0	0	0	0	0	0	0	0	0
Ubxn4	85.9228246420481	152.862382765711	81.0748517390444	107.093867667773	200.511613325055	118.21338290218	143.285420160163	137.82298911631	269.717608654576
Lct	0.070887678150151	0.0286711653453874	0.0542697763657157	0.0641669891602848	0.0140852556436505	0.0790621153003121	0.06093006152235	0.0680526840293616	0.0341425591886412
Mcm6	97.9338360349939	89.2713197993296	95.7164666125079	133.475358327037	114.495337290325	120.857734923172	62.5077704541594	60.8404442313987	62.2795937950478
Dars	25.9651878254661	23.5779198195441	23.5051408398598	30.3328809148751	32.2013961752103	26.3493214004495	25.6259899449956	23.3370784456127	24.0292736317831
Cxcr4	5.33280357973981	2.10492733461438	2.95131813235907	5.45865611085363	3.10225684190279	2.85795868243968	4.79185985201519	3.55283047821994	1.67107743370052
Thsd7b	0	0	0	0	0	0	0	0	0
Cd55b	0	0	0	0	0.0205824323117306	0	0	0	0
Cd55	0.0198713336718662	0	0	0	0	0	0.0315323087432455	0	0
Zp3r	0	0	0	0	0	0	0.0430793513816171	0	0
C4bp	0.0115095993062548	0	0	0	0	0.00906129369554809	0.0365274163102295	0.0132591583530337	0
C4bp-ps1	0	0.0184757149362063	0.0116571580506748	0.0118140695987819	0	0.02397537467586	0.0241620711513066	0.0175412750144456	0
Pfkfb2	41.9513394463476	43.6678850607246	39.7996398507122	52.0043251351948	60.6133403475546	52.8943119038935	50.0115224266875	46.9483747241218	40.9239759284796
Yod1	6.99550403649326	6.56150209091923	5.06654613979365	5.8412026880787	9.86233992311428	5.62107574592949	5.71770727708065	5.98659761197854	7.57298391958263
AA986860	0.0637196484684634	0.0483224824291639	0.0609776473627908	0.0185395316795663	0.0284872069963526	0.0815186049990109	0.0442364413980655	0.0458784927456088	0.0537077228462059
Fcamr	0	0.118863194447581	0	0	0	0	0.0388615673524751	0.0564257456369011	0
Pigr	0	0	0	0.0104711193478495	0	0.0106250012978688	0.0107077382861639	0	0
Fcmr	0	0	0	0	0	0	0	0	0
Il24	0	0	0	0	0	0	0	0	0
Il20	0	0	0	0	0	0	0	0	0
Il19	0	0.0183732618034732	0	0	0.00902621453966376	0	0	0	0.00729315988213927
Il10	0	0	0	0	0	0	0	0	0
Mapkapk2	8.66169146808356	4.32171071116478	7.88784868204222	14.7705200441118	5.78473993950928	13.0775622464782	14.4735830445526	12.9159491747197	7.50832418313597
Dyrk3	5.07515200116409	5.35484694177992	5.61694469466655	9.58745559251447	7.23434380141941	8.03457589726717	4.74886390341824	4.25786396747949	3.10865414855064
Eif2d	6.18644284917535	3.73199170841401	5.67483514310565	7.1156416526708	3.54153379682058	7.63941455301415	8.24922142853707	9.01548775268848	4.13710069051699
Rassf5	2.80789218815761	1.12465150619995	1.6696308901865	2.87657851715032	2.99003494221727	2.66130648149081	2.81180575095238	3.23471618519297	2.10081836738095
Ikbke	6.74720767973622	4.07509785617864	5.51294236543158	7.41823211209494	5.84358629499695	6.12184516146346	6.00147473656645	5.15865736565176	3.08944448089499
Srgap2	65.9616402297383	72.0048865008585	60.5580967578758	93.8649567511281	103.601590711367	92.6904288223528	89.9804228020271	83.7646400811817	83.7729685041112
Fam72a	1.56510480755812	0.844027808336654	2.0160255020891	4.16342501875736	2.28054598379847	3.32492459113595	3.1734196800362	2.48987693199739	0.622202195009377
Avpr1b	0	0	0.0163962118464393	0	0	0.0337222263414711	0.0339848216454979	0	0
Ctse	0	0.225651183556844	0.028474692536949	0	0	0	0	0	0
Rab7b	0	0	0	0	0	0	0	0	0
Slc26a9	0	0.0141569302270664	0	0	0	0.00459275470023596	0	0	0
Pm20d1	0	0	0	0	0	0.0188992697078575	0	0	0
Slc41a1	13.0487913411945	7.92835142454157	13.8160222124916	13.654961061011	6.72343168725387	12.4930341670029	16.4785038461749	17.1157871851338	8.67329408549741
Rab29	0	0	0	0.017236527306155	0	0	0	0	0
Nucks1	365.688974149965	330.903630452281	395.196730532595	291.341236817799	306.121958054849	304.310675881938	301.782585129054	355.666982728511	299.437909639607
Slc45a3	0.104107479666107	0	0.0199254997021859	0.302905612906019	0.0310289567336495	0.307357066932789	0.22715033689187	0.149915900838311	0
Elk4	9.87691486734302	11.5086154196194	10.5354552103342	8.32883954086867	9.86132503970595	10.2070898780839	12.0269284395074	10.7994952246752	14.1888125489223
Mfsd4	0	0	0.0192182360508571	0.0194769237307803	0.0498792856584076	0.00658771786292783	0.0464731154013384	0	0
Cdk18	7.61441671691955	5.34801677986439	6.85332756477537	11.5681002313653	7.03033262186175	11.1039345660191	9.53836982839307	9.22710118691222	6.63212086009469
Lemd1	0	0	0	0	0	0	0.0129732477838352	0	0
Mir135b	0	0	0	0	0	0	0	0	0
Klhdc8a	0.486232304627657	0.307817330653285	1.05200210846993	0.541282559114253	0.22683168306386	0.998613025208724	0.738018771991907	0.633206077166618	0.509109612417722
Nuak2	13.3935343104377	6.52441296566419	12.2743980766107	16.6987166373157	6.0757329561021	13.208233190109	3.73155962604968	3.38025029164402	1.89334680196479
Tmcc2	24.3548795820474	15.3121225643576	21.1657554803928	25.9205302726791	17.0797809934906	27.1893684375241	24.6440538989983	24.7562053962011	16.5605069088585
Dstyk	16.0296017684856	10.5996320126927	17.1918132669074	21.2244826031914	15.8330168700864	22.3539885620611	22.2372495726699	21.9145856469061	14.5937162575222
Rbbp5	20.6027566688743	20.5071654969053	21.3921701713047	26.0676456205512	26.0537832393307	27.6868411303568	25.593271479588	26.6315231624847	27.7160304309123
Tmem81	2.15017881448469	1.25013531986667	1.68041558732406	2.41552905737828	1.84245830513252	3.22689205514303	4.63812673537138	4.33479316720614	1.22979724558047
Cntn2	2.14235496177787	0.990279913890808	2.68669184900932	1.77302260957459	0.656766703765223	1.38143541158492	0.501836889989403	0.752155892026637	0.334122995945379
Nfasc	118.571925063359	101.642008473444	96.5315216093067	85.6536761803661	70.1012064076737	79.0695937885551	85.6008128073876	86.576891367856	66.5999088963351
Gm10538	0	0	0	0	0	0	0	0	0
Lrrn2	1.69000745240249	0.767718528771955	0.924161483265385	1.67942282060733	0.645135842047309	1.10111293938157	0.89831830386118	0.719299234586259	0.529287737300132
Mdm4	46.4226544542905	39.0542137030914	44.6726851934958	65.9827486199239	82.0665285956095	72.283215755723	76.9832077931899	68.5831521693586	76.8974079266681
Pik3c2b	42.2050775724878	24.9854398551238	38.2648813029162	24.1906710589619	16.0897571060239	22.1105494743504	8.79373818294819	10.0216669590542	6.83516586615391
Ppp1r15b	52.6558783439073	33.3946371783028	50.8350928275642	62.9366395118485	48.3904381940392	63.8533360939146	74.1392620900383	84.5924470384094	53.2040609346225
Plekha6	25.3249889584829	21.3459363267678	24.0131953940395	38.0008226235763	29.1319982601582	36.4208997291341	26.8266558049271	24.3418669306064	19.3299458505928
Gm19461	0.143808654905549	0	0.110096193652266	0.0796986764156068	0.073477347700937	0.113217882168387	0.0488997903927383	0.0473339483775384	0.0197898407334789
Golt1a	2.50186804217198	1.47755785124958	3.35612730862184	3.36694597581716	1.26698777927562	2.56231956975009	1.82691379061879	1.60687560902599	0.831775028936522
Kiss1	0	0.0243030186691418	0.00766693280105506	0.0310805351791914	0	0.0473059348738852	0	0.0115369265987429	0
Ren2	0	0	0	0	0	0	0	0	0
Ren1	0	0	0	0	0	0	0	0	0
Etnk2	3.25098148215615	1.64882905242759	3.17363527251315	4.76447473293362	1.1278740729772	4.75324073809979	2.71584216441069	2.00138121099201	0.911319568684742
Sox13	20.715294337585	14.5481035663961	20.6648807926674	28.3461625784841	17.0630729661064	26.8847542418901	8.26768678306854	8.02704874569087	8.22377826035677
