genes	logFC_TgvDMSO_6h_MIN6	logFC_TgvDMSO_24h_MIN6	logFC_Tg_24hv6h_MIN6	FDR_TgvDMSO_6h_MIN6	FDR_TgvDMSO_24h_MIN6	FDR_Tg_24hv6h_MIN6	MIN6_DMSO_24h_n_1	MIN6_DMSO_24h_n_2	MIN6_DMSO_24h_n_3	MIN6_Tg_6h_n_1	MIN6_Tg_6h_n_2	MIN6_Tg_6h_n_3	MIN6_Tg_24h_n_1	MIN6_Tg_24h_n_2	MIN6_Tg_24h_n_3	avg_expression
Cnr2	4.05314115572999	2.31188168591103	-1.74125946981895	0.0459156670665843	0.402624131596931	0.228987265343724	0	0.0145848627608057	0.0788852105307484	0	2.03829720376951	0.803337031560644	0.317761471808617	0	0.167952704019307	0.380090942716626
Cntfr	-0.97012055350342	-0.826680005447023	0.143440548056398	4.69290700078829e-07	5.77673902712573e-07	0.269812892150735	153.016832272463	172.129385830086	179.951494699991	97.2807353240159	107.948699732852	104.232372368506	105.441953787354	102.90612541896	102.235155418097	125.015861650258
Cntn6	2.63039499110056	1.35862717983252	-1.27176781126804	0.0361106434462103	0.377608479953946	0.218421287821902	0.0542482201463877	0.088369027373029	0.114710866076062	0.26455507692253	0.662680301080367	1.21684573410119	0.462072591193284	0.164780620013911	0.0925107162147547	0.346752572569057
Col11a1	-0.594120554076564	-0.38957486748151	0.204545686595054	0.021805992661548	0.0788344616427258	0.459324736383153	4.45687717442679	3.30401772117847	5.44578602126748	3.40559659537229	4.3863349458277	2.8905659660946	3.76026258957997	3.87955220569423	3.31323410620121	3.87135859173808
Col12a1	3.43463133587831	1.78703771815361	-1.6475936177247	0.00767303784032269	0.253915554626023	0.0835645074727903	0.0441799652766553	0.0485784579010605	0.0467104917582532	0.141392148266493	1.82145193088998	0.605220290112136	0.364553943171372	0.100648492026587	0.0565058201779345	0.358804615508941
Col13a1	5.84591999155194	2.88291281390142	-2.96300717765052	0.00652402676847716	0.415684664301129	0.0335412101195266	0	0.0799678252763769	0.0216261161865901	0.149627468442752	8.38188524596873	2.79222911907819	0.675127632747362	0	0.167431531394492	1.36309943767717
Col14a1	2.17880572212407	4.1642964069309	1.98549068480683	0.0240304055541501	1.08428609940344e-06	0.000837788006702729	0.150553954640138	0.206008924575977	0.307742853104337	0.220264257205118	2.44101757024538	1.92976377275263	5.15089473138007	3.94595115621667	3.82033676922239	2.0191704432603
Col15a1	1.86545932094732	-0.0620963589929605	-1.92755567994028	0.0440932689407376	0.966666894739086	0.0463846491492289	0.851714394514915	0.249735955191934	0.385927984288613	0.341188510795135	5.22917039918809	3.06457661530152	0.712513937562214	0.554380371338397	0.298789264146741	1.29866638136973
Col19a1	3.1736206684582	0.541189532248286	-2.63243113620992	0.00959291741493419	0.794884395493338	0.02110898929349	0.110503346558863	0.0300012093500352	0.012981413700317	0.112270278446421	1.55440310287046	0.672792314534635	0.13072770852153	0.0399591998692161	0.0690960801870362	0.303637183782057
Col23a1	2.193582977484	-0.36513803071194	-2.55872100819594	0.034454748911729	0.836069153445617	0.0256354235593756	0.182787294996337	0.212151182008591	0.28988539430625	0.222852043614177	3.5776760486442	1.42771860977243	0.340579718363205	0.163592188357777	0.0701350439539503	0.720819724890769
Col24a1	2.55057725533915	0.726199157683531	-1.82437809765561	0.00328174815197186	0.505036873694089	0.0164897970112021	0.217631363210224	0.12408066373975	0.287620981985587	0.597000391113326	2.14494285385037	2.33624443337397	0.337919312128268	0.330530945231771	0.445358020455798	0.757925440565452
Col2a1	2.95758423075447	0.604302429037573	-2.35328180171689	0.00661923915383283	0.709718828196699	0.0179399083537153	0.315206149594002	0.258785417039918	0.399912516740918	0.691731896775084	8.90507683056384	2.90896944633758	0.912847674068868	0.377508176718853	0.296715551398791	1.67408373991532
Col3a1	3.75725820590691	0.764787974213775	-2.99247023169313	0.0458423209376214	0.831386917353806	0.0811815948720167	0	0.0795797714872932	0	0.141810840568197	1.82130974259251	0.17890894042716	0.0990748744237218	0.0605679202043532	0	0.264583565522582
Col4a2	2.44057556617489	2.13500555101364	-0.305570015161251	0.0310864914063951	0.0470276735568993	0.734866645806421	0.151069389903456	0.383897827879078	0.436574275784192	0.19646075740341	6.44219077515765	2.34300830004947	0.986524263130449	2.45171890753124	1.36024440211342	1.63907654432804
Col4a6	3.75388399046856	0.992778802231646	-2.76110518823692	0.0209510796746307	0.728475361069474	0.0519648426193373	0	0.0380592959047017	0.0617554436952808	0	1.23243964428854	0.992005401256883	0.114015091272365	0.114056828074353	0	0.283592411610236
Col5a1	1.77874302541088	0.410364646732668	-1.36837837867821	0.0160534164253935	0.65677750185712	0.0497085332628121	0.855000244756616	0.549581306228735	0.944692176537378	0.817020828042916	7.74992214911085	3.82090470855858	1.2301816560646	1.46399626786733	0.756610376575346	2.02087885708248
Col5a3	3.04176149698155	1.20188581973485	-1.8398756772467	0.0112619653386738	0.434096596122386	0.0618843058643663	0.457259192456382	0.0831476172114547	0.382262746449001	0.531555310446587	9.74257639486786	2.59657547560309	1.29072454295656	0.761378365960244	0.261133765362556	1.78962371236819
Col6a3	-1.13120181497123	-2.37654052277647	-1.24533870780524	0.0101562504746725	1.76227439075163e-05	0.0388954972468996	3.45051906602917	3.38415633984837	3.55979317687532	0.756938416749657	4.61415006193205	1.88236431722191	0.635610876872046	0.792684960283557	0.757418795558404	2.20373733459672
Col6a4	3.95477703140115	2.46454569435654	-1.49023133704461	0.00808671319946632	0.158563546107357	0.134303603721606	0.00869984226840173	0.0595216895490387	0.119575939102947	0.0212134834499649	3.10128938810971	1.73959423026984	0.574298650359633	0.385065091832865	0.178032452390164	0.68747675192584
Col6a5	3.37589495780353	-0.0311845882039327	-3.40707954600746	0.00676723712596602	0.99090595453144	0.00817958083327129	0.0696118389100145	0.006803759254987	0.117758471101424	0.186713793398643	2.71341427161544	0.588896568242654	0.111175500422231	0.0362482422305068	0.0498584699005755	0.431164546119608
Col7a1	1.8084779047166	0.235856724799207	-1.57262117991739	0.00570507749964018	0.780368672726606	0.0134767791232398	1.21724678275634	0.3988653933496	1.11586809547246	1.47547411296465	7.80591651929954	4.51837466127506	1.43836295184237	1.38309920935448	0.705531498730061	2.22874880278273
Col8a2	2.67079774702457	1.16738356242337	-1.50341418460121	0.034490557780086	0.472103280227572	0.15659975235165	0.194258980893633	0.160655748725411	0.110592293073331	0.109309930767229	3.93289164811326	1.26413562571045	0.254561349015741	0.68084719352319	0.275212438697157	0.775829467613267
Col9a1	2.60401816167251	-1.20647747712408	-3.81049563879659	0.0364438212542001	0.630790923163353	0.0157822475220451	0.046863234348038	0.137410318161363	0.198189809165449	0.0761801126643925	2.75825243611418	1.17132888115291	0.11642433650299	0	0.0479501597874884	0.505844365321868
Col9a2	3.31901571638191	0.0220391227596404	-3.29697659362227	0.0121532979727754	0.993679182230766	0.0152335301727121	0.18854516135365	0.115175800789538	0.274098815643876	0.229871964143174	6.51704370648317	2.9906981399956	0.552055591244489	0	0.0482295489195349	1.21285763650811
Colec11	2.99656718724572	2.22112977829645	-0.775437408949271	0.0304805528123644	0.12925637972561	0.444921546733526	0	0.137211604758382	0.643185402015058	0.627577056119733	4.67705146433964	3.95876456612578	2.0427835008168	0.791937600184613	1.00549716847213	1.54266759587024
Comp	2.90750349157851	-0.072761286791117	-2.98026477836963	0.01817615608064	0.975319572577014	0.0202390788821879	0.400153297411215	0.23466238587903	0.197434139035696	0.748055106726845	8.53205233329824	1.6925921460074	0.681680875466102	0	0.136478092882361	1.40256759741188
Comt	-0.681667115300843	-0.538106916626575	0.143560198674268	3.87814242757294e-05	0.000121663756347162	0.285647568613275	115.845446676006	117.758886865778	104.861360949024	85.47884766649	80.0459819178739	84.5095016455652	88.803348739639	81.1257070236808	84.2638946731485	93.6325529063562
Copz2	-0.713872465707772	-0.641326271890719	0.0725461938170528	0.00313385912297714	0.00209483347095481	0.789651730255962	37.7580458944835	44.7343802092621	43.9717372161244	26.7541644596615	35.0456651759039	33.0834214344146	27.7406448982511	30.2900886107872	30.3653032335179	34.4159390147118
Corin	6.12013617007055	3.80674678875895	-2.31338938131161	0.0121767528479918	0.282248538730062	0.0909460180777787	0	0	0.0271905549828616	0.047031721652381	2.52754068703703	1.16198388618184	0.287510049353401	0.184134660649078	0.013156997946855	0.47206095086705
Cp	2.17953172324218	5.60068998830627	3.42115826506409	0.00683044968651904	3.02102183952867e-11	1.95720178347089e-08	0.247922592056085	0.131254452883796	0.0655307565341144	0.566745383263608	0.929214039531294	1.1122339045103	8.22699412944142	8.61998966635717	7.20853541812732	3.01204670474501
Cpa4	2.90783499794371	-1.57678073136718	-4.48461572931089	0.0201933931689063	0.56536482042588	0.00774245979268541	0.251210583734655	0.0306911934952034	0.232399428093449	0.459409325718455	2.09230541005393	2.89796024610398	0.13373425552974	0	0.0321296315703646	0.681093341588864
Cpne3	-0.626166424402887	-0.208626856863533	0.417539567539354	3.44834645059653e-05	0.0574325811852638	0.00194440604340757	61.8524639249947	57.1822922682619	64.5590052089541	47.9766016576572	47.4682618003949	45.8407420438446	62.3893751729725	52.1824600750763	57.9974847584039	55.2720763233956
Cpne7	2.96472386054322	0.716719508963057	-2.24800435158016	0.0375058644083798	0.757104929062683	0.0839062062819037	0	0.0789038043163586	0.455218505542594	0.0656162592034466	4.84118582757884	2.17301831967475	0.229211060828935	0.420374105634538	0.302873545668082	0.951822380938616
Cpne9	2.84469412097452	0.734559192643484	-2.11013492833104	0.017221297673825	0.67998258562374	0.0492173238230655	0.116441393729112	0.136569736869984	0.566310085329448	0.482677358318265	3.33620695133518	4.4775519275671	0.967022825227147	0.090949957183435	0.333597837110939	1.1674808969634
Creb3l4	2.15006645256611	-0.162660987973919	-2.31272744054003	0.0363768515508303	0.928544019688966	0.0343234103674565	0.579781649582445	0.495836336568084	0.421430765821995	0.397610282883147	4.82893779408863	4.87692148079299	0.501559617638343	0.613241713916752	0.370768032847265	1.45400974157107
Crhr2	3.10101622867997	0.44481539018051	-2.65620083849946	0.026812738294479	0.859378054945988	0.0469077947996577	0.0439511895651209	0.150350373023871	0.394983204565131	0.0535847549691984	6.00346008336052	2.61960353825452	0.678536733341004	0.0858234061163891	0.0674558614599539	1.12197212718397
Crim1	2.4524790691034	1.05184339308017	-1.40063567602323	0.0169002030382681	0.393960303731938	0.103316719894138	0.183520959597813	0.189921917645547	0.330996816816808	0.25006963839045	2.80529468815221	2.69825718911121	0.356314233530051	0.618348455077103	0.618561060437898	0.894587217639899
Crip3	2.65346575370303	0.534652514555937	-2.11881323914709	0.0430067185588296	0.801761277184013	0.086083176161169	0	0.187143638442645	0.87724399505604	0.70032738188294	5.953785039615	3.68139550494349	0.611596820961821	0.664694098652902	0.391829412227938	1.45200176575364
Cry2	0.669083913815803	0.272829523992075	-0.396254389823728	5.09540551755634e-05	0.0328871387143877	0.00520618145131021	38.157975688857	29.4376335205473	35.6234293558448	68.017583050789	59.062942131127	65.5588358623907	46.8619822581809	47.8209692018655	41.111827027153	47.9614642329728
Cryab	2.39208439890765	0.863977468785008	-1.52810693012264	0.0431371065412319	0.591571991704776	0.147424914620006	0.105576063025515	0.309565496542973	0.446492865346631	1.48024607579064	4.2207909789114	0.913442506202128	0.393430690156517	0.893352121578564	0.486111367046242	1.02766757384451
Csf1r	5.13989593954248	3.4958036829378	-1.64409225660468	0.0132166997835767	0.174231056477739	0.168813806805217	0	0.0163237547854488	0.0882903633733821	0.0407244137765907	4.06185323688831	2.27990011168087	1.01359349270111	0.0652257886484557	0.187977000601738	0.861543129161767
Csf2rb	2.65539422810548	-1.00310019766336	-3.65849442576884	0.0213135946182056	0.658566379068208	0.00985581018741731	0.0814918698442482	0.238946882746077	0.129239304203429	0.198707790200574	2.98644213754455	1.51458714541264	0.202453736046963	0	0.027793985589306	0.597740316843087
Csf2rb2	3.77657282737868	2.6255547536509	-1.15101807372778	0.0272883651790886	0.180746362110886	0.319922119139655	0	0.0667382884507429	0.0866322409128987	0.0665993261803288	3.54879545378191	0.498879973259064	0.450749911376378	0.284448118182757	0.307411216430359	0.590028280952715
Csf3r	4.85440772279863	0.203873138366298	-4.65053458443233	0.00202262306585073	0.958784915780677	0.00285977032880131	0	0.0156299851232059	0.101445562067266	0.350942409305313	2.71712767427945	2.15225642814339	0.0851329072914486	0	0.04908759871499	0.607958062769452
Csgalnact1	3.3065335060686	1.15453081148938	-2.15200269457923	0.0217251986571626	0.595360380705346	0.077137610192518	0	0.148939368480372	0.0483341405328734	0.14862924735982	2.18302781204626	1.02545111428023	0.0648990583109946	0.138862688728464	0.280655773957473	0.448755467077387
Csl	4.70419421041252	2.69122491475009	-2.01296929566243	0.0272554772564861	0.36929432220266	0.158323386128519	0.0331208426994066	0	0.0350179281547447	0.524946863867901	1.98619104662694	0.636802293076202	0.0705287360918102	0.431166719571419	0.101667099283298	0.424382392152413
Csmd1	4.57659123622679	1.53110973887514	-3.04548149735165	0.00141200398260232	0.509097440128408	0.00706085756238135	0	0.0398718971944619	0.0431310606898263	0.116050888467225	2.15944294497592	1.01964187308093	0.144781990114229	0.0944109561610929	0.0278270783022222	0.405017632109545
Cspg4	2.69707675435521	0.00156402851292238	-2.69551272584228	0.0192337828357978	0.999353645363557	0.0230753033334915	0.321580753464052	0.125723328782339	0.0935000431997618	0.0882151509601616	3.77655928240424	1.99399014666517	0.231115221039237	0.188385041748645	0.172745662608317	0.776868292319103
Csrnp3	4.92550891673347	1.99929448498705	-2.92621443174642	0.0147364984806972	0.565876087572535	0.0520094263333434	0.00588560627815937	0	0.0186681606805305	0.00717565948455298	0.843153793903281	0.486589689603934	0.0814646668881485	0.0229856248647477	0.00602211446585317	0.163549479574356
Ctbs	-0.651224217303342	0.0108530388441599	0.662077256147502	0.0153833194727036	0.968044336878746	0.0166934160845178	9.63839411870423	10.2509964938511	11.9873845986476	7.11604249884234	12.0695078597033	6.83640487998178	12.762240596638	10.218293686418	11.7153474019554	10.2882902371935
Ctcfl	4.71324452643877	2.13297183274777	-2.580272693691	0.0137807357462563	0.477828395227217	0.062527284287446	0.0603526204239731	0	0.0425396528531993	0.122635299490433	3.753272011296	1.19905695059987	0.214195135721786	0.314267865729271	0.0205841376022759	0.636322630412979
Ctrb1	3.87163211520282	1.69046925409665	-2.18116286110616	0.0268529712819172	0.518616069675302	0.108555695580075	0.21888881612618	0	0.231426262506329	0.444777630733622	3.88928202942156	5.61132663211228	1.00990470924699	0	0.522586465237486	1.32535472726494
Ctrc	8.21350227083641	3.39636167127091	-4.8171405995655	0.00936159542175144	0.637133665371426	0.0201321031228173	0	0	0	0.906937375771777	9.0119988508279	4.0306856949632	0.216008072607205	0	0.0691945357016943	1.58164716998575
Ctse	4.80423133029682	2.52623770009482	-2.277993630202	0.0371369627335522	0.471671424890268	0.152598811989321	0	0	0.0968278749259969	0	2.44089138686103	2.23036999365538	0.162515507456836	0.556367772669611	0	0.609663615063206
Ctss	5.97312405165905	3.45694183200291	-2.51618221965614	0.0280872730914145	0.423716842861445	0.127292508160953	0.0475868578195886	0	0	0	4.59761036961446	2.65331167201883	0.55733259321962	0	0.19476226666624	0.894511528815415
Cux1	-0.652827875184632	-0.290838172649892	0.36198970253474	2.44170959638287e-05	0.0115416333990133	0.00574878342982761	39.9090905759069	42.6838641701349	42.1949912081598	33.5409362343314	33.2293283807619	28.0694317872763	38.9162183170342	37.4626962384639	35.0430232074491	36.7832866799465
Cxcl12	1.35794914829125	1.87607196081085	0.5181228125196	3.84353053637751e-06	4.66474586161918e-09	0.00546293637000153	3.15411621218957	2.96795541553615	2.65635508850652	9.14536348337941	10.9296442284177	7.29801572240996	12.6728054025914	12.2827783818521	10.3291179492396	7.93735020934693
Cyp24a1	5.38936704197866	3.17249260109717	-2.21687444088149	0.0133921299316348	0.306262033688377	0.0966407627475915	0	0.038382615166028	0.0207600217276611	0.263331028098783	2.81290021776713	1.47233481632782	0.543559148726991	0	0.0803630711972348	0.581292324334628
Cyp2b13	3.74692290503447	0.421188788957883	-3.32573411607659	0.0188278225183306	0.89920474012887	0.0301985717711789	0.137991741225246	0.168588885377436	0	0.126178387567395	2.87329520930247	3.58170739638745	0.110191751324678	0.40418432464728	0	0.822459743981328
Cyp2c44	4.45272014711313	2.19324020041297	-2.25947994670017	0.0200054711356587	0.437896316729982	0.0991658295430483	0.117829998424471	0	0.0311447572209245	0	1.86464696295635	3.28493752748803	0.313639395365036	0.421825101068188	0.090422172052601	0.6804939905084
Cyp2c55	6.98368679304513	7.14501262332933	0.161325830284206	0.0353200698533671	0.0173847664485973	0.905937731832715	0	0	0	0.515709488183951	0.325206745861324	1.18863358133469	1.31646548825769	0.593011401739354	0.233048866096355	0.463563952385929
Cyp2w1	5.25742037403776	1.52931515764995	-3.72810521638782	0.00492598738644981	0.683860018446688	0.0134440433388475	0.0428029938059791	0.0418350197047713	0.135763951615816	0.469663998167527	9.2690375085276	4.93774476456706	0.638023844089801	0	0.0437957477953184	1.73096309203043
Cyp4b1	3.27313146037679	2.35347727837031	-0.919654182006486	0.0496329113055017	0.206014597266566	0.446886200160797	0.172950632374774	0	0.146285476460441	0	2.99621265909006	2.19467052176054	0.773403569425798	0.450293837542786	0.566278316763412	0.811121668157535
Cyp4f17	0.825300074910039	0.751301026011342	-0.0739990488986968	0.00804825029861573	0.00705439405089594	0.80818191069325	7.30133620036405	6.50105827766619	9.45744677954096	13.1894300820301	19.2306101290104	18.7418475233951	16.239647660672	14.4314786362871	11.8905067233447	12.9981513347012
Cyp4f39	2.32752753302343	2.43725441443341	0.109726881409984	0.0186230887452628	0.00607981305270075	0.888430625107791	0.49440891241131	0.217452615791645	0.365909259969899	0.753471654814215	5.10616825644598	2.56657107548619	2.39514833449754	2.34921631830047	1.69468465800494	1.77144789841358
Cyp4f40	7.63693054299007	6.43970072983171	-1.19722981315836	0.0162477506649981	0.0804396338608184	0.34256920480255	0	0	0	0.350015755288347	3.55254365345849	1.73478181082128	0.393003280389915	1.01441670664186	0.335711891845483	0.820052566493931
Cys1	1.97566851982488	0.866222372826398	-1.10944614699848	0.0391472815618764	0.443069929071495	0.188301814038144	0.387322847106118	0.894786885002159	0.670103682839326	1.24494178404363	8.44617476628735	2.70796883715103	1.31214914616945	1.69600062522168	0.972751690966311	2.03691114053189
D030018L15Rik	6.41659233028992	3.63285995676455	-2.78373237352537	0.00915124948470408	0.359924581921299	0.0537571323687464	0	0	0.0158906250846194	0.18324094680015	1.45210174237707	1.15588637312671	0.240036838696117	0.0195657169076301	0.0153783489703951	0.342455621329188
D030025P21Rik	8.39939516284634	6.31433263981247	-2.08506252303388	0.0294467037732459	0.268796723117776	0.198367133833332	0	0	0	0.0399107494649188	3.27180686655626	0.975560498249819	0.575092812426922	0	0	0.540263436299769
D030028A08Rik	0.998521015708969	1.89411150979822	0.895590494089249	0.0450753803844672	5.00159238594327e-05	0.0245685107414856	1.65237770130997	1.54771770771609	1.94113564863464	3.2176980299988	4.35811635916499	5.11844521127036	5.9621291983881	9.50052932175645	5.75308397634672	4.33902590606512
D430041D05Rik	3.04432414372986	0.564873461729388	-2.47945068200047	0.00146659605361319	0.685812683340125	0.00459703807712057	0.102300931254124	0.0999874329873372	0.121680554145295	0.381967400999317	2.00232511515209	1.53664256158726	0.217843351627579	0.174792483411318	0.130842068102196	0.529820211029613
D8Ertd82e	0.955681191141927	1.09162868712388	0.135947495981949	0.0376104889228068	0.00852723411241866	0.75625959570775	1.04253049181325	1.86587688721749	1.7464129407852	2.2284475896317	4.871569839049	4.7898190218294	3.18584793111619	4.3006264412214	3.43563898018772	3.05186334698348
D930020B18Rik	2.88090473814111	1.25292149782578	-1.62798324031532	0.0114857447935553	0.380494151684351	0.0783868200838252	0.0377695515813484	0.239950145117299	0.299496782671598	0.460481772349837	3.39744730531868	2.57794366290148	0.703743837367799	0.196673421661524	0.541037869466764	0.939393816492926
Daam2	6.13599417757233	2.75553385111751	-3.38046032645481	0.00409836711811146	0.470303582316961	0.0177640767205162	0.021412117993264	0.0209278907505754	0	0	2.96043044135695	2.40834518839529	0.182382994638077	0.125434208939338	0.0438174826577479	0.640305591636805
Dab2	3.2372195663648	0.873849981212672	-2.36336958515213	0.0327269157308911	0.726191232701192	0.0800601726658266	0	0.0136677938188449	0.162635122678929	0.11934417930964	0.931772137018399	1.31744322283652	0.148890611844638	0	0.171700528953815	0.318383732940087
Daw1	4.47676654588221	1.62280072912533	-2.85396581675689	0.0261129714131743	0.643964387642971	0.073631143707182	0.0387998361118948	0	0.12306660362297	0.520347163437404	1.29263832437684	3.20775792978709	0.537041652938897	0	0	0.635516834475011
Dbhos	4.69201321700977	1.72653365572333	-2.96547956128643	0.0227849638490549	0.637416798751052	0.0655940215790667	0	0	0.0680846085715136	0.0785109967086016	2.57447250753501	0.680966591411934	0.188550330044449	0.0209577057224516	0.0329448610281201	0.404943066780231
Dclk3	2.24544527560959	0.15631415290247	-2.08913112270712	0.0237650565608456	0.924715699648618	0.0354226825871024	0.40703224298516	0.180830616905701	0.371662550220998	0.496248752780783	1.97243748433214	3.69949727815247	0.61066433104993	0.240851849640524	0.283958707832425	0.918131534877792
Dcst1	5.27810276798811	1.99222282963243	-3.28587993835568	0.0153236606652564	0.623237388489451	0.0448006061382043	0	0.0270087744635415	0.0584329902770035	0.235834697628101	4.69522446533259	1.4876484653623	0.353065286908788	0	0.0282746245373704	0.765054367167744
Ddn	3.46161875093135	0.305388381426717	-3.15623036950463	0.0191441394482579	0.920398166372245	0.0291857927950153	0	0.0676519249129563	0.256136481978929	0	3.34371663244688	2.42873670291379	0.276363269365101	0	0.123939624242152	0.721838292873312
Dffb	0.660089386719236	-0.646455296729097	-1.30654468344833	0.00225985251187029	0.00340585154329422	9.23905281360178e-06	29.8310114956546	18.5007203742065	26.494653354588	53.7838662901532	41.5853362499476	40.4036751780345	18.269663238673	16.989863526737	16.5224590872034	29.1534720883553
Dio2	-0.751247339895927	-1.58043028701736	-0.829182947121429	0.0174069544332101	2.82718073710159e-05	0.0376647961955719	5.05279956872343	3.02403522659067	3.74190198682202	2.44241432581015	3.18875979974565	2.99576328966338	1.45752514959397	1.28946654400322	1.51455712788433	2.74524700209298
Disc1	3.02287950472923	1.75930695296781	-1.26357255176142	0.0133759116414209	0.209867035195286	0.168977247743993	0.224283072665292	0.0974271078838878	0.131738605341492	0.607651534017286	4.40024637767464	1.1499222308857	0.795994322237565	0.25953015634734	0.586461657809008	0.917028340540246
Dkk2	1.61379411762555	1.96666461943188	0.352870501806334	0.0107189353594186	0.000572935384764597	0.449532346007341	0.838453462473075	0.921928660959559	0.775668374575867	1.78890643512555	2.56057522004495	5.3399610587496	3.45927745751037	3.84298140721165	3.57458411155311	2.56692624313375
Dmkn	2.40531649283263	-1.22165929402795	-3.62697578686059	0.0228341125717835	0.54017184327586	0.00744484016474212	0.388787267213644	0.29230383453611	0.189718202257961	0.437542800510968	3.58689214889929	3.0475286079278	0.159211125604664	0	0.214202492913886	0.924020719984925
Dmrtc2	5.22602575560266	2.15649101608068	-3.06953473952199	0.0111976498142101	0.551939917734135	0.0407749681967176	0	0.156280543035489	0	0.146207940133684	7.85738868304966	3.45855624646019	0.383050757538781	0.520382810403059	0	1.39131855340232
