genes	logFC_TgvDMSO_6h_QGP1	logFC_TgvDMSO_24h_QGP1	logFC_Tg_24hv6h_QGP1	FDR_TgvDMSO_6h_QGP1	FDR_TgvDMSO_24h_QGP1	FDR_Tg_24hv6h_QGP1	QGP1_DMSO_24h_1	QGP1_DMSO_24h_2	QGP1_DMSO_24h_3	QGP1_Tg_6h_1	QGP1_Tg_6h_2	QGP1_Tg_6h_3	QGP1_Tg_24h_1	QGP1_Tg_24h_2	QGP1_Tg_24h_3	avg_expression
Fam214a	-0.842781719474265	-0.428262420702499	0.414519298771765	0.0311394318267457	0.210570523683239	0.321018153074107	14.0278561927459	13.6155689569318	7.8134004748889	5.65145882101119	5.78252173671107	5.73356237939616	10.1845655604809	7.58117120962696	8.58895771530477	8.77545144967752
Fam222a	1.64821513643554	0.207133324542533	-1.441081811893	0.00324382129015073	0.664142727313598	0.01482915130513	1.80804536209796	1.51828655076928	1.13529827311755	3.96029606293113	4.03186728439092	3.8349755183977	2.25230086449486	1.15411311589881	1.60321330766914	2.36648848219637
Fam234a	-0.928931790103068	-0.392359322108774	0.536572467994294	0.0171293343211211	0.228893364465992	0.182566439827614	31.6855327914819	18.0155514582418	26.8798213444991	7.5450708206665	13.2329370130337	14.109989558134	17.8559271730026	21.4704804500628	18.2443996356733	18.7821900271995
Fam49a	1.58919344072378	2.8843820290125	1.29518858828872	0.015371757881978	0.000226330508051606	0.0278230208386253	0.0524638334223651	0.0670416433629168	0.0864362953700318	0.141870903080825	0.1971535305899	0.221407870093876	0.411492817240908	0.672481374226648	0.49604922334989	0.260710832304151
Farsa	0.596645252465653	0.389339506086643	-0.20730574637901	0.0233417878469468	0.0936059583205979	0.460514067327716	75.2230815595991	70.3725816281559	75.902554576065	72.5983558631488	113.640279341435	106.482257257247	101.245750218039	95.9634563932446	92.0205651183357	89.27209799503
Fbll1	0.813638980495956	0.876157759080933	0.0625187785849771	0.0226220746014083	0.0123732916280066	0.889896198218143	3.02596206893319	1.75172373783992	2.54886104525636	3.10146413773654	4.56361466653872	3.4477108446214	4.49469520755737	3.97620400776631	4.86935083479886	3.53106517233874
Fbln7	-1.80797726670752	-0.915216361649695	0.892760905057828	0.0222058406981308	0.126711934353331	0.321283461689889	1.1734888734963	0.37488979271648	0.923529686045047	0.118999067103469	0.265014839273064	0.206348239595817	0.446669441674227	0.278061063370394	0.620038152692389	0.489671017329687
Fbxl16	-1.37041511516457	-0.646232364462486	0.724182750702083	0.0149589226693381	0.158015075502362	0.20918093405736	12.9694968206205	4.67252146177736	8.19478325203782	1.84372094329411	3.48191108804724	3.20869759400385	6.14037657914138	5.66215297849444	4.38870278410716	5.61804038905821
Fbxo25	0.7346270461201	0.569004165285402	-0.165622880834698	0.0327483348171497	0.0701308371711108	0.673194904320502	19.6586924566002	19.0742059926464	16.5829387663772	31.9992753115807	24.0230086917996	23.0285255518877	28.2474515584003	23.9692308602242	29.600701120592	24.0204478122343
Fbxw4p1	-1.34848682699127	-2.00726208512259	-0.658775258131322	0.0437219993443792	0.00691152080787218	0.508116617769443	0.10322051812718	0.140145644287491	0.129822584648088	0.0314016067143644	0.037763502334915	0.0594015315219106	0.0267880979699827	0.0262053799696209	0.0387512431895046	0.0659444565292286
Fbxw7	-1.10711705184047	-1.97591903305929	-0.868801981218828	0.00606285886480295	0.00019191415547124	0.0406805362308297	62.9826527272944	79.9030548365398	57.9616000644529	30.4042170091272	22.6885227869884	27.9361854475266	15.0506044654356	18.5173092891306	17.7536872935811	37.0219815466752
Fbxw8	-0.637523782231336	-0.535565239881708	0.101958542349628	0.0483955048251983	0.0733277192380337	0.804800283094862	5.48823212473135	6.27043534346093	4.4920105826527	3.23232349731839	2.82664402881981	3.01057194789985	3.9516177144742	3.92605960688892	3.34265633773153	4.06006124266419
Fem1b	1.0167424949468	0.707198580595824	-0.309543914350977	0.0181300052600157	0.0624435383725414	0.494102944963154	14.130798642783	15.7333301739998	10.3213187282405	29.2048139374308	19.4358582313952	21.4228584735056	23.8976625547259	18.7626964361754	23.1855027337769	19.5660933235592
Fer1l6	2.67449307672943	4.00440089140551	1.32990781467608	0.00485642507752985	0.000100942356077946	0.0330201812456916	0.0380476621066976	0.0972394744095307	0.0402975436453243	0.277795401973114	0.321702941966413	0.284644591333643	0.774140667506797	0.757300886561026	1.06653311563809	0.406411365015626
Fgf14-As2	-3.68075614363933	-1.30617555159463	2.3745805920447	0.00268530375027599	0.0546549825710694	0.0960938315948676	0.149835849596111	0.150440585582686	0.158696128865975	0.0130236742685833	0.0104414944565206	0.00615912909037913	0.00888819391719492	0.082601076847458	0.096431416403652	0.0751686165587289
Filip1l	2.66561046871836	4.59482834529049	1.92921787657214	0.0343440366844432	0.000447871963316905	0.0363460622440411	0.16313832478768	0.104234295092292	0.0575950741723268	1.19111330374321	0.336002147478345	0.219060659731008	2.93544482990881	1.94384586438806	2.31372644821926	1.02935121639122
Fitm2	-1.17828983881681	-0.0608676010742015	1.11742223774261	0.00709894164622691	0.878747901173511	0.0207056870266209	3.11664018434039	2.5440958872074	3.50517580699758	0.786417182258427	1.56606996919287	1.12772948259352	2.60560029887524	2.87917988461885	3.27667571971194	2.37862049064402
Flj37201	-1.27655388359267	-0.7948855081935	0.481668375399168	0.0462814485510488	0.135440064448803	0.538049802181155	2.25148588567734	4.15580061156392	3.17949805485134	0.837153774662197	0.935574267310029	1.72758559035603	1.40234966251757	1.82912604434609	2.25401896642605	2.06362142863451
Flj42627	2.01635064621389	1.79889907772511	-0.21745156848878	0.0186009779384637	0.0244616723111978	0.791265856658235	0.229041886456875	0.097561459424132	0.18193940649139	0.371620339063372	0.744849654221776	0.702983687613603	0.697448532180066	0.372151104681158	0.802548511684623	0.466682731312999
Flrt2	2.78578255487857	4.01361700438593	1.22783444950736	0.00300264799803096	0.000121951169845282	0.0476647207466474	0.148799799621952	0.108654802997251	0.078799406949969	0.931220726712578	0.497726210245798	0.538255641576303	2.06545620238451	1.64059852386331	1.42582900916908	0.826148924835639
Fmn2	-1.52001573303005	-1.33149943024779	0.18851630278226	0.00655560854536177	0.00795095418934225	0.764571908471439	6.90531124972149	8.97424513803949	7.18915710883735	2.61026189305153	1.47160015796714	3.07764406908406	3.48961291929347	2.74528629260336	2.91231889820936	4.37504863631192
Fmnl3	-1.17925135795035	-0.805234889059002	0.374016468891346	0.00917520484957618	0.0348293850222101	0.416510674395834	8.07984744457049	6.78169889586676	7.6892403075617	1.922894982882	2.59849791440059	4.22085647523086	4.7787796018786	4.31149887569835	3.73105989114465	4.90159715435933
Fmo5	-0.84845075739241	-0.985074680589619	-0.136623923197209	0.0310878414014031	0.0118486017112107	0.791077256038492	44.2370434191708	28.7783616589695	42.8065343133347	15.6599082414612	19.8788247252305	20.3660913684801	20.3727222935854	17.3158447137402	20.9355844310554	25.5945461294475
Foxa2	-0.997883707795392	-0.97872048309994	0.0191632246954516	0.00259468478947802	0.00204728487876308	0.96364092909511	37.4513938287471	27.6733351163394	28.5941912120448	12.519089446434	13.347825569214	14.6966304469628	18.3754573262914	15.8905874984134	12.9653523628556	20.1682069785892
Foxc1	-1.44612631407835	-0.697236321501884	0.74888999257647	0.0171101476602814	0.149204501275258	0.236966524345485	14.5680950353808	11.7948981121798	10.8065767304752	5.8866274850589	2.20604828457774	3.96784562908273	8.1271816097124	6.05313943096347	8.57255998654765	7.99810803377541
Foxj2	0.717808932096529	0.655896963654139	-0.0619119684423898	0.0058791193597955	0.0068995226184307	0.832747560066948	34.9509846772435	33.0588939296412	32.0637613541599	42.8276069830489	46.3366047977352	53.9754436720828	55.0150307055376	49.288052979052	52.9583024943891	44.4971868436545
Foxo1	1.45538128605458	1.17048377383681	-0.284897512217777	0.00185257912560306	0.00419413055621564	0.474604117961339	2.73917820835212	2.99324479082202	1.89117326821509	6.15246903870322	6.02738294582838	5.77502920575838	6.53743603467819	5.26176486015333	5.18979107878536	4.72971882569957
Foxo3b	1.10508533458326	0.952198569289061	-0.152886765294196	0.00213711893875754	0.00346195704382517	0.642320745698291	1.54216168044457	1.34909863413044	1.21477096668083	2.3070959191037	2.44106409454066	2.9010295345806	2.72211344023419	2.32161741163049	2.84431152244984	2.1825848004217
Foxp4	-0.664922774035361	-0.699863565412597	-0.0349407913772356	0.0471850618819373	0.0314644207004372	0.94447123419768	83.0866384090246	77.7994910233235	64.3200658802708	39.3466777339079	41.5282330292264	42.2796331973141	57.6143511249576	46.0531486849077	34.5217972223968	54.0611151450366
Frmd6	-0.869404329682483	-0.708163598846434	0.161240730836049	0.00464733630813345	0.00958567946837941	0.596162027985509	17.0772959357231	14.1813622052598	17.0539647537163	7.39973686134976	7.99253691237096	7.46553226054708	9.0901024278062	9.36580280114249	10.9579998983174	11.1760371173592
Frmpd1	-3.67285817948224	-1.4720802220836	2.20077795739864	0.00709894164622691	0.0646511422800886	0.204184518220755	1.65876857817689	1.05984031460748	1.05411416326906	0	0.161830644298544	0	0.482147219433833	0.539039010137697	0.249095221509513	0.578315016825891
Frmpd3	-0.936429325246061	-0.765187210559002	0.171242114687059	0.0363647132975339	0.0596977332494463	0.76118811670501	103.261898495607	68.1870977266604	96.2857994277481	22.2454589394328	44.6675696927452	54.5917046552506	58.2650315337856	46.5614196399655	51.9363536847335	60.6669259773254
Frmpd4	0.691853377500066	0.449509619574357	-0.242343757925709	0.0161666497273528	0.0724409943116494	0.415178646718233	333.937296288919	379.931377856065	331.213299821794	494.422123963863	494.311023049212	477.677415733443	462.210171446559	432.322309131728	533.911535078353	437.770728041104
Fryl	-0.663834632130179	-0.997850774626166	-0.334016142495986	0.0127342708937216	0.00108852890631006	0.213126769795091	85.5633878682844	87.2857987102851	80.2506255323663	42.3436728074917	44.6905232229061	52.134265569207	38.2181092153202	43.1925977140443	45.2058262174262	57.6538674285924
Fscn1	-1.20673232687014	-0.992580729789492	0.214151597080646	0.0403387409862362	0.0673713873621131	0.765788522076229	51.4639376187252	21.8175592426136	46.6393553872314	6.78710899884101	18.0430911521055	20.3237163384241	22.7957168106544	21.0928432098969	15.2883069297314	24.9168484098026
Fsd1l	-0.676105607751084	-0.282616081111221	0.393489526639863	0.0314537985014486	0.308047108604869	0.242716430266107	44.2370434191708	37.4632600881943	35.4378473121339	20.8961900596997	17.3416589379313	25.3187544967242	36.8712875608496	27.8360371624653	31.1618122108401	30.7293212497788
Fst	3.00219653866266	2.15855381689049	-0.843642721772175	1.93356520231153e-05	7.86935577960736e-05	0.0327382497413165	15.675607428136	14.6894090650611	13.5215375845305	88.5090351382973	120.976166083199	96.7641635098519	78.4415233522839	48.6949473592897	68.5489429996749	60.6468147244805
Ftsj1	1.28381930403301	0.880387540683085	-0.403431763349926	0.000465800465045402	0.00256279890233918	0.146168773485205	4.61428786996263	3.62714289487823	5.22631665481917	7.74056543995413	10.6365847276299	10.1275251757459	8.20806939346762	8.46115139421394	7.97843817126588	7.40223130243749
Fut3	1.09347999317333	1.11270926303184	0.0192292698585099	0.0236098846574305	0.0153359784789548	0.976788894054887	0.501705695135532	0.248172247744305	0.454238362236966	0.610512917813164	0.87367344093229	0.782344854968203	0.967710951018207	0.894068213117955	0.793910881469956	0.680704173826286
Fzd1	-1.6077836794804	-1.871101472446	-0.263317792965599	0.000503459567351591	0.000142103268133891	0.459984729101933	122.989027483617	71.7043678425433	86.4189497257192	22.8101980313167	25.9551456432665	30.7608074704846	30.2018884817848	21.3754454896929	24.3371480922111	48.505886473404
Fzd8	-2.58557910604502	-2.4361449808922	0.149434125152824	0.00217093964612603	0.00143018491958801	0.901576221916082	48.7017839794731	21.6466976910033	54.1981402058365	6.01228619984669	5.50884723857086	7.31138901632821	6.44784051178714	10.3214969645244	6.35955351241635	18.5008928133096
Gabarapl1	1.24700171181253	1.4146523215663	0.167650609753766	0.000940158224395217	0.000312771326934283	0.59843359560792	65.2140513079923	59.006431211546	79.8918870185984	126.427940223963	162.880474319431	130.723743202064	155.324083646357	183.29493745816	202.526149047871	129.476633048443
Gabrb3	-0.610444495430447	-0.355178117872478	0.255266377557969	0.0363697693373736	0.173176099882183	0.424744347991989	84.5805912467811	78.8496298490101	69.6893955083122	48.5040404571524	37.9269001189427	45.3128619883856	65.7869001739378	54.2043218043749	61.967312375521	60.7579948358242
Galk2	0.914332731495396	0.728573653544101	-0.185759077951294	0.00342413135280069	0.00847401492932069	0.529008199679424	11.0461576568224	12.0710525421925	12.2740060963832	17.4370810542617	21.8158254196005	18.8304049645525	16.8797796532703	20.9091735906439	20.7940402390204	16.8952801351942
Galnt10	-0.743555289759136	-0.767683594167607	-0.0241283044084703	0.0133309835812531	0.00851731517402364	0.954021030311239	4.83530155389908	3.32526312582581	4.53238504582629	2.15595321574011	2.0015747765276	2.37904084676919	2.80095080153904	2.29772029766556	2.29103801384097	2.95769196418152
Galnt12	-1.2615660661362	-0.786549469626669	0.475016596509531	0.00203837599328998	0.0140510559056844	0.191192958286227	8.73546864894029	7.82151225991507	9.73980205346149	2.56710158189331	3.05337165814831	3.9669659382216	4.83638396401154	4.90014940369052	5.4732468946111	5.67711137809925
Galnt7	-1.27280707034637	-0.352591549199315	0.920215521147057	0.00154946309607781	0.202866460521018	0.0189423692332957	916.321079399739	756.663093006673	753.138506393465	310.788948176691	228.158089797476	327.637714637682	731.31136545927	557.007964393221	603.070480515038	576.010804642139
Gaplinc	2.58168513762353	2.86863905832339	0.286953920699865	0.000177653376323783	7.24736506079949e-05	0.525550948714178	47.6056824474542	42.6355055502212	55.5921207693456	191.119968376303	371.555543749726	200.437190131288	296.007600136846	396.008179615366	374.756434431018	219.524247245285
Gas2	2.11247256800605	2.27752444936311	0.165051881357053	0.0215270533417451	0.00969890263801437	0.854425843735104	0.229802822956732	0.146828375811069	0.324522411283277	1.07195800462383	1.14589716461228	0.617154283893337	1.74941409234535	0.622312478481229	1.38036820424541	0.809806426472502
Gas2l1	-1.97148057745333	-1.67067288833256	0.300807689120767	0.0139663688472668	0.0171084601809096	0.773363127102916	1.97980836302617	0.940326406790036	1.94842910497872	0.170561310633949	0.524187000833278	0.322646008600772	0.61111060943437	0.697453400085079	0.192941536822718	0.820829304578344
Gas6-As1	-1.52208224116438	0.545379419489891	2.06746166065427	0.0313372805415265	0.256903210362863	0.015070836340713	0.240384534178892	0.168948306623961	0.181401966020434	0.0438776751335467	0.0703562592588978	0.0553347715880038	0.394275185548188	0.180643633523339	0.276753231334809	0.17910839591223
Gasal1	-4.01710147435297	-2.58258075562311	1.43452071872986	0.00653030523314479	0.0129697281517817	0.524742747049665	0.508308713330218	0.8054412549636	0.57066865379212	0	0.0528970242386775	0.023401793833698	0.0168854783324018	0.264290731601904	0	0.249099294454735
Gbx2	-1.88866734215508	-1.89209149098927	-0.00342414883419535	0.0141767374974645	0.00824138127142251	0.998350764196878	0.533483190012984	0.532073331757793	0.351420960469073	0.126669686678485	0.0761663416168091	0.134784823852552	0.183701044747202	0.0845670681818735	0.0911849701011123	0.23489460193532
Gdf6	-1.79456854675028	-0.791166436433844	1.00340211031643	0.00850487930518242	0.0959168644541988	0.169211153251559	0.384467120185948	0.299050157403501	0.309827537717737	0.0406824585779863	0.0924131977954228	0.105817052784515	0.208232469623602	0.224073097465709	0.125510762892058	0.198897094938498
Gfod1	1.21820574161528	0.936244138173175	-0.281961603442105	0.00398956954136312	0.0113814172411178	0.462839261454009	0.360738071905192	0.228249356665895	0.337556710156718	0.681899801906662	0.560368308976649	0.636903220977924	0.57880683848503	0.623122272440568	0.571519031264916	0.508795956975506
Gjc1	-1.03065842003526	-1.28028098391592	-0.249622563880665	0.0154000919239062	0.00387047545076609	0.593866110727346	4.87915519863744	3.85744872610876	6.06157891062955	1.85916081990272	1.66684987102227	2.82204624542676	2.36367220756286	1.72167946041664	1.9859287360746	3.02416890842018
Gk	0.744194640969411	1.16434155513015	0.420146914160734	0.0146269901098944	0.000975289307436439	0.172465456368338	2.46750044430552	2.65852133568104	2.77995268477658	3.44420312264475	3.6660357264376	4.43634500506307	5.84622975418551	5.22772951875382	6.6277681472241	4.128253971008
Glidr	0.74308293227672	0.719510109312526	-0.0235728229641934	0.0294823293207817	0.0269924533419716	0.962664902706684	3.79484182048818	3.13606888361776	3.58603128046411	3.6223826841389	6.1926271712165	5.46619469383977	5.32172143064596	5.79670580727741	6.11952656206452	4.78178892597257
Glra2	1.1525485533	0.504433880828025	-0.648114672471976	0.00929814928209955	0.162282316309325	0.138510786647667	114.3237127151	156.525166463591	155.679485487799	271.805438618069	237.441517551364	318.451610488962	178.71590267014	263.022961998752	163.984227837909	206.661113759076
Glt8d1	0.978890367016647	0.791048477135907	-0.187841889880739	0.00439038380855959	0.00980922298928521	0.569702510940345	3.95971363107441	2.79887530870607	3.69748908140595	4.81847494666916	7.45253389100724	5.58126958372178	5.82228197058172	5.85103665038187	6.29096319521938	5.14140425097418
Gmcl1	0.676754919082748	0.225281941745996	-0.451472977336752	0.0328093318693557	0.431858073384656	0.185570039679736	8.98176118388598	8.01297383868835	7.07300380099408	11.2332792015411	9.1773644715985	12.8838129524129	10.4980142524827	7.61665880253219	9.93545720804457	9.49025841246448
Gna14	-1.0880936410647	-1.19957462552779	-0.111480984463097	0.00498346646191826	0.00207775541239404	0.793699496988372	19.3007493760502	16.6147898944104	13.8626580030416	5.37941396828388	7.27264481934134	7.68194674425127	8.18234731612754	7.55836717285183	5.78516888718836	10.1820095757274
Gnai1	-0.677302498359294	-0.833365279273111	-0.156062780913818	0.0272005577580016	0.0081612294248293	0.653337181162145	51.6776861732834	44.7413839437697	38.0541996171555	26.3132309539237	21.1164205936149	25.0826751118719	27.5393024315888	25.7686141934136	21.9598756721036	31.3614876323028
Gnptg	-1.54942293245787	-0.728687204926456	0.82073572753141	0.000667646809890346	0.0196906581955221	0.0395705543266292	22.2116895696258	15.0989948398206	19.9802548219636	4.25796808581518	6.43170031336077	6.18692645011546	12.7186275517763	10.9588132482576	10.6106529033326	12.0506253093409
Golga2p11	1.20085295124009	0.906917856112996	-0.293935095127099	0.00443003857162949	0.0135116045164653	0.459418680775095	6.14919584515582	8.0812058761156	5.00858824620973	10.7190163891491	13.7362376684142	14.4064864402159	10.2394119712537	12.4409644067884	13.5434510751886	10.4805064353879
Gp2	2.2467948802404	1.98651144948872	-0.260283430751682	0.00198861553850669	0.00272246939880545	0.647235305413798	0.331018706517079	0.297664474038817	0.168803996191705	0.850372986082535	1.14027214346762	1.08652844769807	1.30324049144175	0.976088629399465	0.662782251914359	0.7574191251946
Gpld1	-0.831421375963418	-1.07327630768999	-0.241854931726569	0.0215542201525317	0.00450602381131096	0.559671830202685	12.0325369742639	8.73824235055076	12.047663157857	5.76082175802801	5.13181586863064	5.14608115809159	5.13286439635181	5.02120986677221	5.39769455278599	7.15654778703688
Gpr153	-0.973796690863988	-0.266637688232546	0.707159002631442	0.0245635929974648	0.474995373881497	0.130025029860417	5.47929734711471	3.17414786237955	4.29444640501646	1.35130386916706	1.98620280841445	2.37123347480691	4.23491648777017	2.67085631211288	3.75936991887805	3.25797494285114
Gpr161	-1.0397887135649	0.64090256074256	1.68069127430746	0.00584317767600064	0.0362704096091051	0.00188852269048073	7.34469564363255	5.30486029490983	7.55843441478535	2.68634064248469	3.0612692854242	2.73259862472965	12.937096297837	10.0726558427381	8.31204054689433	6.66777684371508
Gpr27	-1.10685297311797	-0.790802421971008	0.316050551146966	0.0450534944483006	0.0991539731073369	0.638045547866305	5.33151790660004	4.02852975348654	5.0575578001083	2.76436215354882	1.71874556940666	1.38735621191572	3.46514460845495	1.80787614392027	3.06327019052048	3.18048448199575
Gpr39	-1.09006443673721	-0.730644295331088	0.359420141406123	0.0334700008911404	0.102183162735716	0.540577446094655	1.39767111564774	2.24153208279838	2.15093467401257	0.833273189075578	1.01276926676013	0.485839519663794	1.22304995579501	1.10499707580607	1.17386207586867	1.29154766171422
Gpr89a	0.750274410871388	0.926888862747535	0.176614451876147	0.0392101769973849	0.01227452496124	0.669357958390449	7.9033509111493	5.80089935369151	8.12857392426436	7.03420453409825	11.6401924811225	13.4567606887451	12.5303642806968	13.4252017489465	15.3994476458983	10.5909995076236
Gprc5a	1.82373605367116	2.5994089642467	0.775672910575541	0.0208808695920783	0.00156827964782625	0.22460662906137	0.373539086743835	0.0280783615750519	0.2094499393662	0.668456216628444	0.685980977611109	0.606959867513905	1.33209688752816	1.03535558284548	1.51783498697442	0.717527989642956
Gprin3	0.98700982298707	0.124208586868356	-0.862801236118713	0.013979906917969	0.733877857422501	0.0503182759978373	66.5528578006479	65.9301744768784	46.8406414438544	115.572176734658	78.6270096186781	112.915136017887	72.3748794010291	56.3185939363855	66.960526483401	75.7879995459355
Gramd2a	-2.70853777590297	-1.6840036064969	1.02453416940607	0.00284302339228697	0.0101596922835547	0.305684418908921	0.333893780415016	0.162910683430185	0.260406164741232	0.0221621924164965	0.0434332201391038	0.0279490618298194	0.0907494427912021	0.0394557253339337	0.109397269478112	0.121150837841678
Gramd4	0.934727809627561	0.190204994203487	-0.744522815424073	0.0306367703895416	0.639217643401346	0.117627781402096	11.2578761517767	5.94156754331184	10.1154287539341	9.05063797584064	18.9883078254489	17.3747036207466	9.06361217395533	11.9772371025835	9.67182096679987	11.4934657904886
Grhl2	-0.926209152988291	-0.890820080744445	0.0353890722438469	0.0337969648160797	0.0314067226328337	0.957067583352296	8.45222990078535	7.91457384327308	10.4751922708177	3.73620642419044	3.4659830542675	5.13828172536399	5.9642524734031	5.44745673127676	3.00312249197439	5.95525543503915
Grik3	-1.33300886647836	-1.27848189453112	0.0545269719472365	0.00162669138449144	0.00131064073262894	0.905607853381202	16.6730556304177	12.074541486538	12.6401958182516	4.55817463522579	3.9933161103701	5.67274346860427	6.88818200365297	5.03373766185182	5.00472463574387	8.05985238340624
Grpel1	0.729875895643719	0.317731341291023	-0.412144554352696	0.016873476448234	0.218774700325866	0.187993568567213	8.98818230320086	9.18427773497866	12.6634739457431	13.6160599231822	16.290587394099	14.5483558793776	11.7990902816731	12.4636527151173	14.1067884486017	12.6289409584415
Grpel2	1.42923313969847	1.31895475832097	-0.110278381377506	0.000344293118446738	0.00036300225879923	0.732544071404345	40.7136952067964	32.5506518566178	33.9777214768984	70.9431243735377	80.4462875700339	99.4241256938766	95.3718614430819	74.5079196645588	96.030237937874	69.3295139136973
Gse1	-1.03764102463678	-1.22681572366103	-0.189174699024254	0.00338237286531736	0.000994885702261852	0.575372594469702	2042.67899279189	2049.08787002734	1514.55623478441	799.144692447064	746.240617645823	826.678163275125	892.280705918507	787.163054030905	720.130423442584	1153.10675048485
Gskip	0.655877431074612	0.632099553321415	-0.0237778777531961	0.0210383437633445	0.0191937977827386	0.952936992982904	1.20714244659551	0.868800334926363	1.00224579204024	1.37101158468782	1.41143122634704	1.39895897250026	1.76993088005641	1.56910826035349	1.39463743613021	1.33258521484859
Gspt1	0.972126227414136	0.265719433727969	-0.706406793686167	0.00784844663570265	0.367363793541728	0.0625498220895914	11.2624851958665	13.3302249095265	10.6317981303992	22.9085871694826	16.989142509139	19.9171395724468	15.2984268719711	13.990670151945	13.2335655570379	15.2846711186461
Gtf2b	1.06121966663348	0.633253402434743	-0.427966264198741	0.00214070723206942	0.0216399966411199	0.161639958518239	6.17978091401143	6.44087141891221	6.61975012391121	12.1690536959688	12.8078918953349	9.7356088284174	9.43490827530798	10.8305707973677	9.53508508863132	9.30594678198477
Gtf2i	-0.664224828502205	-1.08891418910698	-0.42468936060477	0.0100334239044648	0.000496341187821187	0.107618359811755	30.9220572869955	31.4850456918106	27.1342948035784	15.4636710152555	17.1833385778299	16.5040129273595	14.2796687290466	13.9371812606704	13.8763947926097	20.0872961205729
Gucy1b1	0.75467384271283	-0.148992440644061	-0.90366628335689	0.00875980368270641	0.538607645126171	0.00972987296869189	64.0124472254913	69.3906476495576	63.834634420497	101.321967433113	89.8403415334289	97.2451815852345	63.2028821004252	58.1298054051349	56.7476268731318	73.7472815806682
H1fx-As1	-1.87451434729146	-2.13904358493265	-0.264529237641188	0.0363535327744856	0.0155006464136511	0.864039592541087	0.455070063881422	0.251990980065225	0.449847842482806	0	0.098659910339902	0.174589698732984	0.113377099908219	0.0739405484300723	0.0759303416443473	0.188156276164998
H2bfm	-1.33958153163448	0.144010578543057	1.48359211017754	0.0294581488108972	0.770611975525507	0.0376903436758413	0.435187589926449	0.494320487875643	0.371297989526178	0.176522908349221	0.165111377388134	0.0834808486077323	0.512000045723239	0.402654227382218	0.484085785247429	0.34718458444736
Hacd2	1.09308956409833	1.26394631001564	0.170856745917303	0.00162669138449144	0.000482714163221226	0.57623651726642	19.7406863910501	21.8834074319683	19.8780072348009	36.5362007529145	36.2645004113763	41.3503343613253	50.7047992858226	41.8282686186771	55.1928671349076	35.9310079580936
Hccs	0.674782411604684	0.614616846792509	-0.0601655648121753	0.0316534604250865	0.0381900806780236	0.882479248917925	10.6042205603198	12.5562009930585	11.2184025696925	17.8465963780259	14.948849705932	14.6684813551526	18.5219804191364	16.3407572079005	17.7990973012378	14.9449540544951
Hdac9	1.10896902298204	0.722839503555924	-0.386129519426119	0.00200170698383758	0.0131883270284999	0.210885936026965	10.3713469044864	11.3339957151071	9.048820854437	19.5861121922085	18.651694446692	19.2916968050206	18.1911180265138	14.6069689733509	17.9575102457661	15.4488071292869
Heatr1	0.726262203397422	0.68462484112755	-0.0416373622698722	0.00756689400064127	0.00754344746520405	0.899628706978932	436.178028996403	387.889207492185	440.988148497707	498.494409191172	603.856123072631	720.767298012031	665.908838451224	624.689953823775	733.49594653779	568.029772674991
Heatr5a	0.594779524865859	0.531570739287195	-0.0632087855786642	0.0232257289660314	0.0302087016855082	0.84701870023614	310.032733521501	299.370822580785	345.591014703308	336.688027191415	464.082123965993	457.300303752751	421.942775309222	450.896506283574	503.287998802061	398.799145123401
Hecw1	-1.30521051228636	-0.656191020714505	0.649019491571859	0.0084372899213857	0.0938851182055866	0.184854148635452	6.21893892404078	8.76728924753077	5.99175855159813	2.24588881247174	2.84442702061165	2.26277971490127	3.51530389429272	4.15593917800116	5.6635930932308	4.62954649296434
Henmt1	-0.81028924353746	-0.897556072482534	-0.0872668289450745	0.0298317939472074	0.0145925580991372	0.858235018895275	4.40343658631148	4.02486307274144	5.48971192389494	1.61869243842026	2.93362757270637	2.32292288818208	2.37447000279341	2.79483505339132	2.28072994371509	3.13814327579515
Herc3	-0.831171458191923	-1.23619134032198	-0.405019882130053	0.00614194145314307	0.000492838088763161	0.172961640376118	27.179395587517	25.8272352109694	23.6861565162624	11.9421254370373	11.8878947661459	13.6047365240537	10.6647826186521	11.6479762685095	10.1169971664354	16.2841444550647
Hip1r	-1.01033058646769	-0.528114374092193	0.482216212375495	0.0329314141559126	0.200205983511577	0.346943891035719	7.15332145957059	3.67795329996569	5.6598986958395	1.46028962728724	2.87812006265624	2.73001685598087	4.43796509263941	4.21956201016504	2.6186396815832	3.87064075396531
Hist1h2bn	1.33186515375468	1.22169018985907	-0.110174963895603	0.0246535565945849	0.0283788173693781	0.875630951295076	0.572500842270777	0.400864772055616	0.382086505665668	0.515338817129716	1.35170788724192	1.02901030600175	0.814121276740799	0.911095102424064	1.38968021197246	0.818489524611419
Hnmt	-1.45091411660911	-1.49278843211562	-0.0418743155065174	0.0128425947292975	0.00797773794372576	0.960492653600028	155.409381815921	234.17791138449	195.996785396405	57.9365761076136	66.8991069956749	62.0360280173302	64.9047086227829	103.996901233465	38.6712243886327	108.892069329146
Homer1	0.957776748007127	0.446147360411127	-0.511629387596	0.037309516261141	0.277518490586568	0.29744430583314	3.55248243417111	4.32386507977924	3.1484166394966	7.690163184736	4.01959570191278	6.76675880734452	5.89439008662622	4.36487753635588	4.7762634260154	4.94853476627086
