genes	logFC_TgvDMSO_6h_MGN3	FDR_TgvDMSO_6h_MGN3	logFC_TgvDMSO_24h_MGN3	FDR_TgvDMSO_24h_MGN3	logFC_Tg_24hv6h_MGN3	FDR_Tg_24hv6h_MGN3
Tor1aip1	-0.340074732331433	0.608262620025661	-0.0951758379489691	0.900231030996691	0.244898894382464	0.76586157010772
4930413G21Rik	-0.748749454015392	0.608262620025661	0.712071045667481	0.55480808390238	1.46082049968287	0.279220079504554
Strn	-0.289060657044433	0.608262620025661	-0.00543104618380214	0.994833568860795	0.28362961086063	0.662673768242333
Pkhd1l1	-0.756342837595303	0.608262620025661	1.70323997068481	0.0819759301907495	2.45958280828012	0.048368039036366
Isyna1	-0.347018051486902	0.608262620025661	-0.59329037014507	0.327980566460992	-0.246272318658168	0.77090682038659
Usp21	0.312177594903815	0.608262620025661	-0.162542958243449	0.804212853256338	-0.474720553147263	0.459688749548878
Zc2hc1a	0.23688773552503	0.608809326387841	0.40891830686491	0.321872511864542	0.172030571339879	0.763575335482715
Scly	0.20721570266906	0.608809326387841	0.4701384648918	0.18191312516339	0.26292276222274	0.552293997969833
Ngfr	-0.573687627223782	0.608809326387841	-1.94363238981386	0.0926155728291809	-1.36994476259008	0.318238102384658
Mmp28	0.743002464428631	0.608835094086667	1.29672799114362	0.294045796024817	0.55372552671499	0.708305606739714
Fbxo31	0.358685384246891	0.609047903065132	0.29575865070727	0.673455793645721	-0.0629267335396207	0.950447846862819
Rusc2	0.276564596582438	0.609230473114709	-0.153779069280225	0.788639366631477	-0.430343665862663	0.448644958452861
Ppm1f	0.294956136530926	0.609408318726287	0.163687894710286	0.788564309746291	-0.13126824182064	0.865507734388129
Ppp1r15b	0.182117927607683	0.609722552587869	0.54043761236511	0.0863263874767843	0.358319684757427	0.32203145557705
Btg1	-0.172867056964318	0.610092998381096	-1.00578107942619	0.00660967748338158	-0.83291402246187	0.0329131723413064
Rce1	0.524050514269073	0.610092998381096	0.462425832905006	0.647554100904095	-0.0616246813640663	0.966390378479555
As3mt	-0.171464809698193	0.610108098846496	0.267583957849874	0.376977235562837	0.439048767548067	0.194891565484803
Msrb3	-0.357150629297283	0.610289033245282	-0.269985482219225	0.703410685160378	0.0871651470780578	0.934454569677086
Stxbp5l	0.327104881918584	0.610346207557	-0.137717565949106	0.845689581325291	-0.46482244786769	0.498493729597365
Bnip2	0.436378255443111	0.610346207557	0.128324445084665	0.895121790375321	-0.308053810358446	0.772294951088362
Gclm	-0.382556742936272	0.610346207557	0.29220559381332	0.699689987561325	0.674762336749592	0.380558698210154
BC052040	0.422897206981729	0.610350514944554	0.293096574342227	0.7313101674786	-0.129800632639502	0.913117395689046
Elovl7	-0.200951996968001	0.610350514944554	0.217927412360446	0.560899945489567	0.418879409328446	0.294043475234926
Mapk8ip1	-0.323796777522746	0.610638019219362	-0.806828741979401	0.147257778704079	-0.483031964456655	0.473070335423814
Rps6ka4	0.357239173319961	0.610638019219362	0.40381486416785	0.54450130361796	0.0465756908478888	0.962035376561235
Hivep1	-0.216094140384284	0.61105148272033	-0.267266011910306	0.499202308875991	-0.0511718715260217	0.936538582912785
A230072C01Rik	0.252767628931313	0.611337585764038	0.344303510632134	0.44773131967115	0.0915358817008215	0.893124874558028
Egr1	-0.207303707027166	0.611446469237341	-1.71540315427235	0.0015736612359942	-1.50809944724518	0.00865439095739904
Sult5a1	-0.545562314024068	0.611518187886	-0.204082204577477	0.864571989096422	0.341480109446591	0.803608856817355
Phf21a	-0.301993197996101	0.611518187886	-0.12976389955915	0.842520642958871	0.172229298436951	0.821136528975473
Ndufs4	-0.266364605570106	0.611518187886	0.0159511984589534	0.980879944055645	0.282315804029059	0.635360734869309
Med31	0.323017676981688	0.611654182185928	0.459387242623954	0.427240709397501	0.136369565642266	0.872807136372186
Triobp	-0.176368730936659	0.611893823109709	0.0559620291855082	0.887728729051284	0.232330760122167	0.536929868967046
Fkbp3	-0.428769288752077	0.61201631855575	-0.457058222811207	0.569869799555887	-0.0282889340591303	0.980522169448288
Krit1	0.286495032720055	0.612035755212439	0.611025505321749	0.214134388856433	0.324530472601694	0.606682280688113
Crybg3	0.221158264237896	0.61216605978274	0.197076331034179	0.64412279137795	-0.0240819332037167	0.969856489828911
Nap1l4	0.183442490283673	0.612319654447158	0.0945350452757797	0.807464961590651	-0.0889074450078937	0.853498696545933
Gorasp2	0.336380760351793	0.612445174352491	0.690015955827767	0.233294631862431	0.353635195475974	0.63804917038525
2700054A10Rik	-0.519811322010628	0.612445174352491	-0.395782821869716	0.702815123359754	0.124028500140911	0.936855110202247
Otud4	0.234481883933435	0.612461539893543	0.286920369907172	0.506632330623936	0.052438485973737	0.939434181338008
Atp6v0a4	0.386887590417728	0.612530674861552	-0.00962978933339976	0.993495972151653	-0.396517379751128	0.645540100363136
3110082I17Rik	0.228409822710713	0.612530674861552	0.421949320775836	0.289399786095573	0.193539498065123	0.716577981169635
Znrd1	0.321047480133519	0.612530674861552	0.452500035543425	0.432722150940563	0.131452555409906	0.880157887973637
Procr	-0.449713076058831	0.6125657124331	0.79023343225763	0.29156105593025	1.23994650831646	0.154662333225334
Pcsk1n	-0.700053716034067	0.6125657124331	-1.26885953373273	0.307516309384843	-0.568805817698668	0.734603118110364
Nicn1	-0.212696905639889	0.612607630955735	0.362884142882375	0.332071442121881	0.575581048522264	0.174427211196398
Vcp	-0.167043866163428	0.612607630955735	0.0941574161019392	0.786595270771771	0.261201282265367	0.450019197588117
Epb4.1l2	-0.302309666913211	0.612607630955735	-0.163534892662457	0.795918321940766	0.138774774250754	0.861200081641979
Pcdhgc5	-0.494074636863492	0.612677742730595	-1.22324379166581	0.186015130236236	-0.729169154802318	0.530812508396677
Rab32	0.616117902574334	0.612677742730595	2.71392714861543	0.00928464649725149	2.09780924604109	0.0369150834257734
Prtn3	-0.562316496738999	0.613244535484929	-1.92515128140675	0.0855348812484937	-1.36283478466775	0.296620706436802
Ada	0.241125670612336	0.613247931091679	0.530940987819936	0.200374985817729	0.2898153172076	0.577461783830427
Fahd1	-0.20760719167701	0.61325260140247	0.154014063106467	0.711153861333666	0.361621254783478	0.389699874724991
Slc8a3	-0.317125762340034	0.61325260140247	-0.275569939639751	0.655593155447604	0.0415558227002827	0.962263492040459
Dnal4	0.372570510739262	0.61325260140247	0.437900226149185	0.529580089620988	0.0653297154099236	0.950640565309745
Zfp451	0.308807685091349	0.613297410813338	0.136840620615659	0.838600292634038	-0.17196706447569	0.827072891078329
Chchd3	-0.231959421687109	0.613779689393402	0.340573365623984	0.412667874737726	0.572532787311093	0.215263647978317
Cfap70	0.519402433068277	0.613815046663757	-0.0364090663153922	0.978855183835636	-0.555811499383669	0.627396224965067
Slc41a1	-0.270107575047608	0.614031014411215	0.181238971679165	0.740976475836299	0.451346546726773	0.413262550623356
Pgp	0.239690341258995	0.614195246056088	-0.192195664567821	0.687297454212327	-0.431886005826816	0.372886349910143
Kcnf1	0.361178042607257	0.614195246056088	-2.7584864577443	0.00822013581790861	-3.11966450035156	0.0112461900908216
Pus1	0.245482820352395	0.614397272569062	0.312181298061642	0.487914359888729	0.0666984777092467	0.925503189702698
Ankhd1	0.501542364959747	0.614523001881107	0.472703102829201	0.62239267190903	-0.0288392621305463	0.983017105403024
Cfap52	-0.653812463482689	0.614523001881107	-1.61283713970689	0.195071587600927	-0.959024676224203	0.542615284671088
Fbn1	-0.451084622040713	0.614523001881107	0.28044986880492	0.755785385148801	0.731534490845632	0.421876986387544
B130006D01Rik	0.534106987681751	0.614523001881107	0.446387610628469	0.678768387637626	-0.0877193770532825	0.951550630721282
Nusap1	-0.408040233832011	0.614525966766106	-1.4905105034456	0.0463950013364898	-1.08247026961358	0.189360977003063
Cahm	-0.618833317628168	0.614804651069288	-0.84820143105787	0.474681070165902	-0.229368113429702	0.903993587587532
Zfp367	0.262941268238817	0.615115889636662	0.253284332269836	0.615126440020549	-0.00965693596898127	0.989048870535681
Zfp467	-0.300626748131529	0.615247084675198	-0.919829759180802	0.0851991303199951	-0.619203011049273	0.311360781349039
Arsg	0.36299571714433	0.615247084675198	1.01412573846586	0.108185613544571	0.651130021321529	0.36847566633637
Mocs3	0.437418068202478	0.61545619765748	0.538290146566188	0.509029909149805	0.100872078363709	0.937425996801722
Sgsm1	0.311661938155863	0.61545619765748	-0.814917071386227	0.135634407603933	-1.12657900954209	0.0857800984790612
Vmn2r29	-0.301039544052394	0.61545619765748	-0.606611653989376	0.255280685654344	-0.305572109936982	0.664321525597799
Psd4	0.771866056575843	0.61545619765748	1.25459821663309	0.350195272540723	0.48273216005725	0.766953644730589
Asxl2	0.292122706700543	0.61545619765748	0.308659247772224	0.577098261359578	0.0165365410716812	0.983045871790285
Acsl3	0.43065854774151	0.61545619765748	0.249374431982394	0.781225283064846	-0.181284115759116	0.876912594848123
Snhg14	-0.542746297216368	0.61545619765748	-0.511210669970741	0.623474861774715	0.0315356272456275	0.983017105403024
Ppp2r5e	0.311017198885059	0.61545619765748	0.159317109712169	0.810698239251883	-0.15170008917289	0.853733847005736
Dis3	0.33400717785037	0.61545619765748	0.230228208566416	0.735439728666354	-0.103778969283954	0.913599928772831
Chrac1	-0.150063730246243	0.61545619765748	0.00539258277211954	0.989450062644684	0.155456313018363	0.648023437787989
Gm12504	-0.773289158592872	0.61545619765748	0.0223572370377926	0.990968258550288	0.795646395630664	0.640963653655903
Zrsr1	-0.486680581872202	0.61545619765748	-0.00565738901397267	0.997105673270596	0.48102319285823	0.666413065958503
Rcn3	-0.647983175965118	0.61545619765748	-0.764178297070562	0.540039791059747	-0.116195121105444	0.952136734115711
Satb1	0.247446721539521	0.61545619765748	0.618244139098582	0.149426498439393	0.370797417559061	0.473795374679157
Rab27b	-0.36800112256127	0.61545619765748	-0.652759673736228	0.317640789381586	-0.284758551174958	0.749924385974922
Tti1	-0.149191072908575	0.61546143872935	-0.390963085989756	0.131397327164914	-0.24177201308118	0.433128671649231
Abcd4	0.429107555020331	0.61546143872935	0.329573768568278	0.704334227017253	-0.0995337864520531	0.937774396975478
Hist1h4h	1.13423224320468	0.61546143872935	2.97592220280076	0.104866724819868	1.84168995959609	0.319078436045108
Dad1	-0.536014058918528	0.615498789967165	0.179570424465029	0.882053589480844	0.715584483383558	0.536929868967046
Spidr	0.196596619658017	0.615558924378216	-0.0869903035942549	0.83971362792352	-0.283586923252272	0.497851731328878
Ltn1	0.174833824126227	0.615601212008286	0.224382506621343	0.48579187479915	0.0495486824951163	0.923095691565312
Sec31a	-0.177050728127548	0.615601212008286	0.174555755596487	0.605997829023473	0.351606483724035	0.325771610541522
Alkbh7	0.570200824305808	0.615601212008286	0.0812175484307425	0.951238243590822	-0.488983275875065	0.716346510385719
Flad1	0.432850286544211	0.61562742060703	0.0528749782162783	0.958464311766146	-0.379975308327933	0.709947999973269
Rassf8	-0.392337949393137	0.61562742060703	0.498865245732126	0.486969851626349	0.891203195125264	0.25717652067219
Zfp420	0.226329820001679	0.615906563876934	0.279241681149006	0.507984590728339	0.0529118611473274	0.937591427706174
Sssca1	0.592060571297822	0.616406059297705	0.381037012980482	0.756077422881733	-0.211023558317341	0.898173173368334
Tle2	-0.270852311920498	0.616406059297705	-0.988915002717978	0.0481471428526259	-0.71806269079748	0.196327999403695
Galnt4	-0.494053206550649	0.616434873756716	-0.908056604968621	0.327640023910586	-0.414003398417971	0.746245945517254
Cutc	0.22139358167792	0.616434873756716	0.14668036026309	0.747688799016891	-0.0747132214148299	0.904544697821341
Grid2	-0.603738059814101	0.616434873756716	0.214155196332233	0.864948520230312	0.817893256146335	0.509971607965126
Smim10l2a	0.536940193196727	0.616434873756716	1.18954702688249	0.188587725477295	0.652606833685767	0.536491084708596
Tmco6	0.484728280677812	0.616559654836029	0.141250315086448	0.898960414715306	-0.343477965591363	0.776236198497003
Lipt2	0.345616671119762	0.616625049550575	-0.0208459574413912	0.981159841065543	-0.366462628561153	0.638691927774589
Pyroxd2	0.605099667005643	0.616809005414429	2.94580490391461	0.0102469358343516	2.34070523690896	0.0420019241233776
AU019823	0.380048702094301	0.616892950318041	0.148413631370119	0.860852737779135	-0.231635070724182	0.809860620974979
Prkcd	-0.271086693594065	0.617319032150981	0.824002821904655	0.0852076465129376	1.09508951549872	0.060426207881175
Afg3l1	-0.163451396197906	0.61739317053269	-0.132652866438111	0.685405006877945	0.0307985297597943	0.947265771730976
Crlf2	0.518660550249643	0.617547886524481	0.644894387748159	0.506779642425725	0.126233837498516	0.934077173092193
Spcs1	-0.448592937697303	0.617547886524481	0.231843958382128	0.809587170078483	0.680436896079431	0.473795374679157
Tfam	0.231061067670512	0.617653208454521	0.270477754602862	0.535582810408825	0.0394166869323508	0.952564482731069
H13	0.19909752759164	0.617788614929925	0.687999136010794	0.0552113430996913	0.488901608419154	0.221588952494698
Hyi	0.557053518036789	0.617788614929925	0.232869726644575	0.853292053517948	-0.324183791392214	0.817104636723507
Lpin2	-0.191596540947157	0.617788614929925	0.417607493022431	0.211051491532879	0.609204033969588	0.122628756182709
Ppp1r13l	0.277661917646169	0.617788614929925	0.0443027887848672	0.945070145431288	-0.233359128861302	0.72672039649763
Klhl7	-0.198448471924518	0.617788614929925	-0.722207383459266	0.0461501436123448	-0.523758911534748	0.191337166182016
Polr2d	-0.394596909594058	0.617788614929925	-0.367003171776968	0.633260727267335	0.0275937378170898	0.980399575102324
Acsl4	-0.318032777114913	0.617788614929925	0.334368841566855	0.581615792801043	0.652401618681767	0.3122456292756
Acp1	-0.139112650864961	0.617788614929925	0.0950893118857665	0.738911727685948	0.234201962750727	0.415525461294984
Sugt1	0.211760128016956	0.617917183979964	0.613799361633425	0.0990165334969181	0.402039233616469	0.353361724914238
Rapgefl1	0.251341706177578	0.617917183979964	0.0669522979598483	0.908449540632853	-0.18438940821773	0.766820403871056
Uba2	-0.153708652530794	0.617924921060343	-0.277545701082503	0.309714281855544	-0.123837048551709	0.740311371889806
Rusc1	0.283051563697904	0.617924921060343	0.869924056129356	0.083195998179188	0.586872492431452	0.304531318433136
B4galt6	-0.279791863105688	0.618195990610956	-0.327874318626417	0.536372157437062	-0.0480824555207294	0.952494445880457
Fah	-0.235456213172682	0.618195990610956	-0.0509993942059336	0.925556491532112	0.184456818966748	0.748665349012127
Hist1h2ae	0.841325607542409	0.618328942332051	1.28237651845209	0.39643805882571	0.441050910909677	0.825534739803482
Osbpl8	-0.310100566345819	0.618328942332051	0.265487543068385	0.667371859455428	0.575588109414204	0.364772968741407
Ddhd2	0.15100532502623	0.618399434497004	0.412434083565521	0.11898733600059	0.26142875853929	0.401535350403577
Ntpcr	0.51329898822107	0.618399434497004	0.80644720046157	0.386558387725584	0.2931482122405	0.821496226619559
Dok1	0.575723813078884	0.618399434497004	-0.149153610064678	0.911389306672969	-0.724877423143563	0.56928933508116
Prpf4	0.148559217539765	0.618563249426136	0.0325999330409441	0.924732854365316	-0.115959284498821	0.749888412348101
Atxn7l2	0.261305457549752	0.618563249426136	-0.280490898208289	0.578424239421772	-0.541796355758041	0.309839889313984
Fbxl14	0.157177622981801	0.61859171470965	-0.0852404694388666	0.799381634353391	-0.242418092420668	0.46518408965859
Sh2b1	0.341348909564918	0.618818033567422	0.0356207655972482	0.965113963148513	-0.30572814396767	0.706781972810474
Hagh	-0.253637498168871	0.618818033567422	0.251426618886646	0.607202111468383	0.505064117055517	0.327550930058898
Top1	-0.576735096724312	0.619506547374651	-0.231348400967242	0.857645777646191	0.34538669575707	0.816718951723768
Slc16a6	-0.194031835725605	0.619546229025882	-0.132029899389852	0.741769638987305	0.0620019363357531	0.911676021355481
Map4	-0.355907415617221	0.619674620147199	0.107628146664128	0.894029129731635	0.463535562281348	0.553453977369228
Ttc39a	-0.218769182476066	0.619870328032334	0.234014799195064	0.574621851641585	0.45278398167113	0.307444317051271
Lsm10	0.372307119489531	0.619930793954838	0.458647487422962	0.514131216635098	0.0863403679334303	0.938275541257966
Rnu73b	-0.516693168011525	0.62003212724385	-0.182081950407201	0.876237244288818	0.334611217604323	0.802774389434075
Dvl3	-0.338422491781007	0.620036630510628	-0.1765294291322	0.809235775246909	0.161893062648807	0.858886705843215
Mgat4a	-0.199552931307049	0.620036630510628	0.470612790433809	0.17675502958131	0.670165721740858	0.105951449966426
Upf3a	0.315326901395219	0.620195155940108	0.327524020321544	0.589065119349701	0.0121971189263247	0.988762589165174
Rplp0	-0.358768080131676	0.620195155940108	0.411806801119262	0.548297561544005	0.770574881250938	0.294043475234926
Gak	0.138741183581477	0.620195155940108	0.355196435167523	0.144249522045362	0.216455251586046	0.460757707988913
Plekha1	-0.223771795018925	0.620314173286394	-0.476229968430917	0.225396791497472	-0.252458173411991	0.6205426551072
Tmem104	0.175221974570078	0.620421420058853	0.365136550080445	0.234787135423288	0.189914575510367	0.635360734869309
Pja2	0.362680553742076	0.620447271029996	0.329168950245234	0.645007523017135	-0.0335116034968421	0.974866171301722
Uhrf1bp1l	-0.295309295097471	0.62062360163972	0.165191165213221	0.792983038786568	0.460500460310692	0.462283944776598
1700112J16Rik	-0.339009533797418	0.62062360163972	0.568094452380228	0.326606172680519	0.907103986177646	0.169800340444902
Zfp143	-0.366051565284998	0.62062360163972	-0.367763226360793	0.603327993060526	-0.00171166107579552	0.99822568162018
Lbh	-0.20343997843079	0.620672929790152	-1.94242989768141	0.00106190424043933	-1.73898991925062	0.00704479905993604
Vps25	-0.153282149219417	0.620780154940463	0.0443660679437292	0.900231030996691	0.197648217163146	0.558992276397424
Rspry1	0.217636986103843	0.620780841593032	0.321836675984024	0.418650033155743	0.104199689880181	0.858886705843215
Wee1	0.185419233404919	0.620780841593032	-0.380619895738025	0.243965172658634	-0.566039129142944	0.141837428578198
Armc9	0.188773411061549	0.620889187371108	0.059582952977623	0.89065172440865	-0.129190458083926	0.789299679144727
Mospd2	0.253463792252808	0.620921851929115	0.627019906465153	0.15939001996245	0.373556114212345	0.493746899711299
Map1b	-0.478824197142753	0.621386268105077	-0.277467703859237	0.784717069373358	0.201356493283517	0.880157887973637
Tmem51	-0.350143263660428	0.621386268105077	-0.96466568785907	0.126345470313006	-0.614522424198642	0.407900743223516
Cox11	0.163471745579191	0.621386268105077	-0.0769733065092232	0.83168246262562	-0.240445052088415	0.495412586481074
Arrdc3	0.219015313627711	0.621491165670789	0.30554927472464	0.448986629498475	0.0865339610969291	0.887596267334733
Ush2a	-0.574128846977645	0.621491165670789	-2.28053115375365	0.0670827812715396	-1.706402306776	0.231803343177524
Chad	-0.668848724374976	0.621491165670789	-0.630314641811017	0.637722461654693	0.0385340825639583	0.983656436895186
Nuf2	-0.444604489424599	0.621610191544697	-0.786972933957448	0.327655324248308	-0.34236844453285	0.7574526662711
Rab5a	0.251548727137141	0.621676816406847	0.481805400499205	0.282433229216884	0.230256673362064	0.700549345424393
Rbm4	0.38190069407403	0.622184195324027	-0.403176909045035	0.599704627522484	-0.785077603119065	0.324629612148405
Lysmd1	-0.305798557949353	0.6224408519107	0.27174735155053	0.65109523901317	0.577545909499883	0.355754024464178
Sars2	0.264027694862876	0.6224408519107	-0.275502870142089	0.593230121084275	-0.539530565004965	0.320666065261369
Taf8	0.208029426433207	0.622635289907065	-0.0544598777235142	0.911037949096494	-0.262489304156721	0.571108346461505
Hs1bp3	0.210320597897382	0.62332906922414	0.379009614974502	0.317880120749513	0.16868901707712	0.745173004245074
Asun	0.333284333478261	0.62347754524967	0.220259451847267	0.75235539539829	-0.113024881630994	0.906161106784889
Tpd52l1	0.616872943279584	0.623672221600492	1.18588227917889	0.260851331797279	0.56900933589931	0.648547290496257
Tlk2	0.490102665163331	0.623724136446111	0.665146396338053	0.467069686161847	0.175043731174722	0.900779383497192
Usp38	0.149324336953687	0.623887610590183	0.125479136357373	0.678768387637626	-0.0238452005963139	0.956507772345114
Naga	-0.275286262780554	0.623961813200051	-0.0976521446981826	0.877437386299346	0.177634118082371	0.802774389434075
Tdrd3	0.372066521306449	0.623987186131569	0.460845424318138	0.514994491656882	0.0887789030116893	0.937425996801722
Inip	0.143233023385523	0.623987186131569	0.0983342027338916	0.742295651433572	-0.0448988206516311	0.914592278755503
Ptprt	0.235722277706878	0.624038124679739	1.11292187773352	0.0166879628430787	0.877199600026641	0.0788623591425247
Gm10785	0.382013055455697	0.624038124679739	0.154691287114277	0.85967633745332	-0.227321768341421	0.816243289288405
Akap6	-0.328202367373921	0.624038124679739	-2.54718212326558	0.0028295434408056	-2.21897975589166	0.013698292133836
Oxsm	0.220351103025501	0.624038124679739	0.393890717712227	0.323180892299524	0.173539614686726	0.749888412348101
Trmt6	0.332619292512917	0.624038124679739	0.510907851785356	0.404228783364645	0.178288559272439	0.840029524629633
Cwc27	0.494728492323538	0.624038124679739	1.17938318881644	0.180011330647877	0.684654696492899	0.528479905121352
Neu3	-0.205509630859784	0.624038124679739	-0.998629553580826	0.0166792548686112	-0.793119922721042	0.0788623591425247
Plekhj1	0.599898858894011	0.624038124679739	0.173894620960709	0.901169762233342	-0.426004237933302	0.780785197679373
Cep128	0.442032901800628	0.624038124679739	-0.118709810598567	0.908449540632853	-0.560742712399195	0.571108346461505
Snx19	0.185492814284485	0.624038124679739	0.477395046627659	0.145978781560835	0.291902232343174	0.460757707988913
Golim4	-0.717668246485963	0.624047160700331	-0.029951107340437	0.988028918930182	0.687717139145526	0.684646297314253
Dhps	0.429315593043176	0.624256547733622	0.417665829521674	0.621109378314942	-0.0116497635215014	0.991661774032962
Pcolce	-0.390319253913854	0.624996568038485	-0.894876576415707	0.213720839546146	-0.504557322501853	0.584391172976571
Slc26a6	0.421809309995538	0.624996568038485	0.542861391399126	0.498140983363317	0.121052081403588	0.922267530014701
Gtdc1	0.221224883034143	0.624996568038485	-0.220137460273015	0.615142604052466	-0.441362343307158	0.334872146627934
Brip1	0.383376955612668	0.624996568038485	-0.352364902208631	0.644877859923654	-0.735741857821299	0.358201206024814
Dram1	-0.493024722044978	0.624996568038485	-0.691713353187314	0.470163469537327	-0.198688631142336	0.893275842570824
Llph	0.276998780688384	0.625012143200402	0.684489124214464	0.162758396641215	0.40749034352608	0.495823052647195
Dst	-0.359467213776846	0.62502817755942	0.391333353530898	0.574621851641585	0.750800567307744	0.312314926817777
Tceb2	-0.539057513444457	0.62502817755942	-0.250866741349827	0.834841691241446	0.288190772094629	0.840923126482781
Fam149b	-0.172136960976553	0.62502817755942	0.128460190357681	0.720358591640217	0.300597151334233	0.405246616946799
Klc1	-0.140089271443875	0.62502817755942	-0.557144320899672	0.0350288002938267	-0.417055049455797	0.153227062140946
Snca	-1.06672178859595	0.62502817755942	0.830221602712295	0.626221140365414	1.89694339130825	0.326255149142151
Snapc2	0.551791452970275	0.62502817755942	-0.112214815765394	0.932206346636848	-0.664006268735669	0.596294687708366
Tom1l2	-0.251490737307038	0.625177327117613	-0.608836893328772	0.172551220781377	-0.357346156021734	0.518891312213767
Cdh17	-0.433566807122598	0.625516264180392	-1.00473977539341	0.222928339313516	-0.571172968270811	0.593306264089844
Rbl1	0.314397936049414	0.625822571964583	-0.240246332880267	0.71254714427688	-0.554644268929682	0.40244418779953
Crot	-0.199640828341561	0.626142709954885	-0.0621431437410038	0.893414578933333	0.137497684600557	0.790656368298853
Hnrnpm	-0.538584832968217	0.626142709954885	-0.292912853285577	0.802897574346022	0.24567197968264	0.868017806572723
Cdr2l	0.178442721406402	0.626142709954885	0.119166118267683	0.751415542258512	-0.0592766031387188	0.908931142089573
Cbx8	0.360448575121836	0.626251217798417	-0.129520318375263	0.877207660708002	-0.489968893497099	0.540372200333
D19Bwg1357e	0.370588459794997	0.626251217798417	0.743005827778909	0.263535867136454	0.372417367983912	0.669844716808435
Tmem106b	-0.383230939138185	0.626251217798417	0.309720183285957	0.69446272759388	0.692951122424142	0.390463584223303
2310045N01Rik	-0.176932827261685	0.626251217798417	0.171583071826483	0.623135979548144	0.348515899088167	0.344430612712263
0610011F06Rik	-0.429537738115119	0.626251217798417	-0.819895522956477	0.295055863048741	-0.390357784841358	0.709818386013441
Cryba2	-0.366508756762442	0.626251217798417	-0.82513365215251	0.213614640801306	-0.458624895390068	0.586579050270995
Limd2	-0.322279332069478	0.626251217798417	-1.2963675031066	0.036151874728547	-0.974088171037122	0.153254831594785
Wrb	0.200012725849537	0.626251217798417	0.493117848551707	0.1650489676082	0.29310512270217	0.501206870639468
Cfap36	-0.49486492006162	0.626251217798417	-0.425189379431474	0.673496045423048	0.069675540630146	0.961027183875075
Eif4ebp3	0.386484403048689	0.626251217798417	0.510362816199446	0.486142571942092	0.123878413150757	0.911676021355481
Zdhhc21	-0.32260564283338	0.626251217798417	-0.0691098332880896	0.928090540023466	0.25349580954529	0.75373778201445
Syf2	0.181343520043323	0.626251217798417	0.510091964067227	0.116063081645026	0.328748444023904	0.386566379616412
Clcc1	-0.153229921355124	0.626251217798417	-0.0745908312655547	0.826387636072339	0.0786390900895696	0.850508119828571
Rnd3	-0.255556067367357	0.626346505415014	-0.509545873849038	0.266662698379041	-0.253989806481682	0.675132054047962
Cflar	0.281482863696219	0.626346505415014	0.561490745583511	0.266381823563073	0.280007881887292	0.673830770126953
Ccne1	-0.171407013864178	0.626515033370792	-0.601303535348576	0.0570516587916264	-0.429896521484399	0.222771074499526
Nr2c2	0.151673157884008	0.626807103425878	0.215507865806685	0.446468772964283	0.0638347079226764	0.881507014558411
Cul1	-0.337573864800315	0.626807103425878	0.0147908847668803	0.987519885676298	0.352364749567195	0.656210310412659
Src	0.372176769126296	0.626932845225394	-0.123388669181176	0.887275707597963	-0.495565438307472	0.552194909521528
Rsph3b	0.191486446771116	0.626932845225394	0.468728183685175	0.168415526064363	0.277241736914059	0.507851648934653
Gdap1l1	0.127829035755147	0.626932845225394	0.0774639868399175	0.777844247119553	-0.0503650489152297	0.889823085278852
Ppp1r36	-0.622668617907259	0.62717874788974	1.04754938591791	0.304017286897626	1.67021800382517	0.159772237059487
Emilin1	0.934731769428943	0.62717874788974	2.35314878315502	0.111816017580357	1.41841701372608	0.345198313015703
Rnf144a	0.162023975210278	0.62717874788974	-0.226062614593765	0.458167418558167	-0.388086589804043	0.24434912566805
Ubfd1	0.221881988790972	0.62717874788974	0.350946578252117	0.393598513645577	0.129064589461145	0.825558857405819
Slc9a6	-0.208696092147871	0.627228345817687	0.238301448892799	0.55762551115246	0.44699754104067	0.302379761168289
4930563E22Rik	-0.363609150073374	0.627300065428416	-0.338208788169385	0.649843950038076	0.0254003619039891	0.980857303845994
Ctdsp2	0.457655996857734	0.627355476590544	0.025142474793748	0.983170959909238	-0.432513522063986	0.694267178956378
AA415398	0.351845254887195	0.628189987548884	1.18104353985925	0.0640259574613769	0.829198284972058	0.237890954607333
Rps11	-0.318462306042828	0.628295540602428	0.343988291318694	0.581378525225642	0.662450597361522	0.318255869778016
Ilvbl	0.541479731286585	0.628302495417798	0.719387591165435	0.485721763179405	0.17790785987885	0.909661317269105
Dkc1	-0.388747301508871	0.628803644431332	0.0665050849649749	0.942836869156032	0.455252386473846	0.611906596499779
Hint3	-0.2317945729136	0.629132575090176	0.278885733481629	0.533235822279323	0.510680306395229	0.286505730344126
Sema3c	-0.300919990229208	0.629256066023464	-1.60880058764015	0.0117815302836096	-1.30788059741094	0.0531042103798359
Asna1	-0.148697787090398	0.629403949387671	0.117966795838517	0.703312980908337	0.266664582928915	0.396142562733245
Fdps	0.30710769894077	0.629502277962369	1.11640947546013	0.0518339628461192	0.809301776519359	0.204063699229041
Smim1	-0.394206357834549	0.629611364266948	0.593548550452079	0.386915372669628	0.987754908286629	0.198397744840329
Prdm9	0.399482134870876	0.629611364266948	0.645756380356063	0.385871170097982	0.246274245485187	0.814587335593825
Lppr4	-0.370860624949268	0.629611364266948	-0.297253610756061	0.700094537000258	0.0736070141932073	0.946754509222396
