genes	logFC_TgvDMSO_6h_MGN3	logCPM_TgvDMSO_6h_MGN3	F_TgvDMSO_6h_MGN3	PValue_TgvDMSO_6h_MGN3	FDR_TgvDMSO_6h_MGN3	logFC_TgvDMSO_24h_MGN3	logCPM_TgvDMSO_24h_MGN3	F_TgvDMSO_24h_MGN3	PValue_TgvDMSO_24h_MGN3	FDR_TgvDMSO_24h_MGN3	logFC_Tg_24hv6h_MGN3	logCPM_Tg_24hv6h_MGN3	F_Tg_24hv6h_MGN3	PValue_Tg_24hv6h_MGN3	FDR_Tg_24hv6h_MGN3
Git2	0.256295566492552	6.22357867499547	0.8716724670974	0.374141584411505	0.632892797386901	0.0344339013275754	6.22357867499547	0.0157378249672062	0.90284210112024	0.955751341539627	-0.221861665164977	6.22357867499547	0.654020685383885	0.438914575613807	0.729073092220504
AI662270	0.276600143478993	6.72223518070618	0.871261362293652	0.374249402794041	0.6329927390922	0.505032740801834	6.72223518070618	2.89552579586497	0.122008773482544	0.325547569652658	0.228432597322841	6.72223518070618	0.59572529403998	0.459411960270174	0.744180910450115
Tbc1d23	0.231621196299578	6.09919746603384	0.870446157997207	0.374463353548228	0.633272140089112	0.464260766892099	6.09919746603384	3.48866923903961	0.0936292971387743	0.273517164021233	0.232639570592521	6.09919746603384	0.880613041567169	0.371808506877677	0.677380963294609
Ino80c	-0.205300941374325	4.17179687092844	0.87016465372392	0.374537787909012	0.633315556485126	-0.352695888866487	4.17179687092844	2.55569147553794	0.143336392820437	0.360237624342435	-0.147394947492161	4.17179687092844	0.44779445585493	0.519679956718524	0.786025768936788
Stk24	-0.217174334056057	6.28325929756079	0.869763869899804	0.374642559825253	0.633410253450975	0.0555516686464446	6.28325929756079	0.0569884487383633	0.816508028726888	0.915549190805907	0.272726002702501	6.28325929756079	1.37195918264986	0.270664185358179	0.586582085671956
Slc38a4	-0.520101962371857	1.88138547892677	0.869146893003915	0.374813363138056	0.633597456863357	0.320158131839591	1.88138547892677	0.346572665026383	0.570111505798279	0.772520421211064	0.840260094211448	1.88138547892677	2.33564151955474	0.159786107388713	0.452529865408766
Fgfr1	-0.177006016351244	5.94148075404818	0.868971537978465	0.374850851442719	0.633597456863357	-1.72314390875114	5.94148075404818	77.3220203652776	8.4170854528262e-06	0.00108187749128127	-1.5461378923999	5.94148075404818	62.8906166922756	1.98081157181445e-05	0.00735050876992173
Zglp1	0.764737634445007	-0.339499812958344	0.869468601496794	0.374955148695514	0.633691277977532	0.568459610458527	-0.339499812958344	0.456235679085089	0.516025709858895	0.734977620168816	-0.19627802398648	-0.339499812958344	0.0651253058043205	0.804191989052449	0.929587535939232
Ranbp10	0.154496380199921	5.33994294604695	0.868150977083119	0.37506673935947	0.633797399271507	-0.111140999403087	5.33994294604695	0.44816465136522	0.519511033467329	0.736616736099745	-0.265637379603008	5.33994294604695	2.56530032643805	0.142669153004276	0.426267991538885
Rbm20	-0.412816639379293	-0.1017270625735	0.8670589261405	0.37551281669129	0.634400900380812	-0.492607142506335	-0.1017270625735	1.17934003749506	0.305070421725489	0.556652800979298	-0.0797905031270411	-0.1017270625735	0.0309593437744975	0.864135755133532	0.949969053144841
Sap18	-0.203541693692398	4.05430872432607	0.866426964215341	0.375521567764682	0.634400900380812	0.189625875161173	4.05430872432607	0.754422830883593	0.406976596696269	0.648590985188784	0.393167568853571	4.05430872432607	3.24031000837393	0.104362721070221	0.364175986367553
Gm6537	-0.554935457190424	-1.07275919078662	0.866539313606815	0.375691013719489	0.634604615189065	-1.20888197413637	-1.07275919078662	3.35168244331147	0.0996457803079068	0.285506153681688	-0.653946516945947	-1.07275919078662	0.935187262173226	0.358245767363895	0.666413065958503
Wdtc1	-0.172412435959326	5.37149624736946	0.865531586933618	0.375757175968967	0.634633836343946	-0.134891201510985	5.37149624736946	0.529409061041448	0.484802899996166	0.712529146220459	0.0375212344483406	5.37149624736946	0.0410127493901773	0.843882784874259	0.943390370331238
Tmem242	-0.353540791034349	4.79711496079484	0.865223493588435	0.375838536763108	0.634688716094038	-0.259778495414638	4.79711496079484	0.466973615438038	0.511078338185757	0.731769000362158	0.0937622956197117	4.79711496079484	0.0608846842866593	0.810473853923596	0.933118623572231
Lig1	-0.243984539520967	7.63142727187351	0.864689676491013	0.37597949231258	0.634826003479618	-0.776200474854164	7.63142727187351	8.65021485982508	0.0159322865509577	0.0856492291903306	-0.532215935333197	7.63142727187351	4.09271276521617	0.0728032131663718	0.303769655715657
Gm16740	0.580634253198132	0.203893447467863	0.865026576050626	0.376017588910433	0.634826003479618	0.983951141095012	0.203893447467863	2.5547936430166	0.143579823423427	0.360489995481048	0.403316887896881	0.203893447467863	0.487516145369193	0.502246013793339	0.773550656102835
Zfp950	0.41489902996059	5.10716052054286	0.863412330802687	0.376317341676352	0.635249497490572	0.868393706590215	5.10716052054286	3.75422426897425	0.0836545338973105	0.254153236551642	0.453494676629625	5.10716052054286	1.04029364410929	0.333599731203594	0.644856869902111
0610012G03Rik	-0.272639647115383	3.52800149846382	0.862616746247257	0.376529157177922	0.635524456585686	-0.0103940654544748	3.52800149846382	0.00125786979185127	0.972458865777938	0.989292374772763	0.262245581660908	3.52800149846382	0.800094520747425	0.393668575254731	0.694413616108713
Acot8	0.688057151425179	3.56722083459246	0.862161907527445	0.376649346968393	0.635644713932627	0.18643380299304	3.56722083459246	0.06282567823624	0.807544852270239	0.911037949096494	-0.501623348432139	3.56722083459246	0.461738665896346	0.513400390809053	0.781900126152436
Hist1h4i	1.03020952737933	3.57324149353903	0.861686646537558	0.376776331526709	0.635757454823024	1.79932820376237	3.57324149353903	2.56570780835786	0.14264400941827	0.359433189877086	0.769118676383041	3.57324149353903	0.50561564150724	0.494523846138843	0.767552069030986
Rbm43	0.17999113837731	4.34970887246926	0.861522036130498	0.376818228024936	0.635757454823024	-0.441797415803564	4.34970887246926	5.12920921998919	0.0489323250771785	0.179170777307622	-0.621788554180873	4.34970887246926	10.1745958433748	0.0105913953417467	0.109785349320516
2810408A11Rik	-0.40803091560344	0.322293174578049	0.861658107995366	0.376863000052545	0.635757454823024	-0.644260351782371	0.322293174578049	2.00033718088598	0.190031403931346	0.422813646011155	-0.236229436178931	0.322293174578049	0.268537849475404	0.616481686240326	0.838460977326134
Rnf165	-0.31658083981449	2.21612235785912	0.860587729997376	0.377070845941388	0.636025473647629	-0.54057914857831	2.21612235785912	2.44844468129061	0.151064459051047	0.371273167768332	-0.223998308763819	2.21612235785912	0.422846153989409	0.531286973030099	0.792999437563976
Chid1	0.262379802608289	5.4195741840109	0.860286426068498	0.377145649590854	0.636069042577069	0.878977045156986	5.4195741840109	9.54848475559574	0.0124684758032879	0.0727169123184116	0.616597242548697	5.4195741840109	4.75356345930004	0.0562568799771027	0.26569612987004
Gps2	0.348333328585059	5.24175850917469	0.859806623501667	0.377273057746012	0.636201307972631	0.0516218043084654	5.24175850917469	0.0188761172758501	0.893656395578539	0.95112702395548	-0.296711524276594	5.24175850917469	0.625849855154356	0.448623114528445	0.736589951131381
Morc4	0.274694366481877	5.78366396363064	0.859441098700982	0.377370151616458	0.636282426222843	0.477055338059141	5.78366396363064	2.58595037794646	0.141250273353395	0.357404743875686	0.202360971577264	5.78366396363064	0.46845656013628	0.510424271788808	0.779861998197123
Tcea2	0.449991639800395	2.03107386428307	0.859063609800425	0.377477521026839	0.636380846715548	0.666007455743605	2.03107386428307	1.87693806008267	0.202914844482801	0.439096634478943	0.21601581594321	2.03107386428307	0.206747494475863	0.659779329863956	0.860893128682833
Caskin2	0.318706665824862	5.66509252922384	0.858126955923079	0.377719589490464	0.636706298287106	-0.0505950979149609	5.66509252922384	0.021603712052767	0.886289262659258	0.94756943598149	-0.369301763739823	5.66509252922384	1.15160397368292	0.31031871449674	0.626230330839711
Focad	-0.198678533990862	4.38212530567296	0.857861264599068	0.377790578591161	0.636743321404361	0.60052781221649	4.38212530567296	7.84513391318086	0.0200921871118213	0.0994123147460322	0.799206346207352	4.38212530567296	13.8557436992239	0.00450419172145425	0.0704824603352383
Tmem81	0.378420999533117	2.31015906850687	0.857447184195052	0.377905758302649	0.636854805869314	0.88030745827196	2.31015906850687	4.67119703449859	0.0580486662223004	0.201129076636827	0.501886458738843	2.31015906850687	1.58717570878718	0.238489657564351	0.552304517245434
Taf10	-0.29438605129523	4.09464617591867	0.857030708283909	0.378011981662323	0.636889246382092	0.0148057757095792	4.09464617591867	0.00217337843576176	0.963804156029019	0.985660502244481	0.309191827004809	4.09464617591867	0.946881063194963	0.355189120516195	0.663673758777779
Irs1	-0.149697384007044	6.6930749632858	0.856982636725049	0.378024268583273	0.636889246382092	-1.30525306201771	6.6930749632858	62.8621574424538	1.98448019061686e-05	0.00155031603483348	-1.15555567801067	6.6930749632858	49.6166644794353	5.15716608345643e-05	0.00865439095739904
Uck1	0.199062663316696	5.79113823553566	0.856786823967895	0.378076449740378	0.636894543349939	-0.00617120933125497	5.79113823553566	0.000822578254591406	0.977726514744502	0.99171527843378	-0.205233872647951	5.79113823553566	0.911187864102103	0.363996282375473	0.670663486534323
Sfpq	-0.387493464635163	8.46262309083571	0.856577142611195	0.378132322681273	0.636906057189	-0.80091423094723	8.46262309083571	3.62293611762705	0.0884083594917648	0.26281706868369	-0.413420766312067	8.46262309083571	0.974155681192362	0.348673666561429	0.657453362309568
Rilp	-0.434544172766365	0.150128834751558	0.856668365252686	0.378213566381943	0.636960295665025	-0.489226596811338	0.150128834751558	1.04274996733779	0.333174884413312	0.581615792801043	-0.0546824240449723	0.150128834751558	0.013089496712499	0.91136105098394	0.967596799863492
Vhl	0.188134801665029	5.66321758588838	0.855435956344873	0.378436701595145	0.637253452653668	-0.170705800122195	5.66321758588838	0.702468003915899	0.423012028553868	0.663616406191283	-0.358840601787224	5.66321758588838	3.10523281586804	0.11085948527689	0.373500128346628
1700001G11Rik	0.434318352407149	0.333546402500868	0.85551739944584	0.37850657305877	0.637279636496428	0.713211135831706	0.333546402500868	2.31490618353597	0.161577892451229	0.386544549894071	0.278892783424557	0.333546402500868	0.395148508728318	0.544821195137915	0.799202358533006
Polr1b	0.256789300246672	4.94553511007819	0.855010160469184	0.378550384629654	0.637279636496428	0.181325847752509	4.94553511007819	0.425725355633707	0.529919271990122	0.743767419950089	-0.0754634524941629	4.94553511007819	0.0741333277903075	0.791371017381209	0.924476234371932
Ccdc39	0.398137516204737	1.45796214854082	0.854800738515936	0.378625203900231	0.637322984481104	1.06000240082415	1.45796214854082	6.25269665213886	0.0331124292469883	0.139359763791278	0.661864884619409	1.45796214854082	2.61122737209132	0.139565517906395	0.422163420248842
Ptprd	-0.300728568520156	4.88179545490753	0.85442157213698	0.378707590506405	0.637379057340572	-0.298279538905202	4.88179545490753	0.839983779915316	0.382595652432665	0.626301649582382	0.00244902961495454	4.88179545490753	5.6708456687578e-05	0.994150956252786	0.997222167115477
Pex19	-0.249116067331703	5.49562083201335	0.854056934598042	0.37880501039631	0.637383768545658	-0.223846294621072	5.49562083201335	0.689051700186717	0.427319913860325	0.667595399212401	0.0252697727106309	5.49562083201335	0.00879152706708856	0.927290121056406	0.974072117392647
Meis1	0.211284948795035	4.80382934213853	0.854044232440843	0.37880853937511	0.637383768545658	0.597498250870237	4.80382934213853	6.80938820469474	0.0276109323984188	0.123403575358109	0.386213302075202	4.80382934213853	2.87184865524604	0.123356557359932	0.396142562733245
Kctd20	0.192959394550391	6.55028365805543	0.853096654367904	0.379061796542733	0.637727281541064	-0.292619363356549	6.55028365805543	1.9562597241603	0.194426351633301	0.428291969981905	-0.48557875790694	6.55028365805543	5.37877055486616	0.0447153036980342	0.233144265126483
Celsr3	0.332581799014878	7.07630923834052	0.852304486505363	0.379273838680052	0.638001375052003	-0.0657742346877801	7.07630923834052	0.0333681203143685	0.858984981124802	0.935947729433635	-0.398356033702658	7.07630923834052	1.22171444741113	0.296849219455885	0.612331810488832
Cln8	0.233211213066913	4.59662861436366	0.851852655969263	0.379395138336116	0.638105292398324	0.885093506993998	4.59662861436366	12.1675568217649	0.00653442539047408	0.0471638321129897	0.651882293927085	4.59662861436366	6.68248210622029	0.0287555586487984	0.186925523388686
2010012O05Rik	-0.240867716776959	2.88718720729985	0.85148780524589	0.379494974154734	0.638105292398324	0.0212680693242951	2.88718720729985	0.00667520826652973	0.936618591372432	0.971862448249992	0.262135786101254	2.88718720729985	1.01498664195515	0.339253243214853	0.650698176546584
Mtm1	0.230739831766487	4.25257989784907	0.851478572873721	0.379495524463269	0.638105292398324	0.774367620501592	4.25257989784907	9.55906396373373	0.0124337693022902	0.0726449823203531	0.543627788735105	4.25257989784907	4.7678334835948	0.0559550805880909	0.264901060454146
Metrn	0.734874756876041	0.904099431102732	0.851560911929452	0.379532136108489	0.638105292398324	1.46324749151548	0.904099431102732	3.48261243627048	0.0939569300830395	0.274289190361546	0.728372734639443	0.904099431102732	0.994705836966318	0.343946748671584	0.653539834621716
Ect2	-0.226881916098567	7.34647341086626	0.850681176417384	0.379708933406117	0.638319910313053	-0.679176711832416	7.34647341086626	7.55535194305818	0.0219096992849561	0.105864276158114	-0.452294795733849	7.34647341086626	3.36730211955777	0.0986893083553439	0.355368839878451
Smarca1	-0.448087298232801	6.34827529257051	0.849091008758017	0.38013589961146	0.638877586293509	-0.452566092699538	6.34827529257051	0.865956101437001	0.375645132932025	0.619855035766883	-0.00447879446673758	6.34827529257051	8.5081593627874e-05	0.992835654781673	0.996595523943456
4930513N10Rik	-0.297015187864446	0.0398718154638688	0.849531289969334	0.380139050421638	0.638877586293509	-0.249921829486397	0.0398718154638688	0.592379429136692	0.460737399507282	0.69446272759388	0.0470933583780488	0.0398718154638688	0.021120952558389	0.887573300055998	0.958604590275611
1700026L06Rik	0.401184616959006	0.0826963128747183	0.849303672566103	0.380201400003243	0.638899700251277	0.254533081726113	0.0826963128747183	0.324090539591556	0.582743244905508	0.780444901829041	-0.146651535232894	0.0826963128747183	0.120087373957706	0.736707089618651	0.900165808151636
1700016K19Rik	0.541304849462264	-1.01475854484344	0.840461209291343	0.380533650304369	0.639375297561856	2.74708237941607	-1.01475854484344	33.7014018307628	0.00016212057696331	0.00507378808096259	2.2057775299538	-1.01475854484344	27.1274348780971	0.000377829407933177	0.0213358623923309
Sertad4	-0.205282874303937	3.27507964471088	0.846483746431423	0.380839222981863	0.639762434810818	-0.283581951915241	3.27507964471088	1.60827350040802	0.235620034518657	0.479186729374191	-0.0782990776113047	3.27507964471088	0.122865966913855	0.733770700381401	0.898308585472589
Eftud2	-0.143016291663693	7.94244964865926	0.8463909373042	0.38086257668288	0.639762434810818	-0.305349707307411	7.94244964865926	3.85133048634146	0.0803442674728963	0.246332617321417	-0.162333415643718	7.94244964865926	1.09013954319501	0.322868393792257	0.635614496765546
Spsb3	0.440343354591708	4.40818311433657	0.846085065470208	0.380945420483274	0.639818844075619	-0.196754051078112	4.40818311433657	0.167667210979118	0.691481686025599	0.848495943820869	-0.63709740566982	4.40818311433657	1.76100749835951	0.216214660072046	0.528512675837608
Ptpn13	-0.212815796561068	4.78830335841086	0.845061654264882	0.38122137913687	0.640199543862123	-0.906063132399368	4.78830335841086	14.9742919940046	0.00357625486031681	0.032000602804866	-0.693247335838299	4.78830335841086	8.82496418063101	0.0151740912519321	0.135893998148034
Agbl5	0.199534079772298	4.83032367915634	0.844858887297631	0.381275905485539	0.640208333606488	-0.503187291097282	4.83032367915634	5.30785895330061	0.0458659002815081	0.171574398864121	-0.70272137086958	4.83032367915634	10.3506283772495	0.0101269642160345	0.107682457125386
5031414D18Rik	-0.937219508057541	-1.37923357610632	0.842046983314936	0.381341791455407	0.640236192789921	-1.6810537907515	-1.37923357610632	2.11036261229802	0.17827134156608	0.407308853795491	-0.743834282693956	-1.37923357610632	0.353170434986922	0.566097569586281	0.809860620974979
Exoc6b	0.220801031275832	6.32295402898102	0.843090305955164	0.381753826939721	0.640845121402753	0.698129842603834	6.32295402898102	8.36755693995121	0.0172601146639959	0.0902638342984632	0.477328811328001	6.32295402898102	3.9392672150135	0.0774880115653808	0.312260097490278
Plekhg4	0.392285371323714	1.23285712102241	0.84287994610474	0.381830135568497	0.640868036726306	0.19688241579768	1.23285712102241	0.205985444919835	0.660366779912128	0.830847983870843	-0.195402955526034	1.23285712102241	0.214650728263256	0.653826929345655	0.858688946288832
Kif3c	-0.14590755429957	5.5218751086212	0.842540703884549	0.381902555520845	0.640868036726306	0.0722397640035244	5.5218751086212	0.206634771120707	0.659862152910408	0.830339265791666	0.218147318303094	5.5218751086212	1.88475093221301	0.202048342732734	0.510545501053065
Limch1	0.218371868176563	5.04197575696037	0.842468657250114	0.381922072959495	0.640868036726306	-0.193332088156613	5.04197575696037	0.657679728765154	0.437679313553063	0.676298005067616	-0.411703956333176	5.04197575696037	2.98742569438178	0.116953918656807	0.385141352818107
Npb	-0.642930330885602	-0.949988065687224	0.843499485857014	0.382040007443112	0.640868036726306	-0.384580365442158	-0.949988065687224	0.302502137079337	0.595526143003207	0.78877152206054	0.258349965443444	-0.949988065687224	0.130121864410248	0.726517972639432	0.893900665843212
Lyst	0.144662826194307	6.64709864890682	0.841926338921665	0.382068894716131	0.640868036726306	-0.198047779364505	6.64709864890682	1.57553182686022	0.24008450225411	0.484722138236651	-0.342710605558812	6.64709864890682	4.71568715393943	0.0570691570667686	0.267489791404977
Mmp23	0.528898038751645	1.10619901939113	0.841947649932533	0.382087756706229	0.640868036726306	-0.022528765620024	1.10619901939113	0.0014497234510978	0.970434911383347	0.988639460309223	-0.551426804371669	1.10619901939113	0.919790715707793	0.361869089226146	0.669430961244858
Glt8d1	-0.154451947676566	5.46086704788731	0.841700210170328	0.382130166178648	0.640868036726306	0.527632821368988	5.46086704788731	9.80603462181997	0.011650525263069	0.0695902458652286	0.682084769045554	5.46086704788731	16.3411854108666	0.00273850621817522	0.0527710960855486
Pnck	0.592883555444809	-0.389834962696388	0.84247712338356	0.382162222393382	0.640868036726306	0.726264912072508	-0.389834962696388	1.24643265137764	0.292592565237639	0.54451815980892	0.1333813566277	-0.389834962696388	0.0496282912164704	0.8285873139123	0.939048918058721
Gm9958	0.331635304956774	1.99068673923831	0.840999334881824	0.382327017270886	0.641061618940649	0.326475889125521	1.99068673923831	0.810621915448559	0.390703788345423	0.633428382242469	-0.005159415831253	1.99068673923831	0.000208410875622943	0.988787422953773	0.995039980023329
Ramp1	-0.362093972233373	4.31764361061269	0.840499326663153	0.382456230370381	0.641195497618499	-1.12652756122116	4.31764361061269	7.85303089719867	0.0200454872377436	0.099294732358434	-0.76443358898779	4.31764361061269	3.65633962422628	0.0871678081168171	0.331980382024807
1110065P20Rik	0.666583032367567	2.94926128348124	0.840158494907195	0.382550852740288	0.641271357174865	0.715386453511559	2.94926128348124	0.961024623955153	0.351790362007375	0.598592063638384	0.0488034211439922	2.94926128348124	0.00465884528914044	0.947030005376035	0.98039420610744
Depdc7	0.227190165601143	3.25438750678291	0.839699339707426	0.382674420680574	0.641381119452759	-0.186393288473712	3.25438750678291	0.558291150342442	0.473452661037479	0.704134107586714	-0.413583454074855	3.25438750678291	2.77697264374906	0.128954486695676	0.405142930141131
Terf1	0.507671034488998	5.73337845521441	0.83954376545118	0.382715096686086	0.641381119452759	-0.298504682504581	5.73337845521441	0.289929034114825	0.602937144110565	0.793328703040018	-0.806175716993578	5.73337845521441	2.10102846580106	0.1801301166079	0.482974804810778
Dpy19l3	-0.152266947293187	4.77028669094842	0.839223073560113	0.382802231385224	0.641387231498011	-0.0926508274765683	4.77028669094842	0.310602418938871	0.590495095433539	0.785230910155708	0.0596161198166182	4.77028669094842	0.128729980866819	0.727778179829147	0.894672283029944
Gnl2	0.314077386586868	6.85074177457868	0.839166693465988	0.382817509899336	0.641387231498011	0.215229584803736	6.85074177457868	0.394334238828645	0.545167871267668	0.754543937769018	-0.0988478017831323	6.85074177457868	0.0833677665053772	0.779128946773493	0.918389754701789
Eif3h	-0.139886051595718	7.82424666969643	0.838511513675419	0.382995575363226	0.641470200790892	-0.22130815260926	7.82424666969643	2.09699272885328	0.180509388670994	0.410262952814997	-0.0814221010135416	7.82424666969643	0.28413063760703	0.606531238800986	0.833188980280382
Rgl1	-0.209365130338604	5.10019412905647	0.838371440332358	0.383033687418853	0.641470200790892	-0.315769169776419	5.10019412905647	1.90195728645767	0.200178338670354	0.435423926084502	-0.106404039437815	5.10019412905647	0.216425446901243	0.652498635145118	0.858634894815053
Pak1ip1	0.136052659779583	6.46947367524692	0.838239551360507	0.383069531634286	0.641470200790892	0.283852995481409	6.46947367524692	3.64445068083295	0.0876063455530643	0.261058607923674	0.147800335701826	6.46947367524692	0.990490454253503	0.344857519245228	0.654606261258
BC048403	0.357323931209453	3.73412253832341	0.838228512082757	0.383073460064814	0.641470200790892	0.783295092743943	3.73412253832341	4.02672837399283	0.0747740997733329	0.235063310239761	0.42597116153449	3.73412253832341	1.21656890345799	0.297809970638886	0.613377085102736
Jph3	0.532697527926955	-0.370260864932486	0.838955877037258	0.383113978097856	0.641470200790892	0.95346757040465	-0.370260864932486	2.79726020716823	0.128076260173172	0.335238707603618	0.420770042477695	-0.370260864932486	0.638694878052807	0.44435872121343	0.733039496030574
B230217O12Rik	-0.54919939257571	-0.604264704632985	0.838774130621679	0.383231150302149	0.641583678799216	-0.0666426995101913	-0.604264704632985	0.0129572900072302	0.911829082391911	0.960104402518163	0.482556693065519	-0.604264704632985	0.668048327786262	0.434481757701654	0.72672039649763
Sh3d21	0.276583141468636	2.16638894238603	0.837166513389452	0.38336803205938	0.641730119910714	-0.724674748703434	2.16638894238603	5.37795881676557	0.0447358833580892	0.168463222109267	-1.00125789017207	2.16638894238603	10.4548019731145	0.00986761326970125	0.106269122012338
Jam3	-0.257696106311974	4.78062713353419	0.83661575777974	0.383511579322188	0.641825506019152	-0.512076161688703	4.78062713353419	3.27871942725348	0.102603409452265	0.291027098048924	-0.254380055376729	4.78062713353419	0.811676582335349	0.390401424641252	0.691306706839168
Alkbh8	0.24325853314667	4.95003272156571	0.836570691947109	0.383523849107995	0.641825506019152	0.0777152675617878	4.95003272156571	0.0853039341788979	0.776657314563504	0.89433683850969	-0.165543265584882	4.95003272156571	0.388535543325044	0.54807870993083	0.80144632791957
Ulk3	0.190966548274471	3.59184553048177	0.836006079373542	0.383678840572803	0.641998285675266	0.181958986255502	3.59184553048177	0.756116605329489	0.406470813991712	0.64810041067359	-0.00900756201896859	3.59184553048177	0.00187430373095404	0.966384880162263	0.9869759659015
Slc39a7	0.33397332937838	7.4312302281192	0.835625721998417	0.383781423560864	0.641998285675266	0.514226012298299	7.4312302281192	1.97489794403105	0.19250303580061	0.425990594017012	0.180252682919919	7.4312302281192	0.244047158451456	0.632777734447196	0.848144191434487
Ybey	0.344233876588356	3.07121617675277	0.835467787612168	0.38382648772573	0.641998285675266	0.629814072967974	3.07121617675277	2.78982462151238	0.128178190027307	0.335437906926187	0.285580196379618	3.07121617675277	0.58761996395377	0.462392113186013	0.746245945517254
Lrrc46	0.236323103845637	2.1010577349086	0.8354608567021	0.383832605062087	0.641998285675266	-0.388366270719875	2.1010577349086	2.15697766717567	0.174987645729007	0.403827210861469	-0.624689374565513	2.1010577349086	5.73205580605467	0.039495744314039	0.219787090809021
Tbc1d9b	-0.134184259743619	6.04387655001938	0.835285493768534	0.383874244422091	0.641998285675266	-0.0258262356953394	6.04387655001938	0.0309471702583131	0.864136511485497	0.937854899343193	0.108358024048279	6.04387655001938	0.545065221469934	0.478590927848372	0.758364721009022
Mrpl30	-0.318714449157441	5.320422987513	0.834881275471925	0.383984574451774	0.642058075538071	0.185975149453659	5.320422987513	0.285128250679632	0.605909491028773	0.795599842351319	0.5046895986111	5.320422987513	2.09121275208195	0.181054477967351	0.484054252745977
Tcf25	-0.181954158579787	7.52661473884341	0.834792228020175	0.384008864396346	0.642058075538071	0.13294079295989	7.52661473884341	0.445841126169254	0.52057079750642	0.737234054957298	0.314894951539678	7.52661473884341	2.49799816897798	0.147423830520495	0.433341012711195
Cyr61	-0.264932622283822	2.21317079657379	0.834029999890196	0.384221986643513	0.642331723841672	-0.303241182813603	2.21317079657379	1.08281986381655	0.324417753281262	0.574207928538707	-0.0383085605297806	2.21317079657379	0.0173804530395407	0.897928975077817	0.961205104121873
Pisd	0.322458526495825	6.04064280643722	0.833156951852426	0.3844557103705	0.642639738261525	-0.266696098466521	6.04064280643722	0.568495556200245	0.469551454639939	0.70138598396745	-0.589154624962346	6.04064280643722	2.76567831271518	0.12963994332601	0.406029859934884
Zfp72	0.339121692806001	2.33231672705622	0.832613784676592	0.384609213497148	0.642813597336373	0.52669428678485	2.33231672705622	2.01539449689538	0.188417612150145	0.420620135202146	0.187572593978849	2.33231672705622	0.264221196227191	0.619250465558166	0.840029524629633
Gm2762	-0.251459406868843	2.60353221117783	0.831945726943377	0.384790401087006	0.643033675928724	-0.402374036483933	2.60353221117783	2.10027663796757	0.180205255954676	0.409895948220547	-0.15091462961509	2.60353221117783	0.2964880555218	0.598929739961694	0.828190794315312
AI467606	0.268046237553695	1.94034828463258	0.831641207656838	0.384878134532577	0.643082547401092	0.465307760807255	1.94034828463258	2.49315166613344	0.147785090657741	0.366934191830001	0.19726152325356	1.94034828463258	0.466804883190311	0.511158299303064	0.780026502686985
Dck	-0.163592446961933	6.97554110414016	0.831465768962158	0.384918672890059	0.643082547401092	-0.344240712392907	6.97554110414016	3.67289499774385	0.086560061692091	0.259221139326004	-0.180648265430974	6.97554110414016	1.01323449062569	0.339647204678201	0.650851179103035
Syt2	0.285866078048111	1.71860873631249	0.831026397247649	0.385048931697932	0.643217430854372	-0.093711694469116	1.71860873631249	0.0863678639572993	0.775314960340428	0.893593989828253	-0.379577772517227	1.71860873631249	1.46868701677189	0.255511323770526	0.571108346461505
Gm8234	-0.351801888274043	0.205460015161542	0.830956331344585	0.385152740790873	0.643308101516443	-0.477040209658426	0.205460015161542	1.44691258133166	0.25892867115862	0.507984590728339	-0.125238321384383	0.205460015161542	0.100198275942592	0.758623929021041	0.908865196026684
Srsf2	0.16717213918448	7.68742204674282	0.830218219448738	0.385260750768469	0.643405764559711	-0.0491099336720149	7.68742204674282	0.0716556956769647	0.794794552394351	0.904496495479687	-0.216282072856494	7.68742204674282	1.38931174014948	0.267852544982077	0.584138154575286
Clip3	-0.351062989502694	7.70556174336532	0.829847078395162	0.385362609406985	0.643493130750568	-0.300435683656054	7.70556174336532	0.608116709900878	0.454921300422439	0.689185538212863	0.05062730584664	7.70556174336532	0.0172979225354195	0.898169451313919	0.961304065402982
Clcf1	0.468082587088145	3.93526071448398	0.829647896826483	0.385418164117172	0.643503164359665	0.772120741088871	3.93526071448398	2.24445524457323	0.167308373336758	0.393517050506666	0.304038154000726	3.93526071448398	0.355659999485362	0.565185814569708	0.809270996240197
Clp1	0.343472117404524	3.22765214809943	0.82843640570476	0.385751906733821	0.643977604711936	0.411325645226396	3.22765214809943	1.18487277498818	0.303821739558631	0.555786766211559	0.0678535278218726	3.22765214809943	0.0328802353636549	0.860007467464447	0.948278885086021
Ghrl	-0.563623596759559	11.8309917513225	0.828003768522399	0.385869123141807	0.644017431591647	-1.7085425221505	11.8309917513225	7.24640963952887	0.0240759385206059	0.112887469135606	-1.14491892539094	11.8309917513225	3.35123393001306	0.0993850043812754	0.35608618949076
1600014C10Rik	0.385172446169146	4.2165860221574	0.827984118772577	0.385874934758715	0.644017431591647	0.508590273288112	4.2165860221574	1.43895272686001	0.26003200236928	0.509312977245982	0.123417827118966	4.2165860221574	0.0859242154911939	0.775872088537524	0.916884668470229
1810037I17Rik	-0.366748150726659	5.79380570712799	0.827219985502971	0.386084819895825	0.644220544121461	-0.237420210247901	5.79380570712799	0.346936339172614	0.569907706181027	0.772520421211064	0.129327940478758	5.79380570712799	0.103012444898584	0.755352849011152	0.907194497882293
