genes	logFC_TgvDMSO_6h_MGN3	logFC_TgvDMSO_24h_MGN3	logFC_Tg_24hv6h_MGN3	FDR_TgvDMSO_6h_MGN3	FDR_TgvDMSO_24h_MGN3	FDR_Tg_24hv6h_MGN3	MGN3_DMSO_24h_2	MGN3_DMSO_24h_3	MGN3_DMSO_24h_4	MGN3_Tg_6h_2	MGN3_Tg_6h_3	MGN3_Tg_6h_4	MGN3_Tg_24h_2	MGN3_Tg_24h_3	MGN3_Tg_24h_4	avg_expression
Nuggc	1.8861754306169	1.98362182444661	0.0974463938297103	0.0374992504735381	0.0150102133436652	0.920073142273949	0.08247925371246	0.0428907643394995	0.0631439873697824	0.338253677717873	0.224756312277108	0.241184855063596	0.39264017240915	0.230755125900207	0.181602565810277	0.199745190511106
Nupl2	0.90001874281581	0.742372706320234	-0.157646036495577	0.0324036965337061	0.0335964459024247	0.722557050076653	4.77864176196565	4.18305582584824	5.64439592813672	9.87823584444146	10.0512164190971	10.8564492428074	10.3451921140248	9.00466735137384	6.87191912261338	7.95708595670095
Ogfod3	-0.935615611838931	-0.762476269506024	0.173139342332906	0.0122461165536802	0.010555751095062	0.593256357183472	4.76856327677922	3.75555228476693	4.595484214532	2.87253816397016	2.40113080194143	2.47948282773151	2.93353314711443	3.05948587242012	2.27296964049588	3.23763780330574
Otud7a	0.753027713977427	-0.114753691902048	-0.867781405879475	0.0361194442444134	0.732204931777059	0.025525913667264	3.47801068346248	2.79333012759035	3.23324844674667	7.18961820368749	4.5018570069788	6.63681026230666	3.45593944451147	3.21489856736827	2.70418646292537	4.13421102284195
P2rx4	-0.712457274985654	-0.734023938599345	-0.0215666636136904	0.0472525350316294	0.0222775472689231	0.963920487645476	20.9544777925931	17.0467671911039	15.9004200550391	13.9179565058702	11.7338311088343	11.685425327281	12.2277443161118	13.4719258242554	9.17507190081838	14.0126244468786
Parp3	0.677407793895237	0.701090519788464	0.0236827258932276	0.036799965025769	0.0154172138994056	0.955623285342903	0.897132458992373	0.80598403926843	0.929944087659419	1.82332446015198	1.34719350164051	1.6292721260102	1.67975374309842	1.5944625152365	1.31031377229268	1.33526452270561
Pcdhb3	-1.58137453578144	-1.20822507305822	0.37314946272322	0.0410230201792025	0.0571241090829002	0.651613559831811	1.90157526172785	1.40369774201998	1.60525136722531	0.353421072357557	0.784412300092121	0.700152887820107	0.573662589558823	0.724657474250784	0.926327860546455	0.997017617288776
Pcgf1	1.02411209458495	0.29822013226803	-0.725891962316923	0.0479616359739685	0.514994491656882	0.143476471492754	4.39185874728958	3.63339647257195	6.24425968647946	11.68303521848	8.70387891303931	12.5956477526871	7.44427313824816	7.49062822757858	3.98337285956077	7.35226122399277
Pik3c2g	1.54633825189235	0.156090940361642	-1.39024731153071	0.006067818459666	0.672665922339108	0.00827493441914533	2.8118747900289	2.28155383056385	3.12999756653717	8.96762206386292	8.24703767706953	9.93465309561536	4.33876766156433	2.89152612130725	2.58400935684088	5.02078246259891
Plk1	-0.780127072944186	-1.5835965711386	-0.803469498194417	0.0280634361274315	0.000892561936023505	0.0270491883206996	220.769112050638	240.566498859463	249.341665242942	173.344621203945	127.85058499963	174.198291480749	87.9743451232319	84.8395283072406	81.1438441852449	160.003165717009
Polr3e	0.770861162961049	0.806014830666326	0.0351536677052774	0.044560629116597	0.0191643786059336	0.945228421894174	100.753418831724	89.5523083064912	116.756351909121	219.073040280425	146.404187547604	234.106313643364	227.668131585057	200.739072522322	148.384040867842	164.826318388217
Prdm15	0.739349993521398	0.854286320816012	0.114936327294614	0.0257567472600989	0.00627968323096555	0.738038794176701	3.05784419715727	2.77166996968154	3.36903810409942	6.40409927957915	5.38563866160901	5.61914433895288	6.20139736001805	6.3138901329947	5.25142596648426	4.93046089006403
Prmt6	0.850575054481972	0.0661379666068785	-0.784437087875094	0.0311338841528007	0.867126893045543	0.0427657237535965	5.38119270634435	3.07266673532259	4.63129922308655	9.95124232113664	7.64536841525317	8.95297962672222	5.35780744539254	4.95664341538779	4.17852397454831	6.01419154035491
Prob1	0.685015835830769	0.097447164018758	-0.587568671812011	0.0395390696077561	0.760067131876866	0.0710578178556838	6.25340252383727	4.02150027245028	6.05953567469906	10.5077968127844	8.52027405183527	10.5637540166686	7.06662851502984	6.12337791153126	5.335379907671	7.16129440961189
Ptprj	-0.929772817128018	-0.832997820169582	0.0967749969584358	0.0438125412751564	0.0351741490550247	0.865648438925732	46.2588402458657	47.3497771267237	43.6709267764814	26.8381010662997	27.5746479915038	27.4716773970276	25.2643421898889	23.6069340772579	32.6422289549648	33.4086084251126
Rad54b	0.726098889765773	-0.0827110060162815	-0.808809895782054	0.0444037634047884	0.819524431242996	0.0341930016244199	4.98422186089156	4.71058024319926	5.32110386130048	8.961863698526	9.56738434357404	9.51476427975003	5.38760912780166	4.44599599685142	5.22409266261512	6.45751289716773
Ranbp17	0.78298576700999	0.278608167843392	-0.504377599166598	0.0389539105827147	0.375756496103116	0.155850323434521	5.89520533419836	4.96617055136293	7.44537074299676	11.6437087296095	10.3706998803388	13.6279399763731	9.53340451354227	8.26206113644492	6.00430419901054	8.63876278487524
Rbm22	0.627729947285855	0.438828485531041	-0.188901461754814	0.0364843907364074	0.0702890547199721	0.520383945779774	27.6009343201712	21.8446362254005	28.2078925988344	46.5990212616534	41.2416095417844	47.7474002619266	41.0648401494885	35.3407676837309	35.3083297237412	36.1061590851923
Rev1	0.632163265409946	0.299992011616687	-0.332171253793259	0.0375197586035772	0.214908329102701	0.231966908433041	82.645200982167	81.187717863448	83.6206804168403	159.59557774435	132.767915191924	144.742634230768	113.568718319819	108.582863887089	103.597279080693	112.256509746344
Rian	-1.05389771486826	-1.08959629591322	-0.0356985810449596	0.0348744640637491	0.0143486094106847	0.956214326417817	169.991659261341	122.638609392362	159.204936610032	72.4527476553679	95.6125690188568	73.2842839866174	74.2255801308606	94.4770632601402	58.1139063493095	102.222372851654
Rpp38	0.897718650890483	0.744059015472809	-0.153659635417673	0.0241685768926512	0.0211444018577547	0.695744367793047	3.52192877704116	3.47030136906499	4.19146053959724	9.0029691877161	7.52083103225866	7.10235498228251	6.8788753767813	6.31657376325667	6.71440672377149	6.07996686130779
Rsad1	1.0059402236278	0.763099828132135	-0.242840395495665	0.0289718658305758	0.038501369588116	0.580481581181826	4.72708948520505	2.63898027577796	3.69539410578993	9.33270691155135	6.62776624461905	9.14662573631324	7.6419238974072	7.56766126244612	4.82076633336416	6.24432380583045
Scyl3	0.857184634104392	0.73248804599696	-0.124696588107432	0.0139351142583748	0.0100100737403782	0.698240463006203	10.6717075270499	8.38222155086355	10.3341330928622	20.6479783269711	19.2236345547059	20.1744639242865	19.7476274504865	17.2461446293123	15.0976078733002	15.7250576588709
Serpind1	-2.28504885744368	-2.2336946380119	0.051354219431787	0.013328025913227	0.00555359399406738	0.959878959413306	2.18696939609256	3.20088804209125	2.87479547911929	0.451672604545489	0.8815988108836	0.586306889800578	0.474362403281669	0.694800694714306	0.712329742598548	1.34041378479192
Sik2	0.648533985605235	0.246658368272707	-0.401875617332528	0.0372688144181362	0.331818463212491	0.163073620145367	4.91976004556284	3.85515257761241	5.02526520058021	7.60886546012357	7.69281780882643	9.08740514843244	6.23192080807841	6.07513058457115	5.12407323621707	6.1800434300005
Slc16a1	-1.01743757573589	-0.260852650220692	0.756584925515197	0.04759338458719	0.567640495872261	0.127368697391333	311.917158016625	153.400511716707	294.322789625063	156.92925727005	114.797613480418	148.524221358956	272.717014487473	256.680964383604	145.087307791464	206.041870903373
Sod2	-0.692037503633309	-0.405397555396006	0.286639948237304	0.0472525350316294	0.154618496561094	0.393742962114857	100.328623901497	102.249078690109	114.836675192191	72.0597806165342	78.5333040238548	71.0815322879257	90.6261424354598	90.1435432601576	76.1890182552407	88.4497442958855
Spag5	-0.711070324339135	-0.67747163333842	0.0335986910007156	0.0285444749350021	0.0146777360941125	0.936855110202247	26.0981199143385	25.9158473013637	31.0619118577333	20.6929294491151	16.1983688651328	21.0373696534231	19.3310926656954	19.9418467306784	16.3376817295332	21.8461297963348
Spice1	0.721131018270095	0.198083842337219	-0.523047175932876	0.0343046055253113	0.485342998018339	0.0987419177623301	18.1777738765909	13.9304193434333	18.1279869224829	33.519619878792	27.5525528247125	32.6470226922897	21.301599384861	18.4955459829321	21.0239973157172	22.7529464690902
Srpx2	-0.950890187250104	-1.51174502453005	-0.560854837279946	0.0175463814248715	0.00108720972652751	0.101349115313117	11.5353985536933	10.9488273588721	10.0344816500208	7.38217950000866	5.21988112917833	6.69519781997541	4.11965900075296	4.30029427797392	3.79859000751244	7.11494547755421
Stamos	1.74996300599893	1.52633514852832	-0.223627857470616	0.037856929930531	0.0349511220419824	0.797984530553711	0.695543544868315	0.234432420652806	0.739569697082903	2.12865014402957	2.25732001162214	2.12951087333229	2.63662902836946	1.42448391815422	1.19112437622259	1.49302933492603
Sult1c2	-1.07556725426113	-0.68861253676439	0.386954717496738	0.0166452663574896	0.0387510856924857	0.293051463644215	9.64798977178572	9.33316412161962	10.2702233718199	5.51756407745119	5.44644531600795	4.71439062016425	6.5584226867005	8.0833221837413	4.93560838196761	7.16745894791756
Susd1	-0.718897099459946	-0.493011971831742	0.225885127628204	0.0475343742266987	0.098591978912526	0.542283201071769	21.0163311063053	19.5148777914677	19.5899611160138	13.2876325711127	13.0058802638003	15.2195795824855	14.7971244551343	15.3859955149962	15.29946047011	16.3463158746029
Syp	-0.943133709833511	-0.483428022803901	0.45970568702961	0.0383771351187097	0.181063345467211	0.274883869165963	95.2374919577715	86.3398610849621	89.9386873816682	67.61859422683	37.2835234228941	58.021752701528	74.3361332125856	86.7119181336311	49.1130996942947	71.6223402017961
Tecpr2	0.919867212038594	0.469824741732009	-0.450042470306585	0.0292743389876389	0.14383658915359	0.222249552164649	30.3643209688016	24.0599884824504	36.1265873585714	72.0757610805449	44.5575439368108	79.1901349788839	50.4394164337712	41.3021972234996	41.2117385034865	46.5919654407578
Tecr	-0.998684158769346	-0.985488201912703	0.013195956856643	0.0101048429569904	0.00354774594169288	0.974866171301722	39.8144763855695	33.4530983752161	34.0023002570891	23.3682694667372	17.3173374107756	20.5539904388483	20.648355202937	21.1317110385141	16.331813299417	25.1801502083449
Tgtp2	-1.43898523325187	-2.70661571753692	-1.26763048428505	0.0187767723430026	0.0009368405301362	0.0446282115073304	0.582514050770703	0.631324809445957	0.788002960089659	0.2720539216686	0.242726343630641	0.325028948919478	0.0897424527400962	0.149848627565585	0.0926133123038107	0.352650603014948
Tifa	3.09716816601529	3.29848758471701	0.201319418701727	0.0433477766615497	0.0155916582080962	0.883138001401607	0.0739680117943731	0	0.113256000564569	0.717378041099846	0.837746810412675	0.58233641424888	1.34980346919308	0.34084716777505	0.534392708293997	0.505525402598052
Tll1	-2.13547271413991	-3.57171063223345	-1.43623791809354	0.0241685768926512	0.00181187429224278	0.137138973179396	2.57360192428152	3.44240160542995	2.94766776979586	0.84903487936626	1.0630056198004	0.430756082302465	0.369797734602681	0.140069847239654	0.27328827679566	1.34329152662383
Tmed10	-0.791350854956457	-0.104673968802274	0.686676886154182	0.0251500743431275	0.734977620168816	0.0408950328360826	108.48466756657	73.42241134778	99.9887642355518	65.5404192605103	53.6743220974055	64.5216169527408	100.319607317626	97.126640520652	80.7770496063994	82.6506109894706
Tmem106a	-0.739976883414443	-1.6155800651582	-0.875603181743752	0.0471638226544794	0.00112917394755274	0.0325480231759269	6.50460644165715	5.36777686836027	7.25545498173866	4.327757209567	3.85651518549519	4.77680554614473	2.49717712944773	2.01434492161616	2.10544263406475	4.30065343534352
Tmem63b	-0.621867472280339	-0.698908455007947	-0.0770409827276081	0.0395390696077561	0.0126013442630416	0.831830017617332	20.5260853561804	15.9870509088099	19.8035443677364	15.5712780230962	11.9351097449704	13.9963488493218	12.3141844516796	14.2264380154885	10.4590343012828	14.979897113174
Tnfaip2	2.75305397525631	3.43511301879437	0.682059043538059	0.0243688131896892	0.00272384292711062	0.349759752850954	0.0135069370259305	0.0327780202330717	0.0206811245878418	0.188635531730591	0.112719783880319	0.212675211469294	0.30006384156907	0.357882501284006	0.143121498626911	0.153562716711893
Tnfaip8	-1.0245773244337	-2.75208921837881	-1.72751189394511	0.0410230201792025	0.000627752511722676	0.0100349910286977	2.77644448860645	1.72654822268458	2.19199841869387	1.45856315576135	1.17920442475387	1.06104470154201	0.371733358034118	0.453119156313135	0.239591566938331	1.27313861036975
Trit1	0.947786845789987	0.34538765681068	-0.602399188979307	0.0311338841528007	0.32074120496325	0.131573702228197	14.2967917318863	8.61038923854995	15.9784739650014	34.2223747565835	22.5600937909232	27.8240586004724	19.3745952954158	17.3115625212628	15.447315225184	19.5139616805866
Tspan13	-1.04389805475336	-0.909206271992118	0.134691782761241	0.0395390696077561	0.0351741490550247	0.821496226619559	17.7389538828176	15.6910997262628	17.1542970270556	7.54988108564023	11.523074818847	8.20372664512857	8.8079757549189	11.0039439694672	8.90604531652638	11.8421109140738
Tspan6	-0.774890605538386	-1.06110106465499	-0.286210459116604	0.0486304069935031	0.00758588725255162	0.462091021703165	22.2499379762197	15.917843143828	25.5812180192101	15.4460787807277	12.2994947541606	14.2081403016615	11.5941070661283	13.4492082274756	7.6195659642312	15.3739549148492
Tstd2	0.854487636499117	0.568403856724409	-0.286083779774708	0.0165707156026921	0.0331105187615481	0.325625316303262	11.4280481532095	8.8147080481629	12.9005394807784	25.470405134601	18.8229114720225	23.5988139937615	19.4665058385412	16.8068619566904	15.8607942102341	17.0188431431113
Usp30	0.689665707561381	0.3545641313905	-0.335101576170881	0.0459392345542998	0.208138207618751	0.304531318433136	22.7200280438144	15.6946336352826	24.1964188528821	42.3246477859517	32.5396480001601	39.1094870427616	34.2976453184246	27.3398232094713	23.511078005039	29.0814899881986
Uxs1	-0.966343963467657	-0.662261892481537	0.30408207098612	0.0118891788327051	0.0201967043024389	0.31251334948457	127.837089599508	102.549143825758	122.954979698632	71.7151461438034	66.6649478926642	65.5323586542817	74.9563929877259	90.9893727668794	71.656186175822	88.3172908605638
Vsig10l	1.45215626842265	0.573556130902261	-0.878600137520388	0.0480772567386198	0.386544549894071	0.180998618148457	0.243476130463707	0.295428397840614	0.372798079876935	1.0389943859159	0.580539292051984	1.24594752061646	0.660021009852037	0.397356040327229	0.390895306128777	0.580606240341516
Wdr76	0.767884449218213	-0.143650949636288	-0.911535398854501	0.0238774878679223	0.602624837219141	0.0133526984371797	16.363799309062	15.9380658492287	18.4643086224294	32.8294210577244	31.0437283456489	34.1670430010858	16.4704340041054	16.4875924836208	15.9858543125638	21.9722496650521
Zdhhc9	-0.905625151838732	-0.373302603676599	0.532322548162134	0.0156516296264384	0.153023765662939	0.0887298228382818	17.519302732253	17.1886379759606	17.0610445459661	10.5096287666276	9.96310797019008	10.9654979148037	13.8895500519648	14.7375545093969	14.0401026393103	13.9860474562748
Zfat	1.02184101082523	0.455013884599516	-0.566827126225714	0.0180450066712563	0.142051138708792	0.116820368270053	4.31559645700236	4.53273437837314	4.60980221558739	11.6465447388803	8.11406410959825	11.643120891261	7.82252399114512	6.15064125930774	5.8495925899448	7.18718007012223
Zfp316	1.2634960975717	0.154386495165996	-1.1091096024057	0.021524595351915	0.743327970288035	0.0339556696411586	5.20250211491955	3.65828102814336	4.83328111298998	15.8206697060065	7.56715864942659	14.3844950120288	6.14213053810599	4.51784608978071	5.42639349603586	7.50586197193748
Zfp553	1.12017734030605	0.0921110713743133	-1.02806626893174	0.0274944077260286	0.848495943820869	0.0362452765065318	4.40813534204542	2.41069572637941	4.19863837461398	11.5558214988701	6.0777626050409	9.55322274589588	4.80559687465928	3.98150752407885	3.60170935067056	5.62145444913938
Zfp59	0.790508208274006	0.398426910719684	-0.392081297554322	0.0267161418014988	0.138159312020475	0.201743379395267	1.56988728864974	1.19487019139695	1.57699279705975	2.96759548960063	2.65427317870893	2.85015968322917	2.32128469275052	2.00581729416054	1.76887503547923	2.10108396122616
Zfp592	0.779385166735333	0.20698748987714	-0.572397676858194	0.0181504489819311	0.400162470046929	0.0518650443744892	8.13800369059854	7.52860032779198	9.74121263363027	18.181840144282	14.0331181653988	17.4083590145069	10.9087640248118	11.115391869033	9.27713954000043	11.8147143788949
Zfp61	0.970750020521061	0.396689212545996	-0.574060807975065	0.0251746908353898	0.219749566198519	0.131139378816742	9.0854296536865	8.93418566465758	9.04883447086307	24.7724117888738	14.7586317367984	21.5939678151519	14.0411796290003	11.1857552876611	12.7752393675806	14.0217372682526
Zfp658	1.1411586254082	1.05506380436063	-0.0860948210475675	0.022806989571171	0.0126012668637483	0.880056176317343	2.12643866984527	2.13222572626552	2.22712132160219	5.40787305567601	5.08783998940745	5.76636393105354	5.19030470101442	3.84463009726256	5.24894534154693	4.11463809263043
