genes	logFC_TgvDMSO_6h_GLUTag	logCPM_TgvDMSO_6h_GLUTag	F_TgvDMSO_6h_GLUTag	PValue_TgvDMSO_6h_GLUTag	FDR_TgvDMSO_6h_GLUTag	logFC_TgvDMSO_24h_GLUTag	logCPM_TgvDMSO_24h_GLUTag	F_TgvDMSO_24h_GLUTag	PValue_TgvDMSO_24h_GLUTag	FDR_TgvDMSO_24h_GLUTag	logFC_Tg_24hv6h_GLUTag	logCPM_Tg_24hv6h_GLUTag	F_Tg_24hv6h_GLUTag	PValue_Tg_24hv6h_GLUTag	FDR_Tg_24hv6h_GLUTag
1700056E22Rik	-0.281540925259998	1.40052904047243	1.41328869985491	0.258064008622721	0.395772785458273	-0.331394629754787	1.40052904047243	1.93949413444922	0.189604806660494	0.402930070238871	-0.0498537044947884	1.40052904047243	0.0417458003677068	0.841613511340878	0.903087110290755
Rnf126	-0.186086123031956	6.80772512367225	1.4126331387563	0.258161833624844	0.395879875008707	-0.499354027536258	6.80772512367225	10.090711625358	0.00819591717688821	0.0592789099136569	-0.313267904504301	6.80772512367225	3.97297026647909	0.070057711541668	0.170854784615244
9530082P21Rik	-0.26832401342036	1.42188417483537	1.40958996033754	0.258654066588046	0.396578000480172	0.327772385460914	1.42188417483537	2.35979647174205	0.151070204652195	0.349672906578337	0.596096398881274	1.42188417483537	7.48204376625144	0.0184415971983774	0.0706103938221111
2310047M10Rik	0.220445125570607	3.18592201813795	1.40943322197625	0.258673189422109	0.396578000480172	0.0120418021413859	3.18592201813795	0.00411493759499766	0.949934460739086	0.976593956292764	-0.208403323429221	3.18592201813795	1.26746659717426	0.282784699912396	0.443743830513959
Eid2	-0.162915374224546	4.50686939158717	1.40919180968073	0.258711069161834	0.396593074365605	-0.187738285441554	4.50686939158717	1.87242087636101	0.196875569740492	0.411321004156406	-0.0248229112170074	4.50686939158717	0.032482777315361	0.860053049472376	0.914515218723279
Lhx6	0.335735672553437	0.765634373730493	1.40813727705717	0.258894504896847	0.396831251950288	0.325467397155583	0.765634373730493	1.32725563492976	0.272283278208451	0.497173917173283	-0.0102682753978535	0.765634373730493	0.00143647718521517	0.970405483830875	0.984261261726281
Cited2	0.14048411686043	7.21435545099532	1.40729166887618	0.259014789335003	0.396950751663464	-0.750390195119024	7.21435545099532	39.3990054191242	4.55771204163055e-05	0.00264312475035602	-0.890874311979454	7.21435545099532	55.3440282987787	9.03413549376354e-06	0.00107251600818593
Sft2d2	-0.13090676227742	5.59720509028744	1.40720537665725	0.259028612842913	0.396950751663464	0.659228046592895	5.59720509028744	36.3058103017329	6.62183673169889e-05	0.00328536039951657	0.790134808870315	5.59720509028744	51.6729046156917	1.26272210521064e-05	0.00129134359289915
St13	-0.164175600959017	8.18137800839594	1.40681257368134	0.259091479832865	0.397004066410567	-0.289197602141007	8.18137800839594	4.3576387992162	0.0593950196582032	0.197899076902112	-0.12502200118199	8.18137800839594	0.81475938012682	0.384905535724533	0.546881458515363
Flad1	0.153855262698966	3.93320156960361	1.40659639375422	0.25912652486188	0.397014742826632	0.15663836465749	3.93320156960361	1.46089467393481	0.250625477917738	0.474410208535048	0.00278310195852355	3.93320156960361	0.00046630491262074	0.983135287219188	0.991338013355154
Bod1	-0.1327309126345	5.68084891921368	1.40635288399278	0.259165104405825	0.397030831668296	-0.0384464535710282	5.68084891921368	0.118510825944757	0.736757386580853	0.864615274815608	0.0942844590634718	5.68084891921368	0.709543967830982	0.41646544517608	0.576149241247409
Cep44	0.189850942891521	3.76701811316661	1.40615478377333	0.259197288301612	0.397037120202014	0.21931854672593	3.76701811316661	1.87326582463698	0.196781997775358	0.411309705867069	0.0294676038344084	3.76701811316661	0.0344655513873457	0.855896479205484	0.912285256743973
Lrtm2	-0.511846797494376	-0.513641188661356	1.40669663361374	0.259292351240029	0.397139714745885	-0.820864408733118	-0.513641188661356	3.24922245181173	0.0974328926260242	0.269776285389689	-0.309017611238741	-0.513641188661356	0.41048394829432	0.534155818640236	0.678125630775089
Adcy9	-0.12063031559689	6.19720788683599	1.40328498802949	0.25965711837987	0.397655329133691	0.0783860950944484	6.19720788683599	0.59513129109384	0.455725214867266	0.669669737899505	0.199016410691339	6.19720788683599	3.82395339303259	0.0748050269151851	0.178522038916577
Ppp4r1l-ps	-0.331024075618071	2.92920785661309	1.40190779417771	0.25987963102711	0.397952997912425	0.526756062554329	2.92920785661309	3.88009609551907	0.0729731305179254	0.225292590725647	0.857780138172401	2.92920785661309	9.96426723157389	0.00850239171969776	0.0427256002381558
Grid1	-0.19863578940024	3.50570774244612	1.39974322779538	0.260227356522474	0.398442319569874	0.110431473204094	3.50570774244612	0.446137781846931	0.517121851027309	0.717766469989351	0.309067262604334	3.50570774244612	3.42401289634191	0.089629615534044	0.201200629250894
Popdc3	-0.267979479092934	1.46607274467606	1.39952051675339	0.260268545682379	0.398462238625903	0.00603048286403919	1.46607274467606	0.000757164878045286	0.978511104039499	0.989167099799672	0.274009961956973	1.46607274467606	1.48783853665496	0.246552420899851	0.403501299944895
Fbxo9	0.130097154335047	4.64011948952881	1.3991844223177	0.260316827941416	0.398493011485507	0.577708997091059	4.64011948952881	28.1076865971746	0.000203861567041804	0.00633539023729915	0.447611842756012	4.64011948952881	17.0093656598561	0.00148238610490656	0.0147426020038932
Slco5a1	0.390230037579132	0.845251754151719	1.39867864391254	0.260412639360745	0.3985965274476	-0.237184322349135	0.845251754151719	0.447623450691309	0.516445413558863	0.717269175962088	-0.627414359928267	0.845251754151719	3.46422452285445	0.0880009350329246	0.198648343129878
Serpina3h	1.06224542561996	-0.877057847957018	1.39420988697184	0.260578206719959	0.398806780281439	2.61641617794678	-0.877057847957018	13.3707905447686	0.00328834199505708	0.0345170679534118	1.55417075232682	-0.877057847957018	6.89118854609016	0.022180404410674	0.0797895259477051
Mblac1	-0.305854425595367	1.57522007361577	1.39645006721274	0.260762995390628	0.399046402037173	-0.128716542182098	1.57522007361577	0.256775937837703	0.621750388633221	0.790440600139405	0.177137883413269	1.57522007361577	0.464412461403139	0.508823532951299	0.658138012800162
Lrrc8c	0.123422165256638	5.06276769632758	1.39620496147632	0.260797468687759	0.399055968752831	0.0703177519539582	5.06276769632758	0.453426339155767	0.513781302789024	0.715397181892161	-0.0531044133026795	5.06276769632758	0.259410491089118	0.619985114529417	0.746642192234785
Mmp16	-0.264668161446196	3.54754677726518	1.39601808308156	0.260828291794341	0.399059948709369	-0.196542708372805	3.54754677726518	0.773960444693246	0.396687781178681	0.618829024478091	0.0681254530733907	3.54754677726518	0.0908710956461573	0.768357991142875	0.855052722259393
Tas1r3	0.372010689127671	-0.166994249399711	1.39612522043784	0.260897079335364	0.399122006037222	0.576526902525148	-0.166994249399711	3.5287832699895	0.0855180575375393	0.247893672320788	0.204516213397477	-0.166994249399711	0.510317648604764	0.489047491494472	0.640467864196706
Tunar	0.581242559773123	0.129548663779451	1.3951727972583	0.261014206938542	0.399257992872239	0.641315397816516	0.129548663779451	1.74062007610772	0.212325441149372	0.431610370594037	0.0600728380433928	0.129548663779451	0.0183925033961922	0.894430516624952	0.937875232115448
Dync1i1	-0.198282389156293	4.22982194481715	1.39341630914608	0.261248679591108	0.39954355823544	0.0950122113033992	4.22982194481715	0.3285332533686	0.577363864671525	0.761383570214301	0.293294600459692	4.22982194481715	3.07241934650671	0.105739414933874	0.225235373436578
Fut4	-0.45718089835121	0.156516807567785	1.3936846276068	0.261257407315762	0.39954355823544	0.163225433093261	0.156516807567785	0.206432668303365	0.657902221913796	0.815671847247793	0.620406331444471	0.156516807567785	2.73300552150482	0.124886538284601	0.253171815798061
Prps1	-0.125125576602737	7.57032641035296	1.39235766299061	0.261419961566188	0.399748919276078	-0.236923637027378	7.57032641035296	4.98724689120387	0.0458638963125554	0.170527345216811	-0.111798060424642	7.57032641035296	1.10982246133977	0.313370231781877	0.475792448984832
Srcap	0.171277280693812	8.58953361839295	1.39107966768517	0.261627196121401	0.400022551163128	-0.0470758755815913	8.58953361839295	0.105083012596047	0.751529058794324	0.87268770806593	-0.218353156275403	8.58953361839295	2.25956812454392	0.159268454641555	0.297418904996248
Slc29a2	-0.275839228558039	2.84350085471632	1.38993793349269	0.261813740945788	0.400253191700959	0.0227063007170407	2.84350085471632	0.00974575752357037	0.923029706525212	0.962355754075149	0.29854552927508	2.84350085471632	1.63887241691544	0.2252565859835	0.378101629369265
Fam171b	0.171986459624128	7.75587467620359	1.3897852050441	0.261837330108164	0.400253191700959	0.519149063286076	7.75587467620359	12.6392643264988	0.00410452387949267	0.038929655673763	0.347162603661948	7.75587467620359	5.67250561360464	0.0351232458731105	0.10827178910961
Rad23a	0.120615790857805	5.67192334274192	1.38962746835469	0.261862961557678	0.400253191700959	0.153085404116441	5.67192334274192	2.24349874572511	0.160636328072547	0.363539961418985	0.0324696132586354	5.67192334274192	0.101140709832123	0.756064005393587	0.846255444966779
Gpr165	-0.816098213883889	-1.43607678245825	1.3862663928636	0.262141380307166	0.400635442881898	0.257209138143834	-1.43607678245825	0.190209394121041	0.670581242978789	0.823449307487632	1.07330735202772	-1.43607678245825	2.66091877126052	0.129110944969815	0.258917708392169
Nckipsd	0.134600311918812	4.70491101744422	1.3874371927377	0.262219161722301	0.400646462503677	0.278334986267652	4.70491101744422	5.98043239644213	0.0312932075296423	0.136357266775315	0.14373467434884	4.70491101744422	1.60366695559559	0.229992063178938	0.383689096822819
Mxd4	-0.230201553633536	4.015093060386	1.38735105221173	0.262233470326786	0.400646462503677	0.115896726812388	4.015093060386	0.359800929698472	0.560043485528195	0.749339031545106	0.346098280445924	4.015093060386	3.16964676425954	0.100950591678444	0.218151487817433
Prkaa2	-0.114984175441079	6.69364175607898	1.38734800588525	0.26223359338554	0.400646462503677	-0.214400694663525	6.69364175607898	4.8169606496585	0.0491196738783386	0.177544015500948	-0.0994165192224453	6.69364175607898	1.03404851184997	0.329756914518329	0.492371992744369
Tmem194b	-0.245370480395147	3.82811279957703	1.38587725109558	0.26247359709823	0.400866996349109	0.236882582142002	3.82811279957703	1.33748432785106	0.270524275085233	0.49555813573069	0.482253062537149	3.82811279957703	5.44638362214442	0.0382966466495913	0.115068972296052
Gm20257	0.415028055048882	-0.168308612404915	1.38636633882642	0.262484057286509	0.400866996349109	0.676806870560889	-0.168308612404915	3.91641279661321	0.0719120400731555	0.22336408148986	0.261778815512006	-0.168308612404915	0.684149521735197	0.424758156324638	0.583798057298586
Rtcb	0.10786236972765	7.63523944918854	1.38577674267868	0.26248949459029	0.400866996349109	-0.146601068579323	7.63523944918854	2.55565370435915	0.136512493449356	0.330528537221556	-0.254463438306974	7.63523944918854	7.69752441861853	0.0171606725500107	0.0672725006534935
Ttc7b	0.1154844653471	6.30927605233858	1.38576545439892	0.262491337991259	0.400866996349109	0.284425494757185	6.30927605233858	8.42984889246913	0.0135402674940291	0.0810361316470459	0.168941029410085	6.30927605233858	2.98035494813744	0.110535395074529	0.232070992151987
Saysd1	-0.35195255066913	1.94454983180468	1.3853503894456	0.26256227495802	0.40093202677175	-0.126261935156261	1.94454983180468	0.1853856797699	0.674603303172601	0.826092552772198	0.225690615512869	1.94454983180468	0.564140914302431	0.467422819374298	0.621706205056211
Pou3f3	-0.605626200565664	-1.16872240953159	1.38651161643008	0.262608965271377	0.400960022560984	-0.603311831257343	-1.16872240953159	1.35608913622381	0.267626403400618	0.492631316241789	0.00231436930832146	-1.16872240953159	1.65853300581426e-05	0.996819871568211	0.998514663075553
Npepps	-0.119341762162851	7.51529404779408	1.38469915253467	0.262665192748436	0.401002572388565	-0.446182809106707	7.51529404779408	19.2368614601063	0.000938884834457211	0.0158721665700318	-0.326841046943855	7.51529404779408	10.3302274102612	0.00765124894259287	0.0398508558826182
F8a	-0.290579877747934	2.9936576482243	1.38404990419559	0.262772166159986	0.401117476487761	-0.0757979289827295	2.9936576482243	0.0970811550259347	0.760837693605594	0.878797989510138	0.214781948765204	2.9936576482243	0.754472722613653	0.402513587041645	0.563240190081035
Mrpl27	-0.18005886404325	4.78779675216794	1.38382270534182	0.262808293812908	0.401117476487761	-0.0920365144769694	4.78779675216794	0.364378676176394	0.55759512615111	0.747576359362312	0.088022349566281	4.78779675216794	0.330359179148444	0.5763222822525	0.711794793109636
Tmem182	-0.441363241743538	-0.655026467208304	1.38489373123905	0.262825560089046	0.401117476487761	0.577776183263401	-0.655026467208304	3.17485174344673	0.100919024388904	0.276335206208191	1.01913942500694	-0.655026467208304	8.9840306361514	0.0114887521127796	0.0517030410167737
Myo6	0.150623568536246	7.36399437536282	1.38350747411958	0.262859679382746	0.40112625366631	-0.259624033334602	7.36399437536282	4.09277484884764	0.0665046104029597	0.212466152530016	-0.410247601870848	7.36399437536282	10.2087450250756	0.00792197845976397	0.0407409907460997
Nrbp1	0.107140649663395	6.03319611553513	1.38286790835785	0.262964145207966	0.401242366811335	-0.00606553849917903	6.03319611553513	0.00442583214729697	0.948080479648859	0.97539711745015	-0.113206188162574	6.03319611553513	1.54397207138341	0.238331271563015	0.393812614890926
Ppp1r18	-0.124570171175891	5.20073151279987	1.38229759790647	0.263057356074721	0.401341283437263	-0.127149290932435	5.20073151279987	1.44080303062142	0.253726000811511	0.477449364174027	-0.00257911975654365	5.20073151279987	0.000589796290037168	0.981033576832093	0.989924696810519
Pex11a	0.198515226797756	2.73859259376625	1.38125526428078	0.263229092838292	0.401559971165547	0.225050562186677	2.73859259376625	1.77207763319929	0.208459085063444	0.425881456272265	0.0265353353889211	2.73859259376625	0.0254462004185938	0.875978339622114	0.924654598379578
Cln5	-0.170207633042694	5.29293597832127	1.38082154284418	0.263298771089099	0.4015865360821	-0.0147714560535394	5.29293597832127	0.0104599923113316	0.920269312197699	0.960801915442444	0.155436176989154	5.29293597832127	1.15113674256768	0.304921223350379	0.466792685119366
Sepw1	-0.274886522824805	6.05184176285828	1.38070945570884	0.263317104288648	0.4015865360821	0.0442579508078177	6.05184176285828	0.0360897406238355	0.852583083965897	0.930025840168029	0.319144473632622	6.05184176285828	1.86484250306043	0.197720396246857	0.344263810236493
Gdap1	0.179833817470896	7.29716170595248	1.38062019689012	0.263331708808573	0.4015865360821	0.11803735870837	7.29716170595248	0.595042670940919	0.455757952687093	0.669669737899505	-0.061796458762526	7.29716170595248	0.163279354007298	0.69343614599757	0.802388470082294
Myo1d	0.13968574567268	6.34691161265506	1.37975546983808	0.2634733075324	0.401759146824991	-0.182647138009004	6.34691161265506	2.34523952052149	0.152220502965943	0.351010748848408	-0.322332883681684	6.34691161265506	7.3075976838931	0.0195540057246628	0.0732486943184407
Slc26a10	-0.372141010190451	-0.0389107584519925	1.37936706877217	0.263607322194253	0.401902925201083	0.0675037146801255	-0.0389107584519925	0.0510163485887319	0.825209469665947	0.915245266379833	0.439644724870576	-0.0389107584519925	2.00309138017499	0.183094315526596	0.326558226733864
Grem1	0.925388415479372	-1.69113685415703	1.37547611949449	0.263624443510612	0.401902925201083	0.823984741000881	-1.69113685415703	1.05420601298851	0.324788821064301	0.551719597531141	-0.10140367447849	-1.69113685415703	0.0220772134771145	0.884349068129595	0.930169397621652
Hdhd2	0.123244997072271	5.11434982930548	1.3769628670268	0.263931313582952	0.402303732389241	0.0506528398516229	5.11434982930548	0.232311773850075	0.638696501004016	0.801701600017468	-0.0725921572206484	5.11434982930548	0.479055987637274	0.50234226236119	0.652239600307931
Unkl	0.245630861186792	2.37906848052183	1.37689621182222	0.26394425214816	0.402303732389241	0.595569410521592	2.37906848052183	8.44249313578873	0.0134872961990865	0.0808693845168597	0.3499385493348	2.37906848052183	3.06861286465942	0.105934608372174	0.225453847438673
9030624G23Rik	-0.414418010294091	0.383602323207919	1.3748629377	0.264311318863128	0.402819793999206	-0.85728333308255	0.383602323207919	5.13650283564582	0.0432539414943307	0.164721447005073	-0.442865322788459	0.383602323207919	1.27772762222201	0.28097378829092	0.442325692099044
Prkd2	0.144339582736403	4.53025957824409	1.37383847641781	0.264445077719902	0.402870283242766	0.344618760985556	4.53025957824409	7.91941505051919	0.0159542205848268	0.089751477615267	0.200279178249153	4.53025957824409	2.69312692397479	0.127341636356451	0.256542409875684
Gm5069	-0.374182039658978	0.220455926915166	1.37408953984464	0.264446223031384	0.402870283242766	-0.0329419081108577	0.220455926915166	0.0116664281082706	0.915818475736666	0.958274814483245	0.341240131548121	0.220455926915166	1.15526924051563	0.304133462753499	0.46597108715294
Prelid2	-0.466180918947085	3.89959584049772	1.37380211277466	0.264451528325326	0.402870283242766	-1.72471439523345	3.89959584049772	16.0648461332256	0.00182012672496412	0.0238522631056466	-1.25853347628636	3.89959584049772	8.49424064553342	0.0132678513200321	0.0566276539889084
Sfxn5	-0.327575661685416	2.32140397649378	1.37376966888063	0.26445841365342	0.402870283242766	-0.340291529408075	2.32140397649378	1.48155829154363	0.247491139061238	0.470463583499309	-0.0127158677226587	2.32140397649378	0.00199512862496804	0.965125447735695	0.981436449549279
Cblb	0.12214600272467	7.27638693846191	1.37326799161384	0.264538923323427	0.402920605128716	-0.448495686720026	7.27638693846191	18.3509462299297	0.00112103308793595	0.0176519018523545	-0.570641689444695	7.27638693846191	29.6596939718629	0.000161933685301677	0.00431213241085821
Sec22c	0.134545185923306	6.21926888668434	1.37317258160416	0.26455464269031	0.402920605128716	0.171953310940268	6.21926888668434	2.2464753545531	0.160381821045879	0.363138342608282	0.0374081250169622	6.21926888668434	0.106558025322375	0.749856676788841	0.842174218410979
Mapk9	0.109998156880018	6.32912696726251	1.37303727191972	0.26457693200991	0.402920605128716	0.0558208553121705	6.32912696726251	0.353497474580222	0.563449821640773	0.751053966629009	-0.0541773015678471	6.32912696726251	0.333448239788993	0.574569032535834	0.710237443837459
Lct	0.322528737175805	2.45462163908662	1.37264032015483	0.264644280104474	0.402979767464707	0.81416077093432	2.45462163908662	9.32046434140536	0.010286731703951	0.0684169267609914	0.491632033758516	2.45462163908662	3.62185863078562	0.0818885815961251	0.189727108597281
Eif3m	-0.152056693618922	7.01117618007511	1.37226810156641	0.264703686291733	0.403026825042005	-0.218257121597027	7.01117618007511	2.82513075960268	0.119249282024079	0.305009880854254	-0.0662004279781059	7.01117618007511	0.259664523666982	0.619815695558555	0.74658777878848
Kifc3	0.191570634827618	2.95019081521319	1.3712927708858	0.26486564016548	0.403229990518936	0.00754663373652028	2.95019081521319	0.00208336104581895	0.964363180422879	0.982073847402198	-0.184024001091098	2.95019081521319	1.27119788657108	0.282112482876413	0.443279309686907
Tmem184b	-0.110607239944587	5.69905981673341	1.37000740853975	0.265076730166171	0.403507908768398	0.118457714968666	5.69905981673341	1.58315020230954	0.232813599673488	0.45457640141973	0.229064954913252	5.69905981673341	5.89130929528975	0.0323479627479595	0.102643960003239
Phldb2	-0.162894104942475	5.20098519355753	1.36942814315053	0.265172444461281	0.403569515817895	-0.878565504236284	5.20098519355753	38.265283071516	5.21205948212293e-05	0.00284550274429414	-0.715671399293809	5.20098519355753	25.3326356187748	0.000315248701634217	0.00609797078126927
Acy3	-0.410063155981028	0.522225845752576	1.36951283604935	0.265190608466137	0.403569515817895	0.559117331456935	0.522225845752576	3.22007182999568	0.0986083821755799	0.271647646222536	0.969180487437963	0.522225845752576	8.93926008424972	0.0115668701167138	0.0518418032963952
Megf9	-0.104746898363361	6.89665280004924	1.36924417375513	0.265202824680331	0.403569515817895	0.0394947881947132	6.89665280004924	0.195115907776331	0.666737681010848	0.821572809060918	0.144241686558074	6.89665280004924	2.59706744660587	0.133665026276349	0.265117614188186
Insrr	-0.501503166770199	0.495625384934276	1.36908039034556	0.26525533570782	0.403587635889522	-0.296359609765249	0.495625384934276	0.496265835617168	0.494930876805249	0.700450179541166	0.20514355700495	0.495625384934276	0.216163062885386	0.650513655320592	0.769729128555077
Cdc42ep4	-0.236931239894253	3.9260676685361	1.36882939889118	0.265271816687215	0.403587635889522	-0.120071843725825	3.9260676685361	0.355062344819453	0.562600469654937	0.750629424506587	0.116859396168428	3.9260676685361	0.330678488105503	0.576140709690904	0.711682505025717
Nudt16	-0.286253052870155	2.45638325486147	1.36826795407709	0.265366054422544	0.403687574990292	-0.0714792694602394	2.45638325486147	0.087892798228776	0.772065261822285	0.886223157811992	0.214773783409915	2.45638325486147	0.766809946207962	0.398810867740911	0.559907334277073
Ola1	0.169394667016399	6.97651031321041	1.36766076240517	0.265464699709645	0.403794196847502	-0.352724235545364	6.97651031321041	5.88880157279385	0.0323782451247844	0.139115279873732	-0.522118902561763	6.97651031321041	12.8824886727762	0.00385872897715129	0.0264096939675311
Trp53	0.134775953624041	7.54128422845107	1.36743267677932	0.265502450108981	0.403808179470903	0.224557033754442	7.54128422845107	3.79811689795402	0.075667483123509	0.230171541788549	0.0897810801304007	7.54128422845107	0.608073486095133	0.450985578317134	0.606864872231088
Scn1a	-0.20229617110186	5.55510644744336	1.36627448317031	0.265694272975361	0.404056465892837	-0.41458769382678	5.55510644744336	5.70726453372328	0.0346638874601993	0.144415842276729	-0.212291522724919	5.55510644744336	1.48728938519649	0.246628570010869	0.403579213048685
2810002D19Rik	0.275372858814054	1.47259214407328	1.36529069636208	0.265863144481744	0.404227085493917	-0.0604362550731209	1.47259214407328	0.0612062194784748	0.80888436111079	0.907220062247259	-0.335809113887175	1.47259214407328	2.01944213118667	0.181377771027177	0.324314830845256
Hbegf	-0.1733488740111	4.45580321589067	1.36525355987315	0.26586364180293	0.404227085493917	0.0466835517378906	4.45580321589067	0.100127313706095	0.757245561533042	0.876725803658169	0.22003242574899	4.45580321589067	2.20673454356788	0.16382266240561	0.303399141639204
Gm5124	0.408626415646631	1.30754656125272	1.36496836425776	0.265918600690623	0.404267177052511	0.707954502411393	1.30754656125272	4.39587640395072	0.0584542804284335	0.196235404857087	0.299328086764762	1.30754656125272	0.864526200469298	0.371250007609657	0.53321062698817
Epb4.1l1	-0.130237065646861	7.1849740836167	1.36423138193486	0.266033085279674	0.404397745200451	0.0426061045130138	7.1849740836167	0.146314537321133	0.708933476317585	0.84694121676471	0.172843170159875	7.1849740836167	2.40320607054092	0.147674991970445	0.282637301903369
AF067061	-0.828582979187722	1.71798139888578	1.36438611033195	0.266104474576737	0.4044627830286	3.12066490986358	1.71798139888578	47.0484018562685	2.02651781342568e-05	0.00156584491157591	3.94924788905131	1.71798139888578	62.0961890882311	5.24821202793907e-06	0.000909089547011174
Dr1	0.171561773350453	6.02214879764656	1.36313727714336	0.266214777371626	0.404586946693335	0.0868953546760401	6.02214879764656	0.349482209875509	0.565641555711052	0.753052593706268	-0.0846664186744127	6.02214879764656	0.332483107005686	0.575115617712598	0.71066458397764
Gm8615	-0.206530687710401	3.68649919540633	1.36271707887907	0.26628513400211	0.404650380955383	0.690204735989097	3.68649919540633	16.4823582642156	0.00166077513358736	0.0223651051323097	0.896735423699498	3.68649919540633	27.0140258978684	0.000241149285188599	0.00530303404753778
Me2	-0.11471246288704	7.1865466446245	1.36245720781214	0.266327790082861	0.404667246953874	-0.589442848020183	7.1865466446245	35.5868162366535	7.24811863482874e-05	0.00340493014938466	-0.474730385133142	7.1865466446245	23.1059620641738	0.000458762879357862	0.00746479529818202
Nmt1	0.11382328387884	7.25577912499029	1.36230273522365	0.266353470113133	0.404667246953874	-0.146040784962763	7.25577912499029	2.23821572338242	0.161089284375824	0.364157071314811	-0.259864068841603	7.25577912499029	7.08554569703545	0.0210939066792337	0.076992214879805
Gm17296	-0.155908240596758	3.78092193516407	1.36104685150981	0.266562867441252	0.404917749001868	0.314345664146759	3.78092193516407	5.74818727835595	0.0341326416081986	0.143704142636198	0.470253904743517	3.78092193516407	12.686592418106	0.00405541431899188	0.0271770419291683
Agfg2	-0.207692285633592	4.70535963025849	1.3609680598352	0.266575624148401	0.404917749001868	-0.457116363715615	4.70535963025849	6.50392587039597	0.0258640440668034	0.12175468830126	-0.249424078082022	4.70535963025849	1.92304469054963	0.191349800436119	0.336569993552274
Zfp141	-0.147094936021909	3.75223255536836	1.36028928221271	0.266689033129742	0.405046501445173	-0.184560846073305	3.75223255536836	2.13303658431486	0.170456930357677	0.37727054577252	-0.0374659100513967	3.75223255536836	0.0870445217999292	0.773133347244329	0.858050821676782
Rinl	-0.302159197599941	2.07234064342025	1.35961368472959	0.26680424680375	0.405177966899907	0.524653478730925	2.07234064342025	4.74213326327487	0.0506410926016746	0.180394131785548	0.826812676330865	2.07234064342025	11.1347125816278	0.00611113577721485	0.034843330600733
Fnta	0.155970175993049	5.39482968598087	1.35923644273006	0.266863940629084	0.405187329821884	-0.0379171253761784	5.39482968598087	0.0799655495268112	0.782279776824917	0.892627182400284	-0.193887301369227	5.39482968598087	2.0999109295044	0.173550054024314	0.314857295856275
Prss36	-0.207326956724207	2.93195744291035	1.35887809875865	0.266924905518979	0.405187329821884	0.704798475962273	2.93195744291035	17.540889940166	0.00132502791558653	0.019625826768447	0.91212543268648	2.93195744291035	28.5055126910931	0.000192043226593051	0.0046811439890615
Yars2	0.210467851167677	4.20926126697274	1.35881853564729	0.266933898702882	0.405187329821884	0.0798545206077867	4.20926126697274	0.194570737807931	0.667172090788101	0.821688610023053	-0.13061333055989	4.20926126697274	0.52759709031881	0.481884136233332	0.63402507728184
Sptan1	0.171680880321528	9.99323309519364	1.35856725445394	0.266975505180848	0.405187329821884	-0.0324538943824403	9.99323309519364	0.0485625299295206	0.829378294134106	0.917494060323601	-0.204134774703968	9.99323309519364	1.92011640520702	0.191663757885001	0.336716070994739
Aadat	0.569153081910677	-0.903300345643455	1.3603704984853	0.266982101521676	0.405187329821884	0.255733616789177	-0.903300345643455	0.247087730035571	0.628455775758386	0.794631554075255	-0.313419465121501	-0.903300345643455	0.458029527680684	0.511867214818521	0.659961923728813
Nol4	-0.198694983857069	5.41733714444694	1.35852634002109	0.266982344550954	0.405187329821884	0.031944814469279	5.41733714444694	0.0355166070568727	0.853743261272836	0.930757880832529	0.230639798326348	5.41733714444694	1.8321744241348	0.201417415485442	0.349070490306552
Cbwd1	0.127654534462968	5.22287326157367	1.35751518478381	0.267151074814805	0.40539989245346	0.0881615495524908	5.22287326157367	0.647517767032926	0.437032306352123	0.653999027602817	-0.0394929849104769	5.22287326157367	0.13041019568732	0.724437241667223	0.824032064771501
Patz1	-0.142009641517513	5.33785150756486	1.35679608350077	0.267271153529889	0.405534524475779	-0.0490588175487178	5.33785150756486	0.162672709108929	0.69397364907558	0.83805511981627	0.0929508239687956	5.33785150756486	0.580435039386934	0.461209160938565	0.616049266547451
Ppp6r3	0.102576255922284	8.04431530049331	1.35664033647122	0.267297154746411	0.405534524475779	-0.190442006278818	8.04431530049331	4.66728294365133	0.0522136441885462	0.183474385891164	-0.293018262201102	8.04431530049331	11.041748381515	0.00626804715023785	0.035409583181927
Antxr1	-0.493236989043316	-0.100089800651406	1.35692051943777	0.267347572886985	0.405567501407785	0.475376169579061	-0.100089800651406	1.6514457455046	0.22369920203749	0.444508255225759	0.968613158622377	-0.100089800651406	6.13277962802179	0.0296617786518301	0.096528780238637
BC068281	-0.177125097331579	3.59691015538186	1.35599762879991	0.267405121720967	0.405611287399107	-0.0853557117956872	3.59691015538186	0.316702903380925	0.584208157508712	0.766540946274941	0.0917693855358922	3.59691015538186	0.361169399162705	0.559309471659447	0.698113718224494
Fam161a	0.279970674810864	2.85006123075941	1.35452059116348	0.267652779603771	0.405896440494626	0.136349757421076	2.85006123075941	0.31342697603994	0.586133791938734	0.767756537101779	-0.143620917389788	2.85006123075941	0.361772736236943	0.558986727545806	0.698054608098357
Med16	-0.183306472404457	4.39327907903266	1.3544788487676	0.267658743605846	0.405896440494626	-0.379490773114012	4.39327907903266	5.73700932316036	0.034276601825487	0.143941537402542	-0.196184300709555	4.39327907903266	1.52097353141108	0.241652126160597	0.397737290642631
