genes	logFC_TgvDMSO_6h_GLUTag	FDR_TgvDMSO_6h_GLUTag	logFC_TgvDMSO_24h_GLUTag	FDR_TgvDMSO_24h_GLUTag	logFC_Tg_24hv6h_GLUTag	FDR_Tg_24hv6h_GLUTag
Camsap3	0.279670365605526	0.101610917867614	0.251349469890133	0.197834927350334	-0.028320895715393	0.887463932911361
Spns1	-0.480247169836567	0.101614034379772	0.184252806770881	0.60879858673754	0.664499976607448	0.0398416962394834
Nckap5l	0.352810035819656	0.101614034379772	-0.00853556736043852	0.978844131320448	-0.361345603180095	0.109139077543368
Rapgef5	0.310766942076596	0.101614034379772	-0.00830469432286211	0.977238639057367	-0.319071636399458	0.10811701707344
Il1b	-0.854534436303144	0.101614034379772	-0.0143678984155848	0.983139668513763	0.840166537887559	0.119754535851885
Smc2	0.291070079515734	0.101614034379772	-0.187163697067935	0.365733566410874	-0.478233776583669	0.0205521329883162
Vps72	0.297244672793949	0.101629900791417	0.0980377229339753	0.672935367469492	-0.199206949859974	0.280285041735033
Itpka	0.678644108704512	0.101675595895419	0.0977982845378146	0.880450213598304	-0.580845824166697	0.164046101883039
Mad1l1	0.480933327025238	0.101718693225321	0.0343019452133585	0.938677253511908	-0.446631381811879	0.142088771215786
Magel2	1.05395205244011	0.101831382510964	1.57837605740206	0.0324102271875522	0.524424004961952	0.302521395175545
Guk1	-0.457078401871862	0.101859586786238	0.274602538473925	0.390514979536067	0.731680940345787	0.0224308162025066
Kctd2	0.317374277036191	0.101910242731477	0.38217766553211	0.0914123668238833	0.064803388495919	0.762982735692366
Usp9x	0.257558409494874	0.101910976459265	0.020178413569295	0.934103590071202	-0.237379995925579	0.145346715881514
Zfp433	0.551625991509336	0.101969224601803	-0.125603429412501	0.798138127403003	-0.677229420921836	0.0639350565681727
Mea1	-0.239849004683538	0.101969224601803	0.193457256977802	0.247354145230609	0.43330626166134	0.0137011494413715
Gm15408	1.00125850113017	0.10200023860081	1.08513407563176	0.123844966195773	0.0838755745015947	0.889075879710323
Plvap	-0.545172059993894	0.10200023860081	0.0732625663085385	0.869643130287141	0.618434626302432	0.0766059801300888
Bptf	0.321594117344565	0.102042808546285	-0.133934116293838	0.579219446123639	-0.455528233638403	0.0374327715228627
Tk1	-0.411638431084499	0.102131332161059	-0.144233684698188	0.647767783845768	0.267404746386311	0.297377131886246
1700049G17Rik	0.30021264465765	0.102187280278899	0.139757758924997	0.532736309061616	-0.160454885732653	0.393730258619798
Slc35g1	-0.301178862329759	0.102452876010598	-0.338889833282477	0.114446760639233	-0.0377109709527181	0.860840673976653
Ankrd46	-0.298213978058791	0.102651074725573	0.184453888530124	0.38552867462114	0.482667866588915	0.0221335302281576
Cilp2	-1.19794484329771	0.102651074725573	-0.540009227394731	0.500084198681163	0.657935615902979	0.420312837969014
Dnajc10	-0.23907569463792	0.102680787074292	0.426620864161347	0.0207858243596084	0.665696558799268	0.00214442957381426
Ap4s1	-0.468428897347643	0.102738301629599	-0.135811053259793	0.712179001444278	0.332617844087849	0.25696608941144
Tmtc1	-0.292709595005505	0.102949236098229	-0.185364253878301	0.374890233780716	0.107345341127203	0.573906102114413
Fopnl	-0.327758294909903	0.102949236098229	-0.0748737653672814	0.780640579185679	0.252884529542622	0.217876073483278
Prss53	0.585162916385088	0.102949236098229	0.456447948818	0.280045970126205	-0.128714967567087	0.725911828367332
Aip	-0.355839220611376	0.102949236098229	-0.215396054399712	0.399307659038752	0.140443166211664	0.542888245926912
Notch2	-0.318787845713457	0.102949236098229	0.0478087822894683	0.862593048651941	0.366596628002926	0.0773251130156557
Otub1	-0.249406848550499	0.103107771411042	-0.0956217104740685	0.615354735397471	0.153785138076431	0.323401464839785
Usp54	0.257247050248993	0.103344611112453	-0.0995489999777866	0.614225173559408	-0.356796050226779	0.0407409907460997
4930590J08Rik	1.20534173400531	0.103398054734752	0.611808778671424	0.536936815792217	-0.593532955333891	0.380119993506379
Slc25a15	-0.455560236589415	0.103519763423423	-0.363187614746279	0.255906145473211	0.0923726218431365	0.770573200294617
Kif22	-0.309749430823571	0.103600504280222	-0.327592725849141	0.137011915425965	-0.0178432950255699	0.939233043324911
Mcts1	-0.24492444572125	0.103627092698316	-0.131432523043734	0.460876059425193	0.113491922677516	0.469314562399298
Klhl22	0.309476494545587	0.103677873745892	0.394840310216528	0.0776252363921078	0.0853638156709405	0.678531370816546
2310010G23Rik	-0.763012265436416	0.103705085114754	-0.410219443327318	0.438689571843168	0.352792822109098	0.490979162889149
Ddx58	0.641071301496543	0.103894398406484	0.9309392316748	0.0472868866182255	0.289867930178257	0.449611247102032
Apool	-0.41196627847512	0.103916705158883	-0.0350205674102102	0.925689163241293	0.37694571106491	0.150084578870203
Vps25	-0.236864729281325	0.103916705158883	0.170631169347524	0.309078329706839	0.407495898628848	0.017240488184279
Gm21992	1.17497515050178	0.103916705158883	-0.0758238799108759	0.952746600165966	-1.25079903041265	0.0992580720424167
Wee1	-0.266969059882953	0.103916705158883	-0.238197459306821	0.20502589100939	0.028771600576132	0.881879449780642
Nhp2l1	-0.29829621231263	0.103922096553164	-0.141142969858869	0.523460934687463	0.157153242453761	0.406061362190756
Cpsf6	-0.299947580860504	0.103956441410543	-0.187069548006312	0.38551006745683	0.112878032854192	0.563982035406007
Ahdc1	-0.294560386531028	0.103974382974956	-0.197267126556849	0.345668422594123	0.0972932599741791	0.6192421189358
Strap	0.209094320072848	0.104209754655695	-0.138027662883241	0.355382068785496	-0.347121982956089	0.020295682145284
Fh1	-0.292981488110702	0.104209768135726	-0.304457471612139	0.144024174809916	-0.0114759835014371	0.959587701926368
Mrpl1	0.326927085952357	0.1042736753372	-0.274591629655939	0.237585091050443	-0.601518715608297	0.0134718484293297
Mex3a	-0.288143845373171	0.1042736753372	-0.479918884416482	0.0300149060307216	-0.191775039043311	0.295474676934832
Pex6	-0.365843317659942	0.1042736753372	0.0146583313755088	0.963964411178643	0.380501649035451	0.10688957453922
Nipa1	-0.287871168956045	0.104462794733646	0.422155185447683	0.0451342797251931	0.710026354403728	0.00348985928510627
Slc2a13	0.637328944607705	0.104462794733646	0.255226974707946	0.605597868779088	-0.382101969899759	0.329548578971719
Rnaseh2a	-0.373371659798858	0.104462794733646	0.0257626800949319	0.940653594380664	0.39913433989379	0.098447052579234
5730409E04Rik	-0.314444936423542	0.104664756730145	0.0656075717965414	0.801310441281023	0.380052508220084	0.0668064332579404
Map4k2	-0.297294119187203	0.104754645073935	-0.0166950248935851	0.950522786701095	0.280599094293618	0.140147575621903
Myo1e	-0.563030305813984	0.104783766312208	-1.20804507141985	0.0104715309481288	-0.645014765605867	0.0905591434920041
Vcan	-0.429866724212493	0.10486775304326	-1.14513847450033	0.00336797817865291	-0.715271750287839	0.0221880997683476
Khdrbs2	0.363167216856661	0.10498511918864	-0.444083786050356	0.100191194066767	-0.807251002907018	0.00630974957247069
Dap3	-0.302922415976375	0.104988003771846	-0.348077254403054	0.109966462957304	-0.0451548384266794	0.833743428151219
Rab2b	0.3055654716834	0.104988003771846	0.0314116106581397	0.911088508489928	-0.27415386102526	0.157836069955625
Engase	0.507669607600658	0.104988003771846	0.284861989188233	0.446167280065242	-0.222807618412425	0.488190006060974
Efcab14	-0.199051275812746	0.104995141065748	0.134672511425399	0.342335204032793	0.333723787238145	0.0196455863412009
Usp3	0.310316249210841	0.105047657540887	-0.163790712408545	0.478651396371138	-0.474106961619386	0.0293156179402125
Mterf2	-0.354454971323781	0.105047657540887	-0.211268098530861	0.407488439659105	0.143186872792921	0.537657754657169
Rpl3	-0.412831116091985	0.105057168209698	-0.220569439930448	0.465431060925921	0.192261676161537	0.46805763769261
Acsl6	-0.352487495701641	0.105144022106359	-0.396412275969345	0.11767254305783	-0.0439247802677042	0.864076444592063
Ascc1	0.305798459606432	0.105144022106359	0.325819458535881	0.135321425633403	0.0200209989294484	0.928456088721365
Vtcn1	1.01818749259806	0.105229684973112	-0.282297997161993	0.783406144243909	-1.30048548976005	0.0622267599578184
9930021J03Rik	0.36850777553086	0.105457868165045	0.0475058705443173	0.886826542799631	-0.321001904986543	0.169858404521002
Sephs2	-0.307037982833495	0.105487254316874	-0.0420665673067887	0.877143486380067	0.264971415526707	0.173312017989179
Grpr	-0.784915557405032	0.105533303273652	-0.678340754961751	0.216344739135204	0.106574802443282	0.859965344074144
Sin3a	0.283871342217774	0.10553920492335	-0.10679977988683	0.627385197546668	-0.390671122104604	0.0430132787389151
Pbx2	-0.35302375737145	0.10553920492335	-0.246635784350815	0.328705488441642	0.106387973020636	0.653874649516092
Hibch	0.301147421954436	0.10553920492335	0.617854016872362	0.0108517672640698	0.316706594917925	0.0966096884894012
Adgra3	1.00283984511161	0.105704467574659	1.04711219397766	0.143704142636198	0.0442723488660431	0.944516050153765
Cbln2	-0.407386495723406	0.10577174258247	-0.243458895251354	0.409236143031444	0.163927600472052	0.537149036135112
Zfp771	0.397387692056189	0.105898343830592	-0.290598614503726	0.324617646480495	-0.687986306559915	0.0184314604078231
Cnot3	0.355311182511322	0.10598115961833	0.02642090223212	0.937004484951738	-0.328890280279202	0.148364007038153
Gnpda1	-0.409502074469584	0.106059839440404	0.452370041068937	0.105369244235253	0.861872115538521	0.00657015004119691
Dnaaf2	0.225604264544656	0.106155643452698	-0.155531860036521	0.339277627680969	-0.381136124581177	0.0195566439249178
Srp14	-0.290277534113459	0.106170634695865	-0.00607150016776153	0.981232025361352	0.284206033945698	0.12861425217966
Madd	-0.199120512865032	0.106327601734033	0.0588596396200248	0.713595698789022	0.257980152485056	0.0533678227701953
Tial1	0.247429280403828	0.106351404207542	-0.129820664126836	0.477856864604068	-0.377249944530664	0.0296370977132842
Tbl1xr1	-0.26755191804266	0.106362065073363	-0.245520068854379	0.195449539612105	0.0220318491882806	0.911337784246268
Smtnl2	-1.88624685255641	0.106493366104037	-4.78193972277282	0.0274708545057779	-2.89569287021641	0.193675988436506
Aph1a	-0.430175522701107	0.106534105187102	0.00339185309100134	0.992818175987203	0.433567375792108	0.119075474152806
Bcl2l15	1.16168759523503	0.106700151261923	1.02306363783823	0.223273784986346	-0.138623957396807	0.845148632922601
Sde2	0.256933412829132	0.106715230074208	-0.028915316136785	0.903171696565202	-0.285848728965917	0.0892820666332072
Rims4	-0.39994076514762	0.106729126742464	-0.102197510813474	0.751053966629009	0.297743254334145	0.240535323663596
Plekhm3	0.204027473579783	0.10675754477551	0.311072735505575	0.0420770502181176	0.107045261925792	0.410288866951311
Usp29	0.292161942984573	0.10675754477551	-0.547455405758669	0.0190030833122755	-0.839617348743242	0.00209723872771709
Prmt2	-0.249146704648354	0.106799175083159	0.10649620772242	0.571260283472258	0.355642912370774	0.0378471110406301
Hps3	0.351291749774606	0.106860417897715	0.475546620206483	0.0646769932074403	0.124254870431877	0.586255875038903
Fancg	-0.357212949548924	0.106860417897715	-0.0444826570504338	0.891326242013178	0.31273029249849	0.169858404521002
Mcoln1	-0.241600073733191	0.106900017460228	0.388741093645027	0.0337872413301019	0.630341167378219	0.0029412997057501
Zfp677	0.527426124979041	0.107180243965172	0.620048078943151	0.101608235005718	0.0926219539641106	0.792389711404962
Gmfb	-0.254000017329374	0.107221847139284	-0.265567724571381	0.145040156222281	-0.0115677072420077	0.95324575074927
Zfp654	0.341283619816222	0.107282002411685	-0.436947903996822	0.0819351619241434	-0.778231523813044	0.00548560507166592
Jph2	1.46592445362511	0.107309324442855	2.0236993639137	0.0449340020554029	0.557774910288593	0.406061362190756
Cpsf3	0.213899694847963	0.107403680615645	-0.0300383583649769	0.874527835667601	-0.24393805321294	0.0830403683896099
Myo18a	0.310046582978867	0.107403680615645	0.0221222243914475	0.939705531054316	-0.28792435858742	0.148765159028073
Sars2	0.301048637149442	0.107417239739588	0.103433561673665	0.665798336704052	-0.197615075475777	0.297813079357835
Arl15	0.303834571882824	0.107455696438319	0.178364043694234	0.423741513440502	-0.125470528188589	0.526321901251036
Naa20	-0.315583983966575	0.107481620180151	-0.177157246646373	0.445345212701383	0.138426737320201	0.500913026718803
Lamb1	-0.520723618788111	0.107527600246963	-1.2644028011964	0.00792976156092281	-0.74367918240829	0.0613269904551825
Dlec1	0.842543614239586	0.107600754089823	1.46133301583364	0.0177334977286025	0.618789401594057	0.151258097959913
Cdk5rap2	0.386671290152372	0.107600754089823	0.151507589335417	0.612460660769813	-0.235163700816954	0.336325827846383
Mtmr2	0.246186656620596	0.107600754089823	-0.0732425655880653	0.713708999279954	-0.319429222208662	0.0538805299019513
Acaa2	-0.334860925600438	0.107600754089823	0.297530520927451	0.201690371465987	0.632391446527889	0.0118632451021219
Pcbd2	-0.786678793403295	0.107639004907786	0.254125062387699	0.648397669524771	1.04080385579099	0.0452253687878877
Rbbp4	-0.33048688093621	0.107711024639339	-0.322281969843154	0.172536570165908	0.00820491109305595	0.975502751613238
Adarb2	0.456147190907451	0.107879423123037	-0.450656656073904	0.185537269670994	-0.906803846981355	0.0110891023614148
Rnf103	0.290878084495286	0.107879423123037	0.22120874151663	0.290080342163998	-0.0696693429786566	0.726167363656019
Mrpl32	0.290418397145712	0.10797566945285	-0.176476028655927	0.410568140723347	-0.466894425801639	0.0248622491883353
Adgrb3	0.299779351992665	0.108062586333462	0.161568424285007	0.469159181414624	-0.138210927707658	0.474448022013611
Renbp	-0.324482685124657	0.108089218890074	0.0341128691413483	0.909511620379521	0.358595554266005	0.0917295165314094
Pgf	0.731027273314611	0.108101276567746	0.624342257468777	0.241863754789099	-0.106685015845835	0.823054166224705
Taf7l	2.20654769072827	0.108101276567746	5.51336072698676	9.48495039821976e-05	3.30681303625849	0.000521735676251059
Cops4	0.212686421333372	0.108101276567746	-0.0643220246969659	0.709326439572414	-0.277008446030338	0.0535479632013274
Otoa	-1.0482476023015	0.108133493878225	-1.82513488515296	0.0423499087036201	-0.776887282851456	0.378792064253879
Hsd17b7	-0.235165586145787	0.108138869112468	-0.285903877233657	0.0950705452062161	-0.0507382910878694	0.756844287345714
Lrrc3	-0.463882777607924	0.108193452324864	0.140531705337825	0.689859834528013	0.604414482945749	0.0506718817873272
March8	-0.231679159322754	0.108193452324864	0.340633126162457	0.0494753504030192	0.572312285485211	0.00378626389285518
Fam189b	-0.363825217826429	0.108296507304216	0.206751420537752	0.435565358429903	0.57057663836418	0.0267586427404752
Psmg4	-0.565659216819917	0.108428605392872	-0.216647326861892	0.612903612783348	0.349011889958025	0.336568588588922
Coq5	0.239882770277262	0.108428605392872	-0.0470917364048644	0.820368278078781	-0.286974506682126	0.0720915851653367
Ppp1r37	0.249632721331794	0.108428605392872	-0.0022582994167528	0.99213788947369	-0.251891020748547	0.120959861587149
Rnase4	-0.679695430414567	0.108428605392872	0.212998009310497	0.666718723003759	0.892693439725064	0.0485326836449061
Gabra3	-0.549769021187958	0.10860667264827	-0.63182782719737	0.116551608395519	-0.0820588060094116	0.841051251474143
Gm960	1.086765641317	0.108622444487392	-0.018919638829903	0.987231887003453	-1.1056852801469	0.114784570549479
Rhcg	-1.07736344109549	0.108645212429575	-0.0363699729870807	0.965602872613135	1.04099346810841	0.134451881491791
Sema3f	-0.5263505049025	0.108645212429575	-0.191601534025226	0.63226585141113	0.334748970877274	0.324041343488181
Rpp25	-0.31858403103769	0.108681238385388	-0.198563462637981	0.391953616158137	0.120020568399709	0.571416377566109
Smarca2	0.399360110351763	0.108729106579397	0.237746368889731	0.417607574781162	-0.161613741462033	0.537499127318509
Sdc1	-0.393770522539191	0.108792723335777	0.0373027132831345	0.918883369813979	0.431073235822325	0.095199265655619
G6pc3	-0.270303389456353	0.108792723335777	0.276545991344236	0.151125054515106	0.546849380800589	0.00919111523939084
Ak3	-0.266274910649887	0.108826402045974	0.107236371771814	0.599326194956483	0.373511282421702	0.0410727522464315
Kdelr1	-0.214080956921114	0.1088554668608	0.260555116602198	0.0943593101092927	0.474636073523312	0.00610272043533841
Zfp420	0.371121230455521	0.109102839664918	0.244456721561978	0.367905806421679	-0.126664508893543	0.605925836811259
Ppp1r3f	0.45768425564171	0.109112730073699	0.162643957234533	0.658525973752895	-0.295040298407177	0.305883863948545
Ptp4a3	-0.41864129705097	0.109216547628295	0.156171101689189	0.628064391750385	0.574812398740159	0.044510547489404
Esco2	0.282969721091769	0.109220910145849	-0.243057723890599	0.232639784049636	-0.526027444982367	0.0136799711315503
Gpc5	1.0458221484011	0.109226708833676	0.159278892852592	0.88464947554134	-0.88654325554851	0.170181091243552
Abhd10	0.240178129493741	0.10923298657124	-0.00171257113316392	0.993623163016983	-0.241890700626905	0.122323427004886
Hsp90ab1	-0.34047741031715	0.10923298657124	-0.387618157480508	0.117555106125411	-0.0471407471633583	0.847915449433194
2700099C18Rik	0.310497444182224	0.109234493320976	0.238019462766527	0.289137107960112	-0.0724779814156977	0.734325892336948
Drc1	0.458865672125524	0.109337468763272	-0.0629104435407466	0.880719091375578	-0.521776115666271	0.0858256473464159
Tnfsf13b	-0.391752176916103	0.109347089002614	0.369306218981285	0.165933665162235	0.761058395897388	0.00981015325936886
Pdzd8	0.26332530130608	0.109347089002614	0.091692711609572	0.661298450093919	-0.171632589696508	0.305925026758661
Tmem109	-0.351645603151531	0.109347089002614	-0.0156671064103352	0.961283517850118	0.335978496741196	0.140917377567825
G3bp2	-0.242856076400324	0.109388451826136	-0.467960904104357	0.0164001178889074	-0.225104827704032	0.152116359792429
Fam162a	-0.940408615194462	0.109498986859661	-1.79109273236451	0.0205615204421721	-0.850684117170048	0.172799484333614
Atad3a	0.263186692697038	0.109498986859661	-0.192970603653351	0.313367447692133	-0.456157296350389	0.0183203347444429
Sh3d19	0.30876468053209	0.109498986859661	-0.0250344220180347	0.933353914421467	-0.333799102550125	0.100292521187395
Ilk	-0.205289764684345	0.109498986859661	-0.0105953576508972	0.955322113421922	0.194694407033447	0.143563586841933
Reep5	-0.289208152367432	0.109628220564333	0.288870113190132	0.164595103262114	0.578078265557565	0.00985144527971171
Mir124a-1hg	-0.696699793873476	0.109632201938811	-0.180645919606729	0.739472318644172	0.516053874266747	0.253642848929759
D17H6S53E	-0.443447129045316	0.109963730475235	-0.147199433551699	0.673669382161437	0.296247695493617	0.2973177447832
Ptpn5	-0.537516841798243	0.109968647842878	-1.15105618270676	0.0107785492695735	-0.613539340908516	0.0876294005869953
Ubtd2	-0.256666746312799	0.109968647842878	-0.365783558090073	0.0572188495397366	-0.109116811777274	0.522835498134993
Rbbp6	0.496485355863317	0.109968647842878	0.332840661542885	0.356167200435127	-0.163644694320432	0.623564724916951
Psip1	0.48418815272476	0.110046418031922	0.0503698387804225	0.911057598420925	-0.433818313944338	0.164630716788339
Ssbp3	0.312245654943616	0.110082016695265	0.0368607473720993	0.898422422849661	-0.275384907571517	0.170701270771594
Adck4	-0.277970476216797	0.110082016695265	0.0121201717359043	0.962182768798927	0.290090647952702	0.111518859730193
Zfpm2	0.407137449833712	0.110307562118387	-0.0303094347054039	0.938303805706876	-0.437446884539116	0.103245907007966
Btbd6	-0.36315019448748	0.110359203760002	0.0219647984255148	0.946976339661955	0.385114992912995	0.106702847525545
Scand1	-0.612780219714754	0.110359342106927	0.24680584043491	0.594370111585664	0.859586060149664	0.0415728863214665
Gga1	0.214508758429315	0.110360859822082	0.145034985299527	0.352778204064581	-0.0694737731297881	0.630706056201029
Fkbp11	0.719711487147487	0.110432488004077	2.26316399945987	0.000949651027177394	1.54345251231239	0.00462823902892156
E130317F20Rik	-0.658691637975803	0.110432965148096	-0.554140438944735	0.233866342886529	0.104551199031068	0.833521389291767
Psme2b	-0.776312151583594	0.110501293673023	0.295678881547337	0.569535951651892	1.07199103313093	0.0376636005983782
Tti2	0.319600339848163	0.110561744113907	0.0465149776826124	0.872099370624797	-0.273085362165551	0.182875576233468
Golga2	0.330112838224594	0.110561744113907	0.0480524347624803	0.871118752260616	-0.282060403462114	0.183917840425005
Imp3	-0.640438519890625	0.110561744113907	-0.412252125051605	0.375185860066759	0.22818639483902	0.5992706897068
Slc45a1	0.306411638799424	0.110561744113907	0.512308428279752	0.0306877425676157	0.205896789480328	0.289659085493591
Rps15a-ps6	-1.03055600662329	0.110561744113907	-0.522851215629594	0.470463583499309	0.507704790993698	0.473531933947525
0610010K14Rik	-0.320367155302194	0.110636146790132	-0.200884319864799	0.392089796755125	0.119482835437395	0.578723346562257
Adamtsl4	-0.800435464002141	0.110863079310515	0.0567390314645128	0.934969183715989	0.857174495466653	0.101303825925711
Dcaf12	-0.316550972114958	0.110863079310515	-0.107778658359812	0.670089271984698	0.208772313755146	0.3031129276176
Bloc1s5	0.328649295843368	0.11112850451467	0.347447862201209	0.145190693189194	0.0187985663578402	0.940183311944793
Tdrkh	0.311813482639079	0.11112850451467	0.164955548680396	0.481574940593953	-0.146857933958683	0.470677917061079
Fam104a	0.23637905251825	0.111193276866741	-0.152068657161742	0.384796460763116	-0.388447709679992	0.023537760445452
Hist1h1c	0.759599238660824	0.111379912188181	-0.464872767887167	0.455607299502053	-1.22447200654799	0.0293507043988192
Tia1	0.362410366661526	0.111445784064426	0.138874122645695	0.627385197546668	-0.223536244015831	0.335382080659019
Traf7	-0.225427998706608	0.111445784064426	-0.0596709319170519	0.750183157200489	0.165757066789556	0.25248969245143
Scd2	-0.263141218677418	0.1114598592175	-0.254103228695175	0.181361942651035	0.00903798998224231	0.965405199148459
Fbxw8	-0.364605487190652	0.1114598592175	-0.0264618052330691	0.939188743371864	0.338143681957582	0.153540761980938
Iffo1	-0.312534882631307	0.111485537138245	-0.162403458273755	0.48887804421145	0.150131424357551	0.464900110451011
Hacd3	-0.285631478998545	0.111485537138245	-0.0883983405980351	0.703486305152279	0.19723313840051	0.281567238905952
Gng12	-0.315927609989328	0.111485537138245	-0.479887446595433	0.0458016754498731	-0.163959836606105	0.426180701101912
Nccrp1	1.10723605718317	0.111485537138245	0.513296272642672	0.588874616091482	-0.593939784540503	0.357736975843106
Homer1	0.374502156804823	0.111555525018801	-0.40355472552458	0.143731646159199	-0.778056882329403	0.00906140940697171
Pde3a	0.588976152165393	0.111603379094206	0.38275884587309	0.382666801839014	-0.206217306292303	0.58771410802818
Cyb561	-0.448952840191116	0.111628808463461	0.251799851999586	0.447795965493549	0.700752692190701	0.02864483396507
Rad21l	1.20603987551056	0.111751306140971	0.413274487324447	0.715397181892161	-0.792765388186108	0.267986198286036
Gnb4	-0.543358412618287	0.111751978322835	0.287608390148109	0.443243129339009	0.830966802766396	0.028152304948185
Klhl28	-0.357991915087197	0.111847928528716	-0.196338127451662	0.463462024356729	0.161653787635535	0.495353651831378
Egln3	-0.664743788785805	0.111847928528716	-1.28878916380548	0.0216204565525256	-0.624045375019676	0.187693175833409
Fen1	-0.321314237136625	0.111851962774009	-0.0251259401867769	0.934969183715989	0.296188296949848	0.156484299660686
Metrnl	0.597982909086427	0.111862188054808	0.823902039741122	0.0595605427539748	0.225919130654695	0.532108498306987
Ptpn3	-0.238448907998602	0.111866494606111	-0.433369687352091	0.022128499930076	-0.194920779353488	0.205764004630954
Slc25a28	0.361922963890478	0.111867419458166	0.335221186569088	0.19939151910279	-0.0267017773213898	0.921013980311338
Slc22a21	0.431771654859658	0.111867419458166	0.474352024352993	0.132382628319692	0.0425803694933356	0.892854492461544
Zkscan7	0.35242198184583	0.111867419458166	0.486373969954797	0.0630722280292592	0.133951988108967	0.560727621302538
Megf10	0.411368809604114	0.111888032645379	-0.547593896239118	0.0897084257483461	-0.958962705843232	0.00595524365599588
Grhl3	0.685385038832345	0.111999606303731	0.706267946954726	0.156608154016386	0.0208829081223814	0.965969181423817
Mtx1	-0.292617078960232	0.112048675483027	-0.0920844346233182	0.697343561742557	0.200532644336914	0.286991666994671
Pim2	-0.314266436656973	0.112144840453373	-0.578974551425213	0.0211974770355746	-0.264708114768239	0.194707171437705
Cd2bp2	0.209046492681106	0.112170516401626	0.119523314942775	0.444681814858356	-0.0895231777383313	0.518153147320052
Slc2a1	-1.21154089564643	0.112170516401626	-2.95136427350535	0.00898643705936273	-1.73982337785892	0.05458562025064
Wdr62	0.221497541081862	0.112182746055317	0.0781164876197411	0.660367587560905	-0.143381053462121	0.312865227334249
Efnb1	-0.300394726458197	0.112300798966129	0.300355082627017	0.160060734082584	0.600749809085215	0.00981015325936886
Cbln3	-0.957502146346406	0.112300798966129	-1.20270725412813	0.103610448043886	-0.245205107781727	0.761389237083297
Dnali1	1.28078075565629	0.112349127968763	0.436633551616655	0.717831129407872	-0.844147204039637	0.265840866398507
Trak1	-0.233830756072381	0.112359065370502	-0.384776904396928	0.0341499307530357	-0.150946148324547	0.315844298476015
Pcdhb5	-1.47430778918861	0.112359065370502	-0.11852703074484	0.917292147144367	1.35578075844377	0.161220724706025
Sphkap	-0.283335133498864	0.112419925111273	-0.464484348006141	0.0347821396233714	-0.181149214507277	0.319911801950413
Stra6	-1.03616925642324	0.112424172462191	-1.32011055262627	0.101460601265679	-0.283941296203029	0.749336434863344
Ccdc136	0.360321154668205	0.112539639289627	0.284285082017075	0.279676728171098	-0.0760360726511303	0.764585712752624
Gga2	-0.397725396455653	0.112539639289627	-0.170524101694275	0.579358020277595	0.227201294761378	0.377750090240949
Pkp4	0.252611437260046	0.112539639289627	-0.140290905446282	0.460429482381084	-0.392902342706328	0.0296370977132842
A430078I02Rik	1.11348050190924	0.112679175742889	0.952965537050948	0.253963712562421	-0.160514964858296	0.813451197248351
Ttll3	0.410384977698595	0.112728872228016	1.28212808686557	0.000982027555712066	0.871743109166975	0.0053491662498178
Mob4	0.26359979909716	0.112734935065964	-0.168575291409268	0.388752819332044	-0.432175090506428	0.0242218803937874
Serinc5	-0.250199616908386	0.112734935065964	-0.0101350919543713	0.964743959971538	0.240064524954014	0.143242031585559
Slc26a6	-0.362211617283357	0.112739461866894	-0.0510552186953425	0.874292776706918	0.311156398588014	0.185181052569094
Sh3bgrl	-0.555902561234547	0.112739461866894	-0.525360287566968	0.191895619397592	0.030542273667579	0.943956941060884
Vrk3	-0.25631990322255	0.112754512782311	0.0294724779835439	0.902218025133118	0.285792381206094	0.0935632058376537
Fbxl13	0.569712810557199	0.112863057763892	-0.382694007496159	0.416922662785878	-0.952406818053357	0.0260441608847253
Enpp5	-0.207735222104085	0.112886890716	0.150921920383758	0.320481490170939	0.358657142487843	0.0193001180433
Ppp1r9a	0.677036182566441	0.112886890716	0.563428956783534	0.252791722604484	-0.113607225782907	0.806931063680068
Mex3d	-0.36307222672793	0.112886890716	-0.489735396850943	0.0717301636064563	-0.126663170123013	0.608542445856897
Arid1a	0.27848828713305	0.112886890716	0.0440128404726997	0.860047050919991	-0.234475446660351	0.193144577236698
Agtrap	-0.241992452305563	0.112886890716	-0.0708238306962134	0.722284418319168	0.17116862160935	0.273048927514776
B9d1	-0.344768249626751	0.113081098522728	-0.012695430229802	0.967830763918023	0.332072819396949	0.142030716497142
Ap1m1	-0.233639848631451	0.113148148268861	-0.0486072404567449	0.809207702688948	0.185032608174706	0.220645777792948
Lpin2	-0.262863670196725	0.113148148268861	-0.146796270782152	0.456456380231551	0.116067399414573	0.506773595143185
5830417I10Rik	0.315788589752122	0.113159282380292	0.210250435879778	0.367771847262373	-0.105538153872344	0.620070624892129
Spata18	1.00759830452999	0.113159282380292	0.901700467423973	0.222942071765861	-0.105897837106017	0.873319459058838
Rad54l2	-0.206834326162157	0.113202064988358	-0.0730693447138985	0.660367587560905	0.133764981448259	0.315977557484582
Garem	0.300511804819491	0.113309610227858	0.371167392886709	0.0943593101092927	0.0706555880672183	0.733219953924584
Ttc33	0.239044291350122	0.113309610227858	0.00758792200432097	0.973459344368067	-0.231456369345801	0.140769114040263
5330426P16Rik	-0.426118014601021	0.11333734538078	-0.23634278240712	0.459666742786136	0.189775232193901	0.506248569276256
Lamtor1	-0.347103781405399	0.113487021947847	0.014701885827304	0.963615501246153	0.361805667232703	0.115495327250887
