genes	logFC_TgvDMSO_6h_aTC1	FDR_TgvDMSO_6h_aTC1	logFC_TgvDMSO_24h_aTC1	FDR_TgvDMSO_24h_aTC1	logFC_Tg_24hv6h_aTC1	FDR_Tg_24hv6h_aTC1
AW046200	0.246493097029015	0.697087948365035	0.291509391828951	0.696168502711561	0.0450162947999363	0.955170796897065
2510003B16Rik	0.181456427521194	0.69788077985842	-0.0987674252470578	0.871896511003539	-0.280223852768252	0.602945161243584
Tars2	0.0470761996496653	0.69788077985842	0.0105079938945802	0.94150948586273	-0.0365682057550851	0.810475379347778
Rpl35a	-0.197834840575815	0.69788077985842	0.174542825943941	0.749453300457485	0.372377666519755	0.527892884747164
Kif23	0.065888364347226	0.698042829815756	-0.16684419018414	0.321634106162275	-0.232732554531366	0.224175216844681
Specc1	-0.113272645951312	0.698042829815756	-0.580995963149907	0.075857067855926	-0.467723317198595	0.17721345546926
Znrf1	0.054572519826359	0.698158891473032	-0.0065265225337863	0.968151214292263	-0.0610990423601453	0.72121338977654
Zfp30	0.101637889367192	0.698267887597527	0.0673265635983765	0.82095892212876	-0.0343113257688151	0.922640742001676
Nufip2	-0.0648156945537214	0.698339116066515	0.192896507521802	0.240961117942389	0.257712202075523	0.173335686526643
Sorbs3	0.161784224944911	0.698384189331649	-0.833423729298317	0.113830008754756	-0.995207954243229	0.0681472813071342
Ahsa1	-0.0486113576862146	0.698550575936239	0.192788408490842	0.123379860012386	0.241399766177056	0.0972511341422146
AW549877	-0.0639246545353571	0.698587101988016	-0.0702228541140151	0.68771882952457	-0.00629819957865795	0.977572520347517
Cd14	0.131956440058526	0.699287449013963	0.505650056012026	0.143602576221878	0.3736936159535	0.308636764518014
Ankfy1	-0.0602863285335965	0.699314977102394	-0.0338747952939627	0.847437736975218	0.0264115332396338	0.898608601227308
Gm5464	0.221780422613664	0.699314977102394	-0.937492043254041	0.213608337995666	-1.1592724658677	0.117916607269789
Dlec1	0.164894199545278	0.699317479745609	-0.122407946035961	0.817073208239031	-0.287302145581239	0.559219324295242
Brox	0.0469103026518613	0.700022043526411	-0.1107917705879	0.355251606898005	-0.157702073239761	0.248388861821202
Phactr2	-0.12865704630446	0.700022043526411	-0.136242855796408	0.716854428836838	-0.00758580949194802	0.986667921571625
Ccdc166	0.081512637322955	0.700499848299245	0.0555309228433253	0.817073208239031	-0.0259817144796297	0.926225889852786
Enc1	-0.141920672836125	0.700567537893515	0.313127642740575	0.412373885385061	0.4550483155767	0.249955523691694
Rdh13	0.059238224335796	0.700603494326526	0.313735799014519	0.0508361196081948	0.254497574678723	0.145313493163992
Ext1	0.0520260395839348	0.700757854614704	0.0902263154287749	0.513095856418704	0.03820027584484	0.823392589576695
Cep112	0.0974273073767511	0.700870114930861	-0.186265966673816	0.50497997458507	-0.283693274050567	0.324563265280066
Tcea2	-0.0899746573717242	0.701295953394791	-0.755074528911911	0.00996286708574505	-0.665099871540186	0.0312526964705668
Larp4	0.0812951938954306	0.701357570184378	0.028647007156488	0.907089118401268	-0.0526481867389426	0.845899397943982
Tcf19	-0.0966847783289385	0.701379714484979	-0.246643939843571	0.320352401842484	-0.149959161514633	0.613082287303643
Fkbp15	-0.0513706640666728	0.701568155024375	0.0799860092731364	0.558693249567091	0.131356673339809	0.383655670848648
Gsk3b	-0.0682458548443795	0.701568155024375	0.382574278307423	0.041161946801684	0.450820133151802	0.0395868190995252
Fgf9	0.118381664235656	0.701568155024375	-0.31451427959194	0.347245546987308	-0.432895943827596	0.223422266167427
Epb4.1l5	-0.0578373337115724	0.701579703227227	-0.512020931699639	0.0053825561864542	-0.454183597988067	0.021078275616692
Sun2	0.0889865280328466	0.701859580393653	-0.216872718825073	0.344498588974078	-0.30585924685792	0.241824835472054
Slc2a4rg-ps	-0.0940231132402409	0.701946750092614	0.0272918546824841	0.924419416700013	0.121314967922725	0.678122407850333
Clns1a	0.0489662671333208	0.701946750092614	-0.00317158360763712	0.982812409979403	-0.052137850740958	0.737866839907547
Zdhhc18	-0.0592930062225002	0.701953655528099	0.172850295505028	0.257573190887525	0.232143301727528	0.183374499818061
Btbd2	-0.0675385897754473	0.702711358878458	-0.864780296910256	0.000783327716866516	-0.797241707134808	0.00424110677320698
Wdr47	0.0590594556264977	0.702711358878458	-0.211464265423751	0.171422633000739	-0.270523721050249	0.127429046697208
Klf12	0.144808073950797	0.702766885195006	0.235498018231767	0.566540554612288	0.0906899442809698	0.848587650291592
Chpt1	0.0785572080198052	0.702766885195006	0.185462883362593	0.364802493931114	0.106905675342788	0.661322036081522
Tmem86b	0.0838607214294221	0.702766885195006	-0.17253163480252	0.455580817727835	-0.256392356231942	0.30282207935274
Sf3b4	-0.0527665840127974	0.703116261865318	0.231876580319193	0.0970598570678686	0.28464316433199	0.0791345979191326
Kif17	0.161610269111508	0.703356708445155	-0.894514207558615	0.0987852048738103	-1.05612447667012	0.0604302607975819
1700112J16Rik	-0.163280595755959	0.703356708445155	0.244010912776916	0.603341689426645	0.407291508532875	0.366897104911696
Tbc1d2	0.125809275562474	0.703359826681177	0.022112925981754	0.957711894747209	-0.10369634958072	0.798956065092004
Pogk	0.0560054632724145	0.703613289781482	0.541239640060728	0.00321681762775348	0.485234176788314	0.0141530807981197
4933427E11Rik	0.338177069879484	0.703613289781482	-0.456629825457321	0.701369327936933	-0.794806895336805	0.448973057988299
Slc25a19	-0.0497920652805257	0.703613289781482	-0.0368997424083069	0.799258164614712	0.0128923228722189	0.941093540875963
Zfp607	-0.123306344176514	0.703803534152646	0.498853346996938	0.12935800915665	0.622159691173453	0.0886631176804887
Tbck	0.0463647172939664	0.704525038806026	0.00676462318466424	0.961832456449186	-0.0396000941093021	0.796058654887002
Gmfg	-0.30773075992668	0.704525038806026	-0.318880008378517	0.745683065997594	-0.0111492484518366	0.991653067220835
Tns1	0.230667554858383	0.705340616775809	-0.0557079120372353	0.946654100132524	-0.286375466895618	0.685536893931525
Tomm70a	0.0679691092998297	0.70538120125391	0.211250918618669	0.230805208689642	0.143281809318839	0.485615154750315
Ccdc181	0.0975265340554954	0.705392038774535	0.0639266631809081	0.824068843796415	-0.0335998708745873	0.922897146252007
Chn1	0.0812087902289631	0.705392038774535	0.0612656176128362	0.805622323045565	-0.0199431726161269	0.943918810564951
Dcdc2b	0.126932196457194	0.70545913133211	-0.193451864586112	0.620102218849179	-0.320384061043306	0.400605431761399
Snx11	0.0834980553516274	0.705836517984658	0.20866978406243	0.342596465200949	0.125171728710803	0.628989783255673
Tppp	-0.114191142539386	0.706410649006714	-0.626368215655145	0.069936147644383	-0.512177073115759	0.15678374049134
Rnh1	0.144744987852246	0.706523100752804	0.445200025940425	0.238232262892882	0.300455038088179	0.49338217691425
Fxyd5	-0.210875479467802	0.706589792138799	0.68840434640095	0.207383473454436	0.899279825868752	0.116831089563051
Snora81	-0.226286863286171	0.706589792138799	0.438621966650533	0.483148207405309	0.664908829936704	0.294930027706827
Selm	0.114117719908267	0.706589792138799	0.443362658323764	0.145087693904211	0.329244938415497	0.321781860852189
Zfp212	0.0534247168875106	0.706589792138799	0.00125640579822456	0.994465483505368	-0.052168311089286	0.764153675885747
Polr2g	-0.102707605006263	0.706589792138799	-0.136295437584181	0.629157875207059	-0.0335878325779185	0.926225889852786
D3Ertd254e	0.108698274539058	0.706739327375764	-0.0921482961481968	0.771109512285282	-0.200846570687255	0.549461240067653
Poldip3	-0.0726811527066465	0.706739327375764	-0.234666083125824	0.217354868943864	-0.161984930419177	0.461949997768022
Cyb5a	-0.0877732496512381	0.706871386314332	-0.189879394432351	0.421265515753462	-0.102106144781113	0.719804565548328
Gnaq	-0.0695109643629145	0.70753311950458	0.139445758349255	0.450177462425245	0.208956722712169	0.31500877591657
Rhno1	-0.06443538150607	0.70753311950458	0.0945669295855016	0.592237799459591	0.159002311091572	0.412476812227293
Ndufs4	0.0876120784900603	0.70753311950458	0.116527946058636	0.629458193829984	0.0289158675685753	0.925713516500705
Fam161b	0.0983665819795178	0.707761249569471	-0.133257426636065	0.634838798551892	-0.231624008615583	0.440304748225459
4930452B06Rik	-0.0957241266084099	0.707761249569471	-0.0578267955976974	0.842129067477274	0.0378973310107124	0.91148838409457
Smap2	-0.0929531545922641	0.70787239670598	-0.213515577179447	0.384949070742343	-0.120562422587183	0.684384077731948
1110017D15Rik	-0.194294558795545	0.707943145867483	-1.4034075849392	0.0515304035503214	-1.20911302614366	0.097897335102003
Hs3st4	-0.238211740201311	0.708030840915141	-0.247481117261269	0.743580146102798	-0.00926937705995784	0.991536766914915
Atrx	0.125661069285385	0.708030840915141	0.125900326212701	0.723818738113202	0.000239256927315704	0.999265628849827
Nup85	0.0837433678172787	0.708030840915141	-0.101828219950425	0.663184800885774	-0.185571587767704	0.466735197895313
Zfp691	-0.0638376658244087	0.708030840915141	0.181905791760389	0.285041171687671	0.245743457584798	0.198184399238127
Enoph1	0.0691801944643212	0.708129204379736	0.0711353373932693	0.718512568066278	0.00195514292894814	0.993728682590982
Lca5	0.0886890877971159	0.708267020744485	0.0244579859783081	0.930629615042943	-0.0642311018188079	0.83158079902351
Prkrir	-0.0535572176613075	0.708276511145136	0.154168390245578	0.272649301962195	0.207725607906885	0.197850904759609
Dnajc10	0.0456568116908915	0.708293976165824	0.254537782492503	0.0458915266120795	0.208880970801611	0.133382831651047
Inha	-0.203271029133255	0.708511666333169	-1.58412565832474	0.0442398738557939	-1.38085462919149	0.0832140179460278
9030612E09Rik	-0.122058259480254	0.708683697378969	-0.900346808163842	0.0295650956395329	-0.778288548683587	0.0669248262017973
Zfp940	0.0726902057854707	0.709270321482139	-0.223144172845666	0.259927599333278	-0.295834378631137	0.182784475366814
Phf1	-0.074744826163484	0.710444822746348	-0.137155375382701	0.505456237772979	-0.0624105492192169	0.805146695896648
Manbal	0.141005177959539	0.710444822746348	-0.038441779328451	0.931498642836944	-0.17944695728799	0.692279196840524
A330069E16Rik	-0.119545100090691	0.710860383038931	0.28249149286255	0.391919187373881	0.402036592953241	0.252103445015956
Dis3l2	0.0539293365998442	0.711021538724919	-0.336130103297694	0.0315717696606685	-0.390059439897538	0.0327024911335729
Il11ra1	0.128065258575804	0.711950283491911	-0.154896481947268	0.695992263549972	-0.282961740523072	0.475784752035063
Utp6	0.0695905122953334	0.711950283491911	0.0677713575858781	0.735740799807081	-0.00181915470945533	0.994542460124218
Icosl	-0.260805363190734	0.712245942162129	0.541312679843034	0.436606377297321	0.802118043033769	0.260091009150675
Pip4k2b	-0.0696305431101298	0.712246546994626	-0.149793164473901	0.423613842434955	-0.0801626213637711	0.726138549742989
Hist1h2be	-0.248479751066716	0.712279682480413	-1.07038238458621	0.178633863036636	-0.821902633519496	0.335362964192583
Trpt1	-0.107000896009308	0.7127434359285	-0.29458626891371	0.325756949405674	-0.187585372904402	0.584317961378416
Brwd1	-0.079659768257327	0.712840604055554	0.132953733877906	0.543908153610933	0.212613502135233	0.380847909029916
Psmb10	-0.0751239048400748	0.713079184899887	0.670535469844649	0.00600871806914615	0.745659374684723	0.00797248046800072
Tlcd1	0.118843722692529	0.713107811032741	0.20377404245383	0.543735692876677	0.0849303197613009	0.83305202592234
Kpna3	0.0854923461580457	0.713107811032741	0.120940141592305	0.612968372797344	0.0354477954342594	0.908819155421273
Fdxr	-0.0996019041868167	0.713107811032741	-0.263842305472132	0.332301664400829	-0.164240401285316	0.605878603574476
Rps6	0.0935443770519314	0.713310740485276	0.214086279295454	0.393593872724185	0.120541902243522	0.691678804923506
5730522E02Rik	0.293589408840546	0.713310740485276	0.0841652715101297	0.937396790659782	-0.209424137330417	0.825859860500606
Zc3h13	-0.137082882127885	0.713375065368989	0.134911098718579	0.734036172203214	0.271993980846464	0.527081981700718
Rdm1	-0.136801727066425	0.713416894539367	-0.511517251505342	0.182241010673419	-0.374715524438917	0.379198380656083
D1Ertd622e	-0.0502785275347985	0.713473976958758	0.0232160324697134	0.882908837084981	0.0734945600045118	0.649564168996144
Bnip2	0.0998107955730723	0.713646773487929	0.207155629964032	0.446023169557334	0.10734483439096	0.744518233902484
1810043G02Rik	0.0813624246828136	0.71389273250909	-0.0385287720567449	0.882014949364994	-0.119891196739558	0.646486846794173
Pla1a	-0.175795712964772	0.71389273250909	-0.289016733753011	0.589812746115242	-0.113221020788239	0.854127965442696
Cep192	-0.0558197349241735	0.713903589870705	-0.0530801442166785	0.743852629430829	0.00273959070749498	0.989193047486435
Rpl13	-0.119960160202097	0.713903589870705	0.0959371071466733	0.786384959116774	0.21589726734877	0.567897901825896
Slc35d3	-0.216002733687265	0.713975539722406	-0.356481263018547	0.607209631358989	-0.140478529331282	0.855214492026229
Atg9b	0.0856865849041233	0.714196029673512	-0.330270908722566	0.171926139759838	-0.41595749362669	0.125043257877707
Fabp3	0.224300126290828	0.714237806020986	0.899861778282236	0.144363519918658	0.675561651991408	0.23834088466841
Tmem237	-0.0447972235935243	0.714317913495894	0.00609261093424347	0.965021272737144	0.0508898345277678	0.732395636359806
Casp7	0.0734754904814285	0.714427045507071	0.11424771027986	0.5844971296086	0.0407722197984316	0.874204432027727
Igflr1	0.122876875404167	0.714649396542838	0.205418578957471	0.561631468073366	0.0825417035533043	0.842990985052612
Otulin	0.0730103528290277	0.715865390147625	0.319452127819238	0.11308855146603	0.24644177499021	0.2667865708026
Rasgef1a	0.124325676758795	0.71589234730688	0.457509771935558	0.19132013880574	0.333184095176763	0.359307881495409
Rnu73b	-0.23604708282323	0.716104860125019	0.0903987187190168	0.91112746355342	0.326445801542247	0.654769172040038
Unc5c	-0.0820740102576325	0.716126264062425	-0.294831053128216	0.185942060860891	-0.212757042870583	0.402516083464425
Chtop	0.0708009977560748	0.71648292110319	-0.13376688687991	0.494737987105429	-0.204567884635985	0.348381059018314
Zcchc11	-0.0898157363289648	0.716492369321126	0.308577285849507	0.203698989684442	0.398393022178471	0.154667369649426
5730480H06Rik	0.193545105162964	0.716902855312689	0.14580370846271	0.823816773810565	-0.0477413967002539	0.944131340510361
Cntrl	0.0950020673236834	0.717242557914113	0.302716836696499	0.239244850652845	0.207714769372815	0.486225690998003
Cript	0.0819416663034591	0.717332189580724	-0.0876338887822016	0.715723502083536	-0.169575555085661	0.514496155371081
2410127L17Rik	0.100882446022389	0.717439414736788	0.306013488502953	0.268214346893575	0.205131042480565	0.519458344660337
Pacs2	-0.0457232501523273	0.717990169373657	0.105717864230998	0.397087120145285	0.151441114383325	0.283786656436298
Yeats2	-0.0607269742649872	0.718026574591043	-0.241639015006205	0.146783785714174	-0.180912040741217	0.337065094690582
Dgkg	-0.0654946266600797	0.718138255450539	0.324395947664899	0.08153025455555	0.389890574324979	0.0637979548343507
Pccb	-0.0737137785638712	0.718232815301545	-0.277554871472333	0.177005810094924	-0.203841092908462	0.376796703811451
Prkar2b	-0.10518506003794	0.718378950655147	-1.06859637994579	0.00574952533250286	-0.963411319907849	0.0186116555613397
Taf1	0.0787978345431944	0.718792855075881	0.118874847773294	0.593965875007099	0.0400770132300997	0.888935673193637
Sntb2	0.078445038597897	0.718979358994426	0.236436913552134	0.270270357446749	0.157991874954237	0.526559447943426
Glud1	-0.050351873113472	0.719474509633941	-0.205139253141869	0.138711863301378	-0.154787380028397	0.322151609814631
Ccp110	0.0596946639465519	0.719474509633941	0.0813105094856615	0.634295670205854	0.0216158455391096	0.922607681499426
Mir3064	-0.094394181228479	0.719507422977243	0.0539994290720405	0.85960780281681	0.148393610300519	0.62951187729085
Clip1	0.0840832399697942	0.719507422977243	0.403039164897847	0.0867508594459487	0.318955924928053	0.22240838965249
Gnptg	-0.0763357608011503	0.719714591588968	0.270980814003871	0.194101649910384	0.347316574805022	0.147856703296518
Zfp759	-0.112258432275415	0.719838948970053	0.0308839107700688	0.933043598181585	0.143142343045484	0.703768261070895
Nsun6	0.07438924877278	0.719922402509119	-0.179696460641509	0.389981012803096	-0.254085709414289	0.27491085348208
Ints7	-0.0473460088334145	0.720142558737578	0.105295472832399	0.419186753814599	0.152641481665814	0.299757097374307
Wfdc16	0.177792922150246	0.720171443353233	-0.760435602767366	0.2211481208486	-0.938228524917612	0.126689092237947
2810025M15Rik	-0.120201400994142	0.720410492664634	-0.110312590587957	0.760219606257914	0.00988881040618595	0.981916485517279
Lpcat1	0.0686051870101808	0.720657206140476	0.409359020071713	0.042222336379351	0.340753833061532	0.116778564071293
Agps	0.048052088106285	0.720746926932798	0.0197490152711003	0.89847031104098	-0.0283030728351846	0.868866426659535
Oxa1l	-0.0518649157556209	0.720746926932798	-0.0236204358509855	0.887882029439462	0.0282444799046354	0.88072025690872
Abt1	0.0536022506652409	0.720746926932798	0.103699476049056	0.495799877881634	0.0500972253838149	0.787343802509572
Sulf1	-0.153118608257864	0.720746926932798	-1.58362005923811	0.0111033174914936	-1.43050145098025	0.0285631016977699
Prpsap2	0.0741606631370012	0.720746926932798	-0.0395385249934203	0.86825861481204	-0.113699188130421	0.640860220913608
Zfp81	-0.0906234911830937	0.720746926932798	-0.290494393742033	0.248089731365651	-0.19987090255894	0.493376613030021
Flywch2	-0.217853480079513	0.720746926932798	-0.530644924473651	0.454970102850546	-0.312791444394138	0.682827873550856
Pold4	-0.222467285031128	0.720746926932798	-0.460048704690799	0.487268881460646	-0.23758141965967	0.758615369405538
Rpn2	0.0694489723699832	0.720746926932798	0.441531185194755	0.0319995129526755	0.372082212824772	0.0969097912489771
Elf3	-0.0733831450610842	0.720746926932798	-0.402475495529216	0.0651047649932847	-0.329092350468132	0.162704968688215
Ap4m1	0.064281149504788	0.720746926932798	-0.0694675159941692	0.717860304663372	-0.133748665498957	0.518499841982923
Rit1	0.0790766246404183	0.720746926932798	0.529066802150337	0.0267610296762552	0.449990177509918	0.0780109717908898
Gm561	-0.230717663103124	0.720746926932798	-0.0504123378003997	0.947421734394855	0.180305325302725	0.824589074175752
Pax2	-0.194977532413557	0.720746926932798	0.177310821387639	0.778406058512114	0.372288353801196	0.532106756893744
Plk1	-0.0679445372156467	0.720746926932798	0.0232089079239431	0.915177225045314	0.0911534451395898	0.687324193563577
Srrm1	0.1331294333699	0.720746926932798	0.200609065058669	0.598623815552598	0.0674796316887686	0.890253858636589
Aldh7a1	-0.0562254132482591	0.72074799282218	0.032035151136732	0.85774433963499	0.088260564384991	0.632977317581634
Stradb	0.100412484039993	0.720777642768313	-0.593065810049583	0.0483535703899886	-0.693478294089576	0.044913429967107
Dcaf6	-0.070110790899378	0.72108411827887	0.0197738314366652	0.930866589500272	0.0898846223360431	0.703342320870792
Marc2	-0.0813329154269018	0.721150971944047	-0.111766504467671	0.634761824213336	-0.0304335890407696	0.92089989715298
Senp3	-0.0626923104950715	0.721150971944047	-0.0635594597480275	0.734129730442337	-0.000867149252956039	0.996659428254395
Bcl3	-0.104436872579351	0.721150971944047	-0.480657119843667	0.13640540807153	-0.376220247264316	0.271538960544526
Dnmt1	-0.0737630341133456	0.72126121549706	-0.0260927675519302	0.912248048489374	0.0476702665614154	0.856250936233214
Prpf4	0.0571673821090295	0.721550759582617	0.0653890497918043	0.698579712357846	0.00822166768277484	0.970460643682597
Socs4	0.0888834046872593	0.721896325174588	0.167255009729297	0.510016785558752	0.0783716050420376	0.801382759300549
Crebzf	-0.0667466806132756	0.721896325174588	-0.319511710479714	0.091002519613928	-0.252765029866439	0.228261168204839
6330418K02Rik	0.0787668539180594	0.722708553236247	0.152226466393863	0.511657341349761	0.0734596124758035	0.787862248178447
Rfx7	-0.0894032160791263	0.724121378720426	0.130644128118846	0.615310495366376	0.220047344197973	0.441045845712293
Agpat9	-0.0683041967217247	0.724485105114126	0.1698419145382	0.382078832877218	0.238146111259925	0.266842910252689
Fbxo34	0.0529976498710193	0.724485105114126	0.0757684575549305	0.627408993860011	0.0227708076839112	0.908891821094942
Lat	0.29034948368931	0.725021718090247	1.60031916456303	0.0445838266902576	1.30996968087372	0.0653943578991084
Skap2	0.0806666638769691	0.725124316445811	0.237356274982423	0.296816003885839	0.156689611105454	0.550306846319564
Dock11	-0.0547164500929472	0.725375304965689	0.00738479908119905	0.966284042012728	0.0621012491741462	0.741110515139644
Ripk2	-0.06325900062523	0.725396810598715	-0.0871509899446654	0.644963522005238	-0.0238919893194354	0.921254793071244
Isy1	0.0908196670967768	0.725691237050678	0.333994017954309	0.188967084015749	0.243174350857532	0.400605431761399
Cdk9	0.040850514782971	0.726445529330468	-0.0622022642164273	0.60338939256435	-0.103052778999398	0.433507163604578
Triap1	-0.0912853499494551	0.726560548497019	0.0464849186875086	0.876468549060287	0.137770268636964	0.652864044109483
Wdr26	-0.048934719338862	0.726562693213294	-0.0810120279093274	0.566196281100217	-0.0320773085704654	0.856348197204422
Pnkp	-0.0621178616270363	0.726562693213294	-0.0140763303052338	0.946317360790631	0.0480415313218025	0.830387198178224
Pitx2	0.227245617904562	0.726562693213294	-0.277874623651857	0.734442741552021	-0.50512024155642	0.498611029135664
Khk	-0.120288338775163	0.72671541916959	-0.470597115575578	0.196832311275862	-0.350308776800414	0.376113651273142
Acp6	0.0518577469388372	0.726732890942524	0.0336536286252077	0.839339608363694	-0.0182041183136294	0.925857159399932
Mov10	-0.0988598280727461	0.727223476340704	-0.181446336673329	0.551204234659745	-0.0825865086005825	0.817727931646673
Rps23	-0.140634682939938	0.727223476340704	0.272429792305275	0.499229429390016	0.413064475245213	0.358289232279604
Wdfy2	0.106072766544442	0.727223476340704	-0.208169235052418	0.521178792113799	-0.31424200159686	0.358382349130302
Osbpl10	0.153164754971214	0.727533006567257	0.444528859841684	0.335955004227613	0.29136410487047	0.522764295501809
Vipr2	-0.178915718838846	0.727580991976582	0.734737895735606	0.145129558744404	0.913653614574452	0.079750563918904
Bphl	0.0892271319911688	0.727580991976582	-0.624130698912451	0.0300006250198905	-0.71335783090362	0.0302368171772885
2610316D01Rik	0.0991515941644217	0.727716361401985	-0.615094277804829	0.044978928164554	-0.714245871969251	0.0425968607999822
Ide	-0.0589963772436707	0.727731160295313	0.293898061741768	0.084101958401863	0.352894438985438	0.0744146542725808
Sec31b	0.160042756450395	0.727763974495728	0.148464160075211	0.789109525260817	-0.0115785963751833	0.98371664657662
Gng2	-0.0786877974258453	0.72785571651449	-0.616917279062282	0.0181764430391809	-0.538229481636437	0.0521058753689566
Tstd1	-0.178462686169487	0.72785571651449	-1.08204583358053	0.0809988910050755	-0.903583147411043	0.161875031735367
Cml1	0.151820658427665	0.728076620576045	-0.216200876109173	0.656718245125647	-0.368021534536838	0.459202964059033
Bst2	0.250477910141819	0.728076620576045	1.12809587091775	0.114998825998208	0.877617960775928	0.185160008134388
Cramp1l	0.0527633407977528	0.728076620576045	0.0891303340398405	0.561631468073366	0.0363669932420877	0.850045677796029
Sbno1	0.0613378495006141	0.728076620576045	0.167025870480914	0.331883007497522	0.1056880209803	0.606800710440619
Nadsyn1	0.0643207608500453	0.728076620576045	-0.0297672762813085	0.890853917888591	-0.0940880371313538	0.666895961631137
Ankrd17	0.0990181124888897	0.728076620576045	0.303338663889303	0.274965787388301	0.204320551400413	0.531898956755136
Chsy1	0.0719021232786074	0.728399150246331	0.232652499010959	0.256998466924566	0.160750375732351	0.491750362085835
Sema3a	0.0691079594640532	0.728464541590295	0.188009144135789	0.335435098957212	0.118901184671736	0.607358003018208
Creg1	-0.0861556655735454	0.728854921247878	0.810611779974422	0.00605059453305068	0.896767445547968	0.0093706335030491
Fam160b1	-0.0421849623396519	0.728859992721004	-0.0445441567054936	0.730973625755271	-0.0023591943658417	0.988574471797251
Snrpg	-0.232733591480907	0.728949416592363	-0.0673764743547978	0.930860427995261	0.165357117126109	0.845899397943982
Unc50	0.0715806427016149	0.728966926798245	0.130429626189509	0.531887234761446	0.058848983487894	0.819789493031467
Pigl	0.0660394625927737	0.72916116858928	0.0364902457021411	0.870973690149315	-0.0295492168906326	0.907137599495176
Pkdcc	0.0886614268759731	0.729890748342145	0.0709535267575686	0.80218468378327	-0.0177079001184045	0.95914933358737
Nrip1	-0.0993142740833511	0.729971398867469	0.510384219437835	0.0795820509441507	0.609698493521186	0.0685266985108006
Lrp12	0.0487442230496599	0.730080857450835	0.004815085699376	0.976428626540289	-0.0439291373502839	0.803532233285957
Smim4	-0.195592648939646	0.730152023673722	-0.299097125118607	0.631235852977683	-0.103504476178961	0.890852301672828
Thap4	0.0601760407946552	0.730157029188711	-0.218693282795431	0.203969390925743	-0.278869323590087	0.15678374049134
Tmc6	0.11534225260287	0.730567337528904	0.239557689599958	0.477140758928184	0.124215436997088	0.757633574339376
Pcbp2	0.0473182261094749	0.73060032608065	0.314811565171565	0.0305288429645918	0.26749333906209	0.0910927958058237
Nosip	-0.0514416727743325	0.73084075785569	0.0805171264752656	0.600782767552105	0.131958799249598	0.43242920843408
Tnfrsf22	0.104951295404258	0.730955025966124	0.327513384616933	0.281045635047628	0.222562089212675	0.521538838963314
Sept7	0.101774669555196	0.731667283680204	0.100063409044925	0.751055738864667	-0.00171126051027082	0.996449948863588
Ak5	-0.216199055956028	0.731675379277978	0.296164735626452	0.669193534006948	0.51236379158248	0.432323384017416
Ssna1	-0.129916830115192	0.732051516455552	-0.0823488491941022	0.846034660830268	0.0475679809210898	0.924623624890486
Coq2	0.0828515587156434	0.732071241715633	-0.157995056343106	0.517329142416174	-0.240846615058749	0.371904200735408
Eif4g3	0.0881038429732799	0.732633119191165	0.499042593155229	0.0588715181984896	0.410938750181949	0.15678374049134
Gxylt1	0.0782337191238498	0.732641828857214	0.205596814806406	0.357423571721193	0.127363095682556	0.634160831481751
Spag4	0.0978574100416976	0.732650415555671	0.123561927869701	0.69785043401134	0.0257045178280035	0.9446011059571
0610040B10Rik	-0.137592413247319	0.732663680997139	-0.39339172164737	0.365370917662941	-0.255799308400052	0.591674751499476
Alkbh4	-0.0998782966265276	0.732942935921485	-0.268497292685622	0.372481599276827	-0.168618996059094	0.625050651233929
Kif21a	-0.106333310264917	0.73304433358452	0.0405014427075702	0.9100245878713	0.146834752972487	0.691693207435517
Bub3	-0.0742954058423835	0.733102237258885	-0.227636771876311	0.283839685818393	-0.153341366033928	0.538975617227021
Gm24148	-0.306082995187069	0.733205720647981	-0.19017427598653	0.865967698048372	0.115908719200539	0.922607681499426
Gm20324	0.197526059376678	0.734050655903154	0.589605319415895	0.321310669913779	0.392079260039217	0.504000603315531
Rps2	-0.139453778320152	0.734131219630822	0.0579249107831056	0.90180664792395	0.197378689103258	0.684384077731948
Ruvbl2	-0.0543052145683461	0.73440571149853	-0.190079287060222	0.222831042899204	-0.135774072491875	0.451984781242452
Tmem212	-0.11723230550857	0.73440571149853	-0.901242869153386	0.0267601136450261	-0.784010563644816	0.0676547462471921
Ppp1r7	-0.0417904346951436	0.734406564663614	-0.244068001755907	0.0540753665725714	-0.202277567060764	0.145188820420927
Amacr	0.0857036294043709	0.734533055051138	0.167964021684473	0.515473721054495	0.0822603922801026	0.790434549612665
Ccdc34	0.129517970324211	0.734590068240806	0.0261848654251171	0.952801375329582	-0.103333104899094	0.830387198178224
Arf6	0.0697961097988085	0.735381756838092	0.194681996926804	0.332379139617451	0.124885887127996	0.601065927816579
Strbp	0.0791906482225727	0.735381756838092	0.31866635266839	0.16433395825969	0.239475704445818	0.358276297105301
Dnpep	0.0776606055179626	0.735451724867732	0.0376020242829759	0.886553591528468	-0.0400585812349867	0.893765708087525
Ttc3	-0.061319671631046	0.735695421743484	-0.129918803040592	0.470356646445082	-0.0685991314095462	0.754624321668077
Phc3	-0.0851198224956651	0.735695421743484	-0.0956551110380957	0.717860304663372	-0.0105352885424306	0.975297547808241
Tmx2	-0.0659124505408177	0.735695421743484	0.0105445772109628	0.962202938349687	0.0764570277517805	0.74477730038432
Cc2d1b	0.0455245702843179	0.735695421743484	-0.0384760577652947	0.792831063935554	-0.0840006280496127	0.589284643732414
