genes	logFC_TgvDMSO_6h_PCCL3	logCPM_TgvDMSO_6h_PCCL3	F_TgvDMSO_6h_PCCL3	PValue_TgvDMSO_6h_PCCL3	FDR_TgvDMSO_6h_PCCL3	logFC_TgvDMSO_24h_PCCL3	logCPM_TgvDMSO_24h_PCCL3	F_TgvDMSO_24h_PCCL3	PValue_TgvDMSO_24h_PCCL3	FDR_TgvDMSO_24h_PCCL3	logFC_Tg_24hv6h_PCCL3	logCPM_Tg_24hv6h_PCCL3	F_Tg_24hv6h_PCCL3	PValue_Tg_24hv6h_PCCL3	FDR_Tg_24hv6h_PCCL3
Suox	-0.632780651504534	4.07125104632381	2.79640988444317	0.124075943620433	0.233308589539477	-0.24175615502129	4.07125104632381	0.422146677266972	0.529874777914761	0.734131060295285	0.391024496483243	4.07125104632381	1.06130376958514	0.326146469713738	0.517013880765215
Trip6	0.81799123152619	5.42420458871839	2.79421325350079	0.12420606407639	0.233472562516489	-0.269427775751171	5.42420458871839	0.302387529592312	0.593933442340165	0.780828462591832	-1.08741900727736	5.42420458871839	4.87747678356374	0.0505497380357612	0.164023711097182
Zfp597	0.425991195330513	3.33722430734954	2.7940288100042	0.124220359856828	0.233472562516489	-0.0559515649363928	3.33722430734954	0.0475485904937915	0.831580073541268	0.92232478208861	-0.481942760266906	3.33722430734954	3.54751274147662	0.0877096742616637	0.230801544636347
Tmed4	-0.286398968186318	5.94117829327992	2.79375665729978	0.124233321262907	0.233472562516489	0.200862164108239	5.94117829327992	1.38646460261454	0.265093737270475	0.495951376138072	0.487261132294557	5.94117829327992	8.07842910430843	0.0167629040457614	0.0841787525162676
Ercc2	-0.408892577758198	4.96745287487511	2.79114693096038	0.124390525651769	0.233723990310675	-0.469670696104607	4.96745287487511	3.68981042246244	0.0823948271531389	0.238094060002303	-0.0607781183464094	4.96745287487511	0.06128775925687	0.809262959692105	0.893354970316704
Parp9	-0.434735900235243	5.64694067970542	2.79037367151314	0.124436623635358	0.233766599003296	-0.181321741131924	5.64694067970542	0.490260539059822	0.499084680163692	0.710388345138272	0.253414159103318	5.64694067970542	0.947504768253802	0.352322561308999	0.542674611794
Smpd2	0.30174003779926	4.61918050103268	2.789219421982	0.124507016950965	0.233842773151651	0.837936609847262	4.61918050103268	21.6809959872275	0.000797377165187856	0.0116354115288596	0.536196572048001	4.61918050103268	8.9492511529214	0.0129126081351012	0.0722830856962674
Stx4	0.396666850159662	6.64153210891176	2.78892077988224	0.124524029586316	0.233842773151651	0.728721137999341	6.64153210891176	9.3836588011105	0.0113926914732025	0.0644982720329179	0.332054287839679	6.64153210891176	1.96438934623549	0.190005516395354	0.370689026415565
Ndufb3	-0.571945066845081	5.11428187876549	2.78544602654265	0.124733766924894	0.23419257480763	-0.0676945154870779	5.11428187876549	0.0398917153341616	0.845521174464813	0.928922106425869	0.504250551358003	5.11428187876549	2.16419109468101	0.170685303202512	0.348509526692297
Itga11	1.15878334923731	0.192626355370915	2.78912546309666	0.124815335554411	0.234301648329617	0.328306459091922	0.192626355370915	0.197953950115777	0.665533675308012	0.826925384445321	-0.830476890145392	0.192626355370915	1.54647789323231	0.241073599534323	0.42967064231287
Slirp	-0.781470810241596	4.83383859555891	2.78225887679113	0.124926645151394	0.234466499672068	-0.175994814623177	4.83383859555891	0.145681176558191	0.710335009670581	0.85679196588898	0.605475995618418	4.83383859555891	1.67049768929059	0.224007187277337	0.40979848433441
Bud31	0.377050114338114	6.18636032497761	2.78179726120064	0.124953861154001	0.234473489035173	0.349518289144892	6.18636032497761	2.39571363226091	0.151363312583268	0.350036427917885	-0.0275318251932223	6.18636032497761	0.0149119280340453	0.90512221654827	0.95330804436992
Vdac1	-0.318341464266973	8.18103814137269	2.78047982995904	0.12503354271975	0.234578907873275	0.216846768699819	8.18103814137269	1.2939123516358	0.280707613723395	0.513610026136244	0.535188232966792	8.18103814137269	7.83360703297673	0.0180857778028876	0.0884540416595934
Rps6ka4	-0.512052478811008	5.60181058450324	2.77921760665598	0.125110119020892	0.234655578881836	-0.107494103178744	5.60181058450324	0.124092203919466	0.731630782232408	0.86902378168055	0.404558375632264	5.60181058450324	1.73621648361913	0.215742321396149	0.400916795727977
RGD1562608	-0.484621521917777	1.97788161677643	2.77931906555191	0.125121429797529	0.234655578881836	0.0170415043494802	1.97788161677643	0.00377664303356215	0.952156194220168	0.978327257001389	0.501663026267258	1.97788161677643	2.97128638075038	0.114146851079261	0.27177951350718
Cav3	-0.977061255500926	0.493463370254081	2.78172112888971	0.125173267439903	0.2347086947807	0.260098184962074	0.493463370254081	0.270385147307336	0.613975652029145	0.793649522736824	1.237159440463	0.493463370254081	4.67236256376399	0.0549767936473674	0.172801046118215
Aoc2-ps1	0.666244629945133	2.76366513682997	2.77570238819425	0.125329069967976	0.23492304527886	0.127488888835279	2.76366513682997	0.0998382891747601	0.758238535875692	0.884109676001785	-0.538755741109854	2.76366513682997	1.84340630343633	0.203118224769814	0.385276131020052
Tanc1	0.329833863542685	8.09685918182926	2.77551188077354	0.125334657460168	0.23492304527886	-0.391543048166125	8.09685918182926	3.90275960512127	0.0751686964951793	0.2256544126557	-0.721376911708809	8.09685918182926	13.1559411594367	0.00430805326795634	0.0386902983296985
Akr1c12	-0.398542215169781	2.98351087642305	2.77308786854871	0.125486849639345	0.235164146873884	-0.160820913186398	2.98351087642305	0.467739373751073	0.508895362039093	0.718529439597141	0.237721301983383	2.98351087642305	0.976489221491141	0.345372627455886	0.536690673304874
Ccdc62	-0.405432145660623	3.61794883203964	2.77218364718661	0.125539311966993	0.23520051964325	-0.0280128961149274	3.61794883203964	0.0137426707062817	0.908898652898263	0.958043875232608	0.377419249545696	3.61794883203964	2.39725741376327	0.151246576955491	0.324364435881556
Sirt4	-0.82193878903914	1.87117152862393	2.77238643957011	0.125553388303701	0.23520051964325	0.390129753134546	1.87117152862393	0.752328482819883	0.405212975184621	0.63167782940032	1.21206854217369	1.87117152862393	6.27856299111674	0.030217008993716	0.119864105517856
Lrrc43	-1.13056855598827	-0.82889757092897	2.72582303949834	0.125637890856539	0.235314653525824	1.05538561056099	-0.82889757092897	4.70114347342462	0.0518032726305603	0.177656066624253	2.18595416654927	-0.82889757092897	13.3835164667751	0.00348048208644782	0.0338645346616009
Lnc134	-0.576542344824408	2.36296091209542	2.76712339191404	0.125856236712806	0.235679380606101	0.0722731106263571	2.36296091209542	0.047759544582446	0.831214404889324	0.922040009311714	0.648815455450765	2.36296091209542	3.52018474910952	0.0887854684156119	0.232528932106067
Gapdh	-0.441793421294448	11.234155549979	2.76232618845791	0.126138323942199	0.236153786850927	0.464393317634923	11.234155549979	3.05192474437039	0.10988231554662	0.2862044340999	0.906186738929372	11.234155549979	11.4817537369072	0.00648215911224158	0.0482476338581764
Ppp5c	-0.283830602387659	6.25591470761494	2.76193563559941	0.126162243875932	0.236153786850927	-0.30499851931298	6.25591470761494	3.19411478183202	0.102865734818194	0.274739871346104	-0.0211679169253207	6.25591470761494	0.0153430995751381	0.903767870674637	0.952786601973352
Dclre1b	-0.543122514828747	5.40863653717004	2.76163902697956	0.126180557587015	0.236153786850927	-0.483582679551675	5.40863653717004	2.20521559344462	0.167038512612308	0.372311611072677	0.0595398352770713	5.40863653717004	0.0330931586668002	0.859125652852947	0.922252864518402
Dynll2	-0.383623790321192	7.90258601678514	2.7608350020428	0.126229623788357	0.236201326402622	0.259659534848788	7.90258601678514	1.27009148081148	0.284933029922968	0.517734675343372	0.64328332516998	7.90258601678514	7.72702745450994	0.0187008269266766	0.0903013805298304
Tyk2	-0.411177430561794	5.13405537181951	2.75937558620664	0.126319253290977	0.236324736100702	-0.0460577107217939	5.13405537181951	0.035105079967352	0.854959484551487	0.932504711540639	0.36511971984	5.13405537181951	2.17584512442267	0.169638859974965	0.347387251007413
Coa3	-0.425032524611195	4.95375426989491	2.75399287280521	0.126650057590195	0.236882352642055	0.0887948476689364	4.95375426989491	0.122483714828619	0.733299440597996	0.869763721522115	0.513827372280131	4.95375426989491	4.02694539455468	0.0713161340396616	0.203309086934773
Jup	-0.290072985585862	7.95049432847717	2.75374632331463	0.126664774676951	0.236882352642055	0.0108602695536449	7.95049432847717	0.00387205964940298	0.951555725743193	0.977911624654326	0.300933255139507	7.95049432847717	2.96319158637332	0.114566959283514	0.272325034677008
Smtnl1	-1.33498726183962	0.118880998068281	2.73219228701802	0.126830373535052	0.237147613011119	-3.16020038223535	0.118880998068281	10.3680702839467	0.00825225838140292	0.052020237996828	-1.82521312039573	0.118880998068281	2.40163433819698	0.149742444649465	0.322487121967213
Tspyl1	0.277382224744152	7.01251924499049	2.75048993976501	0.126865314322014	0.237168515124185	-0.0312175649448258	7.01251924499049	0.0348697695295277	0.855440217131243	0.93272326930161	-0.308599789688978	7.01251924499049	3.40218217470524	0.0935783855074315	0.240413350257316
Taf5	0.404498874369435	3.95516076843977	2.74937669232953	0.12693560216189	0.23725547662506	-0.205748050588492	3.95516076843977	0.703575252599668	0.420337237602034	0.645742029937802	-0.610246924957928	3.95516076843977	6.18074038242103	0.0312477869893739	0.122278913962093
Rnf14	0.307682959670388	5.83139749229869	2.74639225218276	0.127118254709779	0.237552387241771	0.373334675071974	5.83139749229869	4.05345606860056	0.0705250573862852	0.216729741449956	0.0656517154015862	5.83139749229869	0.125717252193202	0.729957394450635	0.840599806979151
Mplkip	-0.406113599276787	3.14601851844156	2.74247056033204	0.127365068533734	0.237956569781652	-0.0715161516221586	3.14601851844156	0.0883471640181029	0.772107753815079	0.891892360814486	0.334597447654628	3.14601851844156	1.85531010152934	0.20177501656115	0.384115285198711
Emg1	-0.321201821998911	5.28958942186249	2.74212896576984	0.127382221455101	0.237956569781652	-0.123416240291642	5.28958942186249	0.408614369315485	0.536417490043688	0.739296184496831	0.197785581707269	5.28958942186249	1.0386347603217	0.331126831691265	0.521682982670281
Fbxw9	-0.656482925127856	3.45491745678528	2.73960220205166	0.127542118339745	0.238210681726982	0.16896882700516	3.45491745678528	0.193337405099901	0.669098184596184	0.829289579095307	0.825451752133016	3.45491745678528	4.35749797062105	0.0621888270057469	0.18667870145695
Slc10a5	-1.06701839171764	-0.74561503049006	2.73216443718019	0.127588548302335	0.23824967348971	-0.232619915513613	-0.74561503049006	0.176734690108975	0.682580564742155	0.837751641613238	0.834398476204025	-0.74561503049006	1.57630577399038	0.236233436462998	0.423159714525696
Snip1	0.94663307875024	-0.73005535671078	2.7440687458726	0.127610735845706	0.23824967348971	0.260220141902267	-0.73005535671078	0.18385235745695	0.676879847001214	0.834890972926238	-0.686412936847973	-0.73005535671078	1.54280021343119	0.241637599018918	0.430445274996934
Ddx59	-0.496377663672561	3.59495376921448	2.73756337086745	0.127668055445078	0.23827615096507	-0.623644366060535	3.59495376921448	4.36187347914917	0.0620773473344527	0.199354570059579	-0.127266702387974	3.59495376921448	0.175258048759675	0.683945608290669	0.807865220869724
Sh3gl1	0.308155486759669	6.31951437981211	2.73744568394254	0.127672663596953	0.23827615096507	-0.0349517641359627	6.31951437981211	0.0352437648776351	0.854676902674796	0.932298378753786	-0.343107250895631	6.31951437981211	3.39099300976665	0.0940505054737018	0.241129744447217
Usp14	0.261041987737648	6.45677634478795	2.73676380957859	0.127715042699413	0.238310682591669	0.0666861196872099	6.45677634478795	0.178871370499358	0.680906584147095	0.837108495707941	-0.194355868050438	6.45677634478795	1.51825082262101	0.244857264713949	0.434011784604853
Aven	-0.452854533869798	2.24185822025394	2.73221714165178	0.128009830480491	0.238816096827249	-0.283390152612741	2.24185822025394	1.11419375305505	0.314946167635887	0.546691773769354	0.169464381257058	2.24185822025394	0.371420898354141	0.555239098885361	0.717483356547746
Prdm11	-0.510415356634915	3.38110555829616	2.73161667228036	0.128038908781392	0.238825705204088	-0.461820184813381	3.38110555829616	2.27051392035813	0.161442591737994	0.364560748447267	0.0485951718215333	3.38110555829616	0.0242453835276451	0.879225919105159	0.936258817730566
Exog	-0.394383588733644	3.15035208097796	2.72905488147971	0.128199681838126	0.239080908898792	-0.468723892032866	3.15035208097796	3.90275254184279	0.0751729207574595	0.2256544126557	-0.0743403032992213	3.15035208097796	0.0943827533365593	0.764706633221763	0.863018646108821
Wee1	0.436206281600179	5.47199212365365	2.72807860411709	0.128256723349856	0.239142603354178	-1.04649617941771	5.47199212365365	15.1592579570567	0.0027491119141953	0.0252932826454907	-1.48270246101789	5.47199212365365	29.954207001193	0.000231706023754071	0.00820120289861377
Ssx2ip	0.42384917923748	5.82602844413511	2.72412208679411	0.128504041622505	0.239528594484642	-0.0798675518102574	5.82602844413511	0.096754034743938	0.761869483734567	0.88626340068068	-0.503716731047738	5.82602844413511	3.83576166285052	0.0773543053102733	0.212516741343748
Psme1	-0.319190527376923	7.44981408034594	2.72399889541724	0.128511734642346	0.239528594484642	-0.480791500651673	7.44981408034594	6.16835645682296	0.0313826466465083	0.127901264262474	-0.16160097327475	7.44981408034594	0.697987454219076	0.422129404903362	0.606376684169082
Pparg	0.726634243824898	2.90234987322906	2.72280155176072	0.128593535051679	0.239620813563464	1.39973860192994	2.90234987322906	10.5828626678029	0.0081923298958799	0.0518830232809501	0.673104358105046	2.90234987322906	2.58625645280948	0.137530476360292	0.305451541625271
Pacsin3	0.278646803175595	6.3228061155399	2.72238244403297	0.128613086787971	0.239620813563464	1.03449759858411	6.3228061155399	37.122199037829	9.66023983383577e-05	0.00287817473974671	0.755850795408516	6.3228061155399	20.0064186345811	0.00106611691896411	0.0180967907622122
Ghitm	0.566858381617407	9.5597681033842	2.72206095690333	0.128633235053907	0.239620813563464	0.532262808959861	9.5597681033842	2.40209454917995	0.150871706396554	0.349223214643786	-0.0345955726575456	9.5597681033842	0.0102082385266083	0.921432108986621	0.961105014086683
Wnk1	0.393916598780203	9.25109529274637	2.71955089157519	0.128790825956112	0.239869608857614	0.193109848276271	9.25109529274637	0.655135725307502	0.436303256076946	0.659458512615812	-0.200806750503932	9.25109529274637	0.708409005330318	0.418794856704283	0.603608875778404
Pus7	0.395751024239211	5.61024459794053	2.71816499967	0.128877985026141	0.239987158310804	0.769266321236741	5.61024459794053	10.2671397408832	0.00891476084945267	0.054569416344655	0.37351529699753	5.61024459794053	2.44379913782928	0.147708703565161	0.32003858724821
Smad2	0.231878214752994	6.46338558386396	2.71762148292867	0.12891213898385	0.240005980077935	-0.0845859475939562	6.46338558386396	0.36170895872876	0.560363507884699	0.756485779784614	-0.31646416234695	6.46338558386396	5.05273252749507	0.0472401609886489	0.156854306995244
Entpd2	-0.490001289193663	5.27850706952967	2.71565784353477	0.129036193751144	0.240192139095519	1.14082678380767	5.27850706952967	14.9530164779742	0.00287412727566834	0.0261739638124505	1.63082807300133	5.27850706952967	29.4107582172433	0.000249192826558812	0.00854705705114604
Thoc1	0.383218611132383	5.1754805326355	2.71028928116044	0.129374610792039	0.240777175147369	-0.0339620159897138	5.1754805326355	0.02128105143546	0.886788410009258	0.94714363842764	-0.417180627122097	5.1754805326355	3.20575063439716	0.102316907509575	0.253732367049799
Mcm5	-0.973917226495307	5.5355917260823	2.70964712136514	0.129415635264026	0.240808623335242	-2.59217140657288	5.5355917260823	17.0950934068589	0.00184375341409743	0.019808937380093	-1.61825418007757	5.5355917260823	6.97470377641369	0.0238424358513576	0.103736422071665
Piwil2	0.724730407422718	0.523366157611516	2.70895520298994	0.12967103039663	0.241238873138632	1.28220396821868	0.523366157611516	9.82007874372887	0.0101623767037982	0.0597353839108419	0.557473560795966	0.523366157611516	2.06826672465067	0.179831267465715	0.359050986312323
Tspo	-0.992640185999751	4.21581706261186	2.70253049907275	0.129867575602429	0.241559499084578	-0.39928490711514	4.21581706261186	0.455074210543828	0.514565421498938	0.722447246023477	0.593355278884611	4.21581706261186	0.96573878472806	0.347925321054769	0.539424767973576
RGD1311899	-0.376498193886187	5.24647125247779	2.70016609980769	0.130016341008621	0.24179114954482	-0.125404295277634	5.24647125247779	0.302751761191247	0.593714391021048	0.780828462591832	0.251093898608553	5.24647125247779	1.19977102071842	0.297941032251881	0.489023095363596
Slc6a9	0.456921184190873	8.31761460975153	2.69770663695232	0.130172678386722	0.242036463249335	0.130717831239709	8.31761460975153	0.221561724763506	0.647512775322862	0.814676038131537	-0.326203352951163	8.31761460975153	1.37805929689314	0.266461273602975	0.456807809924774
Ndufb10	-0.497742064260981	5.99426734853548	2.69732918349845	0.130196750945364	0.242036463249335	0.502695428295209	5.99426734853548	2.79169642874242	0.124357077924564	0.309373877060088	1.00043749255619	5.99426734853548	10.7912101797749	0.00775025635242649	0.0533853061791365
Stk11ip	0.471846789209996	5.20656771546432	2.69672694965308	0.130235394807904	0.242063217053574	0.725617366720993	5.20656771546432	6.3913222037799	0.0290397526828252	0.121579602150704	0.253770577510996	5.20656771546432	0.791992914296492	0.393501498910608	0.580910880140035
Psmd7	0.435380568864736	7.19387918010568	2.69605036695787	0.130278221948184	0.242078389490624	0.602111637554503	7.19387918010568	5.14814358704042	0.0455497281156483	0.163243029200103	0.166731068689767	7.19387918010568	0.397527303108794	0.541895105529734	0.706812793108178
Rab3ip	0.344187386103215	5.72402839795982	2.69583367838521	0.130292065759306	0.242078389490624	0.088200651021419	5.72402839795982	0.177505845384121	0.682050454516687	0.837542518027935	-0.255986735081796	5.72402839795982	1.49447235171316	0.248348465880793	0.437484794027346
Col4a1	-0.290014558403417	9.60330905950609	2.69304687170113	0.130469881868218	0.242332720591079	-1.33096189802807	9.60330905950609	54.8742533534428	1.78491276800981e-05	0.00114088240950718	-1.04094733962466	9.60330905950609	33.9862057626422	0.000139126630369068	0.00614434910492773
Tardbp	0.338959231537648	7.97050176040601	2.69292745435736	0.130477511317149	0.242332720591079	-0.73566209709557	7.97050176040601	12.5493513922998	0.00497652555622682	0.0370676877438059	-1.07462132863322	7.97050176040601	26.4738565412934	0.000376131148071938	0.0104282360802945
Fbxo44	-0.45789894453211	5.04045610306205	2.69170459013131	0.130555976887083	0.242433340522785	-0.0988909000233421	5.04045610306205	0.127546710544192	0.728088258921147	0.867086136772696	0.359008044508768	5.04045610306205	1.65504811861763	0.2260109785352	0.411419948342118
Spsb3	-0.354426488519113	4.71139635054375	2.68985144664453	0.130674787562713	0.242608827132336	-0.127269417820081	4.71139635054375	0.351481499389159	0.565869576502466	0.759899239912534	0.227157070699032	4.71139635054375	1.10343233153354	0.317172275194798	0.50854561907137
Dtd1	-0.461120360025302	3.98410322931475	2.68897164510113	0.130732268813732	0.242670406365978	-0.326076058789852	3.98410322931475	1.36995765032931	0.267790192267922	0.498938568046692	0.13504430123545	3.98410322931475	0.228061799701689	0.642785611448742	0.779733007762505
Tns1	0.389791574557275	8.04144334414955	2.68811798881506	0.130785190212825	0.242723500095612	-0.99876294610771	8.04144334414955	17.3089267714899	0.00176734921411815	0.019215590965265	-1.38855452066498	8.04144334414955	32.8990082832748	0.000158866475738555	0.00655225741465502
Cfd	-0.552580723481452	0.743957986629834	2.68813827562775	0.13100170765711	0.243080134620862	-2.02651308895723	0.743957986629834	27.555471736304	0.000329960531003242	0.0064072685991116	-1.47393236547577	0.743957986629834	12.8525236359875	0.00468223421956938	0.0405293723751192
Ttc5	-0.260969413707638	5.76141925846531	2.68417478056727	0.131038169139905	0.243102595945241	-0.229099864049653	5.76141925846531	2.0770413476898	0.178781459214232	0.389663490318996	0.0318695496579855	5.76141925846531	0.0399721308866113	0.845367765249914	0.914896399199959
Insr	0.296376314632348	5.90889827569047	2.68311198144598	0.131106444680241	0.243184059534191	0.272506140252493	5.90889827569047	2.27357220595626	0.161183014098471	0.364386786798831	-0.0238701743798551	5.90889827569047	0.0174780022519141	0.89733067643265	0.948655595961686
Tmem173	0.515226091648103	4.36096685483549	2.67818961259463	0.131424406848847	0.243707384015429	0.628074011458141	4.36096685483549	4.00803405997242	0.071887506148406	0.218968504008596	0.112847919810038	4.36096685483549	0.131503318437474	0.724097444414996	0.836402244405826
Scap	-0.276030220011082	6.26913526073231	2.6779703055064	0.131437415905726	0.243707384015429	0.0109126810122074	6.26913526073231	0.00421010904613604	0.949488377808491	0.977201051418275	0.286942901023289	6.26913526073231	2.89296161557595	0.118454175043913	0.277927928854188
Ubn2	0.39809630258927	6.18355522782592	2.67682906010996	0.13151102548917	0.243798578270321	0.444703847212455	6.18355522782592	3.34666430032	0.0959503498372385	0.26293731280719	0.0466075446231849	6.18355522782592	0.0369139634034833	0.851318355995122	0.918638461700572
Fbxo4	0.42678727771694	3.49961178804384	2.67618479226374	0.131555655347652	0.243807136734466	0.754586881835005	3.49961178804384	8.5746628244636	0.0144232947558581	0.0752923143086924	0.327799604118065	3.49961178804384	1.63937540120355	0.228071277971746	0.413736718545255
Smg6	0.32109563365366	5.05798507466033	2.67600513423709	0.131564496388321	0.243807136734466	-0.210802630388528	5.05798507466033	1.14768447432468	0.308124731070385	0.540955994991964	-0.531898264042188	5.05798507466033	7.28906366536156	0.0215091061224313	0.0979390457153227
Ctnnbip1	-0.396651150132634	4.69232125059423	2.67544112507444	0.131601440063342	0.243830327319884	-0.76583072177816	4.69232125059423	9.86753935719136	0.0099460733259818	0.0589149898318245	-0.369179571645526	4.69232125059423	2.27627279723276	0.160957978145783	0.336303449837359
Snrpa1	0.417505791807139	5.65116782045585	2.67360191329488	0.131719472696557	0.244003722528644	-0.0423447546785804	5.65116782045585	0.0275205794302536	0.871402999744098	0.941284993554745	-0.459850546485719	5.65116782045585	3.23737512926198	0.100843094595252	0.251440151675046
Gps1	-0.476807348494068	6.66011210994113	2.67279286105416	0.131771765023129	0.244033632931487	-0.183591311722459	6.66011210994113	0.399038661900401	0.541142052380427	0.742833011251415	0.293216036771609	6.66011210994113	1.0124646555691	0.337017080629519	0.528392260673611
Syce2	0.68131310261963	0.194490568902825	2.67681864687682	0.13178451873567	0.244033632931487	-0.0765828262209893	0.194490568902825	0.030245654241841	0.865283638013768	0.937617630117839	-0.757895928840619	0.194490568902825	3.24677967876303	0.100678434354863	0.251221534655548
Mrpl20	-0.56454231333379	5.05653776831914	2.67107658275446	0.131883267561905	0.24417119152947	-0.301177016252191	5.05653776831914	0.770652359730532	0.399725905696055	0.626100903065569	0.2633652970816	5.05653776831914	0.58087168732199	0.462806611339171	0.641166367586778
RGD1566386	-0.403391025712656	3.62507495113042	2.66873757093479	0.132036682193461	0.244409889646316	-0.21299451256663	3.62507495113042	0.763521057655884	0.401841506750283	0.628550396313208	0.190396513146026	3.62507495113042	0.58857548671707	0.459934084216116	0.638292838509602
Tmem110	-0.342198862267251	4.40084189662866	2.66818193506618	0.132071791281883	0.244429547336264	-0.128637878301585	4.40084189662866	0.383422327887339	0.549023330140165	0.74732146529145	0.213560983965666	4.40084189662866	1.03738716522398	0.331405111431519	0.521751247821073
Faap20	-0.572812658394911	3.55624359255192	2.66582824974106	0.132226145028056	0.244669846778834	0.10796463757807	3.55624359255192	0.0996111132264132	0.758503291031899	0.884211790211327	0.680777295972981	3.55624359255192	3.78195563359645	0.079169449778631	0.216135196455283
Dhrs1	-0.403463547960407	3.63064221715639	2.66504969636576	0.132276205013315	0.244717108848544	-0.345808199854894	3.63064221715639	1.9961845580032	0.186748720253739	0.40067475856676	0.057655348105513	3.63064221715639	0.0536966504998366	0.821221184591102	0.900231591807116
Iqub	0.648416476988735	0.873052897212059	2.66188957000255	0.132558679773569	0.245194251819865	0.151454089353162	0.873052897212059	0.137577112073683	0.718121631095028	0.860198211642948	-0.496962387635573	0.873052897212059	1.5957661929255	0.234000849666631	0.420140759223358
Csgalnact2	0.264242771727905	5.20721810443258	2.65925944025483	0.132651031604979	0.245319612089919	0.0261445504357779	5.20721810443258	0.0260715749760719	0.874801272130952	0.942346326796298	-0.238098221292127	5.20721810443258	2.15977585568321	0.171083762419556	0.348633911643527
Map1lc3b	0.299800901561803	7.97196666007277	2.65819774020163	0.132720131569208	0.245401932788489	0.609223565848442	7.97196666007277	10.9320927729828	0.00746893563884508	0.0486284713707193	0.309422664286638	7.97196666007277	2.83512482549642	0.121781054367981	0.283200536730387
Arsa	-0.52186408104691	4.75347025210669	2.65765238811229	0.132756576196231	0.245423853864526	0.296261678430737	4.75347025210669	0.880928794794334	0.369110014332812	0.598163184454586	0.818125759477647	4.75347025210669	6.53090123709883	0.0276809476390142	0.113804788412161
Gpr52	0.684561283211529	-0.212628834400475	2.66244116246201	0.132844809014797	0.24554148866235	-0.521387262101083	-0.212628834400475	1.21065652047896	0.296202944494275	0.528117468559729	-1.20594854531261	-0.212628834400475	7.27190890435227	0.0218693238783486	0.0987265896194632
Malsu1	-0.354653631488142	3.90232734068242	2.65576848827307	0.132880781102943	0.245562502534433	-0.0859856198337142	3.90232734068242	0.160043582268771	0.697163212869037	0.848051548818438	0.268668011654428	3.90232734068242	1.52003873466267	0.24459921872505	0.433918032922792
Usp49	-0.518259897864722	2.56481051789686	2.64933285533325	0.133308873274135	0.246267612561318	-0.762834499468305	2.56481051789686	5.73517584471409	0.0366334543188722	0.141760406114177	-0.244574601603583	2.56481051789686	0.557099368222175	0.471874520027665	0.648846706604987
F2r	0.403168407403467	5.94767598658467	2.64881370550665	0.133334505037116	0.246267612561318	-0.510498201880471	5.94767598658467	4.20585472341693	0.0661836239376163	0.206798437655228	-0.913666609283939	5.94767598658467	13.3535815756325	0.00411386080116032	0.0374297581188524
Synj1	0.350699410398213	6.92095120979437	2.64878517622616	0.133336356906258	0.246267612561318	0.0430524361367854	6.92095120979437	0.0399956723553873	0.845322892983632	0.928922106425869	-0.307646974261428	6.92095120979437	2.0391972811271	0.182452950234277	0.36218434691494
Polr3f	0.268252223272225	5.49648069268363	2.64669252931019	0.133473890505535	0.246476022411794	0.220157190876498	5.49648069268363	1.78764932351701	0.209555827507994	0.431075167839506	-0.0480950323957267	5.49648069268363	0.085400604046828	0.775821040916235	0.87044399835712
Ikbkb	0.294010288354623	5.3407595382023	2.64408639100162	0.133645386753727	0.24674705978338	0.225279139089985	5.3407595382023	1.5561610534443	0.239427909951045	0.467064463405993	-0.0687311492646386	5.3407595382023	0.145090173131469	0.710892704953381	0.826394140244549
Lamb2	0.490483365361948	7.96788706049538	2.64111139530466	0.133841431462829	0.247063311897632	-0.176530767227727	7.96788706049538	0.34314317824165	0.570440126896819	0.763378096689729	-0.667014132589675	7.96788706049538	4.86329105072676	0.0508296817587278	0.164532178718553
Pde4d	0.66360338179559	6.34854649612369	2.6396237749299	0.133939640043361	0.24719888078269	0.748166647733582	6.34854649612369	3.35611658317681	0.0955412538838991	0.26213429177223	0.084563265937992	6.34854649612369	0.0434612396529642	0.838861955731892	0.910594968913451
Adamtsl4	-0.952976883276203	0.720013224783086	2.64082748927176	0.13400792240333	0.247279177945579	-0.253866460495121	0.720013224783086	0.226619809820637	0.643875180659288	0.812968776490873	0.699110422781082	0.720013224783086	1.36652840389726	0.268480934302256	0.459125812432258
Diablo	-0.312100150008381	5.84080534481868	2.63467288017031	0.134267113906337	0.247711656912966	0.114358572139226	5.84080534481868	0.356986624212607	0.562892211372328	0.758370400838443	0.426458722147608	5.84080534481868	4.91625804554039	0.0497934771124966	0.16252082899275
Fam188a	0.292350194946192	4.1042118766646	2.63030037475424	0.134558728438104	0.248203782764871	0.737119291244502	4.1042118766646	16.9896363647267	0.00188297378187706	0.0198562664583217	0.44476909629831	4.1042118766646	6.22099187832241	0.030810557727509	0.121261899321083
Zc3h18	0.425126824302126	7.12329496579857	2.6295847105603	0.134604687669064	0.248215396043222	-0.0153464682104227	7.12329496579857	0.0034348063236295	0.954369291809409	0.979492020724906	-0.440473292512549	7.12329496579857	2.82053307806773	0.122638988686534	0.284731273803279
Svbp	-0.483809543834118	3.25886478465623	2.6294918401773	0.134614761925855	0.248215396043222	-0.294560493045918	3.25886478465623	1.00101263629177	0.339646071261281	0.571477990097579	0.1892490507882	3.25886478465623	0.396585941457835	0.542366949286373	0.706821058504287
