Geneid	KRS7_37_PCCL3_1_DMSO	KRS7_38_PCCL3_1_Tg6h	KRS7_39_PCCL3_1_Tg24h	KRS7_40_PCCL3_2_DMSO	KRS7_41_PCCL3_2_Tg6h	KRS7_42_PCCL3_2_Tg24h	KRS7_43_PCCL3_3_DMSO	KRS7_44_PCCL3_3_Tg6h	KRS7_45_PCCL3_3_Tg24h	KRS7_46_PTH-C1_1_DMSO	KRS7_47_PTH-C1_1_Tg6h	KRS7_48_PTH-C1_1_Tg24h	KRS7_49_PTH-C1_2_DMSO	KRS7_50_PTH-C1_2_Tg6h	KRS7_51_PTH-C1_2_Tg24h	KRS7_52_PTH-C1_3_DMSO	KRS7_53_PTH-C1_3_Tg6h	KRS7_54_PTH-C1_3_Tg24h
RGD1560608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snw1	1968.59480946881	1980.40751839872	1734.51595170074	1955.07088263756	2788.68717606569	2443.69147960455	2139.50498155522	1930.03097782783	1794.469712728	1987.59506092018	2257.47287049355	2072.00305717154	2169.19931446922	2461.09016443875	2096.35083188468	2636.1942336609	2636.48401345423	2417.39745880203
Isca2	347.095947920078	214.394304527106	329.602681432694	302.676861059487	207.801635866669	305.594783909713	332.766884650067	190.464486116247	295.312638629186	291.674099234927	200.981055103129	238.646626218326	220.753484109569	236.326536023842	201.415542291204	218.828360571818	223.29435764652	155.249456539593
Rdh14	122.440418962682	50.9210150522665	120.469765821031	118.916682552181	38.7183224722761	84.9056757300168	95.8643848523858	32.5057848897318	91.1943624501118	64.6419301119593	292.054070596165	75.5745795928831	109.740652802326	263.923878223995	141.48315346254	143.636961488118	297.686159943629	169.545195970149
RGD1559683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Socs5	534.682238579869	1272.7519602035	1110.12014232539	605.011017339694	1124.92859416326	983.748703825	805.758862396536	1540.14253604249	1219.7552410372	829.306904728764	1325.1849740918	954.558468380563	1021.53767681419	1006.64180398203	894.559871529982	904.737111092899	1000.21972829897	771.374643504942
Tmem51	444.180228329114	469.565525736358	488.165940137408	494.853595344264	320.054704592256	466.15421318006	280.714179711182	277.27449067943	359.314193063804	984.807512495336	270.927274511372	452.079342704377	535.397424231213	568.440130297283	331.035142690993	544.770294051856	322.291046414355	164.112087853061
Rsg1	40.1824797762341	20.9335469796132	18.1475578822031	41.7622582583688	9.08207564164502	7.46855480958481	14.9436980606743	3.28655764636497	12.6507511961193	12.8614069501859	20.1108127082329	18.2645635679022	19.2261171345708	37.1448421204141	18.3715999535793	17.8267833841155	33.5605604759877	17.7832710818836
Ttc19	409.532784621695	458.555023753574	470.439243987167	532.154117606394	568.455370842963	556.067853549996	490.314100562198	527.582135631932	429.483294739564	293.377219919073	534.347747965754	300.06766372003	361.800567896014	472.614707350278	350.984529821147	451.943686287427	535.823100134113	326.523532308682
Lin28a	0.702066622492442	0	0	0	0	0	0	0	0	0	0	0	0.569194257273477	0	0	0	0	0
Hint1	1702.30959517332	1201.68849319432	1257.08239991457	1323.72002565438	583.479815777411	647.308853154015	1735.51605696434	549.197289108872	1157.42557674383	986.192655640319	1215.79327255883	1796.53544000251	1802.05342416462	1083.37911342985	1668.93361699378	1490.45340229372	1299.74133505811	1424.30049359933
Cys1	153.99253714619	96.5857958742913	61.8017873086058	88.8707239269325	88.4640152689347	38.2881607326816	56.9103582563835	57.2859478360071	33.6067423892306	88.1447656872503	57.2037245102289	4.40634296053633	7.11853071121767	7.25432721339009	0.607635604834597	10.0529518957259	20.5351163222816	1.65758913421469
Mrpl10	1012.52874256592	709.343018050706	1137.66887863045	977.654002318333	475.14214318625	869.076183783569	851.715443081658	551.213715371517	987.996607986552	590.876130078015	857.453311321382	889.705442893471	659.059985892419	800.643025536657	836.385389765211	600.521414151848	825.322322141936	771.832004036276
Igsf3	0	1.29535317444512	0	0	0	0	0	0	0	237.122850080222	35.4866959057717	152.011678984347	179.21487757582	39.0744443084875	127.177342954732	156.586297946059	27.332102876129	90.9844217630961
Mmp17	2.10619986747732	0	0	1.67961416034155	0	0	0	0	0	0	0	0.572534693885478	0	0	0	0.949979904021944	0.576911162681452	0.861510142124743
Mrps31	533.570633094256	522.367774686977	460.369641440284	489.32759204617	663.969591524571	591.164838389444	534.278259784657	432.081205646335	532.061401267556	662.180211277386	1068.4680171116	566.222131875971	676.611429928164	1059.85255566654	944.063184711351	627.571339672343	1006.19223809211	1046.75691268521
Pde6b	0.692948874148384	0	0	0	0	0	0	0	0	0	0	1.13019835676094	0	0	1.87025504345194	0	0	4.25160849360263
Nhlh2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13883761983871	0
Mybl1	594.121907186975	573.237443282118	253.64343540816	952.360100982874	1475.42910859241	378.378804903572	286.904610760394	306.292401595613	338.604656759461	2584.41264023561	1635.47047747235	1489.69667564548	5618.7787266313	3921.49366925181	2671.45969560578	6630.90242579919	5083.09295075942	3395.12435111048
Il18r1	444.642194245213	46.4317112012313	76.6354383966434	302.253325221922	47.3520633454044	88.077439478552	202.071188061827	34.2708631814057	71.2050901963392	376.248672649813	458.432574894124	299.086859398933	316.236478385871	422.408216921064	182.08115193147	298.752300851039	382.511994346171	171.589054514225
Zfp385b	0	0	0	0	0	0	0	0	0	0	0.583862304432569	1.93389496601317	0.48065292836427	0.795960902580302	1.06673806182074	0	0	3.63748726674892
Ms4a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ints5	468.034240116375	634.23025807479	439.958516033178	527.946546616922	287.862310554749	301.015230803701	456.107653851885	643.536565920402	451.601815919966	512.543254090361	595.15877075746	586.947632483725	529.919853521607	618.253979330309	646.478050400164	475.568200648203	648.623728512159	569.345833056352
Taf6l	333.642359730023	275.192319578204	263.756481319783	432.935727064422	211.831207646513	231.615181685196	305.561330397264	305.982476584586	309.770201249116	338.890325301887	277.299422177492	336.56762390434	264.764480539932	497.13991794895	268.355310009843	274.006251834763	343.36640284896	286.353515673945
LOC362863	69.9161519226956	75.0932613254481	18.1028594637741	60.8908397898533	158.967641231001	19.3152279558228	54.989864292235	40.3906601780853	23.0211945747563	9.45348423743248	179.386659741179	33.5097317386765	9.94454334546764	130.921845010622	49.1067349148511	10.788277530732	116.416693931443	103.103949423021
Asb14	1.17268271009727	0	0	0.701377341681085	0	0	0	0	0	0	0	0	0	0	0.527507832768496	0.793389809952393	0	0.719502975840445
Cd59	957.910296960725	449.780839043653	574.509615435244	824.310262729131	716.215912298482	724.802106850934	928.2211589197	453.563558354854	756.229574395466	2388.21766981613	388.654001893982	1518.83732000563	1623.83603940121	339.259562062057	558.829854461372	2108.74029713913	426.870719919167	380.494894468981
Cck	31.6190004796596	22.164932096061	1.94438120166462	49.0509542751596	15.6665804818377	0.622379567465401	37.3592451516858	30.0720024642394	12.5069926597998	0	0	0	0	0	0	0	0	0
Esr2	1.31745835331915	0	7.12939773943694	2.36390141085106	0.908207564164502	1.6596788465744	7.11604669555918	1.31462305854599	4.02523901694705	0	0	0	0	0.884401002867003	0	0	0.541299362515929	0.808330503721982
Aqp4	38.1121880781611	136.789295221405	0.749975606356354	44.6777366650851	150.282403081678	0	13.1748521677781	30.4241336406357	3.3269832691093	0	0	0	0	0	0	0	0	0
Gclc	1052.13459213274	784.43079996216	2758.89463942444	1641.5079140788	1164.77620104097	4258.47659549014	2401.66575975123	1499.10164743351	4366.66554070596	1026.92411480876	623.455466951902	1335.74729644707	2709.53067961346	1196.17999390896	2305.15428046575	2730.75681660708	1149.56760553813	2348.2253736406
Alox5	0	0	0	0	0	0	0	0	0	0	0.55901709998863	3.24030273560717	0.460199612263663	0	15.8308467685098	4.6084131514256	6.53014337333047	48.7578080436557
Fyn	19.4596348540258	6.45390669855895	1.23525393988105	18.7721582626408	11.2510890007673	0	4.74682173692007	6.89017144214396	1.64392114473636	0	1.85462143760933	0	0	0	0.564743679787448	0	2.06330580535484	0
Rpl39	2554.32749885548	2272.84872844609	2486.96698146105	598.192796382067	754.430632342776	905.284186174567	3416.70168851076	515.430136411833	2430.46745840144	1658.90545950315	2334.45540955252	3558.31530408747	3370.96215983132	1509.70073745789	3055.3534263224	1159.78397644211	1884.41280201822	2541.67487930428
Ros1	0	0	0	0	0	0	0.606736612989784	0	0	0	0	1.83211102043353	0	5.27847756447989	4.04237581321542	1.51996784643511	3.69223144116129	6.89208113699795
Bhlha15	0.544459829688016	0	2.14278744673244	1.30255792026487	0.750661354054333	1.37177537318905	0	1.08657620145127	0	1.67847577276862	2.68100037749649	0.888012994597884	0.882831909240495	2.92393800947866	1.95931480742584	0.736719109241508	0.894800987016129	3.34054953068778
Acsl1	1177.29778398862	1002.78442789437	1218.18618383001	1147.48349775764	979.282130314924	1102.93690058965	1320.14143697293	1187.93156217805	1369.78698251823	1370.16564229247	1167.91295154399	837.501287700865	1087.0508647619	1052.20896089486	759.792787258123	775.551335838302	777.899567744667	749.087700352422
Acadl	2241.59617656115	1348.7610224634	1574.94877334834	2158.58727707715	1680.4186990299	1850.35543316118	2134.62211527372	1346.01153044947	2180.25811446664	3947.77501755181	2918.45868958333	2874.76746071396	3119.00545750805	2937.09573052132	2668.76288589893	3317.07365048849	3205.13691971708	2647.68202375875
Tnfrsf4	6.60087381147533	4.11308018277421	1.0824390194834	1.97397952864883	0	2.07887608101845	1.18845315946452	2.19555603592216	3.84146521794063	9.60941799804992	8.667646581267	9.86884544511875	11.5951324986844	15.5089289265646	15.836111433215	5.21019906123376	10.3962960037853	15.5249456539593
Eef2k	1277.35523850396	391.758498613512	910.181238894885	1297.26922123922	378.459940021176	888.398091988323	831.96016776346	474.048323262073	811.463244576489	1219.4766871487	913.56864429708	733.948089511022	598.847220748784	732.763524893505	541.915787670738	582.806948346956	595.872772944042	532.475545674691
Pspn	11.5202750327169	22.10196353897	19.6868596668543	7.25287932874758	3.34385512260566	6.11063575329666	13.7549948058479	23.5959900110612	12.1737342346954	0	8.95697853390872	6.42800315407786	3.44103800988057	16.2810184618698	16.3647316302045	9.84524627804559	12.9542779256653	9.67240932294597
Mov10	693.641823022532	412.463309916994	432.956505928309	753.889875827655	200.788665244462	272.821913926598	350.586691141096	180.397215939769	317.824754649029	1369.46509187295	573.696231367154	769.40580015471	579.158504977276	482.914161718426	425.816734559736	508.786884125823	340.445457883548	216.451889355482
Rbfox2	127.459611143091	206.576496486814	117.307077066843	120.698445712895	307.169263305017	133.518777889355	104.0310045888	216.190855839737	89.2799231882916	75.5678063748045	116.224813944383	72.0163760792953	57.3947589043749	92.9865369096081	74.7281481885161	71.3246636562799	79.3990352366975	61.8097685024567
Cpvl	0.0495423057654834	0.0926111368916197	0	0	0	0	0	0	0	0	0	0.0404017054181024	0	0.0665148386557357	0.0445712282097801	0	0	0.0607936590542993
Gli4	1.41970013240157	1.04435655663259	0.97003496757104	1.13215677326792	0.471220776085351	0.29807979284374	1.40585312765925	0.721439483348407	1.05571679000068	1.28328894181456	1.55351389206005	1.13632409311195	1.4281040443639	2.40023686809138	1.45464281157373	0.942724575856219	1.74992122072777	1.29046111458942
Rnf31	11.6841799467937	12.1428653665119	14.5181975606206	12.2387754491787	7.46807316763973	12.9152838130743	12.5099602701628	17.7059937611051	17.4643975884477	9.68219163516422	14.5931511796332	9.64690896115087	9.38871647703368	19.2535233494628	10.1196971325584	8.8457872043117	13.7965017216283	10.135728813298
Prmt5	129.735948336335	100.897509425699	153.238259028487	154.696355165511	108.785031903766	176.606810545568	130.524506695978	95.2295939798952	145.308242240017	109.289942771939	172.352094538193	128.227876402374	116.372754847114	175.841285495708	118.154626055916	134.779774336642	164.419681364214	125.830375159988
Polr2k	27.3043529880553	25.5638117789062	32.9767727521243	15.5265809435569	21.1554761101776	22.8339221328662	36.9076142124063	9.85281999526235	31.7262974472143	35.7277640598013	54.967262648404	42.1516854559995	49.0466432983349	35.9738367960272	48.5870919990895	35.5660591000118	62.3204398984891	63.2562512000402
Polr2i	0.0669054085384647	0.104223818633516	0.0109714299780449	0.0133386286505703	0.0307480930814314	0.042142315539977	0.0240919449254042	0	0.0486706016379626	0	0.0329452084005839	0.00909354999692714	0	0	0	0	0.0274891839271413	0.0410500130416806
Prpf31	14.785966732629	10.668411488166	12.3960528275211	16.4332531469113	12.7057927993458	14.6086462778429	10.9151709422682	8.68425847086464	11.2168488014035	19.2327140675041	9.42356750962901	14.9563076737462	12.7356607470729	10.3539491447946	11.4678896462389	12.207769082598	10.2405426366325	12.2590465399014
Atp5f1	1.82142585594425	2.944197305531	2.19269976476878	0.256326659007947	5.14067365836727	4.56211721501145	2.5463444199772	0.577325427518086	1.83318114265782	4.4700933097	3.29213925872822	3.80954008365245	4.84706627760113	2.56050073480651	4.08702052601197	0.60890278185503	3.55692376284564	5.62714897651278
Dr1	0	0.015143045713402	0	0	0	0	0	0	0	0	0.0106371674896622	0	0	0	0	0	0	0.00662700109326725
Ftsj3	74.3944778331083	65.0843006093428	87.0552492563476	84.3697903545572	100.340422975374	145.682082755447	116.522030073102	98.0947824049587	98.5347145849805	72.8854085732068	44.5681559050194	67.2614529467156	61.2905309865711	41.6552872350358	56.5694426723116	71.0559379524131	41.1879605841667	59.6107004199337
Olfm1	0.0219757262394669	0	0	0	0	0	0	0	0	0	0	0.0358423696336873	0	0.118017267268908	0.118624084304612	0.0594715590656241	0.162523573012402	0.296631992922687
Cdhr1	0	0.104551566490854	0.0825444849763282	0	0.115667944492649	0.0352290321206831	0	0	0.0976473076887424	0.0574740131835518	0.275406747373853	0.0228053651652496	0.0680169238251325	0.225271953560463	0.201271332419007	0.113519611172434	0.0919187596725163	0.480422846551744
Chi3l3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ctu2	15.1338688582213	32.371253116716	23.6278722585084	14.7834000853363	11.1214487989021	11.1872943056194	29.4595450474893	41.5008813253331	30.2335566979253	16.5783432313587	44.7128393054705	24.8945390475863	24.1793088928877	40.9848106911147	29.8605283393855	20.9285447926277	42.6898257300705	28.6054823889963
Vwa7	0.241325478559139	0.541341625141246	0.332417953066136	0.692812353790814	0.432538473570882	0.182407037411841	0.677810689319206	0.770579594697241	0.168531038507572	14.6313084850719	11.1464621755308	6.65186396043878	9.80218929893484	10.3356117200726	4.42906169494091	9.24114327259339	9.85576139158923	3.16861170319241
Nfkbil1	7.57298141050241	8.41296692697207	6.74856395176297	9.13639267916524	4.35541875661371	4.25216989158843	7.78350071043463	9.84527925597214	7.80073692700324	3.80209475534693	14.5965576108142	5.36408822689784	6.61336328442809	20.5671649279873	9.11009877613329	8.95893456931644	16.5175327372106	11.0983188138763
Nrm	13.1469566214574	2.67983615447134	3.30264487202798	24.7605505576956	4.33868489040578	2.73096565121123	2.71957957591751	1.1164819684637	1.83136693712439	10.1324500778143	3.30574725445439	5.18958052806286	4.98921519350592	7.69880925431538	2.57946490702393	5.58284389205033	2.01124992494451	1.7162456304451
Atat1	8.79997659190382	8.51238749746097	4.72616964754634	6.80313290440105	9.88104974292479	4.88938878063564	4.62863346999948	6.28860378456063	3.47194725022641	1.30313063236916	0.870432099514164	0.611088524550435	0.700988246264059	1.03185424893377	0.674153870542092	0.831959354188466	1.10520971748841	1.01383332533801
Hspa1b	0	0	0	0.0363677140130933	0.125751816576623	0	0	0	0	0.156211420447602	0.239533253100541	0.173554676437079	0.147893208727468	0.163274031298523	0.109409031981614	0.164554923545681	0.449694855013234	0.186537808551227
Olr392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scfd1	49.4689754170016	95.9458910007275	74.3241928173062	51.7828214716619	88.6415309794698	74.3891383083499	41.2517736222722	88.6446821575645	75.1244510980529	41.8450453226729	85.5736248012523	71.0300621788278	46.2421265564245	86.8306860999605	99.1296014117471	57.63664672079	95.6208669586371	130.523550901585
Kcna10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grk3	0	0	0	0	0	0	0	0	0	0	0.0193759614302844	0.00802224128600594	0	0	0.0442507492458822	0	0	0.168998302216211
Cckar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prph	0	0.0210382186104776	0	0	0	0.0425334275171461	0	0.0336905086718704	0.0196489203828433	0	0	0	0	0	0.0202502479569429	0	0	0.0414309876406752
Vipr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ahcyl1	287.365898109335	388.152578722482	337.250394258336	325.840784472077	513.28176131997	463.491721887553	241.526480223501	403.811228321164	332.063175559555	481.9717750054	353.024380616456	353.836850542933	537.728903046071	461.822717969838	338.079770021329	502.060678055192	423.049704829585	315.044189375955
Rbsn	505.338012216938	407.926207811609	479.620322239738	444.298712744328	324.256553054227	400.365294962355	577.519005218625	474.527870812439	488.38822358187	294.911995647748	532.108296282381	317.473267054128	377.569208096631	544.576357328484	437.854547656564	337.159857975012	468.250225244363	449.741750893665
Xpc	66.2921089601954	33.8427372293163	48.593460775486	60.2501814137576	36.9512879205111	60.4891215982902	57.7458367799137	35.0548041189969	40.7181203036628	44.3575883897451	31.9917940362639	42.1940719857419	44.9271456181809	40.3900821639922	51.221059001475	36.1986832849354	32.4913823963074	39.1405654653478
Nrbf2	1.52714805981602	1.11404894304809	2.36379746087186	1.24754587546485	1.05275997228283	2.88575573270869	1.14676396486551	0.761930746497596	2.58494406877393	3.42569191459072	4.95213054021341	3.40203512345772	3.6388698136897	5.5008816303979	4.95949423506184	4.41002887381915	6.70304320535434	6.49034377229336
Prl6a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clip2	36.5193198481926	35.2650502742079	41.6107837743044	36.8469234162104	24.418082948083	37.279715009954	24.0293312954529	27.1689921653645	25.7099435318399	64.6967527062872	47.8335740174967	71.365316608602	53.4856374692208	62.9418159639358	51.6002873017402	55.5490096067882	40.5366095690558	37.7646039504054
Timp2	99.8311205159841	52.2042479630911	48.7058461382924	101.896592394054	36.2889375328392	34.4062215376538	92.6363874473291	43.0956230817777	49.4778605745213	93.1755178434522	72.5218441295191	160.878506924997	143.928022388211	121.390198331597	201.293142006111	151.003341606625	79.7117776410843	126.26472828108
Lrp4	83.8960886048751	29.3125991593607	37.7486478743859	95.9443048508578	30.3258228374352	35.5972639730833	36.5444914213762	15.1439869588644	24.342730890937	142.378592336976	175.385152094295	27.5442996340289	70.2336464444756	170.167812454674	13.4151196337376	44.841318950462	122.596634286222	9.57214451299616
Slit3	0	0	0	0	0	0	0	0	0	0	0.127658930820361	0.039641029518946	0	0	0.0437320493002731	0	0	0.35789428315416
Thpo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amigo1	10.0350440169103	5.79541802511688	6.50208209180508	8.58811888712863	3.03707942328405	4.8305790282177	10.1354701787666	4.64037818142723	5.7331959392755	0.293433837950886	0.241044070637299	0.0665330836931136	0	0.109535904024812	0.0366997039617225	0.110395218204385	0.234645824576859	0.200228656885261
Zfp213	4.62481737239155	1.5101013540087	2.38447959628818	4.68664481076377	0.835330954170984	1.60282762189046	2.61801566543661	1.10837352873247	2.87364716885216	1.7225235851249	4.4750990404086	1.82812364784932	2.2104213019023	3.71468506011171	2.68905204077445	3.47055489538979	4.03270073898601	2.70126798537524
Zfp263	16.2445391808556	16.9351501085244	15.2699951326982	15.3061232335387	17.5384026524301	15.7731679795869	16.5495581533771	16.2594550276184	15.9913359754565	13.8937437190706	23.5049016702479	11.4539118713052	12.7446193324128	27.9164179790225	14.9518203747005	14.3382446965822	31.0921339685145	17.3883817538358
Gtf3a	29.0114595310123	13.5580298925257	16.8024837868525	33.0454997225985	9.99971912855409	15.790658740265	24.1039908978669	13.0147682796053	19.8812454747986	19.8749616083256	24.1582506743138	26.9238364099496	25.7555062653373	29.1094272943654	26.1974243493897	27.7958910791806	25.8642677216703	22.6941413369633
Pnn	63.6603653638418	79.9675595119355	40.0084782039532	78.7829831154799	194.062510877935	78.4277933756152	64.8962201596505	81.1129907197176	44.7888615346378	97.9222288315214	64.2082428957069	50.4913704364408	65.765012157949	68.9615770610381	52.100215295327	65.9594154981722	69.9309882331436	78.2111504701896
Inmt	1.35311743091447	0.206732175731367	0.0256026785881223	0.435774071349282	0.0179382620573822	0	0.238936754444891	0	0	0	0	0	0	0	0	0.052815268987321	0.0106913553679079	0
Stk32c	0	0	0	0	0	0	0	0	0	0	0.189604768965215	0	0	0	0.049487848228797	0	0.0452012869729797	0.0337498818564332
Bcl7b	13.2056058491264	13.3672530113394	11.3360541301459	15.5086618111697	19.8285917991787	14.0091529093615	14.6987720045696	21.1795258986289	15.308123418587	19.39385133038	57.2863695892155	21.1023208215265	21.5210181402379	52.9736704903643	27.9217084367857	27.7074299060829	49.3808208025054	31.6548866850845
Caps2	0	0	0	0.0374781785631114	0.0431971889003668	0.0789395106121706	0	0	0.0273504202980212	0.225373728737381	1.35765985058894	0.459910429380701	0.584234622263087	1.09368673636988	0.930185567706279	0.763107756137416	1.21005676635241	0.461360686798453
Upk3bl1	0.0715881886977983	0.0557592768516742	0.117393319420717	0.0142722133481616	0.0164500922847327	0	0.0128890827893626	0.0119056873593722	0	6.59629969017987	9.54129186223886	5.91585043270577	5.92002757028264	4.54936508719869	2.56546687273748	7.11975099803208	8.7063015534539	3.17710761715592
Ern2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RGD1309139	0	0	0	0.0245293382371171	0.113089642885972	0.025832818326773	0	0	0	0	0.0201950835507038	0	0	0	0.0368971658585189	0	0.0337011901335821	0.125816239049732
Afap1l1	0	0.020380505605287	0	0.0521661937825735	0	0	0	0.0217581666821056	0.0571039220688969	0.560177856325177	1.58909805783445	1.38699863725097	0.371243986354095	0.702605455485678	1.66745937329968	0.354058713718028	0.394195122191822	1.36461516586657
Atp6v1d	52.4766298394167	61.3265587820232	62.3709414694262	48.3621537723906	72.4472749455057	93.6601373187325	73.9899249148711	52.4334204702417	89.1906876706163	65.3568044092248	75.5733138364408	78.1586335072452	101.552723343008	109.255953435112	107.397444626315	139.877449608126	151.586505605561	135.716955506264
Ntf3	0.0151367555487732	0	0.014893132608495	0	0.0834778016423543	0.0190686505776634	0	0	0.013213550572349	0	0	0	0	0	0	0	0	0
Zfr	75.511877000458	123.277827658243	94.8529991738243	85.0155686083165	183.314540389115	149.088019021655	83.9056736447483	132.217961229089	78.9127436557329	78.5654855302652	179.371684646451	72.6533310436309	106.390176534776	196.515465472049	114.200860730572	152.483009752552	191.374700467316	144.552023197227
Gpr141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032672041318104
Plekhg5	19.5174521052899	6.90649076578744	9.1526628275726	22.3388683325426	6.04973788629315	9.94988387461136	11.9072060299245	7.05809876646655	9.7292372573624	12.102325643171	17.5273927310909	8.40194663276939	9.93243978942218	21.4909443696682	10.7849323454146	10.1172859778337	13.6006806602153	9.08893199941606
Col23a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0400535155576648	0
Prkag2	34.2475217573983	21.0889645185823	16.9897386553219	34.1159169633991	19.2443010562041	16.314804195695	28.1981986290532	23.2611701378647	18.892383957488	13.2491550391287	8.38947777242913	11.6643907537445	9.68305656656175	6.52997051145976	6.42114173134812	9.034544588843	5.62846230344234	4.23784924281427
Ermp1	1189.99558251319	286.869143278666	258.563593200283	986.237545254902	262.714564411443	190.294931113725	686.996200753938	203.074361048225	286.398924988925	116.850541046468	85.6487953260134	138.79936014115	218.486337557827	115.37911136518	148.528042123342	171.289860023342	92.0997131760712	102.715851217126
Mir3595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cdadc1	27.7643829744099	21.453627919528	27.4818863393699	20.1827149260828	17.5044638853997	22.9387985854812	28.9463134274838	17.6362816016396	22.3701605157768	12.2226388562621	20.9927197999487	20.0534130477008	15.1690091356037	20.6341774369596	22.0327833244564	16.2299634948871	26.7683889509678	24.9681499174086
Cdc34	8.90975043221396	9.38638521748592	11.5443013171076	9.56571131748381	5.96723449002379	11.2241303744806	11.1590705643194	8.06393782965518	11.5263735945631	15.2190312780567	16.2671142042952	18.4060107863183	20.0668028647896	20.8599259354933	19.4841937812599	18.4613965378561	16.6156264395099	16.4309310756567
Ctxn2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pom121l2	0	0	0	0	0	0	0	0	0	0	0.0513160228505187	0	0	0	0	0	0	0
Tut1	31.9152170259091	18.0119737268847	25.7058020108723	30.5231809580983	16.697794745003	22.7894873740008	33.6953191817774	21.8517376701568	28.7911100318923	36.0838346239071	45.3462222307693	40.8105672164021	41.7149104638198	56.3990284076707	50.8813497367385	31.3839185422924	53.6720920370453	48.6971528730497
Nrf1	10.206661021669	12.4970119657188	7.66809229681604	11.7173485008215	14.7868970245879	10.7862444837923	11.7983339031799	15.678366356016	11.6873522813669	11.9763135652511	11.51294312861	8.01740375357219	11.7965271463874	10.9914601019632	11.9002939559901	13.5689591919194	10.3554104175786	10.4847371668702
Cdc42ep1	23.5742324644755	18.7878442277384	21.833967249568	21.6366425505288	9.78886620569239	12.7193446397106	19.2575964145951	20.8399181540443	17.721552010054	32.7528377272243	54.8783480496902	22.6085243866574	22.5015342673757	53.2321778741781	20.1995086043791	24.9741836749732	35.990483247927	13.6908650927059
Hmox2-ps1	0.0243695196663282	0	0	0	0	0	0	0	0	0.0125211711754072	0	0.0298099817780062	0.00987868544251755	0	0	0	0	0.0149519915052479
Eps8l1	0.0545155180683787	0	0	0.016302768350697	0	0	0	0	0.0118972581781686	71.790459557154	99.4579235826513	55.7717525255982	34.7727532313185	62.5606971476334	23.1249193631484	46.7492026331718	65.2807031194212	21.7580272829441
Nat14	0	0.0383034540830548	0.0403212691589437	0.196083987996863	0	0.0516259549049642	0.0442703365852761	0.16357061097116	0.0715480272926732	0.547459839863602	2.98657676460899	0.969175472598766	0.930295990382457	2.20081355552157	1.8434413510727	1.33084742314595	1.88581713392647	0.905181163154108
Usp29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0550495559425839	0	0.0502812481236128	0.150171492663946
Ccdc34	15.6058263161273	6.36238510445428	8.15990172264043	29.2280935445284	15.3686934604439	9.28680464345032	10.6930990261458	3.44072374877384	6.53905123867276	27.6441998675671	31.5871133055414	14.1809986017539	40.3668127860243	54.0765638271131	24.5498324979469	77.9502173279021	69.7615762267327	50.7383878467183
Rcn1	172.481439870154	163.102298451288	201.254952027226	163.505251790095	240.044271655156	289.153784960312	158.023926310464	134.085073868577	148.353142259569	67.895313029998	37.4254969910916	65.5834353947239	78.2655816271465	34.5160443957292	54.2165064205933	61.050876722861	34.6940171568932	54.7343846143782
Znrf2	46.597543159714	21.5615201980281	41.4326146304038	50.3721266674507	29.8225008886189	44.9321141104941	41.6064317279598	18.3118842101185	37.9903825370745	69.2841018354404	63.0004737764005	97.4167010036042	101.279142916303	66.0754821500489	108.505375307086	92.1649506021678	72.1378425909909	102.783036427984
Hddc2	0.0588605221284342	0.0825224995302879	0	0.0704085362305338	0	0	0	0	0	9.3450272754145	12.8108342362535	10.200149262273	8.08864911439264	12.7625942846163	9.31998394883644	8.7211613472373	11.4389423475305	8.30623126549395
Gprc5d	0	0	0	0	0	0	0	0	0.0105690414720967	0	0.035771005717448	0	0.00981592093323899	0.0487654739497803	0.06535495273238	0	0.0696430085197487	0.0594279744057005
Hipk2	75.5168200019125	67.4661514854403	47.1785690241182	92.4570448632388	129.908276860105	82.927473965597	56.9152151941044	97.5845085300419	51.9004468408166	87.0105122057587	64.9071777782656	50.5930953756551	79.0144353502963	61.1453397499927	50.6306075643762	61.6784289756259	49.8772130055543	33.7301611414431
